Orthogroup	Species	Pdam	Orthologs
OG0004096	Nvec	pdam_00001403-RA	NV2t002298001.1, NV2t002298002.1
OG0004098	Hsap	pdam_00001036-RA	TSTD3_HUMAN
OG0004098	Mmus	pdam_00001036-RA	TSTD3_MOUSE
OG0004098	Nvec	pdam_00001036-RA	NV2t022770001.1, NV2t022770002.1
OG0004099	Mmus	pdam_00003362-RA	CD11B_MOUSE
OG0004099	Hsap	pdam_00003362-RA	CD11A_HUMAN, CD11B_HUMAN
OG0004099	Nvec	pdam_00003362-RA	NV2t013530001.1
OG0004100	Hsap	pdam_00001844-RA	CDN1B_HUMAN
OG0004100	Mmus	pdam_00001844-RA	CDN1B_MOUSE
OG0004100	Nvec	pdam_00001844-RA	NV2t022014001.1, NV2t021896001.1
OG0004101	Hsap	pdam_00003034-RA	DMC1_HUMAN
OG0004101	Mmus	pdam_00003034-RA	DMC1_MOUSE
OG0004101	Nvec	pdam_00003034-RA	NV2t007895001.1, NV2t007895002.1
OG0004103	Hsap	pdam_00002969-RA	EBP_HUMAN
OG0004103	Mmus	pdam_00002969-RA	EBP_MOUSE
OG0004103	Nvec	pdam_00002969-RA	NV2t018277001.1, NV2t018277002.1
OG0004104	Mmus	pdam_00017797-RA	EF1D_MOUSE
OG0004104	Hsap	pdam_00017797-RA	EF1DL_HUMAN, EF1D_HUMAN
OG0004104	Nvec	pdam_00017797-RA	NV2t006628001.1
OG0004105	Hsap	pdam_00015679-RA	EGFLA_HUMAN
OG0004105	Mmus	pdam_00015679-RA	EGFLA_MOUSE
OG0004105	Nvec	pdam_00015679-RA	NV2t000707001.1, NV2t006047001.1
OG0004106	Hsap	pdam_00007009-RA	FBXW7_HUMAN
OG0004106	Mmus	pdam_00007009-RA	FBXW7_MOUSE
OG0004106	Nvec	pdam_00007009-RA	NV2t024379001.1, NV2t024379002.1
OG0004107	Hsap	pdam_00018358-RA	GDC_HUMAN
OG0004107	Mmus	pdam_00018358-RA	GDC_MOUSE
OG0004107	Nvec	pdam_00018358-RA	NV2t006486001.1, NV2t006090001.1
OG0004108	Hsap	pdam_00018824-RA	GLRX2_HUMAN
OG0004108	Mmus	pdam_00018824-RA	GLRX2_MOUSE
OG0004108	Nvec	pdam_00018824-RA	NV2t003057001.1, NV2t003057002.1
OG0004109	Hsap	pdam_00023242-RA	IDHC_HUMAN
OG0004109	Mmus	pdam_00023242-RA	IDHC_MOUSE
OG0004109	Nvec	pdam_00023242-RA	NV2t013874001.1, NV2t013874002.1
OG0004110	Hsap	pdam_00015450-RA	NVL_HUMAN
OG0004110	Mmus	pdam_00015450-RA	NVL_MOUSE
OG0004110	Nvec	pdam_00015450-RA	NV2t020694001.1, NV2t020694002.1
OG0004112	Hsap	pdam_00015219-RA	PEBP4_HUMAN
OG0004112	Mmus	pdam_00015219-RA	PEBP4_MOUSE
OG0004112	Nvec	pdam_00015219-RA	NV2t007250001.1, NV2t007251001.1
OG0004113	Hsap	pdam_00020254-RA	RPC2_HUMAN
OG0004113	Mmus	pdam_00020254-RA	RPC2_MOUSE
OG0004113	Nvec	pdam_00020254-RA	NV2t014603001.1, NV2t014607001.1
OG0004114	Hsap	pdam_00022873-RA	SC24C_HUMAN, SC24D_HUMAN
OG0004114	Nvec	pdam_00022873-RA	NV2t003175001.1, NV2t003175002.1
OG0004115	Hsap	pdam_00006701-RA	TIM8A_HUMAN
OG0004115	Mmus	pdam_00006701-RA	TI8AB_MOUSE, TIM8A_MOUSE
OG0004115	Nvec	pdam_00006701-RA	NV2t002840001.1
OG0004116	Hsap	pdam_00018049-RA	CTSR1_HUMAN
OG0004116	Mmus	pdam_00018049-RA	CTSR1_MOUSE
OG0004116	Nvec	pdam_00018049-RA	NV2t009923001.1, NV2t009923002.1
OG0004117	Hsap	pdam_00000131-RA	FAAH1_HUMAN
OG0004117	Mmus	pdam_00000131-RA	FAAH1_MOUSE
OG0004117	Nvec	pdam_00000131-RA	NV2t024732001.1, NV2t024732002.1
OG0004118	Hsap	pdam_00006558-RA	STIP1_HUMAN
OG0004118	Mmus	pdam_00006558-RA	STIP1_MOUSE
OG0004118	Nvec	pdam_00006558-RA	NV2t017275001.1, NV2t021121001.1
OG0004119	Hsap	pdam_00021676-RA	ZCPW2_HUMAN
OG0004119	Mmus	pdam_00021676-RA	ZCPW2_MOUSE
OG0004119	Nvec	pdam_00021676-RA	NV2t010825001.1, NV2t010828001.1
OG0004120	Hsap	pdam_00016582-RA	3HAO_HUMAN
OG0004120	Mmus	pdam_00016582-RA	3HAO_MOUSE
OG0004120	Nvec	pdam_00016582-RA	NV2t020561001.1, NV2t020561002.1
OG0004124	Hsap	pdam_00014484-RA	AAAS_HUMAN
OG0004124	Mmus	pdam_00014484-RA	AAAS_MOUSE
OG0004124	Nvec	pdam_00014484-RA	NV2t010863001.1, NV2t010863002.1
OG0004125	Hsap	pdam_00023779-RA	AACS_HUMAN
OG0004125	Mmus	pdam_00023779-RA	AACS_MOUSE
OG0004125	Nvec	pdam_00023779-RA	NV2t015958001.1, NV2t015958002.1
OG0004126	Hsap	pdam_00016977-RA, pdam_00014051-RA	AAGAB_HUMAN
OG0004126	Mmus	pdam_00016977-RA, pdam_00014051-RA	AAGAB_MOUSE
OG0004126	Nvec	pdam_00016977-RA, pdam_00014051-RA	NV2t023999001.1
OG0004127	Hsap	pdam_00018775-RA	AAR2_HUMAN
OG0004127	Mmus	pdam_00018775-RA	AAR2_MOUSE
OG0004127	Nvec	pdam_00018775-RA	NV2t020538001.1, NV2t020538002.1
OG0004128	Mmus	pdam_00024066-RA	ABD12_MOUSE
OG0004128	Hsap	pdam_00024066-RA	AB12B_HUMAN, ABD12_HUMAN
OG0004128	Nvec	pdam_00024066-RA	NV2t018844001.1
OG0004129	Mmus	pdam_00010621-RA	AB1IP_MOUSE
OG0004129	Hsap	pdam_00010621-RA	RAPH1_HUMAN, AB1IP_HUMAN
OG0004129	Nvec	pdam_00010621-RA	NV2t012811001.1
OG0004130	Hsap	pdam_00023717-RA	ABCA3_HUMAN
OG0004130	Mmus	pdam_00023717-RA	ABCAH_MOUSE, ABCA3_MOUSE
OG0004130	Nvec	pdam_00023717-RA	NV2t006908001.1
OG0004131	Hsap	pdam_00012675-RA	ABCB6_HUMAN
OG0004131	Mmus	pdam_00012675-RA	ABCB6_MOUSE
OG0004131	Nvec	pdam_00012675-RA	NV2t010928001.1, NV2t010928003.1
OG0004132	Hsap	pdam_00010163-RA	ABCB7_HUMAN
OG0004132	Mmus	pdam_00010163-RA	ABCB7_MOUSE
OG0004132	Nvec	pdam_00010163-RA	NV2t008668001.1, NV2t008668002.1
OG0004133	Hsap	pdam_00002224-RA	ABCD3_HUMAN
OG0004133	Mmus	pdam_00002224-RA	ABCD3_MOUSE
OG0004133	Nvec	pdam_00002224-RA	NV2t002151002.1, NV2t002151003.1
OG0004134	Hsap	pdam_00016678-RA	ABCD4_HUMAN
OG0004134	Mmus	pdam_00016678-RA	ABCD4_MOUSE
OG0004134	Nvec	pdam_00016678-RA	NV2t023914001.1, NV2t024292001.1
OG0004135	Hsap	pdam_00009453-RA	ABHD3_HUMAN
OG0004135	Mmus	pdam_00009453-RA	ABHD3_MOUSE
OG0004135	Nvec	pdam_00009453-RA	NV2t006299001.1, NV2t006299002.1
OG0004136	Hsap	pdam_00008933-RA	ABHD6_HUMAN
OG0004136	Mmus	pdam_00008933-RA	ABHD6_MOUSE
OG0004136	Nvec	pdam_00008933-RA	NV2t017303006.1, NV2t017303007.1
OG0004137	Hsap	pdam_00000803-RA	ABHD8_HUMAN
OG0004137	Mmus	pdam_00000803-RA	ABHD8_MOUSE
OG0004137	Nvec	pdam_00000803-RA	NV2t023501001.1, NV2t023506001.1
OG0004138	Hsap	pdam_00005837-RA	ABHGA_HUMAN
OG0004138	Mmus	pdam_00005837-RA	ABHGA_MOUSE
OG0004138	Nvec	pdam_00005837-RA	NV2t025586001.1, NV2t025586002.1
OG0004139	Hsap	pdam_00010942-RA	ACPH_HUMAN
OG0004139	Mmus	pdam_00010942-RA	ACPH_MOUSE
OG0004139	Nvec	pdam_00010942-RA	NV2t002045001.1, NV2t002045002.1
OG0004140	Hsap	pdam_00012542-RA, pdam_00012541-RA	ACSF2_HUMAN
OG0004140	Mmus	pdam_00012542-RA, pdam_00012541-RA	ACSF2_MOUSE
OG0004140	Nvec	pdam_00012542-RA, pdam_00012541-RA	NV2t003462001.1
OG0004141	Hsap	pdam_00000200-RA	ADAL_HUMAN
OG0004141	Mmus	pdam_00000200-RA	ADAL_MOUSE
OG0004141	Nvec	pdam_00000200-RA	NV2t022893001.1, NV2t022893002.1
OG0004142	Mmus	pdam_00018255-RA	ADAP2_MOUSE
OG0004142	Hsap	pdam_00018255-RA	ADAP1_HUMAN, ADAP2_HUMAN
OG0004142	Nvec	pdam_00018255-RA	NV2t007017001.1
OG0004143	Hsap	pdam_00011512-RA	ADK_HUMAN
OG0004143	Mmus	pdam_00011512-RA	ADK_MOUSE
OG0004143	Nvec	pdam_00011512-RA	NV2t009780001.1, NV2t009780002.1
OG0004144	Hsap	pdam_00021596-RA	AEDO_HUMAN
OG0004144	Mmus	pdam_00021596-RA	AEDO_MOUSE
OG0004144	Nvec	pdam_00021596-RA	NV2t017058001.1, NV2t017058002.1
OG0004145	Mmus	pdam_00011392-RA	AF9_MOUSE
OG0004145	Hsap	pdam_00011392-RA	ENL_HUMAN, AF9_HUMAN
OG0004145	Nvec	pdam_00011392-RA	NV2t023329001.1
OG0004146	Hsap	pdam_00007299-RA	AFAD_HUMAN
OG0004146	Mmus	pdam_00007299-RA	AFAD_MOUSE
OG0004146	Nvec	pdam_00007299-RA	NV2t008621001.1, NV2t008621002.1
OG0004147	Hsap	pdam_00002494-RA	AFG32_HUMAN
OG0004147	Mmus	pdam_00002494-RA	AFG31_MOUSE, AFG32_MOUSE
OG0004147	Nvec	pdam_00002494-RA	NV2t004463001.1
OG0004148	Mmus	pdam_00017989-RA	AG10B_MOUSE
OG0004148	Hsap	pdam_00017989-RA	AG10A_HUMAN, AG10B_HUMAN
OG0004148	Nvec	pdam_00017989-RA	NV2t001689001.1
OG0004149	Mmus	pdam_00005406-RA	ALG1_MOUSE
OG0004149	Hsap	pdam_00005406-RA	AG1L2_HUMAN, ALG1_HUMAN
OG0004149	Nvec	pdam_00005406-RA	NV2t007414001.1
OG0004150	Hsap	pdam_00002011-RA, pdam_00002013-RA	AGT1_HUMAN
OG0004150	Mmus	pdam_00002011-RA, pdam_00002013-RA	AGT1_MOUSE
OG0004150	Nvec	pdam_00002011-RA, pdam_00002013-RA	NV2t008959001.1
OG0004151	Mmus	pdam_00013023-RA	ANR40_MOUSE
OG0004151	Hsap	pdam_00013023-RA	AK40L_HUMAN, ANR40_HUMAN
OG0004151	Nvec	pdam_00013023-RA	NV2t021332001.1
OG0004152	Hsap	pdam_00018851-RA	AKIB1_HUMAN
OG0004152	Mmus	pdam_00018851-RA	AKIB1_MOUSE
OG0004152	Nvec	pdam_00018851-RA	NV2t011626001.1, NV2t011626002.1
OG0004154	Hsap	pdam_00019711-RA, pdam_00005742-RA	ALKB1_HUMAN
OG0004154	Mmus	pdam_00019711-RA, pdam_00005742-RA	ALKB1_MOUSE
OG0004154	Nvec	pdam_00019711-RA, pdam_00005742-RA	NV2t012574001.1
OG0004155	Hsap	pdam_00016903-RA	ALS2_HUMAN
OG0004155	Mmus	pdam_00016903-RA	ALS2_MOUSE
OG0004155	Nvec	pdam_00016903-RA	NV2t010847001.1, NV2t010847002.1
OG0004156	Hsap	pdam_00011777-RA	AMNLS_HUMAN
OG0004156	Mmus	pdam_00011777-RA	AMNLS_MOUSE
OG0004156	Nvec	pdam_00011777-RA	NV2t006288002.1, NV2t006288003.1
OG0004157	Hsap	pdam_00000722-RA	AMRP_HUMAN
OG0004157	Mmus	pdam_00000722-RA	AMRP_MOUSE
OG0004157	Nvec	pdam_00000722-RA	NV2t024213001.1, NV2t024217001.1
OG0004158	Hsap	pdam_00005886-RA	ANC2_HUMAN
OG0004158	Mmus	pdam_00005886-RA	ANC2_MOUSE
OG0004158	Nvec	pdam_00005886-RA	NV2t024540001.1, NV2t024540002.1
OG0004160	Hsap	pdam_00015605-RA	ANKE1_HUMAN
OG0004160	Mmus	pdam_00015605-RA	ANKE1_MOUSE
OG0004160	Nvec	pdam_00015605-RA	NV2t024591001.1, NV2t024591002.1
OG0004161	Mmus	pdam_00003626-RA	ANR11_MOUSE
OG0004161	Hsap	pdam_00003626-RA	ANR12_HUMAN, ANR11_HUMAN
OG0004161	Nvec	pdam_00003626-RA	NV2t005352001.1
OG0004162	Hsap	pdam_00019027-RA, pdam_00009576-RA, pdam_00009579-RA	ANR37_HUMAN
OG0004162	Mmus	pdam_00019027-RA, pdam_00009576-RA, pdam_00009579-RA	ANR37_MOUSE
OG0004163	Hsap	pdam_00006885-RA	RFXK_HUMAN, ANRA2_HUMAN
OG0004163	Mmus	pdam_00006885-RA	RFXK_MOUSE, ANRA2_MOUSE
OG0004164	Hsap	pdam_00011887-RA	AP2M1_HUMAN
OG0004164	Mmus	pdam_00011887-RA	AP2M1_MOUSE
OG0004164	Nvec	pdam_00011887-RA	NV2t013861001.1, NV2t013861002.1
OG0004165	Hsap	pdam_00004549-RA	APAF_HUMAN
OG0004165	Mmus	pdam_00004549-RA	APAF_MOUSE
OG0004165	Nvec	pdam_00004549-RA	NV2t018566001.1, NV2t018566002.1
OG0004166	Hsap	pdam_00003044-RA	APC10_HUMAN
OG0004166	Mmus	pdam_00003044-RA	APC10_MOUSE
OG0004166	Nvec	pdam_00003044-RA	NV2t007649001.1, NV2t007654001.1
OG0004167	Hsap	pdam_00017461-RA	APC5_HUMAN
OG0004167	Mmus	pdam_00017461-RA	APC5_MOUSE
OG0004167	Nvec	pdam_00017461-RA	NV2t025057001.1, NV2t025057002.1
OG0004168	Mmus	pdam_00015399-RA	APCD1_MOUSE
OG0004168	Hsap	pdam_00015399-RA	APCDL_HUMAN, APCD1_HUMAN
OG0004168	Nvec	pdam_00015399-RA	NV2t004190001.1
OG0004169	Hsap	pdam_00007807-RA, pdam_00012046-RA	APMAP_HUMAN
OG0004169	Mmus	pdam_00007807-RA, pdam_00012046-RA	APMAP_MOUSE
OG0004169	Nvec	pdam_00007807-RA, pdam_00012046-RA	NV2t020858001.1
OG0004170	Mmus	pdam_00013377-RA	ARB2A_MOUSE
OG0004170	Hsap	pdam_00013377-RA	ARB2P_HUMAN, ARB2A_HUMAN
OG0004170	Nvec	pdam_00013377-RA	NV2t023459001.1
OG0004171	Hsap	pdam_00015257-RA	ARI2_HUMAN
OG0004171	Mmus	pdam_00015257-RA	ARI2_MOUSE
OG0004171	Nvec	pdam_00015257-RA	NV2t000984001.1, NV2t000984002.1
OG0004172	Hsap	pdam_00020423-RA	ARID2_HUMAN
OG0004172	Mmus	pdam_00020423-RA	ARID2_MOUSE
OG0004172	Nvec	pdam_00020423-RA	NV2t009695001.1, NV2t009695002.1
OG0004173	Hsap	pdam_00014693-RA	ARL1_HUMAN
OG0004173	Mmus	pdam_00014693-RA	ARL1_MOUSE
OG0004173	Nvec	pdam_00014693-RA	NV2t017592002.1, NV2t017592001.1
OG0004174	Hsap	pdam_00008948-RA	ARMC1_HUMAN
OG0004174	Mmus	pdam_00008948-RA	ARMC1_MOUSE
OG0004174	Nvec	pdam_00008948-RA	NV2t015509001.1, NV2t015509002.1
OG0004175	Hsap	pdam_00012043-RA	ARP2_HUMAN
OG0004175	Mmus	pdam_00012043-RA	ARP2_MOUSE
OG0004175	Nvec	pdam_00012043-RA	NV2t019498001.1, NV2t019498002.1
OG0004177	Hsap	pdam_00012885-RA	AS3MT_HUMAN
OG0004177	Mmus	pdam_00012885-RA	AS3MT_MOUSE
OG0004177	Nvec	pdam_00012885-RA	NV2t018116001.1, NV2t018116002.1
OG0004178	Hsap	pdam_00004076-RA	ASH2L_HUMAN
OG0004178	Mmus	pdam_00004076-RA	ASH2L_MOUSE
OG0004178	Nvec	pdam_00004076-RA	NV2t014910001.1, NV2t014910002.1
OG0004179	Hsap	pdam_00022691-RA	ASPC1_HUMAN
OG0004179	Mmus	pdam_00022691-RA	ASPC1_MOUSE
OG0004179	Nvec	pdam_00022691-RA	NV2t007989001.1, NV2t007990001.1
OG0004180	Hsap	pdam_00005512-RA	ASPG_HUMAN
OG0004180	Mmus	pdam_00005512-RA	ASPG_MOUSE
OG0004180	Nvec	pdam_00005512-RA	NV2t003251001.1, NV2t003251002.1
OG0004181	Mmus	pdam_00008021-RA	ATP5L_MOUSE
OG0004181	Hsap	pdam_00008021-RA	AT5L2_HUMAN, ATP5L_HUMAN
OG0004181	Nvec	pdam_00008021-RA	NV2t022513001.1
OG0004182	Hsap	pdam_00005080-RA	ATAD1_HUMAN
OG0004182	Mmus	pdam_00005080-RA	ATAD1_MOUSE
OG0004182	Nvec	pdam_00005080-RA	NV2t013310001.1, NV2t013310002.1
OG0004183	Hsap	pdam_00010069-RA, pdam_00023549-RA	ATG12_HUMAN
OG0004183	Mmus	pdam_00010069-RA, pdam_00023549-RA	ATG12_MOUSE
OG0004183	Nvec	pdam_00010069-RA, pdam_00023549-RA	NV2t006988001.1
OG0004184	Hsap	pdam_00005108-RA	ATG13_HUMAN
OG0004184	Mmus	pdam_00005108-RA	ATG13_MOUSE
OG0004184	Nvec	pdam_00005108-RA	NV2t017410002.1, NV2t017410003.1
OG0004186	Hsap	pdam_00016757-RA	ATOSB_HUMAN
OG0004186	Mmus	pdam_00016757-RA	ATOSB_MOUSE
OG0004186	Nvec	pdam_00016757-RA	NV2t014166001.1, NV2t014166002.1
OG0004187	Hsap	pdam_00001740-RA	ATOX1_HUMAN
OG0004187	Mmus	pdam_00001740-RA	ATOX1_MOUSE
OG0004187	Nvec	pdam_00001740-RA	NV2t002373001.1, NV2t002373002.1
OG0004188	Hsap	pdam_00004979-RA	ATP5I_HUMAN
OG0004188	Mmus	pdam_00004979-RA	ATP5I_MOUSE
OG0004188	Nvec	pdam_00004979-RA	NV2t017800002.1, NV2t017800003.1
OG0004190	Hsap	pdam_00012251-RA	ATPD_HUMAN
OG0004190	Mmus	pdam_00012251-RA	ATPD_MOUSE
OG0004190	Nvec	pdam_00012251-RA	NV2t002051001.1, NV2t002052001.1
OG0004191	Hsap	pdam_00019801-RA	ATRX_HUMAN
OG0004191	Mmus	pdam_00019801-RA	ATRX_MOUSE
OG0004191	Nvec	pdam_00019801-RA	NV2t003802001.1, NV2t003802002.1
OG0004192	Mmus	pdam_00009895-RA	ATS19_MOUSE
OG0004192	Hsap	pdam_00009895-RA	ATS17_HUMAN, ATS19_HUMAN
OG0004192	Nvec	pdam_00009895-RA	NV2t023275001.1
OG0004193	Hsap	pdam_00020206-RA	AVEN_HUMAN
OG0004193	Mmus	pdam_00020206-RA	AVEN_MOUSE
OG0004193	Nvec	pdam_00020206-RA	NV2t020422001.1, NV2t020422002.1
OG0004194	Hsap	pdam_00009132-RA	B3GL2_HUMAN
OG0004194	Mmus	pdam_00009132-RA	B3GL2_MOUSE
OG0004194	Nvec	pdam_00009132-RA	NV2t004808001.1, NV2t004808002.1
OG0004195	Hsap	pdam_00008119-RA	B3GLT_HUMAN
OG0004195	Mmus	pdam_00008119-RA	B3GLT_MOUSE
OG0004195	Nvec	pdam_00008119-RA	NV2t016972001.1, NV2t016972002.1
OG0004196	Hsap	pdam_00000735-RA	B4GA1_HUMAN
OG0004196	Mmus	pdam_00000735-RA	B4GA1_MOUSE
OG0004196	Nvec	pdam_00000735-RA	NV2t015048001.1, NV2t015058001.1
OG0004197	Mmus	pdam_00013639-RA	BACH_MOUSE
OG0004197	Hsap	pdam_00013639-RA	BACH_HUMAN, BACHL_HUMAN
OG0004197	Nvec	pdam_00013639-RA	NV2t015096001.1
OG0004198	Hsap	pdam_00016380-RA	BAG1_HUMAN
OG0004198	Mmus	pdam_00016380-RA	BAG1_MOUSE
OG0004198	Nvec	pdam_00016380-RA	NV2t022377001.1, NV2t022377002.1
OG0004200	Hsap	pdam_00019537-RA	BAX_HUMAN
OG0004200	Mmus	pdam_00019537-RA	BAX_MOUSE
OG0004200	Nvec	pdam_00019537-RA	NV2t017730001.1, NV2t017730002.1
OG0004201	Hsap	pdam_00003623-RA	BBS4_HUMAN
OG0004201	Mmus	pdam_00003623-RA	BBS4_MOUSE
OG0004201	Nvec	pdam_00003623-RA	NV2t004873001.1, NV2t004873002.1
OG0004202	Hsap	pdam_00025564-RA	MUC18_HUMAN, BCAM_HUMAN
OG0004202	Mmus	pdam_00025564-RA	MUC18_MOUSE, BCAM_MOUSE
OG0004203	Hsap	pdam_00008139-RA	BCAS3_HUMAN
OG0004203	Mmus	pdam_00008139-RA	BCAS3_MOUSE
OG0004203	Nvec	pdam_00008139-RA	NV2t016172001.1, NV2t016172002.1
OG0004204	Hsap	pdam_00014929-RA	BCD1_HUMAN
OG0004204	Mmus	pdam_00014929-RA	BCD1_MOUSE
OG0004204	Nvec	pdam_00014929-RA	NV2t021931001.1, NV2t021931002.1
OG0004205	Mmus	pdam_00005001-RA	BOD1_MOUSE
OG0004205	Hsap	pdam_00005001-RA	BD1L2_HUMAN, BOD1_HUMAN
OG0004205	Nvec	pdam_00005001-RA	NV2t018134001.1
OG0004206	Hsap	pdam_00014790-RA	BIEA_HUMAN
OG0004206	Mmus	pdam_00014790-RA	BIEA_MOUSE
OG0004206	Nvec	pdam_00014790-RA	NV2t022100001.1, NV2t012884001.1
OG0004207	Hsap	pdam_00018961-RA	BLMH_HUMAN
OG0004207	Mmus	pdam_00018961-RA	BLMH_MOUSE
OG0004207	Nvec	pdam_00018961-RA	NV2t016552002.1, NV2t016552003.1
OG0004208	Mmus	pdam_00011809-RA	BLT3B_MOUSE
OG0004208	Hsap	pdam_00011809-RA	BLT3A_HUMAN, BLT3B_HUMAN
OG0004208	Nvec	pdam_00011809-RA	NV2t019084002.1
OG0004209	Hsap	pdam_00010221-RA	BLTP2_HUMAN
OG0004209	Mmus	pdam_00010221-RA	BLTP2_MOUSE
OG0004209	Nvec	pdam_00010221-RA	NV2t016166001.1, NV2t016166002.1
OG0004210	Hsap	pdam_00007730-RA	BOP1_HUMAN
OG0004210	Mmus	pdam_00007730-RA	BOP1_MOUSE
OG0004210	Nvec	pdam_00007730-RA	NV2t004714001.1, NV2t004714002.1
OG0004211	Hsap	pdam_00002758-RA	BORC5_HUMAN
OG0004211	Mmus	pdam_00002758-RA	BORC5_MOUSE
OG0004211	Nvec	pdam_00002758-RA	NV2t010031001.1, NV2t010032001.1
OG0004212	Hsap	pdam_00011514-RA, pdam_00000281-RA, pdam_00011513-RA	BORC6_HUMAN
OG0004212	Mmus	pdam_00011514-RA, pdam_00000281-RA, pdam_00011513-RA	BORC6_MOUSE
OG0004213	Hsap	pdam_00005739-RA	BRAT1_HUMAN
OG0004213	Mmus	pdam_00005739-RA	BRAT1_MOUSE
OG0004213	Nvec	pdam_00005739-RA	NV2t007834001.1, NV2t007834002.1
OG0004214	Hsap	pdam_00000953-RA	BRCC3_HUMAN
OG0004214	Mmus	pdam_00000953-RA	BRC3L_MOUSE, BRCC3_MOUSE
OG0004214	Nvec	pdam_00000953-RA	NV2t021243001.1
OG0004215	Hsap	pdam_00002485-RA	BROMI_HUMAN
OG0004215	Mmus	pdam_00002485-RA	BROMI_MOUSE
OG0004215	Nvec	pdam_00002485-RA	NV2t005388001.1, NV2t005389001.1
OG0004216	Mmus	pdam_00000233-RA	BTBD1_MOUSE
OG0004216	Hsap	pdam_00000233-RA	BTBD2_HUMAN, BTBD1_HUMAN
OG0004216	Nvec	pdam_00000233-RA	NV2t023382001.1
OG0004217	Hsap	pdam_00005660-RA	BUD31_HUMAN
OG0004217	Mmus	pdam_00005660-RA	BUD31_MOUSE
OG0004217	Nvec	pdam_00005660-RA	NV2t007372001.1, NV2t007372002.1
OG0004218	Hsap	pdam_00007390-RA	BYST_HUMAN
OG0004218	Mmus	pdam_00007390-RA	BYST_MOUSE
OG0004218	Nvec	pdam_00007390-RA	NV2t014107001.1, NV2t014107002.1
OG0004219	Hsap	pdam_00009534-RA	C19L2_HUMAN
OG0004219	Mmus	pdam_00009534-RA	C19L2_MOUSE
OG0004219	Nvec	pdam_00009534-RA	NV2t002956001.1, NV2t002956002.1
OG0004221	Hsap	pdam_00014298-RA	C295L_HUMAN, CE295_HUMAN
OG0004221	Mmus	pdam_00014298-RA	C295L_MOUSE, CE295_MOUSE
OG0004222	Hsap	pdam_00015842-RA	CA087_HUMAN
OG0004222	Mmus	pdam_00015842-RA	CA087_MOUSE
OG0004222	Nvec	pdam_00015842-RA	NV2t025966001.1, NV2t000894001.1
OG0004223	Hsap	pdam_00003066-RA	CAB45_HUMAN
OG0004223	Mmus	pdam_00003066-RA	CAB45_MOUSE
OG0004223	Nvec	pdam_00003066-RA	NV2t013846001.1, NV2t013846002.1
OG0004225	Hsap	pdam_00006733-RA	CAN15_HUMAN
OG0004225	Mmus	pdam_00006733-RA	CAN15_MOUSE
OG0004225	Nvec	pdam_00006733-RA	NV2t003696001.1, NV2t003696002.1
OG0004226	Hsap	pdam_00016803-RA	CAN7_HUMAN
OG0004226	Mmus	pdam_00016803-RA	CAN7_MOUSE
OG0004226	Nvec	pdam_00016803-RA	NV2t011226001.1, NV2t011226002.1
OG0004228	Hsap	pdam_00005895-RA	CAPON_HUMAN
OG0004228	Mmus	pdam_00005895-RA	CAPON_MOUSE
OG0004228	Nvec	pdam_00005895-RA	NV2t024929001.1, NV2t024929002.1
OG0004229	Hsap	pdam_00013250-RA	CAPSL_HUMAN
OG0004229	Mmus	pdam_00013250-RA	CAPSL_MOUSE
OG0004229	Nvec	pdam_00013250-RA	NV2t002168001.1, NV2t002165001.1
OG0004230	Hsap	pdam_00001874-RA	CARTF_HUMAN
OG0004230	Mmus	pdam_00001874-RA	CARTF_MOUSE
OG0004230	Nvec	pdam_00001874-RA	NV2t010484001.1, NV2t010484002.1
OG0004231	Hsap	pdam_00009243-RA	CASC3_HUMAN
OG0004231	Mmus	pdam_00009243-RA	CASC3_MOUSE
OG0004231	Nvec	pdam_00009243-RA	NV2t012048001.1, NV2t012048002.1
OG0004232	Hsap	pdam_00017783-RA	CB081_HUMAN
OG0004232	Mmus	pdam_00017783-RA	CB081_MOUSE
OG0004232	Nvec	pdam_00017783-RA	NV2t006600001.1, NV2t006600002.1
OG0004233	Mmus	pdam_00012214-RA	HAKAI_MOUSE
OG0004233	Hsap	pdam_00012214-RA	CBLL2_HUMAN, HAKAI_HUMAN
OG0004233	Nvec	pdam_00012214-RA	NV2t000097001.1
OG0004234	Hsap	pdam_00002756-RA, pdam_00002755-RA	CBPQ_HUMAN
OG0004234	Mmus	pdam_00002756-RA, pdam_00002755-RA	CBPQ_MOUSE
OG0004234	Nvec	pdam_00002756-RA, pdam_00002755-RA	NV2t010306001.1
OG0004235	Hsap	pdam_00016694-RA	CBX7_HUMAN
OG0004235	Mmus	pdam_00016694-RA	CBX7_MOUSE
OG0004235	Nvec	pdam_00016694-RA	NV2t021095001.1, NV2t021137001.1
OG0004236	Hsap	pdam_00009012-RA	CBY1_HUMAN
OG0004236	Mmus	pdam_00009012-RA	CBY1_MOUSE
OG0004236	Nvec	pdam_00009012-RA	NV2t007239001.1, NV2t007239002.1
OG0004237	Hsap	pdam_00006208-RA	CC020_HUMAN
OG0004237	Mmus	pdam_00006208-RA	CC020_MOUSE
OG0004237	Nvec	pdam_00006208-RA	NV2t000921001.1, NV2t000921002.1
OG0004238	Hsap	pdam_00009046-RA	CC038_HUMAN
OG0004238	Mmus	pdam_00009046-RA	CC038_MOUSE
OG0004238	Nvec	pdam_00009046-RA	NV2t001213001.1, NV2t001213002.1
OG0004239	Mmus	pdam_00021366-RA	CC28B_MOUSE
