Orthogroup	Species	Nvec	Orthologs
OG0002993	Pdam	NV2t021676001.1	pdam_00001304-RA
OG0002994	Hsap	NV2t015985001.1	CABL2_HUMAN, CABL1_HUMAN
OG0002994	Mmus	NV2t015985001.1	CABL2_MOUSE, CABL1_MOUSE
OG0002994	Pdam	NV2t015985001.1	pdam_00018242-RA
OG0002995	Hsap	NV2t025508001.1, NV2t025508002.1, NV2t025508003.1	CACP_HUMAN
OG0002995	Mmus	NV2t025508001.1, NV2t025508002.1, NV2t025508003.1	CACP_MOUSE
OG0002995	Pdam	NV2t025508001.1, NV2t025508002.1, NV2t025508003.1	pdam_00019955-RA
OG0002996	Hsap	NV2t008877001.1, NV2t008877002.1, NV2t008877003.1	CAF1B_HUMAN
OG0002996	Mmus	NV2t008877001.1, NV2t008877002.1, NV2t008877003.1	CAF1B_MOUSE
OG0002996	Pdam	NV2t008877001.1, NV2t008877002.1, NV2t008877003.1	pdam_00004011-RA
OG0002997	Hsap	NV2t000954003.1, NV2t000954001.1, NV2t000954002.1	CALR_HUMAN
OG0002997	Mmus	NV2t000954003.1, NV2t000954001.1, NV2t000954002.1	CALR_MOUSE
OG0002997	Pdam	NV2t000954003.1, NV2t000954001.1, NV2t000954002.1	pdam_00005910-RA
OG0002998	Hsap	NV2t018635001.1	RCN1_HUMAN, CALU_HUMAN
OG0002998	Mmus	NV2t018635001.1	RCN1_MOUSE, CALU_MOUSE
OG0002998	Pdam	NV2t018635001.1	pdam_00004487-RA
OG0002999	Hsap	NV2t003419001.1	CALX_HUMAN, CLGN_HUMAN
OG0002999	Mmus	NV2t003419001.1	CALX_MOUSE, CLGN_MOUSE
OG0002999	Pdam	NV2t003419001.1	pdam_00007231-RA
OG0003000	Hsap	NV2t019504004.1, NV2t019504001.1, NV2t019504002.1	CAN9_HUMAN
OG0003000	Mmus	NV2t019504004.1, NV2t019504001.1, NV2t019504002.1	CAN9_MOUSE
OG0003000	Pdam	NV2t019504004.1, NV2t019504001.1, NV2t019504002.1	pdam_00019720-RA
OG0003001	Hsap	NV2t006248002.1	CAP1_HUMAN, CAP2_HUMAN
OG0003001	Mmus	NV2t006248002.1	CAP1_MOUSE, CAP2_MOUSE
OG0003001	Pdam	NV2t006248002.1	pdam_00015675-RA
OG0003002	Hsap	NV2t013850001.1	CASP7_HUMAN, CASP3_HUMAN
OG0003002	Mmus	NV2t013850001.1	CASP7_MOUSE, CASP3_MOUSE
OG0003002	Pdam	NV2t013850001.1	pdam_00004047-RA
OG0003003	Hsap	NV2t017292001.1	CUX1_HUMAN, CASP_HUMAN
OG0003003	Mmus	NV2t017292001.1	CUX1_MOUSE, CASP_MOUSE
OG0003003	Pdam	NV2t017292001.1	pdam_00021836-RA
OG0003004	Hsap	NV2t018367001.1, NV2t018369001.1	CATZ_HUMAN
OG0003004	Mmus	NV2t018367001.1, NV2t018369001.1	CATZ_MOUSE
OG0003004	Pdam	NV2t018367001.1, NV2t018369001.1	pdam_00019029-RA, pdam_00020903-RA
OG0003005	Hsap	NV2t009916001.1, NV2t009916002.1, NV2t009916003.1	CAYP2_HUMAN
OG0003005	Mmus	NV2t009916001.1, NV2t009916002.1, NV2t009916003.1	CAYP2_MOUSE
OG0003005	Pdam	NV2t009916001.1, NV2t009916002.1, NV2t009916003.1	pdam_00009950-RA
OG0003006	Hsap	NV2t001929001.1	CAZA2_HUMAN, CAZA1_HUMAN
OG0003006	Mmus	NV2t001929001.1	CAZA2_MOUSE, CAZA1_MOUSE
OG0003006	Pdam	NV2t001929001.1	pdam_00021036-RA
OG0003007	Hsap	NV2t010618003.1, NV2t010618002.1, NV2t010618001.1	CB069_HUMAN
OG0003007	Mmus	NV2t010618003.1, NV2t010618002.1, NV2t010618001.1	CB069_MOUSE
OG0003007	Pdam	NV2t010618003.1, NV2t010618002.1, NV2t010618001.1	pdam_00012653-RA
OG0003008	Hsap	NV2t002637001.1	CBP_HUMAN, EP300_HUMAN
OG0003008	Mmus	NV2t002637001.1	CBP_MOUSE, EP300_MOUSE
OG0003008	Pdam	NV2t002637001.1	pdam_00013067-RA
OG0003009	Hsap	NV2t012256001.1	CBR3_HUMAN, CBR1_HUMAN
OG0003009	Mmus	NV2t012256001.1	CBR3_MOUSE, CBR1_MOUSE
OG0003009	Pdam	NV2t012256001.1	pdam_00012660-RA
OG0003010	Hsap	NV2t007090001.1, NV2t007090002.1, NV2t007090003.1	CC154_HUMAN
OG0003010	Mmus	NV2t007090001.1, NV2t007090002.1, NV2t007090003.1	CC154_MOUSE
OG0003010	Pdam	NV2t007090001.1, NV2t007090002.1, NV2t007090003.1	pdam_00013843-RA
OG0003011	Hsap	NV2t017284001.1, NV2t017284002.1, NV2t017284003.1	CC157_HUMAN
OG0003011	Mmus	NV2t017284001.1, NV2t017284002.1, NV2t017284003.1	CC157_MOUSE
OG0003011	Pdam	NV2t017284001.1, NV2t017284002.1, NV2t017284003.1	pdam_00025355-RA
OG0003012	Hsap	NV2t019752001.1, NV2t019752002.1, NV2t019752003.1	CC175_HUMAN
OG0003012	Mmus	NV2t019752001.1, NV2t019752002.1, NV2t019752003.1	CC175_MOUSE
OG0003012	Pdam	NV2t019752001.1, NV2t019752002.1, NV2t019752003.1	pdam_00023807-RA
OG0003013	Hsap	NV2t009090003.1, NV2t009090004.1, NV2t009090001.1, NV2t009090002.1	CCD81_HUMAN
OG0003013	Mmus	NV2t009090003.1, NV2t009090004.1, NV2t009090001.1, NV2t009090002.1	CCD81_MOUSE
OG0003014	Hsap	NV2t015695001.1, NV2t015695002.1, NV2t015695003.1	CCD92_HUMAN
OG0003014	Mmus	NV2t015695001.1, NV2t015695002.1, NV2t015695003.1	CCD92_MOUSE
OG0003014	Pdam	NV2t015695001.1, NV2t015695002.1, NV2t015695003.1	pdam_00000325-RA
OG0003015	Hsap	NV2t016679002.1, NV2t016679001.1, NV2t016675001.1	CCHCR_HUMAN
OG0003015	Mmus	NV2t016679002.1, NV2t016679001.1, NV2t016675001.1	CCHCR_MOUSE
OG0003015	Pdam	NV2t016679002.1, NV2t016679001.1, NV2t016675001.1	pdam_00009591-RA
OG0003016	Mmus	NV2t003243001.1, NV2t003242001.1	CCNI_MOUSE
OG0003016	Hsap	NV2t003243001.1, NV2t003242001.1	CCNI2_HUMAN, CCNI_HUMAN
OG0003016	Pdam	NV2t003243001.1, NV2t003242001.1	pdam_00005513-RA
OG0003017	Hsap	NV2t018059001.1	CCNJ_HUMAN, CCNJL_HUMAN
OG0003017	Mmus	NV2t018059001.1	CCNJ_MOUSE, CCNJL_MOUSE
OG0003017	Pdam	NV2t018059001.1	pdam_00004983-RA
OG0003018	Hsap	NV2t014304001.1	CCNL1_HUMAN, CCNL2_HUMAN
OG0003018	Mmus	NV2t014304001.1	CCNL1_MOUSE, CCNL2_MOUSE
OG0003018	Pdam	NV2t014304001.1	pdam_00004190-RA
OG0003019	Hsap	NV2t010969001.1	CCNT2_HUMAN, CCNT1_HUMAN
OG0003019	Mmus	NV2t010969001.1	CCNT2_MOUSE, CCNT1_MOUSE
OG0003019	Pdam	NV2t010969001.1	pdam_00010615-RA
OG0003020	Hsap	NV2t008878001.1	CD2AP_HUMAN, SH3K1_HUMAN
OG0003020	Mmus	NV2t008878001.1	CD2AP_MOUSE, SH3K1_MOUSE
OG0003020	Pdam	NV2t008878001.1	pdam_00011454-RA
OG0003021	Hsap	NV2t012132001.1	CD5R1_HUMAN, CD5R2_HUMAN
OG0003021	Mmus	NV2t012132001.1	CD5R1_MOUSE, CD5R2_MOUSE
OG0003021	Pdam	NV2t012132001.1	pdam_00012604-RA
OG0003022	Hsap	NV2t019576001.1	SRTD2_HUMAN, CDCA4_HUMAN
OG0003022	Mmus	NV2t019576001.1	SRTD2_MOUSE, CDCA4_MOUSE
OG0003022	Pdam	NV2t019576001.1	pdam_00020843-RA
OG0003023	Hsap	NV2t012570001.1	CDK14_HUMAN, CDK15_HUMAN
OG0003023	Mmus	NV2t012570001.1	CDK14_MOUSE, CDK15_MOUSE
OG0003023	Pdam	NV2t012570001.1	pdam_00018179-RA
OG0003024	Hsap	NV2t012663001.1	CDK6_HUMAN, CDK4_HUMAN
OG0003024	Mmus	NV2t012663001.1	CDK6_MOUSE, CDK4_MOUSE
OG0003024	Pdam	NV2t012663001.1	pdam_00019002-RA
OG0003025	Hsap	NV2t007226001.1	CDR2_HUMAN, CDR2L_HUMAN
OG0003025	Mmus	NV2t007226001.1	CDR2_MOUSE, CDR2L_MOUSE
OG0003025	Pdam	NV2t007226001.1	pdam_00004241-RA
OG0003026	Hsap	NV2t021819001.1, NV2t021790001.1, NV2t021818001.1	CE034_HUMAN
OG0003026	Mmus	NV2t021819001.1, NV2t021790001.1, NV2t021818001.1	CE034_MOUSE
OG0003026	Pdam	NV2t021819001.1, NV2t021790001.1, NV2t021818001.1	pdam_00001306-RA
OG0003027	Hsap	NV2t013371001.1, NV2t013371002.1, NV2t013371003.1	CE104_HUMAN
OG0003027	Mmus	NV2t013371001.1, NV2t013371002.1, NV2t013371003.1	CE104_MOUSE
OG0003027	Pdam	NV2t013371001.1, NV2t013371002.1, NV2t013371003.1	pdam_00003091-RA
OG0003028	Hsap	NV2t010987001.1, NV2t010988001.1, NV2t010988002.1	CE128_HUMAN
OG0003028	Mmus	NV2t010987001.1, NV2t010988001.1, NV2t010988002.1	CE128_MOUSE
OG0003028	Pdam	NV2t010987001.1, NV2t010988001.1, NV2t010988002.1	pdam_00019121-RA
OG0003029	Hsap	NV2t024660001.1, NV2t024660002.1, NV2t024660003.1	CENPA_HUMAN
OG0003029	Mmus	NV2t024660001.1, NV2t024660002.1, NV2t024660003.1	CENPA_MOUSE
OG0003029	Pdam	NV2t024660001.1, NV2t024660002.1, NV2t024660003.1	pdam_00005827-RA
OG0003030	Hsap	NV2t017783001.1	CEPT1_HUMAN, CHPT1_HUMAN
OG0003030	Mmus	NV2t017783001.1	CEPT1_MOUSE, CHPT1_MOUSE
OG0003030	Pdam	NV2t017783001.1	pdam_00002963-RA
OG0003031	Hsap	NV2t022870001.1, NV2t022870005.1, NV2t022870003.1	CERT_HUMAN
OG0003031	Mmus	NV2t022870001.1, NV2t022870005.1, NV2t022870003.1	CERT_MOUSE
OG0003031	Pdam	NV2t022870001.1, NV2t022870005.1, NV2t022870003.1	pdam_00013953-RA
OG0003032	Hsap	NV2t005042002.1, NV2t005042001.1, NV2t005042004.1	CF263_HUMAN
OG0003032	Mmus	NV2t005042002.1, NV2t005042001.1, NV2t005042004.1	CF263_MOUSE
OG0003032	Pdam	NV2t005042002.1, NV2t005042001.1, NV2t005042004.1	pdam_00014057-RA
OG0003033	Hsap	NV2t006292001.1, NV2t006292002.1, NV2t006292003.1	CFA96_HUMAN
OG0003033	Mmus	NV2t006292001.1, NV2t006292002.1, NV2t006292003.1	CFA96_MOUSE
OG0003033	Pdam	NV2t006292001.1, NV2t006292002.1, NV2t006292003.1	pdam_00021859-RA
OG0003034	Mmus	NV2t017640001.1, NV2t017640002.1	HASP_MOUSE
OG0003034	Hsap	NV2t017640001.1, NV2t017640002.1	CFA99_HUMAN, HASP_HUMAN
OG0003034	Pdam	NV2t017640001.1, NV2t017640002.1	pdam_00007197-RA
OG0003035	Hsap	NV2t011562001.1, NV2t011561001.1, NV2t011561002.1	CG057_HUMAN
OG0003035	Mmus	NV2t011562001.1, NV2t011561001.1, NV2t011561002.1	CG057_MOUSE
OG0003035	Pdam	NV2t011562001.1, NV2t011561001.1, NV2t011561002.1	pdam_00007275-RA
OG0003036	Hsap	NV2t012239001.1	CGAT1_HUMAN, CGAT2_HUMAN
OG0003036	Mmus	NV2t012239001.1	CGAT1_MOUSE, CGAT2_MOUSE
OG0003036	Pdam	NV2t012239001.1	pdam_00009205-RA
OG0003037	Hsap	NV2t002404001.1	CHIC2_HUMAN, CHIC1_HUMAN
OG0003037	Mmus	NV2t002404001.1	CHIC2_MOUSE, CHIC1_MOUSE
OG0003037	Pdam	NV2t002404001.1	pdam_00011951-RA
OG0003038	Hsap	NV2t011983001.1	CHIO_HUMAN, CHIN_HUMAN
OG0003038	Mmus	NV2t011983001.1	CHIO_MOUSE, CHIN_MOUSE
OG0003038	Pdam	NV2t011983001.1	pdam_00008458-RA
OG0003039	Mmus	NV2t005203001.1	CHM4B_MOUSE
OG0003039	Hsap	NV2t005203001.1	CHM4P_HUMAN, CHM4B_HUMAN
OG0003039	Pdam	NV2t005203001.1	pdam_00012391-RA, pdam_00017865-RA
OG0003040	Hsap	NV2t021132001.1	CHP2_HUMAN, CHP1_HUMAN
OG0003040	Mmus	NV2t021132001.1	CHP2_MOUSE, CHP1_MOUSE
OG0003040	Pdam	NV2t021132001.1	pdam_00007803-RA
OG0003041	Hsap	NV2t007611001.1	CSDC2_HUMAN, CHSP1_HUMAN
OG0003041	Mmus	NV2t007611001.1	CSDC2_MOUSE, CHSP1_MOUSE
OG0003041	Pdam	NV2t007611001.1	pdam_00004525-RA
OG0003042	Hsap	NV2t023576001.1	CHSS1_HUMAN, CHSS3_HUMAN
OG0003042	Mmus	NV2t023576001.1	CHSS1_MOUSE, CHSS3_MOUSE
OG0003042	Pdam	NV2t023576001.1	pdam_00020085-RA
OG0003043	Hsap	NV2t001091001.1, NV2t001091002.1	CI072_HUMAN
OG0003043	Mmus	NV2t001091001.1, NV2t001091002.1	CI072_MOUSE
OG0003043	Pdam	NV2t001091001.1, NV2t001091002.1	pdam_00012751-RA, pdam_00022604-RA
OG0003045	Hsap	NV2t021477003.1, NV2t021477001.1, NV2t021477002.1	CIC_HUMAN
OG0003045	Mmus	NV2t021477003.1, NV2t021477001.1, NV2t021477002.1	CIC_MOUSE
OG0003045	Pdam	NV2t021477003.1, NV2t021477001.1, NV2t021477002.1	pdam_00014527-RA
OG0003046	Hsap	NV2t016834001.1	CILK1_HUMAN, MAK_HUMAN
OG0003046	Mmus	NV2t016834001.1	CILK1_MOUSE, MAK_MOUSE
OG0003046	Pdam	NV2t016834001.1	pdam_00018860-RA
OG0003047	Hsap	NV2t025437001.1, NV2t011734001.1	CISD3_HUMAN
OG0003047	Mmus	NV2t025437001.1, NV2t011734001.1	CISD3_MOUSE
OG0003047	Pdam	NV2t025437001.1	pdam_00000101-RA
OG0003047	Pdam	NV2t011734001.1	pdam_00013533-RA
OG0003048	Hsap	NV2t011578001.1	CLAP2_HUMAN, CLAP1_HUMAN
OG0003048	Mmus	NV2t011578001.1	CLAP2_MOUSE, CLAP1_MOUSE
OG0003048	Pdam	NV2t011578001.1	pdam_00004459-RA
OG0003049	Hsap	NV2t024726001.1	CLCB_HUMAN, CLCA_HUMAN
OG0003049	Mmus	NV2t024726001.1	CLCB_MOUSE, CLCA_MOUSE
OG0003049	Pdam	NV2t024726001.1	pdam_00013739-RA
OG0003050	Hsap	NV2t014148003.1	CLCN1_HUMAN, CLCN2_HUMAN
OG0003050	Mmus	NV2t014148003.1	CLCN1_MOUSE, CLCN2_MOUSE
OG0003050	Pdam	NV2t014148003.1	pdam_00005253-RA
OG0003051	Hsap	NV2t015142001.1	CMTA2_HUMAN, CMTA1_HUMAN
OG0003051	Mmus	NV2t015142001.1	CMTA2_MOUSE, CMTA1_MOUSE
OG0003051	Pdam	NV2t015142001.1	pdam_00022238-RA
OG0003052	Hsap	NV2t005680001.1, NV2t005557001.1, NV2t007576001.1	CN093_HUMAN
OG0003052	Mmus	NV2t005680001.1, NV2t005557001.1, NV2t007576001.1	CN093_MOUSE
OG0003052	Pdam	NV2t005680001.1, NV2t005557001.1, NV2t007576001.1	pdam_00024037-RA
OG0003053	Hsap	NV2t019036001.1	CNDP1_HUMAN, CNDP2_HUMAN
OG0003053	Mmus	NV2t019036001.1	CNDP1_MOUSE, CNDP2_MOUSE
OG0003053	Pdam	NV2t019036001.1	pdam_00013783-RA
OG0003054	Hsap	NV2t018841001.1	CNNM2_HUMAN, CNNM4_HUMAN
OG0003054	Mmus	NV2t018841001.1	CNNM2_MOUSE, CNNM4_MOUSE
OG0003054	Pdam	NV2t018841001.1	pdam_00008833-RA
OG0003055	Hsap	NV2t004860003.1, NV2t004860001.1, NV2t004860002.1	COG4_HUMAN
OG0003055	Mmus	NV2t004860003.1, NV2t004860001.1, NV2t004860002.1	COG4_MOUSE
OG0003055	Pdam	NV2t004860003.1, NV2t004860001.1, NV2t004860002.1	pdam_00021707-RA
OG0003056	Hsap	NV2t010085001.1, NV2t010085003.1, NV2t010085002.1	COPA_HUMAN
OG0003056	Mmus	NV2t010085001.1, NV2t010085003.1, NV2t010085002.1	COPA_MOUSE
OG0003056	Pdam	NV2t010085001.1, NV2t010085003.1, NV2t010085002.1	pdam_00018643-RA
OG0003057	Hsap	NV2t025062001.1	COPT1_HUMAN
OG0003057	Mmus	NV2t025062001.1	COPT1_MOUSE
OG0003057	Pdam	NV2t025062001.1	pdam_00007015-RA, pdam_00019463-RA, pdam_00019464-RA
OG0003058	Hsap	NV2t009259002.1, NV2t009259001.1, NV2t009259003.1	COQ3_HUMAN
OG0003058	Mmus	NV2t009259002.1, NV2t009259001.1, NV2t009259003.1	COQ3_MOUSE
OG0003058	Pdam	NV2t009259002.1, NV2t009259001.1, NV2t009259003.1	pdam_00010161-RA
OG0003059	Hsap	NV2t019321002.1	COQ8B_HUMAN, COQ8A_HUMAN
OG0003059	Mmus	NV2t019321002.1	COQ8B_MOUSE, COQ8A_MOUSE
OG0003059	Pdam	NV2t019321002.1	pdam_00015964-RA
OG0003060	Hsap	NV2t011436001.1, NV2t011436002.1, NV2t011438001.1	CP20A_HUMAN
OG0003060	Mmus	NV2t011436001.1, NV2t011436002.1, NV2t011438001.1	CP20A_MOUSE
OG0003060	Pdam	NV2t011436001.1, NV2t011436002.1, NV2t011438001.1	pdam_00005775-RA
OG0003062	Hsap	NV2t018856001.1	CPEB3_HUMAN, CPEB2_HUMAN
OG0003062	Mmus	NV2t018856001.1	CPEB3_MOUSE, CPEB2_MOUSE
OG0003062	Pdam	NV2t018856001.1	pdam_00008532-RA
OG0003063	Hsap	NV2t005337001.1, NV2t005337002.1, NV2t005338001.1	CPLN2_HUMAN
OG0003063	Mmus	NV2t005337001.1, NV2t005337002.1, NV2t005338001.1	CPLN2_MOUSE
OG0003063	Pdam	NV2t005337001.1, NV2t005337002.1, NV2t005338001.1	pdam_00003093-RA
OG0003064	Hsap	NV2t018754001.1	CPLX2_HUMAN, CPLX1_HUMAN
OG0003064	Mmus	NV2t018754001.1	CPLX2_MOUSE, CPLX1_MOUSE
OG0003064	Pdam	NV2t018754001.1	pdam_00019039-RA
OG0003065	Hsap	NV2t005063001.1, NV2t005063002.1	CPSF1_HUMAN
OG0003065	Mmus	NV2t005063001.1, NV2t005063002.1	CPSF1_MOUSE
OG0003065	Pdam	NV2t005063001.1, NV2t005063002.1	pdam_00022859-RA, pdam_00022855-RA
OG0003066	Hsap	NV2t004476001.1, NV2t004476003.1, NV2t004476004.1, NV2t004476002.1	CR063_HUMAN
OG0003066	Pdam	NV2t004476001.1, NV2t004476003.1, NV2t004476004.1, NV2t004476002.1	pdam_00021703-RA
OG0003067	Hsap	NV2t023891001.1	CR3L4_HUMAN, CR3L3_HUMAN
OG0003067	Mmus	NV2t023891001.1	CR3L4_MOUSE, CR3L3_MOUSE
OG0003067	Pdam	NV2t023891001.1	pdam_00011407-RA
OG0003068	Hsap	NV2t022735001.1	CRDL1_HUMAN, CRDL2_HUMAN
OG0003068	Mmus	NV2t022735001.1	CRDL1_MOUSE, CRDL2_MOUSE
OG0003068	Pdam	NV2t022735001.1	pdam_00015652-RA
OG0003069	Hsap	NV2t001170001.1	CREL1_HUMAN, CREL2_HUMAN
OG0003069	Mmus	NV2t001170001.1	CREL1_MOUSE, CREL2_MOUSE
OG0003069	Pdam	NV2t001170001.1	pdam_00012457-RA
OG0003071	Hsap	NV2t013426001.1	CRKL_HUMAN, CRK_HUMAN
OG0003071	Mmus	NV2t013426001.1	CRKL_MOUSE, CRK_MOUSE
OG0003071	Pdam	NV2t013426001.1	pdam_00007965-RA
OG0003073	Hsap	NV2t013408001.1	CSN7A_HUMAN, CSN7B_HUMAN
OG0003073	Mmus	NV2t013408001.1	CSN7A_MOUSE, CSN7B_MOUSE
OG0003073	Pdam	NV2t013408001.1	pdam_00003055-RA
OG0003075	Mmus	NV2t000871001.1	LAGE3_MOUSE
OG0003075	Hsap	NV2t000871001.1	CTAG2_HUMAN, CTG1B_HUMAN, LAGE3_HUMAN
OG0003075	Pdam	NV2t000871001.1	pdam_00019649-RA
OG0003076	Hsap	NV2t004502002.1, NV2t004502004.1, NV2t004502003.1	CTBL1_HUMAN
OG0003076	Mmus	NV2t004502002.1, NV2t004502004.1, NV2t004502003.1	CTBL1_MOUSE
OG0003076	Pdam	NV2t004502002.1, NV2t004502004.1, NV2t004502003.1	pdam_00004681-RA
OG0003077	Hsap	NV2t012215001.1	CTDSL_HUMAN, CTDS1_HUMAN
OG0003077	Mmus	NV2t012215001.1	CTDSL_MOUSE, CTDS1_MOUSE
OG0003077	Pdam	NV2t012215001.1	pdam_00000708-RA
OG0003078	Hsap	NV2t014217001.1	MI4GD_HUMAN, CTIF_HUMAN
OG0003078	Mmus	NV2t014217001.1	MI4GD_MOUSE, CTIF_MOUSE
OG0003078	Pdam	NV2t014217001.1	pdam_00001090-RA
OG0003079	Hsap	NV2t012803001.1	PLAK_HUMAN, CTNB1_HUMAN
OG0003079	Mmus	NV2t012803001.1	PLAK_MOUSE, CTNB1_MOUSE
OG0003079	Pdam	NV2t012803001.1	pdam_00008646-RA
OG0003080	Hsap	NV2t011079003.1, NV2t011079001.1, NV2t011079002.1	CTNL1_HUMAN
OG0003080	Mmus	NV2t011079003.1, NV2t011079001.1, NV2t011079002.1	CTNL1_MOUSE
OG0003080	Pdam	NV2t011079003.1, NV2t011079001.1, NV2t011079002.1	pdam_00016418-RA
OG0003081	Hsap	NV2t016961001.1, NV2t016961002.1, NV2t016961003.1	CUED1_HUMAN
OG0003081	Mmus	NV2t016961001.1, NV2t016961002.1, NV2t016961003.1	CUED1_MOUSE
OG0003081	Pdam	NV2t016961001.1, NV2t016961002.1, NV2t016961003.1	pdam_00017349-RA
OG0003082	Hsap	NV2t022168001.1	CUL4B_HUMAN, CUL4A_HUMAN
OG0003082	Mmus	NV2t022168001.1	CUL4B_MOUSE, CUL4A_MOUSE
OG0003082	Pdam	NV2t022168001.1	pdam_00018137-RA
OG0003083	Hsap	NV2t016444001.1	CX6A1_HUMAN, CX6A2_HUMAN
OG0003083	Mmus	NV2t016444001.1	CX6A1_MOUSE, CX6A2_MOUSE
OG0003083	Pdam	NV2t016444001.1	pdam_00022455-RA
OG0003085	Hsap	NV2t002196002.1, NV2t002196001.1, NV2t002196003.1	CXXC1_HUMAN
OG0003085	Mmus	NV2t002196002.1, NV2t002196001.1, NV2t002196003.1	CXXC1_MOUSE
OG0003085	Pdam	NV2t002196002.1, NV2t002196001.1, NV2t002196003.1	pdam_00011044-RA
OG0003086	Hsap	NV2t010823001.1	CY561_HUMAN
OG0003086	Mmus	NV2t010823001.1	CY561_MOUSE
OG0003086	Pdam	NV2t010823001.1	pdam_00005779-RA, pdam_00005781-RA, pdam_00005780-RA
OG0003087	Hsap	NV2t003107001.1	CYFP2_HUMAN, CYFP1_HUMAN
OG0003087	Mmus	NV2t003107001.1	CYFP2_MOUSE, CYFP1_MOUSE
OG0003087	Pdam	NV2t003107001.1	pdam_00004283-RA
OG0003088	Hsap	NV2t012046001.1	GRASP_HUMAN, CYTIP_HUMAN
OG0003088	Mmus	NV2t012046001.1	GRASP_MOUSE, CYTIP_MOUSE
OG0003088	Pdam	NV2t012046001.1	pdam_00013675-RA
OG0003089	Mmus	NV2t003075001.1	DDX11_MOUSE
OG0003089	Hsap	NV2t003075001.1	DDX11_HUMAN, D11L8_HUMAN, DDX12_HUMAN
OG0003089	Pdam	NV2t003075001.1	pdam_00008730-RA
OG0003090	Hsap	NV2t020653001.1	DAAM1_HUMAN, DAAM2_HUMAN
OG0003090	Mmus	NV2t020653001.1	DAAM1_MOUSE, DAAM2_MOUSE
OG0003090	Pdam	NV2t020653001.1	pdam_00016690-RA
OG0003091	Hsap	NV2t003931001.1	DACH2_HUMAN, DACH1_HUMAN
OG0003091	Mmus	NV2t003931001.1	DACH2_MOUSE, DACH1_MOUSE
OG0003091	Pdam	NV2t003931001.1	pdam_00018700-RA
OG0003093	Hsap	NV2t004152001.1	DBND2_HUMAN, DTBP1_HUMAN
OG0003093	Mmus	NV2t004152001.1	DBND2_MOUSE, DTBP1_MOUSE
OG0003093	Pdam	NV2t004152001.1	pdam_00007718-RA
OG0003094	Hsap	NV2t001188001.1	DC11L_HUMAN, DRC11_HUMAN
OG0003094	Mmus	NV2t001188001.1	DC11L_MOUSE, DRC11_MOUSE
OG0003094	Pdam	NV2t001188001.1	pdam_00003283-RA
OG0003095	Hsap	NV2t011651001.1	DC1I1_HUMAN, DC1I2_HUMAN
OG0003095	Mmus	NV2t011651001.1	DC1I1_MOUSE, DC1I2_MOUSE
OG0003095	Pdam	NV2t011651001.1	pdam_00020601-RA
OG0003096	Hsap	NV2t004552001.1	DC1L2_HUMAN, DC1L1_HUMAN
OG0003096	Mmus	NV2t004552001.1	DC1L2_MOUSE, DC1L1_MOUSE
OG0003096	Pdam	NV2t004552001.1	pdam_00018898-RA
OG0003097	Hsap	NV2t000725001.1, NV2t000729001.1	DC2L1_HUMAN
OG0003097	Mmus	NV2t000725001.1, NV2t000729001.1	DC2L1_MOUSE
OG0003097	Pdam	NV2t000725001.1	pdam_00011561-RA
OG0003097	Pdam	NV2t000729001.1	pdam_00013238-RA
OG0003098	Hsap	NV2t009424001.1, NV2t009424002.1, NV2t009424003.1	DCAF6_HUMAN
OG0003098	Mmus	NV2t009424001.1, NV2t009424002.1, NV2t009424003.1	DCAF6_MOUSE
OG0003098	Pdam	NV2t009424001.1, NV2t009424002.1, NV2t009424003.1	pdam_00001589-RA
OG0003100	Hsap	NV2t022048001.1	DCNL1_HUMAN, DCNL2_HUMAN
OG0003100	Mmus	NV2t022048001.1	DCNL1_MOUSE, DCNL2_MOUSE
OG0003100	Pdam	NV2t022048001.1	pdam_00001255-RA
OG0003101	Hsap	NV2t019569001.1	DCST1_HUMAN, DCST2_HUMAN
OG0003101	Mmus	NV2t019569001.1	DCST1_MOUSE, DCST2_MOUSE
OG0003101	Pdam	NV2t019569001.1	pdam_00014234-RA
OG0003102	Hsap	NV2t018393001.1	S23IP_HUMAN, DDHD2_HUMAN
OG0003102	Mmus	NV2t018393001.1	S23IP_MOUSE, DDHD2_MOUSE
OG0003102	Pdam	NV2t018393001.1	pdam_00003541-RA
OG0003103	Hsap	NV2t013506001.1	DDI2_HUMAN, DDI1_HUMAN
OG0003103	Mmus	NV2t013506001.1	DDI2_MOUSE, DDI1_MOUSE
OG0003103	Pdam	NV2t013506001.1	pdam_00003412-RA
OG0003104	Hsap	NV2t009124001.1, NV2t009124002.1	DDX18_HUMAN
OG0003104	Mmus	NV2t009124001.1, NV2t009124002.1	DDX18_MOUSE
OG0003104	Pdam	NV2t009124001.1, NV2t009124002.1	pdam_00003985-RA, pdam_00003983-RA
OG0003105	Hsap	NV2t002310001.1, NV2t002310003.1, NV2t002310002.1	DDX20_HUMAN
OG0003105	Mmus	NV2t002310001.1, NV2t002310003.1, NV2t002310002.1	DDX20_MOUSE
OG0003105	Pdam	NV2t002310001.1, NV2t002310003.1, NV2t002310002.1	pdam_00001378-RA
OG0003106	Hsap	NV2t006414001.1	DDX50_HUMAN, DDX21_HUMAN
OG0003106	Mmus	NV2t006414001.1	DDX50_MOUSE, DDX21_MOUSE
OG0003106	Pdam	NV2t006414001.1	pdam_00002942-RA
