Orthogroup	Hsap	Nvec
OG0002922	LCA5L_HUMAN, LCA5_HUMAN	NV2t009403001.1
OG0002923	BAP29_HUMAN, BAP31_HUMAN	NV2t000468001.1
OG0002924	CE112_HUMAN	NV2t008173001.1, NV2t008173002.1
OG0002927	RNF8_HUMAN	NV2t020509003.1, NV2t020509001.1, NV2t020509002.1
OG0002928	DHX15_HUMAN	NV2t018666001.1, NV2t018666002.1, NV2t018666003.1
OG0002930	UBTD1_HUMAN, UBTD2_HUMAN	NV2t017979001.1
OG0002931	CB069_HUMAN	NV2t010618002.1, NV2t010618001.1, NV2t010618003.1
OG0002933	SFT2B_HUMAN, SFT2A_HUMAN	NV2t008582001.1
OG0002934	ACINU_HUMAN	NV2t004459003.1, NV2t004459001.1, NV2t004459002.1
OG0002936	VNN1_HUMAN, VNN2_HUMAN	NV2t015402001.1
OG0002937	GOPC_HUMAN	NV2t008343004.1, NV2t008343006.1, NV2t008343005.1
OG0002941	ZZEF1_HUMAN	NV2t006965001.1
OG0002942	TACAN_HUMAN, T120B_HUMAN	NV2t017265001.1
OG0002944	RPB3_HUMAN	NV2t005310001.1, NV2t005310002.1, NV2t005310003.1
OG0002945	S35D2_HUMAN, S35D1_HUMAN	NV2t000337001.1
OG0002946	RWD2A_HUMAN, RWD2B_HUMAN	NV2t025280001.1
OG0002947	TRAF7_HUMAN	NV2t007002001.1, NV2t007002003.1, NV2t007002004.1
OG0002949	BOLL_HUMAN	NV2t018156001.1, NV2t001767001.1, NV2t001767002.1
OG0002952	TOP3A_HUMAN	NV2t007514001.1, NV2t007514002.1
OG0002953	ARFP2_HUMAN	NV2t003484003.1, NV2t003484001.1, NV2t003484002.1
OG0002955	ATP7B_HUMAN, ATP7A_HUMAN	NV2t002902001.1
OG0002956	FBLL1_HUMAN, FBRL_HUMAN	NV2t022514001.1
OG0002957	TOP2B_HUMAN, TOP2A_HUMAN	NV2t011546001.1
OG0002958	OPLA_HUMAN	NV2t005264001.1
OG0002959	DOP1B_HUMAN, DOP1A_HUMAN	NV2t009029001.1
OG0002960	RGPA2_HUMAN, RGPA1_HUMAN	NV2t020300001.1
OG0002962	CXXC1_HUMAN	NV2t002196003.1, NV2t002196002.1, NV2t002196001.1
OG0002964	SAC2_HUMAN	NV2t019042001.1, NV2t019042002.1, NV2t019042003.1
OG0002965	TTC36_HUMAN	NV2t014457001.1, NV2t014457002.1
OG0002968	ICE2_HUMAN	NV2t011693002.1, NV2t011693004.1, NV2t011693003.1
OG0002970	P3C2B_HUMAN, P3C2A_HUMAN	NV2t004674001.1, NV2t004674002.1
OG0002971	GOGA3_HUMAN	NV2t017081001.1, NV2t017081002.1, NV2t017081003.1
OG0002972	TCPR2_HUMAN	NV2t019774001.1, NV2t019774002.1
OG0002973	VANG2_HUMAN, VANG1_HUMAN	NV2t022604001.1
OG0002974	CUED1_HUMAN	NV2t016961001.1, NV2t016961002.1, NV2t016961003.1
OG0002976	FHI1B_HUMAN, FHI1A_HUMAN	NV2t002721001.1
OG0002978	AMFR_HUMAN	NV2t005085001.1, NV2t005085002.1, NV2t005085003.1
OG0002979	MPIP1_HUMAN, MPIP2_HUMAN	NV2t017367001.1
OG0002980	TTBK2_HUMAN, TTBK1_HUMAN	NV2t020086001.1
OG0002981	NBEL1_HUMAN, NBEL2_HUMAN	NV2t025957001.1, NV2t011150001.1
OG0002983	CHFR_HUMAN	NV2t016219001.1, NV2t016219002.1, NV2t016219003.1
OG0002985	RBPMS_HUMAN, RBPS2_HUMAN	NV2t014860001.1
OG0002986	PKHB1_HUMAN, PKHB2_HUMAN	NV2t019522001.1
OG0002988	NAA15_HUMAN, NAA16_HUMAN	NV2t003926001.1
OG0002989	KTBL1_HUMAN	NV2t019881001.1, NV2t019881002.1
OG0002990	SPEF1_HUMAN	NV2t005583003.1, NV2t005583001.1, NV2t005583002.1
OG0002991	CYTIP_HUMAN, GRASP_HUMAN	NV2t012046001.1
OG0002992	PIMT_HUMAN	NV2t012898002.1, NV2t016804001.1
OG0002993	PSB10_HUMAN, PSB7_HUMAN	NV2t025700001.1
OG0002994	PR40B_HUMAN, PR40A_HUMAN	NV2t009550001.1
OG0002995	MUT7_HUMAN	NV2t010718004.1, NV2t010718003.1, NV2t010718001.1, NV2t010718002.1
OG0002996	KIF6_HUMAN	NV2t017617001.1, NV2t017617002.1, NV2t020654001.1
OG0002997	RL10L_HUMAN, RL10_HUMAN	NV2t007077001.1
OG0002998	ZC3H8_HUMAN, ZC3H6_HUMAN	NV2t014768001.1
OG0002999	GSK3A_HUMAN, GSK3B_HUMAN	NV2t021615001.1
OG0003001	BOK_HUMAN	NV2t025218001.1, NV2t024727001.1
OG0003002	RU2B_HUMAN, SNRPA_HUMAN	NV2t014328002.1
OG0003003	GYS1_HUMAN, GYS2_HUMAN	NV2t019016001.1
OG0003004	M2GD_HUMAN	NV2t024195001.1, NV2t024194001.1, NV2t024194002.1
OG0003005	UBN1_HUMAN, UBN2_HUMAN	NV2t003727001.1
OG0003006	GCN1_HUMAN	NV2t015815001.1, NV2t015816001.1
OG0003008	NXP20_HUMAN, F1142_HUMAN	NV2t003231001.1
OG0003010	STOX2_HUMAN, STOX1_HUMAN	NV2t002925001.1
OG0003011	AHSA2_HUMAN, AHSA1_HUMAN	NV2t019736001.1
OG0003012	EIF1B_HUMAN, EIF1_HUMAN	NV2t010746001.1
OG0003013	P5CS_HUMAN	NV2t017433001.1, NV2t017433003.1, NV2t017433004.1
OG0003014	RNF26_HUMAN	NV2t025448001.1
OG0003015	CC157_HUMAN	NV2t017284001.1, NV2t017284002.1, NV2t017284003.1
OG0003016	CRKL_HUMAN, CRK_HUMAN	NV2t013426001.1
OG0003018	CASP7_HUMAN, CASP3_HUMAN	NV2t013850001.1
OG0003020	SCP2_HUMAN	NV2t020318001.1, NV2t002060001.1
OG0003021	PARVA_HUMAN, PARVB_HUMAN	NV2t009764001.1
OG0003022	TBE_HUMAN	NV2t006198003.1, NV2t006198001.1, NV2t006198002.1
OG0003024	GRD2I_HUMAN	NV2t007066001.1, NV2t007068001.1
OG0003025	CALX_HUMAN, CLGN_HUMAN	NV2t003419001.1
OG0003026	HMCS1_HUMAN, HMCS2_HUMAN	NV2t001103001.1
OG0003027	MTEF4_HUMAN, MTEF3_HUMAN	NV2t023467001.1
OG0003028	AL7A1_HUMAN	NV2t024295001.1, NV2t024295002.1, NV2t024295003.1
OG0003029	SMG1L_HUMAN, SMG1_HUMAN	NV2t007243001.1, NV2t007243002.1
OG0003030	PP2D1_HUMAN	NV2t015803001.1, NV2t011661001.1
OG0003031	PKHG4_HUMAN	NV2t005479001.1
OG0003033	FCSD1_HUMAN, FCSD2_HUMAN	NV2t002841001.1
OG0003034	RAB9B_HUMAN, RAB9A_HUMAN	NV2t003545001.1
OG0003035	LAGE3_HUMAN, CTAG2_HUMAN, CTG1B_HUMAN	NV2t000871001.1
OG0003036	ATP9A_HUMAN, ATP9B_HUMAN	NV2t004431001.1
OG0003038	SWP70_HUMAN, DEFI6_HUMAN	NV2t016831001.1
OG0003039	ACY2_HUMAN, ACY3_HUMAN	NV2t001740001.1
OG0003040	SART3_HUMAN	NV2t015936001.1, NV2t015936002.1
OG0003042	RT05_HUMAN	NV2t020039003.1, NV2t020039001.1, NV2t020039002.1
OG0003043	SRBP2_HUMAN, SRBP1_HUMAN	NV2t003838001.1
OG0003044	CREL1_HUMAN, CREL2_HUMAN	NV2t001170001.1
OG0003046	CTSRE_HUMAN	NV2t019780001.1, NV2t020000001.1
OG0003047	DGKD_HUMAN, DGKH_HUMAN	NV2t021570001.1
OG0003048	MED27_HUMAN	NV2t025429002.1, NV2t025429001.1, NV2t025429003.1
OG0003049	AL1L1_HUMAN, AL1L2_HUMAN	NV2t002306001.1
OG0003050	KPRA_HUMAN, KPRB_HUMAN	NV2t006955001.1
OG0003051	AAKB1_HUMAN, AAKB2_HUMAN	NV2t008458001.1
OG0003052	CBPC2_HUMAN	NV2t017954001.1, NV2t017954002.1, NV2t017954003.1
OG0003053	DC1L2_HUMAN, DC1L1_HUMAN	NV2t004552001.1
OG0003054	HIP1_HUMAN, HIP1R_HUMAN	NV2t016375001.1
OG0003055	ERF3A_HUMAN, ERF3B_HUMAN	NV2t006934001.1
OG0003056	NAB1_HUMAN, NAB2_HUMAN	NV2t012996001.1
OG0003057	SMAD7_HUMAN, SMAD6_HUMAN	NV2t013963001.1
OG0003058	UBP46_HUMAN, UBP12_HUMAN	NV2t003752001.1
OG0003059	HFM1_HUMAN	NV2t000265001.1, NV2t000265002.1, NV2t000265003.1
OG0003060	ACP7_HUMAN	NV2t020737002.1, NV2t020255001.1
OG0003061	ISPD_HUMAN	NV2t011488001.1, NV2t011490001.1, NV2t011490002.1
OG0003062	FBX5_HUMAN, FBX43_HUMAN	NV2t006703001.1
OG0003063	DIK1A_HUMAN, DIK1B_HUMAN	NV2t013413001.1
OG0003064	MCTS2_HUMAN, MCTS1_HUMAN	NV2t003603001.1
OG0003065	ASAP2_HUMAN, ASAP1_HUMAN	NV2t006429001.1
OG0003066	RN126_HUMAN, RN115_HUMAN	NV2t023836001.1
OG0003067	TF2H1_HUMAN	NV2t018012001.1, NV2t018012003.1, NV2t018012002.1
OG0003068	NFRKB_HUMAN	NV2t021206003.1, NV2t021206001.1, NV2t021206002.1
OG0003070	AMRA1_HUMAN	NV2t018705001.1, NV2t018705002.1, NV2t018705003.1
OG0003071	CEPT1_HUMAN, CHPT1_HUMAN	NV2t017783001.1
OG0003072	H2AW_HUMAN, H2AY_HUMAN	NV2t005663001.1
OG0003073	TT39C_HUMAN	NV2t006586002.1, NV2t006586001.1, NV2t006586003.1
OG0003076	STXB4_HUMAN	NV2t003360001.1, NV2t003360002.1, NV2t003360003.1
OG0003078	CNDP1_HUMAN, CNDP2_HUMAN	NV2t019036001.1
OG0003079	BTAF1_HUMAN	NV2t007551002.1, NV2t007551003.1, NV2t007551004.1, NV2t007551005.1
OG0003080	CLUP3_HUMAN, CLU_HUMAN	NV2t016330001.1, NV2t016330002.1
OG0003081	DYL1_HUMAN, DYL2_HUMAN	NV2t015996001.1
OG0003082	RN220_HUMAN	NV2t001235001.1, NV2t001235002.1, NV2t001235003.1
OG0003083	RPAB2_HUMAN	NV2t001833001.1, NV2t001833003.1, NV2t001833002.1
OG0003084	IF4E_HUMAN, I4E1B_HUMAN	NV2t014853001.1
OG0003085	KIN17_HUMAN	NV2t000231003.1, NV2t000231001.1, NV2t000231002.1
OG0003087	SOSB1_HUMAN, SOSB2_HUMAN	NV2t011610002.1
OG0003088	CCNT2_HUMAN, CCNT1_HUMAN	NV2t010969001.1
OG0003089	SIN3B_HUMAN, SIN3A_HUMAN	NV2t014227001.1
OG0003090	T23O_HUMAN	NV2t003240001.1
OG0003091	INSI2_HUMAN, INSI1_HUMAN	NV2t011390001.1
OG0003092	SETD3_HUMAN	NV2t010523001.1, NV2t010523003.1, NV2t010523002.1
OG0003094	FMN1_HUMAN, FMN2_HUMAN	NV2t011238001.1
OG0003095	ANO8_HUMAN	NV2t022943003.1, NV2t022943001.1, NV2t022943002.1
OG0003097	ACSL3_HUMAN, ACSL4_HUMAN	NV2t021595001.1
OG0003099	LYPA2_HUMAN, LYPA1_HUMAN	NV2t016367001.1
OG0003100	IF1AX_HUMAN, IF1AY_HUMAN	NV2t009427001.1
OG0003101	ASNS_HUMAN	NV2t012435001.1
OG0003102	RAB6B_HUMAN, RAB6A_HUMAN	NV2t021593001.1
OG0003103	S15A2_HUMAN	NV2t012727001.1, NV2t012727002.1
OG0003104	PAR6B_HUMAN, PAR6G_HUMAN	NV2t004825001.1
OG0003105	DDI2_HUMAN, DDI1_HUMAN	NV2t013506001.1
OG0003106	NAA10_HUMAN, NAA11_HUMAN	NV2t002117001.1
OG0003107	MYO1G_HUMAN, MYO1D_HUMAN	NV2t011331001.1
OG0003108	RED2_HUMAN, RED1_HUMAN	NV2t012686001.1
OG0003109	FEZ1_HUMAN, FEZ2_HUMAN	NV2t019666001.1
OG0003110	G3BP2_HUMAN, G3BP1_HUMAN	NV2t003368001.1
OG0003111	SPS1_HUMAN, SPS2_HUMAN	NV2t001401001.1
OG0003112	RFIP4_HUMAN, RFIP3_HUMAN	NV2t007565001.1
OG0003113	CPSF2_HUMAN	NV2t004869001.1, NV2t004869002.1
OG0003114	CSDC2_HUMAN, CHSP1_HUMAN	NV2t007611001.1
OG0003115	LS14B_HUMAN, LS14A_HUMAN	NV2t004051001.1
OG0003116	RB15B_HUMAN, RBM15_HUMAN	NV2t003514001.1
OG0003117	CPLN2_HUMAN	NV2t005337001.1, NV2t005337002.1, NV2t005338001.1
OG0003118	MEPCE_HUMAN	NV2t013363001.1, NV2t013364001.1, NV2t013363002.1
OG0003119	CHIC2_HUMAN, CHIC1_HUMAN	NV2t002404001.1
OG0003120	EP15R_HUMAN	NV2t001613001.1, NV2t001613002.1, NV2t001613003.1
OG0003121	GPAT4_HUMAN, GPAT3_HUMAN	NV2t018409001.1
OG0003122	FCHO1_HUMAN, FCHO2_HUMAN	NV2t002064001.1
OG0003123	RAB34_HUMAN, RAB36_HUMAN	NV2t015566001.1
OG0003124	KBRS2_HUMAN, KBRS1_HUMAN	NV2t008820001.1
OG0003125	KANL3_HUMAN	NV2t019148001.1, NV2t019147001.1, NV2t019147002.1
OG0003126	NUPR1_HUMAN	NV2t008263001.1, NV2t009120001.1
OG0003127	UBP48_HUMAN	NV2t014017001.1, NV2t014017002.1, NV2t014018001.1
OG0003128	SYNC_HUMAN	NV2t023112001.1, NV2t023112002.1, NV2t023112003.1
OG0003129	RT10_HUMAN	NV2t020984001.1, NV2t020998001.1, NV2t020984002.1
OG0003130	TLC3B_HUMAN, TLC3A_HUMAN	NV2t016597001.1
OG0003131	SEHL2_HUMAN, SERHL_HUMAN	NV2t011753001.1
OG0003132	PAPS1_HUMAN, PAPS2_HUMAN	NV2t014348001.1
OG0003133	GPX7_HUMAN, GPX8_HUMAN	NV2t002138001.1
OG0003134	GCM1_HUMAN, GCM2_HUMAN	NV2t005907001.1
OG0003135	PCGF5_HUMAN	NV2t018374001.1, NV2t018373001.1
OG0003136	FEZF2_HUMAN, FEZF1_HUMAN	NV2t001757001.1
OG0003137	ZN703_HUMAN, ZN503_HUMAN	NV2t005550001.1
OG0003138	PRRX1_HUMAN, PRRX2_HUMAN	NV2t025092001.1
OG0003139	RCN1_HUMAN, CALU_HUMAN	NV2t018635001.1
OG0003140	KLDC1_HUMAN	NV2t017974001.1, NV2t017974002.1
OG0003141	SESQ2_HUMAN, SESQ1_HUMAN	NV2t017152001.1
OG0003142	ABCD2_HUMAN, ABCD1_HUMAN	NV2t018397001.1
OG0003144	C56D1_HUMAN, C56D2_HUMAN	NV2t001275001.1
OG0003145	FES_HUMAN, FER_HUMAN	NV2t014415001.1
OG0003146	DNJA4_HUMAN, DNJA1_HUMAN	NV2t024981001.1
OG0003147	SYAP1_HUMAN	NV2t008968002.1, NV2t008968001.1, NV2t008968003.1
OG0003148	SRCAP_HUMAN, EP400_HUMAN, E400N_HUMAN	NV2t015776001.1
OG0003149	HMCES_HUMAN	NV2t025033002.1, NV2t025033001.1, NV2t025033003.1
OG0003150	PTPA_HUMAN	NV2t024775001.1, NV2t024775003.1, NV2t024775002.1
OG0003151	HOOK1_HUMAN, HOOK3_HUMAN	NV2t001136001.1
OG0003152	MACA1_HUMAN, MACA2_HUMAN	NV2t008471001.1
OG0003153	SAS6_HUMAN	NV2t000412001.1, NV2t000412002.1, NV2t000412003.1
OG0003154	F204A_HUMAN	NV2t019164001.1, NV2t019164002.1, NV2t019164003.1
OG0003155	PRR5L_HUMAN, PRR5_HUMAN	NV2t018350001.1
OG0003156	CC154_HUMAN	NV2t007090001.1, NV2t007090002.1, NV2t007090003.1
OG0003157	NOLC1_HUMAN	NV2t013791001.1, NV2t013791002.1, NV2t013791003.1
OG0003158	CACP_HUMAN	NV2t025508001.1, NV2t025508002.1, NV2t025508003.1
OG0003159	VMP1_HUMAN	NV2t015513002.1, NV2t015513003.1, NV2t015513001.1
OG0003160	MOCS1_HUMAN	NV2t011312002.1, NV2t011312001.1, NV2t011312003.1
OG0003161	STK38_HUMAN, ST38L_HUMAN	NV2t017655001.1
OG0003163	TCEA1_HUMAN, TCEA2_HUMAN	NV2t017313001.1
OG0003164	U5S1_HUMAN	NV2t012862002.1, NV2t012862001.1, NV2t012862003.1
OG0003165	FLOWR_HUMAN	NV2t024826001.1, NV2t024826002.1, NV2t024826003.1
OG0003166	FACR1_HUMAN, FACR2_HUMAN	NV2t017453003.1
OG0003169	TMEM9_HUMAN, TMM9B_HUMAN	NV2t010384001.1
OG0003170	YDJC_HUMAN	NV2t016470002.1, NV2t016463001.1, NV2t016470001.1
OG0003171	RHBT2_HUMAN, RHBT1_HUMAN	NV2t018384001.1
OG0003172	RBP17_HUMAN, XPO7_HUMAN	NV2t018952001.1
OG0003173	SC23B_HUMAN, SC23A_HUMAN	NV2t019823001.1
OG0003176	ANKS6_HUMAN	NV2t004278001.1, NV2t004278002.1, NV2t004278003.1
OG0003177	SMC3_HUMAN	NV2t025975001.1, NV2t017553001.1, NV2t017553002.1
OG0003178	CILK1_HUMAN, MAK_HUMAN	NV2t016834001.1
OG0003179	STAR3_HUMAN, STR3N_HUMAN	NV2t010771001.1
OG0003180	FIS1_HUMAN	NV2t021341001.1, NV2t021341002.1, NV2t021341003.1
OG0003181	SMAL1_HUMAN	NV2t012309001.1, NV2t012309002.1, NV2t012309003.1
OG0003182	MYO15_HUMAN	NV2t008176002.1, NV2t008176001.1, NV2t008176003.1
OG0003183	VAPB_HUMAN, VAPA_HUMAN	NV2t004727001.1
OG0003184	SPHK2_HUMAN, SPHK1_HUMAN	NV2t007516001.1
OG0003185	GMPR1_HUMAN, GMPR2_HUMAN	NV2t004756001.1
OG0003186	RABX5_HUMAN	NV2t025012002.1, NV2t025012001.1, NV2t025012003.1
OG0003187	SOX30_HUMAN	NV2t019172001.1
OG0003189	SGT1_HUMAN	NV2t003952001.1, NV2t003952002.1, NV2t003952003.1
OG0003190	TM50A_HUMAN, TM50B_HUMAN	NV2t011002001.1
OG0003191	MYO3B_HUMAN, MYO3A_HUMAN	NV2t010789001.1
OG0003192	UBAC1_HUMAN	NV2t024827003.1, NV2t024827001.1, NV2t024827002.1
OG0003193	KAP1_HUMAN, KAP0_HUMAN	NV2t007246001.1
OG0003195	TM214_HUMAN	NV2t016733003.1, NV2t016733001.1, NV2t016733002.1
OG0003197	SDE2_HUMAN	NV2t020155002.1, NV2t020155001.1, NV2t020155003.1
OG0003198	UBE2O_HUMAN	NV2t006981003.1, NV2t006981001.1, NV2t006981002.1
OG0003199	OBI1_HUMAN	NV2t002974001.1, NV2t002974002.1
OG0003200	NARF_HUMAN, CIAO3_HUMAN	NV2t010153001.1
OG0003201	C10_HUMAN	NV2t024394002.1, NV2t024394001.1, NV2t024394003.1
OG0003203	ST7L_HUMAN, ST7_HUMAN	NV2t002641001.1
OG0003204	CTSR3_HUMAN	NV2t022669002.1, NV2t022669001.1, NV2t022669003.1
OG0003205	RP25L_HUMAN, RPP25_HUMAN	NV2t010954001.1
OG0003206	HECW2_HUMAN, HECW1_HUMAN	NV2t012129001.1
OG0003207	PRAF2_HUMAN, PRAF3_HUMAN	NV2t003173001.1
OG0003208	CIC_HUMAN	NV2t021477003.1, NV2t021477001.1, NV2t021477002.1
OG0003210	CSN1_HUMAN	NV2t007729002.1, NV2t007729003.1, NV2t007729004.1
OG0003211	ODR4_HUMAN	NV2t025321001.1, NV2t025321002.1, NV2t025321003.1
OG0003212	TM14C_HUMAN, TM14B_HUMAN, TM14D_HUMAN	NV2t016428001.1
OG0003214	BCKD_HUMAN	NV2t016697002.1, NV2t016697001.1, NV2t016697003.1
OG0003215	CSR2B_HUMAN	NV2t001825001.1, NV2t001825003.1, NV2t001825002.1
OG0003216	TPRKB_HUMAN	NV2t001692003.1, NV2t001692001.1, NV2t001692002.1
OG0003217	BECN1_HUMAN, BECN2_HUMAN	NV2t011451001.1
OG0003218	UHRF2_HUMAN, UHRF1_HUMAN	NV2t003937001.1
OG0003219	ACO12_HUMAN, ACO11_HUMAN	NV2t024468001.1
OG0003220	CE104_HUMAN	NV2t013371001.1, NV2t013371002.1, NV2t013371003.1
OG0003222	RHG06_HUMAN	NV2t003404002.1, NV2t003404001.1, NV2t003404003.1
OG0003223	TMED1_HUMAN, TMED5_HUMAN	NV2t014916001.1
OG0003224	MBTD1_HUMAN, LMBL2_HUMAN	NV2t003763001.1
OG0003225	SODC_HUMAN	NV2t008712001.1, NV2t008712002.1, NV2t008713002.1
OG0003226	SNPC4_HUMAN	NV2t013645003.1, NV2t013645001.1, NV2t013645002.1
OG0003227	COPZ1_HUMAN, COPZ2_HUMAN	NV2t011462001.1
OG0003228	ERAL1_HUMAN	NV2t007474002.1, NV2t007474001.1, NV2t007482001.1
OG0003229	MPC1_HUMAN	NV2t008881001.1, NV2t008883001.1, NV2t008883002.1
OG0003230	VA0E2_HUMAN, VA0E1_HUMAN	NV2t017502001.1
OG0003231	FERM2_HUMAN, FERM1_HUMAN	NV2t020960001.1
OG0003232	SH3R1_HUMAN, SH3R3_HUMAN	NV2t003745001.1
OG0003233	XPOT_HUMAN	NV2t000125001.1, NV2t000125002.1, NV2t000125003.1
OG0003234	ODPA_HUMAN, ODPAT_HUMAN	NV2t008456001.1
OG0003235	MTMRC_HUMAN, MTMRA_HUMAN	NV2t012651001.1
OG0003236	SNTB2_HUMAN, SNTB1_HUMAN	NV2t004344001.1
OG0003237	TET5C_HUMAN, TET5A_HUMAN	NV2t009321001.1
OG0003238	RALB_HUMAN, RALA_HUMAN	NV2t011309001.1
OG0003239	THOC5_HUMAN	NV2t017170001.1, NV2t017170002.1, NV2t017170003.1
OG0003240	CNO6L_HUMAN, CNOT6_HUMAN	NV2t009771001.1
OG0003241	PISD_HUMAN	NV2t012870003.1, NV2t012870001.1, NV2t012870002.1
OG0003242	ICMT_HUMAN	NV2t014502001.1, NV2t014502002.1, NV2t014502003.1
OG0003243	PK1L1_HUMAN	NV2t012192001.1, NV2t012193001.1, NV2t012193002.1
OG0003244	TM165_HUMAN	NV2t003642001.1, NV2t003642002.1, NV2t003642003.1
OG0003245	SYAM_HUMAN, SYAC_HUMAN	NV2t004221001.1
OG0003246	CP100_HUMAN	NV2t001460001.1
OG0003247	MOONR_HUMAN	NV2t017278001.1, NV2t017278002.1, NV2t017278003.1
OG0003248	QSOX2_HUMAN, QSOX1_HUMAN	NV2t025130001.1
OG0003249	DHYS_HUMAN	NV2t025647002.1, NV2t025647001.1, NV2t025647003.1
OG0003250	DC11L_HUMAN, DRC11_HUMAN	NV2t001188001.1
OG0003251	TAXB1_HUMAN, CACO2_HUMAN	NV2t012829002.1
OG0003252	ARBK1_HUMAN, ARBK2_HUMAN	NV2t016155001.1
OG0003254	FREM3_HUMAN, FREM2_HUMAN	NV2t003879001.1
OG0003255	SOS1_HUMAN, SOS2_HUMAN	NV2t020287001.1
OG0003256	RM21_HUMAN	NV2t010234002.1, NV2t010234001.1, NV2t010234003.1
OG0003257	CC175_HUMAN	NV2t019752002.1, NV2t019752001.1, NV2t019752003.1
OG0003258	ATD2B_HUMAN, ATAD2_HUMAN	NV2t015980001.1, NV2t015980002.1
OG0003259	S38AA_HUMAN	NV2t007082001.1, NV2t007082002.1, NV2t007082003.1
OG0003260	UAP1L_HUMAN, UAP1_HUMAN	NV2t014393001.1
OG0003261	PKNX2_HUMAN, PKNX1_HUMAN	NV2t022282001.1
OG0003262	RER1_HUMAN	NV2t014184002.1, NV2t014184001.1, NV2t014184003.1
OG0003263	GREM2_HUMAN, GREM1_HUMAN	NV2t012016001.1
OG0003264	ARGI2_HUMAN, ARGI1_HUMAN	NV2t020855001.1
OG0003265	EXO1_HUMAN	NV2t019684001.1, NV2t019684002.1, NV2t019684003.1
OG0003266	AUHM_HUMAN, ECHD2_HUMAN	NV2t001747001.1
OG0003267	NAPEP_HUMAN	NV2t001706001.1, NV2t001706002.1
OG0003268	ATX2L_HUMAN, ATX2_HUMAN	NV2t015822001.1
OG0003269	BNI3L_HUMAN, BNIP3_HUMAN	NV2t017498001.1
OG0003270	UNC80_HUMAN	NV2t021423003.1, NV2t021423001.1, NV2t021423002.1
OG0003271	EPG5_HUMAN	NV2t015302004.1, NV2t015302001.1, NV2t015302002.1
OG0003273	MSTO1_HUMAN	NV2t009188001.1, NV2t009188002.1, NV2t009188003.1
OG0003274	UCK1_HUMAN, UCK2_HUMAN	NV2t024477001.1
OG0003277	GBX2_HUMAN, GBX1_HUMAN	NV2t011380001.1
OG0003278	AN13B_HUMAN, AN13D_HUMAN	NV2t015664001.1
OG0003279	DDX31_HUMAN	NV2t002088001.1, NV2t002088003.1, NV2t002088002.1
OG0003280	PLEK2_HUMAN, PLEK_HUMAN	NV2t002459001.1
OG0003281	GLGB_HUMAN	NV2t015010001.1, NV2t015010002.1, NV2t015010003.1
OG0003282	RB39B_HUMAN, RB39A_HUMAN	NV2t009172001.1
OG0003283	NGBR_HUMAN	NV2t009260001.1, NV2t009260002.1, NV2t009260003.1
OG0003284	ASF1A_HUMAN, ASF1B_HUMAN	NV2t001029001.1
OG0003285	TBG2_HUMAN, TBG1_HUMAN	NV2t012407001.1
OG0003287	MPPD2_HUMAN, MPPD1_HUMAN	NV2t008728001.1
OG0003288	PTG3L_HUMAN, TEBP_HUMAN	NV2t010784001.1
OG0003289	TE2IP_HUMAN	NV2t003844001.1
OG0003290	TSN13_HUMAN, TSN31_HUMAN	NV2t011225001.1
OG0003291	WN10B_HUMAN, WN10A_HUMAN	NV2t011032001.1
OG0003292	VIP1_HUMAN, VIP2_HUMAN	NV2t013323001.1
OG0003293	SYHM_HUMAN, HARS1_HUMAN	NV2t003148001.1
OG0003294	HEXI2_HUMAN, HEXI1_HUMAN	NV2t011592001.1
OG0003295	KPYM_HUMAN, KPYR_HUMAN	NV2t014841001.1
OG0003296	GET4_HUMAN	NV2t007110003.1, NV2t007110001.1, NV2t007110002.1
OG0003297	IQCE_HUMAN	NV2t013160003.1, NV2t013160001.1, NV2t013160002.1
OG0003298	KHDC4_HUMAN	NV2t023582001.1, NV2t023582002.1, NV2t023582003.1
OG0003299	NIPA2_HUMAN, NIPA3_HUMAN	NV2t003048001.1
OG0003300	PHF3_HUMAN, DIDO1_HUMAN	NV2t006643001.1, NV2t006643002.1
OG0003301	TNKS2_HUMAN, TNKS1_HUMAN	NV2t018470001.1
OG0003302	SNP25_HUMAN, SNP23_HUMAN	NV2t010980001.1
OG0003303	CX6A2_HUMAN, CX6A1_HUMAN	NV2t016444001.1
OG0003304	ROR1_HUMAN, ROR2_HUMAN	NV2t000892001.1
OG0003305	WASL_HUMAN, WASP_HUMAN	NV2t012520001.1
OG0003306	NPAS3_HUMAN, NPAS1_HUMAN	NV2t012503001.1
OG0003307	UB2R2_HUMAN, UB2R1_HUMAN	NV2t023750001.1
OG0003308	RBBP4_HUMAN, RBBP7_HUMAN	NV2t008755001.1
OG0003309	ADA17_HUMAN	NV2t006771001.1, NV2t006771002.1, NV2t006771003.1
OG0003310	SUOX_HUMAN	NV2t000385001.1, NV2t000385002.1, NV2t000385003.1
OG0003311	TBCD1_HUMAN, TBCD4_HUMAN	NV2t003896001.1
OG0003312	TRIB3_HUMAN, TRIB2_HUMAN	NV2t005855001.1
OG0003313	TCTP8_HUMAN, TPT1L_HUMAN, TCTP_HUMAN	NV2t022728001.1
OG0003314	NKAP_HUMAN, NKAPL_HUMAN	NV2t022003001.1
OG0003315	MA2B1_HUMAN	NV2t010620001.1
OG0003316	IPO13_HUMAN	NV2t000891003.1, NV2t000891001.1, NV2t000891002.1
