Orthogroup	Species	Acer	Orthologs
OG0009601	Nvec	KAK2565041.1	NV2t022577001.1
OG0009601	Hsap	KAK2565041.1	BMS1_HUMAN
OG0009602	Nvec	KAK2565074.1	NV2t013786001.1, NV2t013786002.1
OG0009603	Nvec	KAK2565108.1	NV2t010157002.1, NV2t010157001.1
OG0009604	Nvec	KAK2565113.1	NV2t012082001.1, NV2t011804001.1
OG0009605	Nvec	KAK2565132.1, KAK2565133.1	NV2t009708001.1
OG0009606	Nvec	KAK2565135.1	NV2t010304001.1, NV2t021637001.1
OG0009607	Mmus	KAK2565162.1	CETN3_MOUSE
OG0009607	Hsap	KAK2565162.1	CETN3_HUMAN
OG0009608	Nvec	KAK2565166.1	NV2t013706001.1, NV2t013700001.1
OG0009610	Nvec	KAK2565246.1	NV2t014559002.1, NV2t014559001.1
OG0009611	Nvec	KAK2565325.1	NV2t009999001.1, NV2t009999002.1
OG0009612	Nvec	KAK2565327.1	NV2t013058001.1, NV2t013058002.1
OG0009613	Nvec	KAK2565364.1	NV2t013918006.1, NV2t013918007.1
OG0009614	Hsap	KAK2565376.1	GUAD_HUMAN
OG0009614	Mmus	KAK2565376.1	GUAD_MOUSE
OG0009615	Nvec	KAK2565387.1	NV2t014261001.1, NV2t014261002.1
OG0009616	Hsap	KAK2565394.1	FBX47_HUMAN
OG0009616	Mmus	KAK2565394.1	FBX47_MOUSE
OG0009617	Nvec	KAK2565405.1	NV2t017892001.1, NV2t017892002.1
OG0009618	Nvec	KAK2565450.1, KAK2565529.1	NV2t024318001.1
OG0009619	Nvec	KAK2565553.1	NV2t001669001.1, NV2t001667001.1
OG0009620	Nvec	KAK2565637.1	NV2t017407001.1, NV2t017407002.1
OG0009621	Nvec	KAK2565657.1, KAK2565654.1	NV2t017841001.1
OG0009622	Hsap	KAK2565750.1	TTC6_HUMAN
OG0009622	Nvec	KAK2565750.1	NV2t018711001.1
OG0009623	Mmus	KAK2565814.1	ZZZ3_MOUSE
OG0009623	Hsap	KAK2565814.1	ZZZ3_HUMAN
OG0009624	Hsap	KAK2565816.1	MEI1_HUMAN
OG0009624	Mmus	KAK2565816.1	MEII1_MOUSE
OG0009626	Mmus	KAK2565893.1	RL35_MOUSE
OG0009626	Hsap	KAK2565893.1	RL35_HUMAN
OG0009627	Nvec	KAK2565936.1	NV2t008018002.1, NV2t008018001.1
OG0009628	Hsap	KAK2565945.1	CDC26_HUMAN
OG0009628	Mmus	KAK2565945.1	CDC26_MOUSE
OG0009629	Nvec	KAK2565963.1	NV2t024610002.1, NV2t024610001.1
OG0009630	Mmus	KAK2565985.1	URIC_MOUSE
OG0009630	Nvec	KAK2565985.1	NV2t025262001.1
OG0009631	Nvec	KAK2566018.1	NV2t025378001.1, NV2t025378002.1
OG0009632	Nvec	KAK2566023.1	NV2t024851002.1, NV2t024851001.1
OG0009633	Nvec	KAK2566042.1	NV2t024821002.1, NV2t024821001.1
OG0009634	Mmus	KAK2566043.1	AIMP1_MOUSE
OG0009634	Hsap	KAK2566043.1	AIMP1_HUMAN
OG0009635	Mmus	KAK2566066.1	FBX38_MOUSE
OG0009635	Hsap	KAK2566066.1	FBX38_HUMAN
OG0009636	Nvec	KAK2566068.1	NV2t024529001.1
OG0009636	Hsap	KAK2566068.1	CF136_HUMAN
OG0009637	Nvec	KAK2566092.1	NV2t025701002.1, NV2t025701003.1
OG0009638	Nvec	KAK2566093.1	NV2t025037001.1, NV2t025037002.1
OG0009639	Nvec	KAK2566097.1	NV2t020837001.1, NV2t020838001.1
OG0009640	Nvec	KAK2566162.1	NV2t014611001.1, NV2t014611002.1
OG0009641	Nvec	KAK2566209.1	NV2t014357001.1, NV2t014357002.1
OG0009642	Mmus	KAK2566215.1	MZT1_MOUSE
OG0009642	Hsap	KAK2566215.1	MZT1_HUMAN
OG0009643	Nvec	KAK2566230.1, KAK2566224.1	NV2t014690001.1
OG0009645	Nvec	KAK2566271.1	NV2t015152002.1, NV2t015152001.1
OG0009648	Hsap	KAK2566422.1	PFD1_HUMAN
OG0009648	Mmus	KAK2566422.1	PFD1_MOUSE
OG0009649	Nvec	KAK2566468.1	NV2t014362001.1
OG0009649	Hsap	KAK2566468.1	G6PT1_HUMAN
OG0009650	Nvec	KAK2566502.1, KAK2566620.1	NV2t021419001.1
OG0009651	Nvec	KAK2566512.1	NV2t021778001.1, NV2t021778002.1
OG0009652	Nvec	KAK2566520.1	NV2t022497001.1
OG0009652	Hsap	KAK2566520.1	CC191_HUMAN
OG0009653	Nvec	KAK2566522.1	NV2t001411001.1, NV2t001860001.1
OG0009654	Nvec	KAK2566524.1	NV2t022636001.1
OG0009654	Hsap	KAK2566524.1	RSF1_HUMAN
OG0009655	Nvec	KAK2566526.1, KAK2566525.1	NV2t022486001.1
OG0009656	Nvec	KAK2566528.1	NV2t020074001.1, NV2t006635001.1
OG0009657	Nvec	KAK2566572.1	NV2t022572002.1, NV2t022572001.1
OG0009658	Mmus	KAK2566734.1	PRSR3_MOUSE
OG0009658	Hsap	KAK2566734.1	PRSR3_HUMAN
OG0009659	Mmus	KAK2566783.1	ANR39_MOUSE
OG0009659	Hsap	KAK2566783.1	ANR39_HUMAN
OG0009660	Nvec	KAK2566805.1	NV2t022318002.1, NV2t022318001.1
OG0009661	Mmus	KAK2566809.1	PSMD9_MOUSE
OG0009661	Hsap	KAK2566809.1	PSMD9_HUMAN
OG0009662	Nvec	KAK2566870.1	NV2t024978002.1, NV2t024978001.1
OG0009663	Mmus	KAK2566890.1	PTPS_MOUSE
OG0009663	Hsap	KAK2566890.1	PTPS_HUMAN
OG0009665	Nvec	KAK2566928.1	NV2t023386001.1, NV2t023386002.1
OG0009667	Nvec	KAK2567004.1	NV2t024662002.1, NV2t024662001.1
OG0009668	Nvec	KAK2567008.1	NV2t025669002.1, NV2t025669001.1
OG0009669	Nvec	KAK2567009.1, KAK2567010.1	NV2t025662001.1
OG0009670	Hsap	KAK2567017.1	TF3C5_HUMAN
OG0009670	Mmus	KAK2567017.1	TF3C5_MOUSE
OG0009671	Mmus	KAK2567025.1	GARL3_MOUSE
OG0009671	Hsap	KAK2567025.1	GARL3_HUMAN
OG0009672	Nvec	KAK2567091.1	NV2t025461001.1, NV2t025457001.1
OG0009673	Nvec	KAK2567108.1	NV2t025542001.1, NV2t025542003.1
OG0009674	Nvec	KAK2567121.1	NV2t023425001.1, NV2t023426001.1
OG0009675	Mmus	KAK2567183.1	NAMPT_MOUSE
OG0009675	Hsap	KAK2567183.1	NAMPT_HUMAN
OG0009676	Nvec	KAK2567230.1	NV2t024896002.1, NV2t024896001.1
OG0009677	Nvec	KAK2567262.1	NV2t025336001.1, NV2t025336002.1
OG0009678	Nvec	KAK2567276.1	NV2t025655001.1, NV2t025656001.1
OG0009679	Nvec	KAK2567342.1	NV2t021137001.1, NV2t021095001.1
OG0009680	Nvec	KAK2567374.1	NV2t019534002.1, NV2t019534001.1
OG0009681	Nvec	KAK2567380.1	NV2t020520002.1, NV2t020520001.1
OG0009682	Nvec	KAK2567394.1, KAK2567699.1	NV2t020151001.1
OG0009684	Nvec	KAK2567510.1	NV2t020351001.1, NV2t020351002.1
OG0009685	Nvec	KAK2567515.1	NV2t020364001.1, NV2t020364002.1
OG0009686	Nvec	KAK2567534.1	NV2t019822002.1, NV2t019822001.1
OG0009687	Mmus	KAK2567541.1	MTRR_MOUSE
OG0009687	Hsap	KAK2567541.1	MTRR_HUMAN
OG0009688	Mmus	KAK2567551.1	TRPT1_MOUSE
OG0009688	Hsap	KAK2567551.1	TRPT1_HUMAN
OG0009689	Hsap	KAK2567596.1	EPDR1_HUMAN
OG0009689	Mmus	KAK2567596.1	EPDR1_MOUSE
OG0009690	Nvec	KAK2570498.1, KAK2567597.1	NV2t008341001.1
OG0009691	Nvec	KAK2567601.1	NV2t020088001.1
OG0009691	Hsap	KAK2567601.1	EMARD_HUMAN
OG0009692	Hsap	KAK2567615.1	WDR25_HUMAN
OG0009692	Mmus	KAK2567615.1	WDR25_MOUSE
OG0009693	Hsap	KAK2567649.1	PRXD1_HUMAN
OG0009693	Mmus	KAK2567649.1	PRXD1_MOUSE
OG0009695	Nvec	KAK2567886.1	NV2t024234001.1, NV2t022997001.1
OG0009696	Mmus	KAK2567904.1	ALG5_MOUSE
OG0009696	Hsap	KAK2567904.1	ALG5_HUMAN
OG0009697	Nvec	KAK2567953.1	NV2t024142001.1, NV2t024142002.1
OG0009698	Nvec	KAK2567986.1	NV2t023994001.1, NV2t023994002.1
OG0009699	Nvec	KAK2568000.1	NV2t003211002.1, NV2t003211001.1
OG0009700	Nvec	KAK2568020.1	NV2t002671002.1, NV2t002671001.1
OG0009701	Nvec	KAK2568030.1	NV2t003123001.1, NV2t002546001.1
OG0009702	Hsap	KAK2568056.1	CO040_HUMAN
OG0009702	Mmus	KAK2568056.1	CO040_MOUSE
OG0009703	Nvec	KAK2568107.1, KAK2568103.1	NV2t023274001.1
OG0009704	Hsap	KAK2568142.1	TEX14_HUMAN
OG0009704	Mmus	KAK2568142.1	TEX14_MOUSE
OG0009705	Nvec	KAK2568144.1	NV2t014915001.1
OG0009705	Hsap	KAK2568144.1	BRD10_HUMAN
OG0009706	Nvec	KAK2568157.1, KAK2568158.1	NV2t010251001.1
OG0009707	Nvec	KAK2568171.1	NV2t013827001.1, NV2t013826001.1
OG0009708	Nvec	KAK2568220.1	NV2t014489001.1, NV2t014488001.1
OG0009710	Mmus	KAK2568258.1	FSIP2_MOUSE
OG0009710	Hsap	KAK2568258.1	FSIP2_HUMAN
OG0009711	Nvec	KAK2568264.1	NV2t018712002.1, NV2t018712001.1
OG0009712	Nvec	KAK2568325.1	NV2t014958001.1, NV2t014958003.1
OG0009713	Mmus	KAK2568376.1	GGLO_MOUSE
OG0009713	Nvec	KAK2568376.1	NV2t013222001.1
OG0009714	Nvec	KAK2568377.1	NV2t013087002.1, NV2t013087001.1
OG0009715	Nvec	KAK2568420.1	NV2t015135002.1, NV2t015135001.1
OG0009716	Nvec	KAK2568463.1	NV2t014192002.1, NV2t014192001.1
OG0009718	Nvec	KAK2568616.1	NV2t020552001.1, NV2t020552003.1
OG0009719	Nvec	KAK2568636.1	NV2t018358001.1, NV2t019652001.1
OG0009720	Nvec	KAK2568656.1	NV2t019906002.1, NV2t019906001.1
OG0009721	Mmus	KAK2568673.1	VASH2_MOUSE
OG0009721	Hsap	KAK2568673.1	VASH2_HUMAN
OG0009722	Hsap	KAK2568684.1	TIM50_HUMAN
OG0009722	Mmus	KAK2568684.1	TIM50_MOUSE
OG0009723	Hsap	KAK2568717.1	CC170_HUMAN
OG0009723	Nvec	KAK2568717.1	NV2t020547001.1
OG0009724	Hsap	KAK2568769.1	DUS23_HUMAN
OG0009724	Mmus	KAK2568769.1	DUS23_MOUSE
OG0009725	Nvec	KAK2568772.1	NV2t019765001.1, NV2t019765002.1
OG0009726	Mmus	KAK2568775.1	EIF1A_MOUSE
OG0009726	Hsap	KAK2568775.1	EIF1A_HUMAN
OG0009727	Mmus	KAK2568858.1	RT18A_MOUSE
OG0009727	Hsap	KAK2568858.1	RT18A_HUMAN
OG0009728	Nvec	KAK2568894.1	NV2t019755001.1, NV2t019755002.1
OG0009729	Nvec	KAK2568924.1	NV2t011901002.1, NV2t011901001.1
OG0009730	Hsap	KAK2568945.1	TRIPB_HUMAN
OG0009730	Nvec	KAK2568945.1	NV2t021048001.1
OG0009731	Hsap	KAK2568947.1	DDAH1_HUMAN
OG0009731	Mmus	KAK2568947.1	DDAH1_MOUSE
OG0009732	Hsap	KAK2569030.1	CNDH2_HUMAN
OG0009732	Mmus	KAK2569030.1	CNDH2_MOUSE
OG0009733	Nvec	KAK2569043.1	NV2t006527001.1, NV2t006527002.1
OG0009734	Hsap	KAK2569075.1	CAPR1_HUMAN
OG0009734	Mmus	KAK2569075.1	CAPR1_MOUSE
OG0009735	Hsap	KAK2569078.1	CC166_HUMAN
OG0009735	Nvec	KAK2569078.1	NV2t007959001.1
OG0009736	Nvec	KAK2569094.1	NV2t017729002.1, NV2t017729001.1
OG0009737	Nvec	KAK2569113.1	NV2t019051001.1, NV2t019051002.1
OG0009738	Hsap	KAK2569133.1	ELP4_HUMAN
OG0009738	Mmus	KAK2569133.1	ELP4_MOUSE
OG0009739	Mmus	KAK2569207.1	EMC10_MOUSE
OG0009739	Hsap	KAK2569207.1	EMC10_HUMAN
OG0009740	Nvec	KAK2569305.1	NV2t018354002.1, NV2t018354001.1
OG0009741	Nvec	KAK2569343.1	NV2t017629002.1, NV2t017629001.1
OG0009742	Nvec	KAK2569357.1	NV2t019011002.1, NV2t019011001.1
OG0009743	Hsap	KAK2569375.1	MTPN_HUMAN
OG0009743	Mmus	KAK2569375.1	MTPN_MOUSE
OG0009744	Nvec	KAK2569377.1	NV2t018561002.1, NV2t018561001.1
OG0009745	Nvec	KAK2569385.1	NV2t002996001.1, NV2t017739001.1
OG0009746	Hsap	KAK2569424.1	DCDC1_HUMAN
OG0009746	Nvec	KAK2569424.1	NV2t019174001.1
OG0009747	Nvec	KAK2569427.1	NV2t019008001.1, NV2t019008002.1
OG0009748	Hsap	KAK2569455.1	8ODP_HUMAN
OG0009748	Mmus	KAK2569455.1	8ODP_MOUSE
OG0009749	Nvec	KAK2569519.1	NV2t000693001.1
OG0009749	Hsap	KAK2569519.1	FBXW9_HUMAN
OG0009750	Mmus	KAK2569521.1	CNTLN_MOUSE
OG0009750	Hsap	KAK2569521.1	CNTLN_HUMAN
OG0009751	Mmus	KAK2569527.1	RS28_MOUSE
OG0009751	Hsap	KAK2569527.1	RS28_HUMAN
OG0009752	Mmus	KAK2569528.1	NDUA7_MOUSE
OG0009752	Hsap	KAK2569528.1	NDUA7_HUMAN
OG0009753	Nvec	KAK2569538.1	NV2t001972004.1, NV2t001972002.1
OG0009754	Hsap	KAK2569539.1	KEAP1_HUMAN
OG0009754	Mmus	KAK2569539.1	KEAP1_MOUSE
OG0009755	Nvec	KAK2569573.1	NV2t000197003.1, NV2t000197001.1
OG0009757	Nvec	KAK2569659.1	NV2t019233001.1, NV2t017603001.1
OG0009759	Nvec	KAK2569685.1	NV2t001938001.1
OG0009759	Hsap	KAK2569685.1	GDE_HUMAN
OG0009760	Nvec	KAK2569722.1	NV2t000564001.1, NV2t000564002.1
OG0009762	Nvec	KAK2569752.1	NV2t025340001.1, NV2t025339001.1
OG0009763	Nvec	KAK2569757.1	NV2t001082001.1, NV2t001082002.1
OG0009764	Nvec	KAK2569779.1	NV2t001146002.1, NV2t001146001.1
OG0009765	Nvec	KAK2569803.1	NV2t000189002.1, NV2t000189001.1
OG0009766	Nvec	KAK2569834.1	NV2t000351002.1, NV2t000351001.1
OG0009767	Nvec	KAK2569889.1	NV2t001316002.1, NV2t001316001.1
OG0009768	Nvec	KAK2569900.1	NV2t000334001.1
OG0009768	Hsap	KAK2569900.1	UBE2U_HUMAN
OG0009769	Nvec	KAK2569918.1	NV2t000553001.1, NV2t000553002.1
OG0009770	Nvec	KAK2569921.1	NV2t000675002.1, NV2t000675001.1
OG0009771	Hsap	KAK2569942.1	ALKB7_HUMAN
OG0009771	Mmus	KAK2569942.1	ALKB7_MOUSE
OG0009772	Mmus	KAK2569978.1	TPPC5_MOUSE
OG0009772	Hsap	KAK2569978.1	TPPC5_HUMAN
OG0009773	Hsap	KAK2569990.1	PIGQ_HUMAN
OG0009773	Mmus	KAK2569990.1	PIGQ_MOUSE
OG0009774	Hsap	KAK2570005.1	SETD9_HUMAN
OG0009774	Nvec	KAK2570005.1	NV2t000080001.1
OG0009775	Nvec	KAK2570375.1, KAK2570021.1	NV2t011892001.1
OG0009776	Nvec	KAK2570057.1	NV2t012623001.1, NV2t012621001.1
OG0009777	Nvec	KAK2570374.1, KAK2570058.1	NV2t011820001.1
OG0009778	Hsap	KAK2570108.1	RADX_HUMAN
OG0009778	Mmus	KAK2570108.1	RADX_MOUSE
OG0009779	Nvec	KAK2570120.1, KAK2570441.1	NV2t011494001.1
OG0009780	Nvec	KAK2570252.1, KAK2570254.1	NV2t012635001.1
OG0009781	Nvec	KAK2570287.1	NV2t012597002.1, NV2t012597001.1
OG0009782	Nvec	KAK2570303.1	NV2t011613001.1
OG0009782	Hsap	KAK2570303.1	CG078_HUMAN
OG0009783	Nvec	KAK2570366.1	NV2t011782001.1, NV2t019505001.1
OG0009784	Nvec	KAK2570376.1	NV2t012861001.1
OG0009784	Hsap	KAK2570376.1	DHX37_HUMAN
OG0009785	Nvec	KAK2570415.1	NV2t012863002.1, NV2t012863001.1
OG0009786	Nvec	KAK2570423.1	NV2t012742001.1, NV2t012741001.1
OG0009787	Nvec	KAK2570540.1	NV2t008657002.1, NV2t008657001.1
OG0009788	Nvec	KAK2570773.1, KAK2570562.1	NV2t007453001.1
OG0009789	Nvec	KAK2570571.1	NV2t008577002.1, NV2t008577001.1
OG0009790	Hsap	KAK2570590.1	ECT2L_HUMAN
OG0009790	Nvec	KAK2570590.1	NV2t008827001.1
OG0009791	Mmus	KAK2570611.1	FP100_MOUSE
OG0009791	Hsap	KAK2570611.1	FP100_HUMAN
OG0009792	Nvec	KAK2570612.1	NV2t009383001.1, NV2t009383002.1
OG0009793	Nvec	KAK2570713.1	NV2t008453001.1, NV2t008453002.1
OG0009794	Mmus	KAK2570721.1	CFA47_MOUSE
OG0009794	Hsap	KAK2570721.1	CFA47_HUMAN
OG0009795	Nvec	KAK2570789.1	NV2t009017002.1, NV2t009017001.1
OG0009796	Mmus	KAK2570807.1	SAMD3_MOUSE
OG0009796	Hsap	KAK2570807.1	SAMD3_HUMAN
OG0009797	Mmus	KAK2570820.1	NMRL1_MOUSE
OG0009797	Hsap	KAK2570820.1	NMRL1_HUMAN
OG0009798	Nvec	KAK2570906.1	NV2t008912001.1, NV2t008337001.1
OG0009799	Hsap	KAK2570916.1	WDCP_HUMAN
OG0009799	Mmus	KAK2570916.1	WDCP_MOUSE
OG0009800	Nvec	KAK2570935.1	NV2t008934001.1, NV2t008934002.1
OG0009801	Hsap	KAK2570950.1	QKI_HUMAN
OG0009801	Mmus	KAK2570950.1	QKI_MOUSE
OG0009802	Nvec	KAK2571125.1	NV2t002313001.1, NV2t002313003.1
OG0009803	Nvec	KAK2571183.1	NV2t000798001.1, NV2t000798002.1
OG0009804	Nvec	KAK2571249.1	NV2t001452001.1
OG0009804	Hsap	KAK2571249.1	TM243_HUMAN
OG0009805	Nvec	KAK2571264.1	NV2t017101001.1, NV2t016671001.1
OG0009807	Nvec	KAK2571338.1, KAK2571344.1	NV2t000237001.1
OG0009808	Nvec	KAK2571365.1	NV2t000138001.1, NV2t000138002.1
OG0009809	Hsap	KAK2571372.1	TATD2_HUMAN
OG0009809	Nvec	KAK2571372.1	NV2t001649001.1
OG0009810	Nvec	KAK2571377.1	NV2t000393001.1, NV2t000393002.1
OG0009811	Mmus	KAK2571387.1	RENT2_MOUSE
OG0009811	Hsap	KAK2571387.1	RENT2_HUMAN
OG0009812	Nvec	KAK2571433.1	NV2t000920001.1, NV2t000920002.1
OG0009813	Hsap	KAK2571518.1	RPGF1_HUMAN
OG0009813	Nvec	KAK2571518.1	NV2t001693001.1
OG0009814	Nvec	KAK2571527.1	NV2t000157002.1, NV2t000157001.1
OG0009815	Hsap	KAK2571542.1	TI17B_HUMAN
OG0009815	Mmus	KAK2571542.1	TI17B_MOUSE
OG0009816	Mmus	KAK2571543.1	QORL2_MOUSE
OG0009816	Nvec	KAK2571543.1	NV2t000991001.1
OG0009817	Nvec	KAK2571584.1	NV2t007727003.1, NV2t007727001.1
OG0009818	Mmus	KAK2571589.1	ERI2_MOUSE
OG0009818	Hsap	KAK2571589.1	ERI2_HUMAN
OG0009819	Nvec	KAK2571650.1, KAK2572088.1	NV2t019377001.1
OG0009820	Nvec	KAK2571680.1	NV2t007838002.1, NV2t007838001.1
OG0009821	Nvec	KAK2571751.1	NV2t007952002.1, NV2t007952001.1
OG0009822	Mmus	KAK2571809.1	MED7_MOUSE
OG0009822	Hsap	KAK2571809.1	MED7_HUMAN
OG0009823	Mmus	KAK2571810.1	DTD2_MOUSE
OG0009823	Hsap	KAK2571810.1	DTD2_HUMAN
OG0009824	Mmus	KAK2571887.1	DHX40_MOUSE
OG0009824	Hsap	KAK2571887.1	DHX40_HUMAN
OG0009825	Nvec	KAK2571903.1, KAK2571902.1	NV2t024026001.1
OG0009826	Mmus	KAK2571974.1	TTC34_MOUSE
OG0009826	Hsap	KAK2571974.1	TTC34_HUMAN
OG0009827	Nvec	KAK2572025.1	NV2t007456001.1, NV2t007456002.1
OG0009828	Hsap	KAK2572077.1	THOC6_HUMAN
OG0009828	Mmus	KAK2572077.1	THOC6_MOUSE
OG0009829	Nvec	KAK2572116.1	NV2t017868001.1, NV2t017868002.1
OG0009830	Mmus	KAK2572119.1	TX261_MOUSE
OG0009830	Hsap	KAK2572119.1	TX261_HUMAN
OG0009831	Nvec	KAK2572144.1	NV2t018762002.1, NV2t018762001.1
OG0009832	Hsap	KAK2572201.1	TEX36_HUMAN
OG0009832	Nvec	KAK2572201.1	NV2t018894001.1
OG0009833	Nvec	KAK2572206.1	NV2t017552001.1, NV2t017552002.1
OG0009834	Nvec	KAK2572215.1	NV2t017844002.1, NV2t017844001.1
OG0009835	Nvec	KAK2572282.1	NV2t018792001.1, NV2t018792002.1
OG0009836	Nvec	KAK2572298.1	NV2t010239001.1, NV2t007748001.1
OG0009837	Nvec	KAK2572307.1	NV2t018821002.1, NV2t018821001.1
OG0009838	Mmus	KAK2572315.1	RPIA_MOUSE
OG0009838	Hsap	KAK2572315.1	RPIA_HUMAN
OG0009839	Nvec	KAK2572371.1	NV2t019173002.1, NV2t019173001.1
OG0009840	Hsap	KAK2572389.1	HOP_HUMAN
OG0009840	Mmus	KAK2572389.1	HOP_MOUSE
OG0009841	Nvec	KAK2572394.1, KAK2572395.1	NV2t001246001.1
OG0009842	Mmus	KAK2572415.1	SRAC1_MOUSE
OG0009842	Hsap	KAK2572415.1	SRAC1_HUMAN
OG0009843	Hsap	KAK2572421.1	IDH3B_HUMAN
OG0009843	Nvec	KAK2572421.1	NV2t017504001.1
OG0009844	Hsap	KAK2572476.1	MT21A_HUMAN
OG0009844	Mmus	KAK2572476.1	MT21A_MOUSE
OG0009845	Nvec	KAK2572477.1	NV2t017908001.1, NV2t017908002.1
OG0009846	Hsap	KAK2572481.1	F193A_HUMAN
OG0009846	Mmus	KAK2572481.1	F193A_MOUSE
OG0009847	Nvec	KAK2572489.1	NV2t019227002.1, NV2t019227001.1
OG0009848	Hsap	KAK2572493.1	HECD2_HUMAN
OG0009848	Mmus	KAK2572493.1	HECD2_MOUSE
OG0009849	Nvec	KAK2572518.1	NV2t018186002.1, NV2t018186001.1
OG0009850	Mmus	KAK2572543.1	CATC_MOUSE
OG0009850	Hsap	KAK2572543.1	CATC_HUMAN
OG0009851	Nvec	KAK2572548.1	NV2t022190001.1, NV2t022189001.1
OG0009852	Nvec	KAK2572589.1	NV2t018934001.1, NV2t018934002.1
OG0009853	Nvec	KAK2572591.1	NV2t010327002.1, NV2t010327001.1
OG0009854	Hsap	KAK2572621.1	TTC33_HUMAN
OG0009854	Mmus	KAK2572621.1	TTC33_MOUSE
OG0009855	Nvec	KAK2572633.1, KAK2572877.1	NV2t009747001.1
OG0009856	Hsap	KAK2572671.1	STK33_HUMAN
OG0009856	Mmus	KAK2572671.1	STK33_MOUSE
OG0009857	Nvec	KAK2572726.1	NV2t018305002.1, NV2t018305001.1
OG0009859	Nvec	KAK2572768.1	NV2t010503001.1, NV2t022998001.1
OG0009860	Nvec	KAK2572788.1	NV2t018452002.1, NV2t018452001.1
OG0009861	Nvec	KAK2572815.1	NV2t010124002.1, NV2t010124001.1
OG0009862	Hsap	KAK2572865.1	CC149_HUMAN
OG0009862	Nvec	KAK2572865.1	NV2t017635001.1
OG0009863	Nvec	KAK2572894.1	NV2t010088001.1, NV2t010088002.1
OG0009864	Hsap	KAK2572914.1	ZN593_HUMAN
OG0009864	Mmus	KAK2572914.1	ZN593_MOUSE
OG0009865	Nvec	KAK2572959.1, KAK2572957.1	NV2t009970001.1
OG0009866	Nvec	KAK2573004.1	NV2t014569002.1, NV2t014569001.1
OG0009867	Nvec	KAK2573019.1	NV2t014225002.1, NV2t014225001.1
OG0009868	Mmus	KAK2573078.1	HSP7E_MOUSE
OG0009868	Hsap	KAK2573078.1	HSP7E_HUMAN
OG0009869	Nvec	KAK2573086.1	NV2t017900001.1
OG0009869	Hsap	KAK2573086.1	CFA46_HUMAN
OG0009870	Nvec	KAK2573145.1	NV2t010097002.1, NV2t010097001.1
OG0009871	Hsap	KAK2573166.1	CND3_HUMAN
OG0009871	Nvec	KAK2573166.1	NV2t017978001.1
OG0009872	Hsap	KAK2573171.1	RT18C_HUMAN
OG0009872	Mmus	KAK2573171.1	RT18C_MOUSE
OG0009873	Nvec	KAK2573200.1	NV2t010039002.1, NV2t010039001.1
OG0009874	Nvec	KAK2573209.1	NV2t022292001.1
OG0009874	Hsap	KAK2573209.1	DHR12_HUMAN
OG0009875	Nvec	KAK2573222.1	NV2t014522002.1, NV2t014522001.1
OG0009876	Nvec	KAK2573261.1, KAK2573255.1	NV2t022529001.1
OG0009877	Mmus	KAK2573286.1	RB_MOUSE
OG0009877	Hsap	KAK2573286.1	RB_HUMAN
OG0009878	Nvec	KAK2573288.1	NV2t021728001.1, NV2t021729001.1
OG0009879	Nvec	KAK2573289.1	NV2t022458001.1, NV2t022458002.1
OG0009880	Nvec	KAK2573337.1	NV2t021651001.1, NV2t021651002.1
OG0009881	Nvec	KAK2573364.1	NV2t012308002.1, NV2t012308001.1
OG0009882	Nvec	KAK2573384.1	NV2t021629001.1, NV2t021629002.1
OG0009883	Nvec	KAK2573446.1	NV2t021163001.1, NV2t021163002.1
OG0009884	Nvec	KAK2573455.1	NV2t021716002.1, NV2t021716001.1
OG0009885	Hsap	KAK2573477.1	CE295_HUMAN
OG0009885	Mmus	KAK2573477.1	CE295_MOUSE
OG0009886	Nvec	KAK2573494.1	NV2t022155002.1, NV2t022155001.1
OG0009887	Nvec	KAK2573527.1	NV2t022320002.1, NV2t022320001.1
OG0009888	Mmus	KAK2573538.1	SORL_MOUSE
OG0009888	Hsap	KAK2573538.1	SORL_HUMAN
OG0009889	Nvec	KAK2573539.1	NV2t022220001.1, NV2t022223001.1
OG0009890	Nvec	KAK2573672.1, KAK2573669.1	NV2t021743001.1
OG0009891	Nvec	KAK2573723.1	NV2t021982001.1
OG0009891	Hsap	KAK2573723.1	AKA28_HUMAN
OG0009892	Nvec	KAK2573772.1	NV2t022355003.1, NV2t022355001.1
OG0009893	Hsap	KAK2573788.1	FXL18_HUMAN
OG0009893	Nvec	KAK2573788.1	NV2t022648001.1
OG0009894	Nvec	KAK2573802.1	NV2t021943001.1, NV2t021943002.1
OG0009895	Nvec	KAK2573825.1	NV2t021836001.1, NV2t021836002.1
OG0009896	Nvec	KAK2573834.1	NV2t022591001.1, NV2t022591002.1
OG0009897	Hsap	KAK2573889.1	TM147_HUMAN
OG0009897	Mmus	KAK2573889.1	TM147_MOUSE
OG0009898	Nvec	KAK2573890.1	NV2t021394001.1, NV2t021394002.1
OG0009899	Hsap	KAK2573928.1	HECD4_HUMAN
OG0009899	Nvec	KAK2573928.1	NV2t016108001.1
OG0009900	Nvec	KAK2573937.1	NV2t017124001.1, NV2t017124002.1
OG0009901	Nvec	KAK2574263.1, KAK2573977.1	NV2t016957001.1
OG0009902	Nvec	KAK2574067.1	NV2t016319001.1, NV2t025946001.1
OG0009903	Nvec	KAK2574124.1	NV2t015421002.1, NV2t015421001.1
OG0009904	Hsap	KAK2574125.1	SPRNG_HUMAN
OG0009904	Mmus	KAK2574125.1	SPRNG_MOUSE
