Orthogroup	Mmus	Nvec
OG0004395	ENPL_MOUSE	NV2t001169001.1, NV2t001169003.1
OG0004396	ERCC1_MOUSE	NV2t007538001.1, NV2t007544001.1
OG0004397	ERCC5_MOUSE	NV2t022412001.1
OG0004398	ERGI2_MOUSE	NV2t018590001.1, NV2t018590002.1
OG0004399	ERIP6_MOUSE	NV2t021834001.1, NV2t021834002.1
OG0004400	ESTD_MOUSE	NV2t021715001.1, NV2t021715002.1
OG0004401	EXD2_MOUSE	NV2t000683001.1, NV2t000683002.1
OG0004402	EXO5_MOUSE	NV2t016791001.1, NV2t016791002.1
OG0004403	EXOS9_MOUSE	NV2t002658001.1, NV2t002658002.1
OG0004404	EXOSX_MOUSE	NV2t013260001.1, NV2t013260002.1
OG0004405	EXT2_MOUSE	NV2t009697001.1, NV2t009697004.1
OG0004407	F177A_MOUSE	NV2t020523001.1
OG0004408	F184B_MOUSE	NV2t019106001.1
OG0004409	F91A1_MOUSE	NV2t016426001.1
OG0004410	FACE2_MOUSE	NV2t019714002.1, NV2t019714003.1
OG0004411	FAD1_MOUSE	NV2t021946001.1
OG0004412	FAH2A_MOUSE	NV2t018348001.1
OG0004413	FANCB_MOUSE	NV2t002601001.1
OG0004414	FAP24_MOUSE	NV2t004503001.1, NV2t004503002.1
OG0004415	FBF1_MOUSE	NV2t008093002.1, NV2t008093003.1
OG0004416	FBX15_MOUSE	NV2t005037001.1
OG0004417	FBX3_MOUSE	NV2t021892001.1, NV2t021892002.1
OG0004418	FBX41_MOUSE	NV2t017650001.1, NV2t017650002.1
OG0004419	FBX7_MOUSE	NV2t002090001.1, NV2t002090002.1
OG0004420	FBX8_MOUSE	NV2t002913001.1, NV2t002913002.1
OG0004421	FBXL5_MOUSE	NV2t002266001.1, NV2t002266002.1
OG0004423	FCL_MOUSE	NV2t010116001.1, NV2t010116002.1
OG0004424	FES_MOUSE, FER_MOUSE	NV2t014415001.1
OG0004425	FLII_MOUSE	NV2t007835003.1, NV2t007835004.1
OG0004426	FLVC2_MOUSE, FLVC1_MOUSE	NV2t004089001.1
OG0004427	FOCAD_MOUSE	NV2t023976001.1, NV2t023976002.1
OG0004428	FOXJ1_MOUSE	NV2t007956001.1, NV2t007956002.1
OG0004429	FOXQ1_MOUSE	NV2t004570001.1
OG0004430	FRY_MOUSE	NV2t003885001.1
OG0004431	FTCD_MOUSE	NV2t011318001.1, NV2t011318002.1
OG0004432	FUMH_MOUSE	NV2t020982001.1, NV2t021000001.1
OG0004433	MSMO1_MOUSE	NV2t003800001.1
OG0004434	FXRD2_MOUSE	NV2t008042001.1, NV2t007842001.1
OG0004435	FYV1_MOUSE	NV2t011328001.1, NV2t011328002.1
OG0004436	G6PE_MOUSE	NV2t014500001.1
OG0004438	GARS_MOUSE	NV2t011301001.1, NV2t011301002.1
OG0004439	GAS1_MOUSE	NV2t023864001.1
OG0004440	GATM_MOUSE	NV2t005031001.1, NV2t005033001.1
OG0004442	GCN1_MOUSE	NV2t015816001.1, NV2t015815001.1
OG0004443	GCST_MOUSE	NV2t002048001.1, NV2t002048002.1
OG0004444	GCYB1_MOUSE	NV2t002908001.1, NV2t002910001.1
OG0004445	GDAH_MOUSE	NV2t016746001.1
OG0004446	GDPD1_MOUSE	NV2t015719001.1, NV2t015726001.1
OG0004447	GDS1_MOUSE	NV2t011629001.1, NV2t011629002.1
OG0004448	GEMI5_MOUSE	NV2t002425001.1, NV2t002425002.1
OG0004449	GFRP_MOUSE	NV2t019591001.1
OG0004450	GGNB2_MOUSE	NV2t016755001.1
OG0004452	GLCE_MOUSE	NV2t014427001.1, NV2t014427002.1
OG0004453	GLNA_MOUSE	NV2t002003001.1
OG0004454	GLOD5_MOUSE	NV2t003386001.1
OG0004455	GLPK5_MOUSE	NV2t022325001.1, NV2t022325002.1
OG0004457	GMDS_MOUSE	NV2t004042001.1, NV2t004042002.1
OG0004458	GNPTA_MOUSE	NV2t021023001.1, NV2t021023002.1
OG0004459	GOGA4_MOUSE	NV2t012740001.1, NV2t012738001.1
OG0004460	GORAB_MOUSE	NV2t024570001.1, NV2t024570002.1
OG0004461	GOSR1_MOUSE	NV2t016682001.1, NV2t016682002.1
OG0004462	GPHR_MOUSE	NV2t023725001.1
OG0004463	GPR26_MOUSE	NV2t017796001.1
OG0004464	GPT11_MOUSE	NV2t021032003.1, NV2t021032004.1
OG0004465	GPTC3_MOUSE	NV2t016875001.1, NV2t016875002.1
OG0004466	GPTC8_MOUSE	NV2t011111001.1, NV2t011111002.1
OG0004467	GRAM4_MOUSE	NV2t001785001.1, NV2t001785002.1
OG0004468	GRB2_MOUSE	NV2t018604001.1, NV2t007525001.1
OG0004469	GRHPR_MOUSE	NV2t013880001.1, NV2t014361001.1
OG0004473	GTPBA_MOUSE	NV2t004911001.1
OG0004474	GTSE1_MOUSE	NV2t001158001.1, NV2t001158002.1
OG0004476	HACL2_MOUSE	NV2t013813001.1, NV2t013813002.1
OG0004477	HAPR2_MOUSE, HAPR1_MOUSE	NV2t006854001.1
OG0004478	HAUS2_MOUSE	NV2t008032002.1, NV2t008032003.1
OG0004479	HAUS3_MOUSE	NV2t000934001.1, NV2t000934002.1
OG0004480	HEAT3_MOUSE	NV2t004039001.1, NV2t004039002.1
OG0004481	HECD3_MOUSE	NV2t001916001.1, NV2t001916002.1
OG0004482	HERC4_MOUSE	NV2t006457001.1
OG0004483	HGNAT_MOUSE	NV2t025121001.1, NV2t025123001.1
OG0004484	HHEX_MOUSE	NV2t018416001.1
OG0004485	HIBCH_MOUSE	NV2t011690002.1, NV2t011690003.1
OG0004486	HINFP_MOUSE	NV2t021194001.1, NV2t021195001.1
OG0004487	HNF1A_MOUSE, HNF1B_MOUSE	NV2t016636001.1
OG0004488	HPS4_MOUSE	NV2t016135001.1
OG0004489	HTAI2_MOUSE	NV2t024038001.1, NV2t024038002.1
OG0004490	HYDIN_MOUSE	NV2t005217001.1, NV2t005219001.1
OG0004491	HYEP_MOUSE	NV2t006324001.1, NV2t006324002.1
OG0004492	HYES_MOUSE	NV2t003494001.1, NV2t003494002.1
OG0004493	HYI_MOUSE	NV2t000632001.1, NV2t000632002.1
OG0004496	IBTK_MOUSE	NV2t009330001.1, NV2t009330002.1
OG0004498	IDS_MOUSE	NV2t002585001.1
OG0004499	IF4E2_MOUSE	NV2t021930001.1, NV2t021930002.1
OG0004500	IF4G2_MOUSE	NV2t017809001.1, NV2t017809002.1
OG0004501	IFT25_MOUSE	NV2t001659001.1, NV2t001659002.1
OG0004502	IFT56_MOUSE	NV2t007311001.1, NV2t007311002.1
OG0004503	IFT88_MOUSE	NV2t009331001.1, NV2t009331002.1
OG0004507	ILKAP_MOUSE	NV2t013945001.1, NV2t013945002.1
OG0004508	IMPA3_MOUSE	NV2t017091001.1, NV2t017091002.1
OG0004509	IN80C_MOUSE	NV2t012259001.1, NV2t011187001.1
OG0004510	ING1_MOUSE, ING2_MOUSE	NV2t012502001.1
OG0004511	ING3_MOUSE	NV2t002049001.1, NV2t002049002.1
OG0004512	INT1_MOUSE	NV2t007680001.1, NV2t007680002.1
OG0004514	ISCA2_MOUSE	NV2t020147002.1, NV2t020147003.1
OG0004515	ISY1_MOUSE	NV2t001232001.1, NV2t001232002.1
OG0004516	ITL1A_MOUSE, ITL1B_MOUSE	NV2t017466001.1
OG0004517	IYD1_MOUSE	NV2t008293001.1
OG0004518	JKAMP_MOUSE	NV2t003767001.1, NV2t003767002.1
OG0004519	JOS1_MOUSE	NV2t007872001.1, NV2t007872002.1
OG0004520	KAD8_MOUSE	NV2t025031001.1, NV2t025031002.1
OG0004522	KCMA1_MOUSE	NV2t006247002.1, NV2t006247003.1
OG0004523	KCMF1_MOUSE	NV2t018399001.1, NV2t018399002.1
OG0004524	KCNB1_MOUSE, KCNB2_MOUSE	NV2t014433001.1
OG0004526	KCY_MOUSE	NV2t001818001.1, NV2t001818002.1
OG0004528	KHDC4_MOUSE	NV2t023582001.1, NV2t023582002.1, NV2t023582003.1
OG0004529	KICS2_MOUSE	NV2t005820001.1, NV2t005820002.1
OG0004530	KIF17_MOUSE	NV2t015239001.1, NV2t015239002.1
OG0004531	KIF9_MOUSE	NV2t003784001.1, NV2t003784002.1
OG0004532	KLD10_MOUSE	NV2t025263001.1, NV2t025263002.1
OG0004533	KLDC1_MOUSE	NV2t017974001.1, NV2t017974002.1
OG0004534	KLDC3_MOUSE	NV2t010977001.1, NV2t010977002.1
OG0004535	KLF10_MOUSE, KLF11_MOUSE	NV2t016532001.1
OG0004536	KMT5C_MOUSE	NV2t017677001.1, NV2t017677002.1
OG0004537	SMAP_MOUSE, KNOP1_MOUSE	NV2t007018001.1
OG0004538	KPTN_MOUSE	NV2t006393001.1, NV2t006393002.1
OG0004540	KTBL1_MOUSE	NV2t019881001.1, NV2t019881002.1
OG0004543	L2HDH_MOUSE	NV2t001590001.1
OG0004545	LACC1_MOUSE	NV2t017033001.1, NV2t017033002.1
OG0004546	LA_MOUSE	NV2t011282001.1, NV2t011282002.1
OG0004548	LDHD_MOUSE	NV2t004142001.1, NV2t004142002.1
OG0004551	LIMC1_MOUSE	NV2t003646001.1
OG0004552	LIN37_MOUSE	NV2t003350001.1, NV2t003350002.1
OG0004553	LINES_MOUSE	NV2t023932001.1, NV2t023934001.1
OG0004554	LN28A_MOUSE, LN28B_MOUSE	NV2t008534001.1
OG0004555	LR2BP_MOUSE	NV2t017657001.1
OG0004557	LRC34_MOUSE	NV2t013252001.1, NV2t013252002.1
OG0004558	LRC40_MOUSE	NV2t000890001.1, NV2t000890002.1
OG0004559	LRC57_MOUSE	NV2t011108001.1, NV2t011108002.1
OG0004560	LRCC1_MOUSE	NV2t004826001.1, NV2t004826002.1
OG0004561	LRGUK_MOUSE	NV2t000112001.1, NV2t000112002.1
OG0004562	LRMDA_MOUSE	NV2t013913001.1
OG0004565	LRSM1_MOUSE	NV2t025332002.1, NV2t025332003.1
OG0004566	LSM6_MOUSE	NV2t024248001.1
OG0004567	LTV1_MOUSE	NV2t015340001.1, NV2t015340002.1
OG0004568	LYRM1_MOUSE	NV2t007021001.1, NV2t007021002.1
OG0004569	LYSM3_MOUSE	NV2t023392001.1, NV2t023394001.1
OG0004570	M1AP_MOUSE	NV2t010210001.1, NV2t010210002.1
OG0004571	M2GD_MOUSE	NV2t024195001.1
OG0004572	M3K4_MOUSE	NV2t009369001.1, NV2t009369002.1
OG0004573	M3K7_MOUSE	NV2t008509001.1, NV2t008509002.1
OG0004574	MACOI_MOUSE	NV2t008301001.1, NV2t008301002.1
OG0004575	MADD_MOUSE	NV2t017947001.1, NV2t017947002.1
OG0004577	MALR1_MOUSE	NV2t014401001.1, NV2t014400001.1
OG0004578	MAP2_MOUSE	NV2t001276001.1, NV2t001276007.1
OG0004579	MASP1_MOUSE	NV2t014251001.1
OG0004580	MAT1_MOUSE	NV2t019424001.1, NV2t019424002.1
OG0004581	MAX_MOUSE	NV2t012090001.1, NV2t012090002.1
OG0004582	MB213_MOUSE	NV2t017688001.1
OG0004583	MBOA7_MOUSE	NV2t007442001.1, NV2t007442002.1
OG0004584	MBRL_MOUSE	NV2t000610002.1, NV2t000610001.1, NV2t000610003.1
OG0004585	MCA3_MOUSE	NV2t016034001.1, NV2t016034002.1
OG0004586	MCAT_MOUSE	NV2t003086001.1
OG0004587	MCCB_MOUSE	NV2t005841001.1, NV2t005841002.1
OG0004588	MCFD2_MOUSE	NV2t019878001.1
OG0004589	MCU_MOUSE	NV2t013731001.1, NV2t013731002.1
OG0004590	MDHC_MOUSE	NV2t020215001.1, NV2t020215002.1
OG0004591	MEAK7_MOUSE	NV2t004213001.1, NV2t004213002.1
OG0004592	MED14_MOUSE	NV2t021239001.1, NV2t021239003.1
OG0004593	MED15_MOUSE	NV2t016170001.1, NV2t016170002.1
OG0004595	MEIOC_MOUSE	NV2t011416001.1, NV2t011416002.1
OG0004596	MERB1_MOUSE	NV2t007254001.1, NV2t007254002.1
OG0004597	MET22_MOUSE	NV2t006832002.1, NV2t006832004.1, NV2t006832003.1
OG0004598	METH_MOUSE	NV2t019971001.1, NV2t019971002.1
OG0004599	MFA1A_MOUSE, MFA1B_MOUSE	NV2t013515001.1
OG0004600	MFSD1_MOUSE	NV2t021266001.1, NV2t021266002.1
OG0004601	MFSD5_MOUSE	NV2t014352001.1, NV2t014352002.1
OG0004602	MGAT1_MOUSE	NV2t012058001.1
OG0004603	MGLL_MOUSE	NV2t001840001.1
OG0004604	MGME1_MOUSE	NV2t008653001.1, NV2t008653002.1
OG0004605	MIEAP_MOUSE	NV2t003385001.1, NV2t003385002.1
OG0004606	MIPT3_MOUSE	NV2t012569001.1, NV2t012569002.1
OG0004607	MITOS_MOUSE	NV2t013972001.1, NV2t013977001.1
OG0004608	MLEC_MOUSE	NV2t016598001.1, NV2t016598002.1
OG0004610	MLX_MOUSE	NV2t010681001.1, NV2t010681002.1
OG0004611	MMS22_MOUSE	NV2t009134001.1
OG0004612	MMSA_MOUSE	NV2t012297001.1, NV2t012297002.1
OG0004613	MNS1_MOUSE	NV2t014861001.1, NV2t014861002.1
OG0004614	MOR2B_MOUSE, MOR2A_MOUSE	NV2t016106001.1
OG0004615	MORN5_MOUSE	NV2t001465001.1
OG0004617	MP2K7_MOUSE	NV2t025334001.1, NV2t025334002.1
OG0004618	MPC2_MOUSE	NV2t008778001.1, NV2t008778002.1
OG0004619	MPU1_MOUSE	NV2t022441001.1, NV2t022441002.1
OG0004620	MRE11_MOUSE	NV2t021614001.1, NV2t021614002.1
OG0004621	MROH1_MOUSE	NV2t004887001.1, NV2t004887002.1
OG0004623	MSL1_MOUSE	NV2t011340001.1, NV2t011342001.1
OG0004624	MTA70_MOUSE	NV2t004550001.1, NV2t004550002.1
OG0004625	MTAP_MOUSE	NV2t000254004.1, NV2t000254005.1
OG0004626	MTBP_MOUSE	NV2t004527001.1, NV2t004527002.1
OG0004627	MTMRE_MOUSE	NV2t002092001.1
OG0004628	MTX1_MOUSE	NV2t024264001.1, NV2t024264002.1
OG0004629	MVD1_MOUSE	NV2t004226001.1, NV2t004226002.1
OG0004631	MYLIP_MOUSE	NV2t004329001.1, NV2t004329003.1
OG0004633	MZB1_MOUSE	NV2t006028001.1, NV2t006028002.1
OG0004634	MZT2_MOUSE	NV2t016114001.1
OG0004635	NUP62_MOUSE	NV2t015237001.1, NV2t015237002.1
OG0004636	NAA80_MOUSE	NV2t019309001.1, NV2t019309002.1
OG0004637	NAGPA_MOUSE	NV2t004033001.1, NV2t004034001.1
OG0004638	NBR1_MOUSE	NV2t011475001.1, NV2t011475002.1
OG0004639	NDOR1_MOUSE	NV2t024782001.1
OG0004640	NDUA6_MOUSE	NV2t024238001.1, NV2t024238002.1
OG0004641	NDUB9_MOUSE	NV2t005306001.1, NV2t005306002.1
OG0004642	NDUS2_MOUSE	NV2t022280001.1, NV2t022280002.1
OG0004643	NDUS3_MOUSE	NV2t003995001.1, NV2t003995002.1
OG0004644	NDUS7_MOUSE	NV2t008303001.1, NV2t023794001.1
OG0004645	NEB2_MOUSE	NV2t012559001.1
OG0004647	NEK8_MOUSE	NV2t014571001.1
OG0004648	NELFE_MOUSE	NV2t024806001.1, NV2t024806002.1
OG0004649	NEMP1_MOUSE	NV2t011802001.1, NV2t011802003.1
OG0004650	NFRKB_MOUSE	NV2t021206001.1, NV2t021206002.1
OG0004651	NICN1_MOUSE	NV2t000937001.1, NV2t000937002.1
OG0004652	NINJ1_MOUSE, NINJ2_MOUSE	NV2t007570001.1
OG0004653	NIT2_MOUSE	NV2t022794001.1, NV2t022798001.1
OG0004654	NLK_MOUSE	NV2t016761001.1, NV2t016761003.1
OG0004655	NMDZ1_MOUSE	NV2t010569001.1, NV2t010569002.1
OG0004656	NNRE_MOUSE	NV2t014666001.1, NV2t014666002.1
OG0004657	NOC3L_MOUSE	NV2t002412001.1, NV2t002412002.1
OG0004658	NOG2_MOUSE	NV2t016907001.1, NV2t016907002.1
OG0004659	NOL9_MOUSE	NV2t002199001.1, NV2t002199002.1
OG0004660	NOP16_MOUSE	NV2t018522001.1, NV2t018524001.1
OG0004661	NOPC1_MOUSE	NV2t000664001.1, NV2t000664002.1
OG0004662	NOTUM_MOUSE	NV2t008355001.1, NV2t008355002.1
OG0004663	NOX4_MOUSE	NV2t008441001.1, NV2t008441002.1
OG0004664	NPC2_MOUSE	NV2t019607001.1, NV2t019607002.1
OG0004665	NPL_MOUSE	NV2t022400001.1, NV2t022400002.1
OG0004666	NPS3B_MOUSE	NV2t010356001.1
OG0004667	NSL1_MOUSE	NV2t021034001.1, NV2t021034002.1
OG0004668	NT5D3_MOUSE	NV2t023865001.1
OG0004669	NTM1A_MOUSE	NV2t013809001.1, NV2t013809002.1
OG0004670	NUBP1_MOUSE	NV2t008043001.1, NV2t008043002.1
OG0004671	NUD14_MOUSE	NV2t019761001.1, NV2t019761002.1
OG0004672	NUD18_MOUSE	NV2t021456001.1, NV2t021456002.1
OG0004673	NUDT6_MOUSE	NV2t003529001.1, NV2t003529002.1, NV2t003529003.1
OG0004675	OAF_MOUSE	NV2t022102001.1, NV2t022102002.1
OG0004677	OBI1_MOUSE	NV2t002974001.1, NV2t002974002.1
OG0004678	OCAD2_MOUSE, OCAD1_MOUSE	NV2t002886001.1
OG0004679	ODB2_MOUSE	NV2t002261001.1, NV2t002261002.1
OG0004680	ODBA_MOUSE	NV2t020857001.1, NV2t020857002.1
OG0004681	ODO1_MOUSE	NV2t006093001.1
OG0004682	ODP2_MOUSE	NV2t006304001.1, NV2t006304002.1
OG0004683	ODPB_MOUSE	NV2t001997001.1, NV2t001997002.1
OG0004684	OMA1_MOUSE	NV2t001807001.1, NV2t001807002.1
OG0004686	ORC3_MOUSE	NV2t021656001.1, NV2t021656002.1
OG0004687	ORC5_MOUSE	NV2t006054001.1, NV2t006054002.1
OG0004688	ORNT1_MOUSE	NV2t002872001.1
OG0004689	OSB10_MOUSE, OSB11_MOUSE	NV2t014421001.1
OG0004691	OSCP1_MOUSE	NV2t008463001.1, NV2t008463002.1
OG0004692	OSGI1_MOUSE	NV2t004337001.1
OG0004693	OSTF1_MOUSE	NV2t023931001.1, NV2t023933001.1
OG0004694	OTUB1_MOUSE	NV2t019407001.1, NV2t019407002.1
OG0004695	OXDD_MOUSE	NV2t016217001.1, NV2t017019001.1
OG0004696	OXND1_MOUSE	NV2t011933001.1, NV2t011933002.1
OG0004697	P20D1_MOUSE	NV2t000011001.1, NV2t000011002.1
OG0004698	PA2G3_MOUSE	NV2t001973001.1, NV2t016546001.1, NV2t017009001.1
OG0004699	PAAT_MOUSE	NV2t017691001.1
OG0004700	PACRG_MOUSE	NV2t008531001.1, NV2t008532001.1
OG0004701	PARI_MOUSE	NV2t015386001.1, NV2t015386002.1
OG0004702	PARK7_MOUSE	NV2t013367001.1, NV2t013367002.1
OG0004703	PBDC1_MOUSE	NV2t018901001.1, NV2t018901002.1
OG0004704	PCT2B_MOUSE, PCAT2_MOUSE	NV2t004319001.1
OG0004705	PCCA_MOUSE	NV2t021450001.1, NV2t021450002.1
OG0004706	PCM1_MOUSE	NV2t003740001.1, NV2t003740002.1
OG0004707	PCX4_MOUSE	NV2t020817001.1, NV2t020817002.1
OG0004708	PDCD5_MOUSE	NV2t004993001.1, NV2t004993002.1
OG0004709	PDCD7_MOUSE	NV2t023738001.1, NV2t023738002.1
OG0004710	PDE2A_MOUSE	NV2t003637001.1, NV2t003637002.1
OG0004711	PDE9A_MOUSE	NV2t013485001.1
OG0004713	PDIA5_MOUSE	NV2t013014001.1, NV2t013014002.1
OG0004714	PDIP2_MOUSE	NV2t017083001.1, NV2t017083002.1
OG0004715	PDPK1_MOUSE	NV2t006947001.1
OG0004716	PELO_MOUSE	NV2t017245001.1, NV2t017245002.1
OG0004717	PEPD_MOUSE	NV2t004097001.1, NV2t005056001.1
OG0004718	PEX16_MOUSE	NV2t009177001.1, NV2t009177002.1
OG0004719	PEX3_MOUSE	NV2t019017001.1, NV2t019017002.1
OG0004720	PEX5_MOUSE	NV2t014318001.1, NV2t014318002.1
OG0004722	PGLT1_MOUSE	NV2t000245001.1, NV2t000245002.1
OG0004723	PHF10_MOUSE	NV2t012792001.1, NV2t012792002.1
OG0004724	PHF14_MOUSE	NV2t012521001.1, NV2t012521002.1
OG0004725	PHYD1_MOUSE	NV2t010944001.1, NV2t010947001.1
OG0004726	PI3R4_MOUSE	NV2t013938001.1, NV2t013938002.1
OG0004728	PIGA_MOUSE	NV2t011746001.1, NV2t011746002.1
OG0004729	PIGB_MOUSE	NV2t024073001.1, NV2t024073002.1
OG0004730	PIGC_MOUSE	NV2t025230001.1, NV2t025230002.1
OG0004731	PIGL_MOUSE	NV2t016317001.1, NV2t016317002.1
OG0004732	PIGT_MOUSE	NV2t018297001.1, NV2t018297003.1
OG0004733	PIGU_MOUSE	NV2t004322001.1, NV2t004322002.1
OG0004734	PIGY_MOUSE	NV2t008030001.1, NV2t008030002.1, NV2t008030004.1
OG0004735	PIGZ_MOUSE	NV2t011385001.1, NV2t011385002.1
OG0004736	PIHD1_MOUSE	NV2t019029001.1, NV2t019029002.1
OG0004738	PIN1_MOUSE	NV2t024752001.1
OG0004739	PININ_MOUSE	NV2t019423001.1, NV2t019423002.1
OG0004740	PIP30_MOUSE	NV2t005307001.1, NV2t005307002.1
OG0004741	PK3C3_MOUSE	NV2t023388001.1, NV2t023388002.1
OG0004742	PKHG3_MOUSE	NV2t010754001.1
OG0004743	PLB1_MOUSE	NV2t019766001.1, NV2t019766002.1
OG0004744	PLBL2_MOUSE	NV2t017151001.1
OG0004745	PLCG1_MOUSE	NV2t004382001.1, NV2t004382002.1
OG0004746	PLPL8_MOUSE	NV2t000826001.1, NV2t000826002.1
OG0004747	PNKD_MOUSE	NV2t003782002.1, NV2t003782001.1, NV2t003782003.1
OG0004749	POP7_MOUSE	NV2t006875001.1, NV2t006875002.1
OG0004750	PP2D1_MOUSE	NV2t011661001.1, NV2t015803001.1
OG0004751	PPA6_MOUSE	NV2t018586001.1
OG0004752	PPCE_MOUSE	NV2t006675001.1
OG0004753	PPIB_MOUSE	NV2t023669001.1, NV2t023670001.1
OG0004754	PPIL1_MOUSE	NV2t024592001.1, NV2t024592002.1
OG0004755	PPIL2_MOUSE	NV2t015721001.1, NV2t015721002.1, NV2t015721003.1
OG0004756	PPIL6_MOUSE	NV2t008311003.1, NV2t008311004.1
OG0004757	PPP5_MOUSE	NV2t012091001.1, NV2t012091002.1
OG0004758	PPTC7_MOUSE	NV2t017228001.1, NV2t017228002.1
OG0004759	PRC1_MOUSE	NV2t018941001.1, NV2t018941002.1
OG0004760	PRDX5_MOUSE	NV2t012590001.1, NV2t012590002.1
OG0004761	PRDX6_MOUSE	NV2t025109001.1
OG0004762	PREY_MOUSE	NV2t004333001.1, NV2t004334001.1
OG0004763	PRLD2_MOUSE	NV2t009532001.1, NV2t009532002.1
OG0004764	PRP19_MOUSE	NV2t016620002.1, NV2t016620004.1
OG0004765	PRP4K_MOUSE	NV2t005270001.1, NV2t005270002.1
OG0004766	PRP4_MOUSE	NV2t024945002.1, NV2t024945003.1
OG0004767	PRRC1_MOUSE	NV2t022940001.1, NV2t022940002.1
OG0004768	PRS8_MOUSE	NV2t012219001.1, NV2t012219002.1
OG0004769	PRSR1_MOUSE	NV2t025711001.1
OG0004770	SERB_MOUSE	NV2t015891001.1
OG0004772	PTCD1_MOUSE	NV2t007159001.1, NV2t007163001.1
OG0004773	PTH2_MOUSE	NV2t016891001.1, NV2t016891002.1
OG0004774	PTHB1_MOUSE	NV2t012731001.1, NV2t012731002.1
OG0004775	PTN13_MOUSE	NV2t010186001.1, NV2t010186002.1
OG0004777	PTPA_MOUSE	NV2t024775001.1, NV2t024775003.1
OG0004779	PXDN_MOUSE	NV2t015870001.1
OG0004780	PXYP1_MOUSE	NV2t014232001.1, NV2t014232002.1
OG0004781	QCR6_MOUSE	NV2t022512002.1
OG0004782	QTRT2_MOUSE	NV2t025416001.1, NV2t025416002.1
OG0004783	RS10B_MOUSE	NV2t004509001.1
OG0004784	RL13A_MOUSE	NV2t009087001.1
OG0004785	RN216_MOUSE	NV2t020869001.1
OG0004786	RAB20_MOUSE	NV2t013224001.1, NV2t013224002.1
OG0004787	RAB24_MOUSE	NV2t018419001.1, NV2t018419002.1
OG0004788	RAB35_MOUSE	NV2t016127001.1, NV2t016127003.1
OG0004789	RAB7L_MOUSE	NV2t001014001.1, NV2t001017001.1
OG0004790	RABX5_MOUSE	NV2t025012001.1, NV2t025012002.1
OG0004791	RAD21_MOUSE	NV2t006656001.1, NV2t006656002.1
OG0004792	RAD54_MOUSE	NV2t001092001.1, NV2t001092002.1
OG0004793	RADIL_MOUSE	NV2t006819001.1, NV2t006819002.1
OG0004794	RAMAC_MOUSE	NV2t014132001.1
OG0004795	RANB3_MOUSE	NV2t001881001.1, NV2t001881002.1
OG0004797	RANT_MOUSE, RAN_MOUSE	NV2t015962001.1
OG0004799	RB3GP_MOUSE	NV2t012224001.1, NV2t012224002.1
OG0004800	RBBP9_MOUSE	NV2t012049001.1, NV2t012050001.1
OG0004801	RBL2A_MOUSE	NV2t009868001.1
OG0004802	RBM45_MOUSE	NV2t012489003.1, NV2t012489004.1
OG0004803	RBM48_MOUSE	NV2t024263001.1, NV2t024263002.1
OG0004804	RBSK_MOUSE	NV2t020042001.1, NV2t020042002.1
OG0004805	RDIC1_MOUSE	NV2t002126001.1, NV2t002126002.1
OG0004806	RDM1_MOUSE	NV2t005976001.1, NV2t005976002.1
OG0004807	RED_MOUSE	NV2t002430001.1, NV2t002430002.1
OG0004808	RENT1_MOUSE	NV2t023583001.1, NV2t023583002.1
OG0004809	REX1B_MOUSE	NV2t000537001.1, NV2t000542001.1
OG0004810	RFXAP_MOUSE	NV2t002596001.1, NV2t002596002.1
OG0004811	RHBL4_MOUSE	NV2t022652001.1, NV2t022655001.1
OG0004812	RHGBA_MOUSE	NV2t011999001.1
OG0004813	RIC1_MOUSE	NV2t001817001.1, NV2t001817002.1
OG0004814	RIFK_MOUSE	NV2t014447001.1, NV2t014447002.1
OG0004815	RIOK3_MOUSE	NV2t006647001.1, NV2t006647002.1
OG0004816	RIPL1_MOUSE	NV2t015449001.1, NV2t015449002.1
OG0004817	RL26_MOUSE	NV2t017856001.1
OG0004818	RL36A_MOUSE	NV2t009614001.1
OG0004819	RL5_MOUSE	NV2t025163001.1, NV2t011382002.1
OG0004820	RLA0_MOUSE	NV2t006419001.1
OG0004822	RM23_MOUSE	NV2t009667001.1, NV2t009667002.1
OG0004823	RM35_MOUSE	NV2t017643001.1, NV2t017643002.1
OG0004824	RM47_MOUSE	NV2t014850001.1, NV2t014850002.1
OG0004825	RM55_MOUSE	NV2t000658001.1, NV2t000658002.1
OG0004826	RMP_MOUSE	NV2t004166001.1, NV2t004166002.1
OG0004827	RN123_MOUSE	NV2t000324001.1
OG0004828	RNC_MOUSE	NV2t025247001.1, NV2t025247002.1
OG0004829	RNF25_MOUSE	NV2t015668001.1, NV2t015668002.1
OG0004830	RNF32_MOUSE	NV2t020714002.1, NV2t020714003.1
OG0004831	RNLS_MOUSE	NV2t006068001.1, NV2t006068002.1
OG0004832	RNZ2_MOUSE	NV2t007494001.1, NV2t007494002.1
OG0004833	RP9_MOUSE	NV2t004592001.1, NV2t004592002.1
OG0004834	RPAC1_MOUSE	NV2t020625001.1, NV2t020625002.1
OG0004835	RPB4_MOUSE	NV2t013507001.1
OG0004836	RPB7_MOUSE	NV2t019853001.1, NV2t019853002.1
OG0004837	RPC4_MOUSE	NV2t013729001.1, NV2t013729002.1
OG0004838	RPC6_MOUSE	NV2t020973001.1, NV2t020973002.1
OG0004839	RPN1_MOUSE	NV2t003804001.1, NV2t003804002.1
