Orthogroup	Species	Gfas	Orthologs
OG0006046	Hsap	gfas1.m1.16970.m1	RBM33_HUMAN
OG0006046	Mmus	gfas1.m1.16970.m1	RBM33_MOUSE
OG0006046	Nvec	gfas1.m1.16970.m1	NV2t012567001.1
OG0006047	Hsap	gfas1.m1.16147.m1	TM258_HUMAN
OG0006047	Mmus	gfas1.m1.16147.m1	TM258_MOUSE
OG0006047	Nvec	gfas1.m1.16147.m1	NV2t010277001.1
OG0006048	Hsap	gfas1.m1.1909.m1	SIM14_HUMAN
OG0006048	Mmus	gfas1.m1.1909.m1	SIM14_MOUSE
OG0006048	Nvec	gfas1.m1.1909.m1	NV2t016474001.1
OG0006049	Nvec	gfas1.m1.5830.m1, gfas1.m1.1373.m1	NV2t005611001.1, NV2t005611002.1
OG0006050	Hsap	gfas1.m1.4800.m1	TACO1_HUMAN
OG0006050	Mmus	gfas1.m1.4800.m1	TACO1_MOUSE
OG0006050	Nvec	gfas1.m1.4800.m1	NV2t011410001.1
OG0006052	Nvec	gfas1.m1.2821.m1, gfas1.m1.3631.m1, gfas1.m1.2834.m1	NV2t011842001.1
OG0006053	Hsap	gfas1.m1.5828.m1	DDX1_HUMAN
OG0006053	Mmus	gfas1.m1.5828.m1	DDX1_MOUSE
OG0006053	Nvec	gfas1.m1.5828.m1	NV2t005212001.1
OG0006054	Hsap	gfas1.m1.8640.m1	PANK4_HUMAN
OG0006054	Mmus	gfas1.m1.8640.m1	PANK4_MOUSE
OG0006054	Nvec	gfas1.m1.8640.m1	NV2t022118001.1
OG0006055	Nvec	gfas1.m1.21779.m1, gfas1.m1.16155.m1, gfas1.m1.16158.m1	NV2t014745001.1
OG0006056	Hsap	gfas1.m1.20220.m1	AMACR_HUMAN
OG0006056	Mmus	gfas1.m1.20220.m1	AMACR_MOUSE
OG0006056	Nvec	gfas1.m1.20220.m1	NV2t024010001.1
OG0006057	Hsap	gfas1.m1.9450.m1	KANL2_HUMAN
OG0006057	Mmus	gfas1.m1.9450.m1	KANL2_MOUSE
OG0006057	Nvec	gfas1.m1.9450.m1	NV2t010797001.1
OG0006058	Hsap	gfas1.m1.4581.m1	G6PE_HUMAN
OG0006058	Mmus	gfas1.m1.4581.m1	G6PE_MOUSE
OG0006058	Nvec	gfas1.m1.4581.m1	NV2t014500001.1
OG0006059	Hsap	gfas1.m1.16985.m1	SMU1_HUMAN
OG0006059	Mmus	gfas1.m1.16985.m1	SMU1_MOUSE
OG0006059	Nvec	gfas1.m1.16985.m1	NV2t014216001.1
OG0006060	Hsap	gfas1.m1.17828.m1	LIPT2_HUMAN
OG0006060	Mmus	gfas1.m1.17828.m1	LIPT2_MOUSE
OG0006060	Nvec	gfas1.m1.17828.m1	NV2t022217001.1
OG0006061	Hsap	gfas1.m1.2835.m1	ANKZ1_HUMAN
OG0006061	Mmus	gfas1.m1.2835.m1	ANKZ1_MOUSE
OG0006061	Nvec	gfas1.m1.2835.m1	NV2t010875001.1
OG0006062	Nvec	gfas1.m1.19836.m1	NV2t023328001.1, NV2t023328002.1, NV2t023328003.1
OG0006063	Hsap	gfas1.m1.334.m1	ARPC4_HUMAN
OG0006063	Mmus	gfas1.m1.334.m1	ARPC4_MOUSE
OG0006063	Nvec	gfas1.m1.334.m1	NV2t004575001.1
OG0006064	Hsap	gfas1.m1.8010.m1	PSMD2_HUMAN
OG0006064	Mmus	gfas1.m1.8010.m1	PSMD2_MOUSE
OG0006064	Nvec	gfas1.m1.8010.m1	NV2t015320001.1
OG0006065	Hsap	gfas1.m1.14595.m1	SPCS2_HUMAN
OG0006065	Mmus	gfas1.m1.14595.m1	SPCS2_MOUSE
OG0006065	Nvec	gfas1.m1.14595.m1	NV2t025009002.1
OG0006066	Hsap	gfas1.m1.13916.m1	TFPT_HUMAN
OG0006066	Mmus	gfas1.m1.13916.m1	TFPT_MOUSE
OG0006066	Nvec	gfas1.m1.13916.m1	NV2t003873001.1
OG0006067	Hsap	gfas1.m1.7071.m1	NB5R4_HUMAN
OG0006067	Mmus	gfas1.m1.7071.m1	NB5R4_MOUSE
OG0006067	Nvec	gfas1.m1.7071.m1	NV2t008990001.1
OG0006068	Hsap	gfas1.m1.20017.m1	MRNIP_HUMAN
OG0006068	Mmus	gfas1.m1.20017.m1	MRNIP_MOUSE
OG0006068	Nvec	gfas1.m1.20017.m1	NV2t023992001.1
OG0006069	Hsap	gfas1.m1.15966.m1	DUS1L_HUMAN
OG0006069	Mmus	gfas1.m1.15966.m1	DUS1L_MOUSE
OG0006069	Nvec	gfas1.m1.15966.m1	NV2t007790001.1
OG0006070	Nvec	gfas1.m1.17670.m1	NV2t017340002.1, NV2t017340001.1, NV2t017340003.1
OG0006071	Hsap	gfas1.m1.14270.m1	RLP24_HUMAN
OG0006071	Mmus	gfas1.m1.14270.m1	RLP24_MOUSE
OG0006071	Nvec	gfas1.m1.14270.m1	NV2t024033001.1
OG0006072	Nvec	gfas1.m1.23524.m1, gfas1.m1.21961.m1, gfas1.m1.12237.m1	NV2t007497001.1
OG0006073	Hsap	gfas1.m1.15186.m1	GNB5_HUMAN
OG0006073	Mmus	gfas1.m1.15186.m1	GNB5_MOUSE
OG0006073	Nvec	gfas1.m1.15186.m1	NV2t024018001.1
OG0006074	Hsap	gfas1.m1.15978.m1	FXRD1_HUMAN
OG0006074	Mmus	gfas1.m1.15978.m1	FXRD1_MOUSE
OG0006074	Nvec	gfas1.m1.15978.m1	NV2t024476001.1
OG0006075	Hsap	gfas1.m1.3904.m1	ANLN_HUMAN
OG0006075	Mmus	gfas1.m1.3904.m1	ANLN_MOUSE
OG0006075	Nvec	gfas1.m1.3904.m1	NV2t004578001.1
OG0006076	Hsap	gfas1.m1.3540.m1	NDUA8_HUMAN
OG0006076	Mmus	gfas1.m1.3540.m1	NDUA8_MOUSE
OG0006076	Nvec	gfas1.m1.3540.m1	NV2t011097001.1
OG0006077	Hsap	gfas1.m1.13567.m1	TM101_HUMAN
OG0006077	Mmus	gfas1.m1.13567.m1	TM101_MOUSE
OG0006077	Nvec	gfas1.m1.13567.m1	NV2t014679001.1
OG0006078	Hsap	gfas1.m1.17812.m1	UBP24_HUMAN
OG0006078	Mmus	gfas1.m1.17812.m1	UBP24_MOUSE
OG0006078	Nvec	gfas1.m1.17812.m1	NV2t000048001.1
OG0006079	Hsap	gfas1.m1.2876.m1	TTC5_HUMAN
OG0006079	Mmus	gfas1.m1.2876.m1	TTC5_MOUSE
OG0006079	Nvec	gfas1.m1.2876.m1	NV2t004660001.1
OG0006080	Hsap	gfas1.m1.13461.m1	PPR36_HUMAN
OG0006080	Mmus	gfas1.m1.13461.m1	PPR36_MOUSE
OG0006080	Nvec	gfas1.m1.13461.m1	NV2t019323001.1
OG0006081	Hsap	gfas1.m1.17351.m1	LYRM4_HUMAN
OG0006081	Mmus	gfas1.m1.17351.m1	LYRM4_MOUSE
OG0006081	Nvec	gfas1.m1.17351.m1	NV2t004305001.1
OG0006082	Hsap	gfas1.m1.1764.m1	INCE_HUMAN
OG0006082	Mmus	gfas1.m1.1764.m1	INCE_MOUSE
OG0006082	Nvec	gfas1.m1.1764.m1	NV2t009778001.1
OG0006083	Hsap	gfas1.m1.16671.m1	UQCC1_HUMAN
OG0006083	Mmus	gfas1.m1.16671.m1	UQCC1_MOUSE
OG0006083	Nvec	gfas1.m1.16671.m1	NV2t006305001.1
OG0006084	Hsap	gfas1.m1.5885.m1	RL13_HUMAN
OG0006084	Mmus	gfas1.m1.5885.m1	RL13_MOUSE
OG0006084	Nvec	gfas1.m1.5885.m1	NV2t004360001.1
OG0006085	Hsap	gfas1.m1.17271.m1	AP5S1_HUMAN
OG0006085	Mmus	gfas1.m1.17271.m1	AP5S1_MOUSE
OG0006085	Nvec	gfas1.m1.17271.m1	NV2t006553001.1
OG0006086	Hsap	gfas1.m1.18827.m1	PKHM2_HUMAN
OG0006086	Mmus	gfas1.m1.18827.m1	PKHM2_MOUSE
OG0006086	Nvec	gfas1.m1.18827.m1	NV2t014169001.1
OG0006087	Hsap	gfas1.m1.17127.m1	RTF2_HUMAN
OG0006087	Mmus	gfas1.m1.17127.m1	RTF2_MOUSE
OG0006087	Nvec	gfas1.m1.17127.m1	NV2t018217001.1
OG0006088	Hsap	gfas1.m1.244.m1	CF119_HUMAN
OG0006088	Mmus	gfas1.m1.244.m1	CF119_MOUSE
OG0006088	Nvec	gfas1.m1.244.m1	NV2t016628001.1
OG0006089	Hsap	gfas1.m1.19980.m1	TBC16_HUMAN
OG0006089	Nvec	gfas1.m1.19980.m1	NV2t006971001.1, NV2t006971002.1
OG0006090	Hsap	gfas1.m1.545.m1	ALG2_HUMAN
OG0006090	Mmus	gfas1.m1.545.m1	ALG2_MOUSE
OG0006090	Nvec	gfas1.m1.545.m1	NV2t000374001.1
OG0006091	Hsap	gfas1.m1.8348.m1	NUP42_HUMAN
OG0006091	Mmus	gfas1.m1.8348.m1	NUP42_MOUSE
OG0006091	Nvec	gfas1.m1.8348.m1	NV2t006798001.1
OG0006092	Hsap	gfas1.m1.17510.m1	ATG12_HUMAN
OG0006092	Mmus	gfas1.m1.17510.m1	ATG12_MOUSE
OG0006092	Nvec	gfas1.m1.17510.m1	NV2t006988001.1
OG0006093	Hsap	gfas1.m1.2746.m1	KIF14_HUMAN
OG0006093	Mmus	gfas1.m1.2746.m1	KIF14_MOUSE
OG0006093	Nvec	gfas1.m1.2746.m1	NV2t025076002.1
OG0006094	Hsap	gfas1.m1.19431.m1	NDUA3_HUMAN
OG0006094	Mmus	gfas1.m1.19431.m1	NDUA3_MOUSE
OG0006094	Nvec	gfas1.m1.19431.m1	NV2t008179001.1
OG0006095	Hsap	gfas1.m1.2681.m1	PHAF1_HUMAN
OG0006095	Mmus	gfas1.m1.2681.m1	PHAF1_MOUSE
OG0006095	Nvec	gfas1.m1.2681.m1	NV2t004135001.1
OG0006096	Hsap	gfas1.m1.20903.m1	MPPA_HUMAN
OG0006096	Mmus	gfas1.m1.20903.m1	MPPA_MOUSE
OG0006096	Nvec	gfas1.m1.20903.m1	NV2t025585001.1
OG0006097	Hsap	gfas1.m1.17309.m1	ACS2L_HUMAN
OG0006097	Mmus	gfas1.m1.17309.m1	ACS2L_MOUSE
OG0006097	Nvec	gfas1.m1.17309.m1	NV2t019835001.1
OG0006098	Hsap	gfas1.m1.16901.m1	PIGX_HUMAN
OG0006098	Mmus	gfas1.m1.16901.m1	PIGX_MOUSE
OG0006098	Nvec	gfas1.m1.16901.m1	NV2t007535001.1
OG0006099	Hsap	gfas1.m1.18573.m1	USPL1_HUMAN
OG0006099	Mmus	gfas1.m1.18573.m1	USPL1_MOUSE
OG0006099	Nvec	gfas1.m1.18573.m1	NV2t005711001.1
OG0006100	Hsap	gfas1.m1.1808.m1	MED31_HUMAN
OG0006100	Mmus	gfas1.m1.1808.m1	MED31_MOUSE
OG0006100	Nvec	gfas1.m1.1808.m1	NV2t015442001.1
OG0006101	Hsap	gfas1.m1.17622.m1	GSTK1_HUMAN
OG0006101	Mmus	gfas1.m1.17622.m1	GSTK1_MOUSE
OG0006101	Nvec	gfas1.m1.17622.m1	NV2t015214001.1
OG0006102	Hsap	gfas1.m1.13719.m1	UFC1_HUMAN
OG0006102	Mmus	gfas1.m1.13719.m1	UFC1_MOUSE
OG0006102	Nvec	gfas1.m1.13719.m1	NV2t021254001.1
OG0006103	Hsap	gfas1.m1.7942.m1	IQCH_HUMAN
OG0006103	Mmus	gfas1.m1.7942.m1	IQCH_MOUSE
OG0006103	Nvec	gfas1.m1.7942.m1	NV2t023998001.1
OG0006104	Hsap	gfas1.m1.1365.m1	STX6_HUMAN
OG0006104	Mmus	gfas1.m1.1365.m1	STX6_MOUSE
OG0006104	Nvec	gfas1.m1.1365.m1	NV2t025324001.1
OG0006105	Hsap	gfas1.m1.13849.m1	BORA_HUMAN
OG0006105	Mmus	gfas1.m1.13849.m1	BORA_MOUSE
OG0006105	Nvec	gfas1.m1.13849.m1	NV2t015116001.1
OG0006106	Hsap	gfas1.m1.20300.m1	U1SBP_HUMAN
OG0006106	Mmus	gfas1.m1.20300.m1	U1SBP_MOUSE
OG0006106	Nvec	gfas1.m1.20300.m1	NV2t024368001.1
OG0006107	Nvec	gfas1.m1.17861.m1	NV2t011882001.1
OG0006107	Nvec	gfas1.m1.7907.m1	NV2t011394001.1
OG0006108	Hsap	gfas1.m1.5353.m1	AAKG1_HUMAN
OG0006108	Mmus	gfas1.m1.5353.m1	AAKG1_MOUSE
OG0006108	Nvec	gfas1.m1.5353.m1	NV2t012514001.1
OG0006109	Nvec	gfas1.m1.548.m1, gfas1.m1.2899.m1, gfas1.m1.18193.m1	NV2t020419001.1
OG0006110	Hsap	gfas1.m1.8767.m1	CF062_HUMAN
OG0006110	Mmus	gfas1.m1.8767.m1	CF062_MOUSE
OG0006110	Nvec	gfas1.m1.8767.m1	NV2t016738001.1
OG0006111	Hsap	gfas1.m1.6409.m1	PRI2_HUMAN
OG0006111	Mmus	gfas1.m1.6409.m1	PRI2_MOUSE
OG0006111	Nvec	gfas1.m1.6409.m1	NV2t016533002.1
OG0006112	Hsap	gfas1.m1.14661.m1	RA51B_HUMAN
OG0006112	Mmus	gfas1.m1.14661.m1	RA51B_MOUSE
OG0006112	Nvec	gfas1.m1.14661.m1	NV2t021115001.1
OG0006113	Hsap	gfas1.m1.4973.m1	JAZF1_HUMAN
OG0006113	Mmus	gfas1.m1.4973.m1	JAZF1_MOUSE
OG0006113	Nvec	gfas1.m1.4973.m1	NV2t012886001.1
OG0006114	Hsap	gfas1.m1.15220.m1	COG3_HUMAN
OG0006114	Mmus	gfas1.m1.15220.m1	COG3_MOUSE
OG0006114	Nvec	gfas1.m1.15220.m1	NV2t021691001.1
OG0006115	Hsap	gfas1.m1.13837.m1	ARMD3_HUMAN
OG0006115	Mmus	gfas1.m1.13837.m1	ARMD3_MOUSE
OG0006115	Nvec	gfas1.m1.13837.m1	NV2t018888001.1
OG0006116	Hsap	gfas1.m1.16192.m1	MRT4_HUMAN
OG0006116	Mmus	gfas1.m1.16192.m1	MRT4_MOUSE
OG0006116	Nvec	gfas1.m1.16192.m1	NV2t006671001.1
OG0006117	Hsap	gfas1.m1.14608.m1	C8AP2_HUMAN
OG0006117	Mmus	gfas1.m1.14608.m1	C8AP2_MOUSE
OG0006117	Nvec	gfas1.m1.14608.m1	NV2t009214001.1
OG0006118	Hsap	gfas1.m1.6953.m1	ERG24_HUMAN
OG0006118	Mmus	gfas1.m1.6953.m1	ERG24_MOUSE
OG0006118	Nvec	gfas1.m1.6953.m1	NV2t019467001.1
OG0006119	Hsap	gfas1.m1.10145.m1	RHG15_HUMAN
OG0006119	Mmus	gfas1.m1.10145.m1	RHG15_MOUSE
OG0006119	Nvec	gfas1.m1.10145.m1	NV2t012096001.1
OG0006120	Hsap	gfas1.m1.15441.m1	TYW5_HUMAN
OG0006120	Mmus	gfas1.m1.15441.m1	TYW5_MOUSE
OG0006120	Nvec	gfas1.m1.15441.m1	NV2t010992001.1
OG0006121	Hsap	gfas1.m1.15063.m1	DNAI7_HUMAN
OG0006121	Mmus	gfas1.m1.15063.m1	DNAI7_MOUSE
OG0006121	Nvec	gfas1.m1.15063.m1	NV2t018199001.1
OG0006122	Hsap	gfas1.m1.14850.m1	RS2_HUMAN
OG0006122	Mmus	gfas1.m1.14850.m1	RS2_MOUSE
OG0006122	Nvec	gfas1.m1.14850.m1	NV2t007107001.1
OG0006123	Hsap	gfas1.m1.20858.m1	ICT1_HUMAN
OG0006123	Mmus	gfas1.m1.20858.m1	ICT1_MOUSE
OG0006123	Nvec	gfas1.m1.20858.m1	NV2t007142001.1
OG0006124	Hsap	gfas1.m1.2641.m1	DDRGK_HUMAN
OG0006124	Mmus	gfas1.m1.2641.m1	DDRGK_MOUSE
OG0006124	Nvec	gfas1.m1.2641.m1	NV2t018215001.1
OG0006125	Hsap	gfas1.m1.14655.m1	KCC4_HUMAN
OG0006125	Mmus	gfas1.m1.14655.m1	KCC4_MOUSE
OG0006125	Nvec	gfas1.m1.14655.m1	NV2t023252001.1
OG0006126	Hsap	gfas1.m1.3603.m1	RPAP3_HUMAN
OG0006126	Mmus	gfas1.m1.3603.m1	RPAP3_MOUSE
OG0006126	Nvec	gfas1.m1.3603.m1	NV2t000274001.1
OG0006127	Hsap	gfas1.m1.4369.m1	CHM1A_HUMAN
OG0006127	Mmus	gfas1.m1.4369.m1	CHM1A_MOUSE
OG0006127	Nvec	gfas1.m1.4369.m1	NV2t004137001.1
OG0006128	Hsap	gfas1.m1.11724.m1	RM11_HUMAN
OG0006128	Mmus	gfas1.m1.11724.m1	RM11_MOUSE
OG0006128	Nvec	gfas1.m1.11724.m1	NV2t019507001.1
OG0006129	Hsap	gfas1.m1.15893.m1	NUP58_HUMAN
OG0006129	Mmus	gfas1.m1.15893.m1	NUP58_MOUSE
OG0006129	Nvec	gfas1.m1.15893.m1	NV2t003576001.1
OG0006130	Hsap	gfas1.m1.5649.m1	NEK9_HUMAN
OG0006130	Mmus	gfas1.m1.5649.m1	NEK9_MOUSE
OG0006130	Nvec	gfas1.m1.5649.m1	NV2t020704001.1
OG0006131	Hsap	gfas1.m1.15493.m1	PSMD7_HUMAN
OG0006131	Mmus	gfas1.m1.15493.m1	PSMD7_MOUSE
OG0006131	Nvec	gfas1.m1.15493.m1	NV2t011173001.1
OG0006132	Hsap	gfas1.m1.7835.m1	CDC45_HUMAN
OG0006132	Mmus	gfas1.m1.7835.m1	CDC45_MOUSE
OG0006132	Nvec	gfas1.m1.7835.m1	NV2t016283002.1
OG0006133	Hsap	gfas1.m1.13554.m1	ARAID_HUMAN
OG0006133	Mmus	gfas1.m1.13554.m1	ARAID_MOUSE
OG0006133	Nvec	gfas1.m1.13554.m1	NV2t016709001.1
OG0006134	Hsap	gfas1.m1.11261.m1	CFA45_HUMAN
OG0006134	Mmus	gfas1.m1.11261.m1	CFA45_MOUSE
OG0006134	Nvec	gfas1.m1.11261.m1	NV2t022617001.1
OG0006135	Hsap	gfas1.m1.10705.m1	ECHM_HUMAN
OG0006135	Mmus	gfas1.m1.10705.m1	ECHM_MOUSE
OG0006135	Nvec	gfas1.m1.10705.m1	NV2t007510001.1
OG0006136	Hsap	gfas1.m1.7141.m1	GEMI7_HUMAN
OG0006136	Mmus	gfas1.m1.7141.m1	GEMI7_MOUSE
OG0006136	Nvec	gfas1.m1.7141.m1	NV2t005843001.1
OG0006137	Hsap	gfas1.m1.3899.m1	VPS35_HUMAN
OG0006137	Mmus	gfas1.m1.3899.m1	VPS35_MOUSE
OG0006137	Nvec	gfas1.m1.3899.m1	NV2t004631001.1
OG0006138	Nvec	gfas1.m1.6008.m1, gfas1.m1.6002.m1, gfas1.m1.6005.m1	NV2t017631001.1
OG0006139	Hsap	gfas1.m1.7763.m1	MAF1_HUMAN
OG0006139	Mmus	gfas1.m1.7763.m1	MAF1_MOUSE
OG0006139	Nvec	gfas1.m1.7763.m1	NV2t004280001.1
OG0006140	Nvec	gfas1.m1.23327.m1, gfas1.m1.18932.m1, gfas1.m1.15211.m1	NV2t021582001.1
OG0006141	Hsap	gfas1.m1.5038.m1	YIPF6_HUMAN
OG0006141	Mmus	gfas1.m1.5038.m1	YIPF6_MOUSE
OG0006141	Nvec	gfas1.m1.5038.m1	NV2t003787001.1
OG0006142	Hsap	gfas1.m1.367.m1	WDR18_HUMAN
OG0006142	Mmus	gfas1.m1.367.m1	WDR18_MOUSE
OG0006142	Nvec	gfas1.m1.367.m1	NV2t000515001.1
OG0006143	Hsap	gfas1.m1.1702.m1	SAP18_HUMAN
OG0006143	Mmus	gfas1.m1.1702.m1	SAP18_MOUSE
OG0006143	Nvec	gfas1.m1.1702.m1	NV2t010810001.1
OG0006144	Hsap	gfas1.m1.23435.m1	ABT1_HUMAN
OG0006144	Mmus	gfas1.m1.23435.m1	ABT1_MOUSE
OG0006144	Nvec	gfas1.m1.23435.m1	NV2t010113001.1
OG0006145	Hsap	gfas1.m1.1592.m1	ABCD4_HUMAN
OG0006145	Mmus	gfas1.m1.1592.m1	ABCD4_MOUSE
OG0006145	Nvec	gfas1.m1.1592.m1	NV2t023914001.1
OG0006146	Hsap	gfas1.m1.985.m1	TXTP_HUMAN
OG0006146	Mmus	gfas1.m1.985.m1	TXTP_MOUSE
OG0006146	Nvec	gfas1.m1.985.m1	NV2t012408001.1
OG0006147	Hsap	gfas1.m1.15082.m1	BIVM_HUMAN
OG0006147	Mmus	gfas1.m1.15082.m1	BIVM_MOUSE
OG0006147	Nvec	gfas1.m1.15082.m1	NV2t021978001.1
OG0006148	Hsap	gfas1.m1.2117.m1	OSBL9_HUMAN
OG0006148	Mmus	gfas1.m1.2117.m1	OSBL9_MOUSE
OG0006148	Nvec	gfas1.m1.2117.m1	NV2t001789001.1
OG0006149	Hsap	gfas1.m1.9176.m1	AMERL_HUMAN
OG0006149	Mmus	gfas1.m1.9176.m1	AMERL_MOUSE
OG0006149	Nvec	gfas1.m1.9176.m1	NV2t022149001.1
OG0006150	Hsap	gfas1.m1.5308.m1	CH033_HUMAN
OG0006150	Mmus	gfas1.m1.5308.m1	CH033_MOUSE
OG0006150	Nvec	gfas1.m1.5308.m1	NV2t014028001.1
OG0006151	Hsap	gfas1.m1.2789.m1	RL36_HUMAN
OG0006151	Mmus	gfas1.m1.2789.m1	RL36_MOUSE
OG0006151	Nvec	gfas1.m1.2789.m1	NV2t023687001.1
OG0006152	Hsap	gfas1.m1.2588.m1	WDR44_HUMAN
OG0006152	Mmus	gfas1.m1.2588.m1	WDR44_MOUSE
OG0006152	Nvec	gfas1.m1.2588.m1	NV2t022751001.1
OG0006154	Hsap	gfas1.m1.17899.m1	DPOE3_HUMAN
OG0006154	Mmus	gfas1.m1.17899.m1	DPOE3_MOUSE
OG0006154	Nvec	gfas1.m1.17899.m1	NV2t024764001.1
OG0006155	Hsap	gfas1.m1.8211.m1	NCOA4_HUMAN
OG0006155	Mmus	gfas1.m1.8211.m1	NCOA4_MOUSE
OG0006155	Nvec	gfas1.m1.8211.m1	NV2t006146001.1
OG0006156	Hsap	gfas1.m1.587.m1	CFA99_HUMAN
OG0006156	Nvec	gfas1.m1.587.m1	NV2t017640001.1, NV2t017640002.1
OG0006157	Hsap	gfas1.m1.169.m1	CC150_HUMAN
OG0006157	Mmus	gfas1.m1.169.m1	CC150_MOUSE
OG0006157	Nvec	gfas1.m1.169.m1	NV2t015032001.1
OG0006158	Hsap	gfas1.m1.19169.m1	ZGRF1_HUMAN
OG0006158	Mmus	gfas1.m1.19169.m1	ZGRF1_MOUSE
OG0006158	Nvec	gfas1.m1.19169.m1	NV2t006681001.1
OG0006159	Hsap	gfas1.m1.1273.m1	NUD22_HUMAN
OG0006159	Mmus	gfas1.m1.1273.m1	NUD22_MOUSE
OG0006159	Nvec	gfas1.m1.1273.m1	NV2t019781001.1
OG0006160	Hsap	gfas1.m1.14989.m1	RHG39_HUMAN
OG0006160	Mmus	gfas1.m1.14989.m1	RHG39_MOUSE
OG0006160	Nvec	gfas1.m1.14989.m1	NV2t014937001.1
OG0006161	Hsap	gfas1.m1.10311.m1	CF299_HUMAN
OG0006161	Mmus	gfas1.m1.10311.m1	CF299_MOUSE
OG0006161	Nvec	gfas1.m1.10311.m1	NV2t006482001.1
OG0006162	Hsap	gfas1.m1.3152.m1	NEK4_HUMAN
OG0006162	Mmus	gfas1.m1.3152.m1	NEK4_MOUSE
OG0006162	Nvec	gfas1.m1.3152.m1	NV2t003502001.1
OG0006163	Hsap	gfas1.m1.4126.m1	PSMD8_HUMAN
OG0006163	Mmus	gfas1.m1.4126.m1	PSMD8_MOUSE
OG0006163	Nvec	gfas1.m1.4126.m1	NV2t019671001.1
OG0006164	Hsap	gfas1.m1.9946.m1	STN1_HUMAN
OG0006164	Mmus	gfas1.m1.9946.m1	STN1_MOUSE
OG0006164	Nvec	gfas1.m1.9946.m1	NV2t020020001.1
OG0006165	Hsap	gfas1.m1.19942.m1	C42S2_HUMAN
OG0006165	Mmus	gfas1.m1.19942.m1	C42S2_MOUSE
OG0006165	Nvec	gfas1.m1.19942.m1	NV2t014793001.1
OG0006166	Hsap	gfas1.m1.4173.m1	TAF5_HUMAN
OG0006166	Mmus	gfas1.m1.4173.m1	TAF5_MOUSE
OG0006166	Nvec	gfas1.m1.4173.m1	NV2t012728002.1
OG0006167	Hsap	gfas1.m1.18399.m1	PITH1_HUMAN
OG0006167	Mmus	gfas1.m1.18399.m1	PITH1_MOUSE
OG0006167	Nvec	gfas1.m1.18399.m1	NV2t007776001.1
OG0006168	Hsap	gfas1.m1.17746.m1	CF298_HUMAN
OG0006168	Mmus	gfas1.m1.17746.m1	CF298_MOUSE
OG0006168	Nvec	gfas1.m1.17746.m1	NV2t008786001.1
OG0006169	Hsap	gfas1.m1.2566.m1	TIM13_HUMAN
OG0006169	Mmus	gfas1.m1.2566.m1	TIM13_MOUSE
OG0006169	Nvec	gfas1.m1.2566.m1	NV2t008673001.1
OG0006170	Nvec	gfas1.m1.4302.m1	NV2t021337002.1, NV2t021337001.1, NV2t021337003.1
OG0006171	Hsap	gfas1.m1.6243.m1	B9D1_HUMAN
OG0006171	Mmus	gfas1.m1.6243.m1	B9D1_MOUSE
OG0006171	Nvec	gfas1.m1.6243.m1	NV2t003777001.1
OG0006172	Hsap	gfas1.m1.20011.m1	MYSM1_HUMAN
OG0006172	Mmus	gfas1.m1.20011.m1	MYSM1_MOUSE
OG0006172	Nvec	gfas1.m1.20011.m1	NV2t000406001.1
OG0006173	Hsap	gfas1.m1.20950.m1	NDUA2_HUMAN
OG0006173	Mmus	gfas1.m1.20950.m1	NDUA2_MOUSE
OG0006173	Nvec	gfas1.m1.20950.m1	NV2t003774001.1
OG0006174	Hsap	gfas1.m1.5613.m1	CDO1_HUMAN
OG0006174	Mmus	gfas1.m1.5613.m1	CDO1_MOUSE
OG0006174	Nvec	gfas1.m1.5613.m1	NV2t014096001.1
OG0006175	Hsap	gfas1.m1.17707.m1	DNJC2_HUMAN
OG0006175	Mmus	gfas1.m1.17707.m1	DNJC2_MOUSE
OG0006175	Nvec	gfas1.m1.17707.m1	NV2t002269001.1
OG0006176	Hsap	gfas1.m1.10252.m1	TIM44_HUMAN
OG0006176	Mmus	gfas1.m1.10252.m1	TIM44_MOUSE
OG0006176	Nvec	gfas1.m1.10252.m1	NV2t024232001.1
OG0006177	Hsap	gfas1.m1.9082.m1	MCM3_HUMAN
OG0006177	Mmus	gfas1.m1.9082.m1	MCM3_MOUSE
OG0006177	Nvec	gfas1.m1.9082.m1	NV2t006701001.1
OG0006178	Hsap	gfas1.m1.20018.m1	ATPO_HUMAN
OG0006178	Mmus	gfas1.m1.20018.m1	ATPO_MOUSE
OG0006178	Nvec	gfas1.m1.20018.m1	NV2t008580001.1
OG0006179	Hsap	gfas1.m1.22694.m1, gfas1.m1.17538.m1	CC166_HUMAN
OG0006179	Nvec	gfas1.m1.22694.m1, gfas1.m1.17538.m1	NV2t007959001.1
OG0006180	Hsap	gfas1.m1.20659.m1	ORC2_HUMAN
OG0006180	Mmus	gfas1.m1.20659.m1	ORC2_MOUSE
OG0006180	Nvec	gfas1.m1.20659.m1	NV2t011465001.1
OG0006181	Hsap	gfas1.m1.15567.m1	CH10_HUMAN
OG0006181	Mmus	gfas1.m1.15567.m1	CH10_MOUSE
OG0006181	Nvec	gfas1.m1.15567.m1	NV2t011777001.1
OG0006182	Hsap	gfas1.m1.16339.m1	GP143_HUMAN
OG0006182	Mmus	gfas1.m1.16339.m1	GP143_MOUSE
OG0006182	Nvec	gfas1.m1.16339.m1	NV2t000886001.1
OG0006183	Hsap	gfas1.m1.7198.m1	UTP6_HUMAN
OG0006183	Mmus	gfas1.m1.7198.m1	UTP6_MOUSE
