Orthogroup	Pdam	Nvec
OG0003976	pdam_00001158-RA, pdam_00001534-RA, pdam_00001532-RA, pdam_00025241-RA, pdam_00001116-RA	NV2t013457001.1
OG0003977	pdam_00019070-RA, pdam_00011324-RA, pdam_00011319-RA	NV2t013521001.1, NV2t013461001.1, NV2t012209001.1
OG0003979	pdam_00003206-RA	NV2t013831001.1, NV2t013834001.1
OG0003979	pdam_00003207-RA	NV2t013832001.1, NV2t013836001.1
OG0003981	pdam_00003144-RA, pdam_00003152-RA	NV2t014033001.1, NV2t014033002.1, NV2t014033004.1, NV2t014033003.1
OG0003982	pdam_00000437-RA, pdam_00019177-RA	NV2t014204003.1, NV2t014204004.1, NV2t014204002.1, NV2t014204001.1
OG0003983	pdam_00020910-RA, pdam_00011273-RA, pdam_00015907-RA, pdam_00015909-RA	NV2t014488001.1, NV2t014489001.1
OG0003984	pdam_00003902-RA	NV2t014510004.1, NV2t014510005.1, NV2t014510002.1, NV2t014510001.1, NV2t014510003.1
OG0003985	pdam_00011429-RA	NV2t014538003.1
OG0003985	pdam_00016573-RA	NV2t019468001.1, NV2t019469001.1, NV2t019469002.1
OG0003987	pdam_00006581-RA	NV2t016336001.1
OG0003987	pdam_00008379-RA, pdam_00008380-RA	NV2t016338002.1, NV2t016338001.1
OG0003988	pdam_00010255-RA	NV2t016483006.1, NV2t016483001.1, NV2t016483003.1, NV2t016483005.1, NV2t016483002.1
OG0003992	pdam_00015033-RA	NV2t017705001.1
OG0003992	pdam_00020539-RA, pdam_00007175-RA, pdam_00009404-RA	NV2t016881001.1
OG0003993	pdam_00018865-RA, pdam_00014185-RA, pdam_00014186-RA	NV2t016892002.1, NV2t016892003.1, NV2t016892004.1
OG0003995	pdam_00013919-RA, pdam_00013920-RA	NV2t017227001.1, NV2t017227002.1, NV2t017227004.1, NV2t017227003.1
OG0003996	pdam_00008932-RA	NV2t017303004.1, NV2t017303002.1, NV2t017303005.1, NV2t017303003.1, NV2t017303001.1
OG0003997	pdam_00014960-RA, pdam_00014952-RA, pdam_00014954-RA, pdam_00014957-RA, pdam_00014958-RA	NV2t017424001.1
OG0003998	pdam_00005459-RA, pdam_00011773-RA, pdam_00008673-RA	NV2t017614001.1, NV2t017614003.1, NV2t017614002.1
OG0004000	pdam_00003543-RA	NV2t018394001.1, NV2t018394002.1, NV2t018394003.1, NV2t018394004.1, NV2t018394005.1
OG0004001	pdam_00003792-RA	NV2t020021001.1, NV2t019484001.1, NV2t020023002.1, NV2t020023001.1, NV2t020023003.1
OG0004003	pdam_00016564-RA	NV2t019910001.1, NV2t019910003.1, NV2t019910004.1, NV2t019910005.1, NV2t019910002.1
OG0004004	pdam_00007631-RA, pdam_00023832-RA, pdam_00017953-RA, pdam_00017952-RA, pdam_00017950-RA	NV2t020151001.1
OG0004005	pdam_00012238-RA, pdam_00012240-RA, pdam_00012239-RA, pdam_00015372-RA, pdam_00019309-RA	NV2t020393001.1
OG0004007	pdam_00000454-RA, pdam_00017182-RA	NV2t000280001.1, NV2t000280002.1, NV2t000280003.1, NV2t000280004.1
OG0004008	pdam_00024051-RA, pdam_00017230-RA, pdam_00012265-RA, pdam_00001629-RA, pdam_00001628-RA	NV2t000371001.1
OG0004009	pdam_00017954-RA, pdam_00024929-RA, pdam_00023225-RA	NV2t000391001.1, NV2t000687001.1, NV2t000690001.1
OG0004011	pdam_00013728-RA	NV2t001089001.1
OG0004011	pdam_00018156-RA, pdam_00022251-RA	NV2t002295001.1, NV2t002295002.1
OG0004013	pdam_00005310-RA, pdam_00005309-RA	NV2t002059001.1, NV2t002059003.1, NV2t002059005.1, NV2t002059002.1
OG0004015	pdam_00001380-RA, pdam_00001381-RA	NV2t002314001.1, NV2t002314002.1, NV2t002314003.1, NV2t002314004.1
OG0004016	pdam_00005284-RA	NV2t010701002.1, NV2t010701005.1, NV2t010701001.1, NV2t010701004.1, NV2t010701003.1
OG0004017	pdam_00005600-RA, pdam_00005602-RA	NV2t011123001.1, NV2t011125001.1, NV2t011127001.1, NV2t011129001.1
OG0004018	pdam_00024503-RA	NV2t011846001.1, NV2t011846003.1, NV2t011846004.1, NV2t011846005.1, NV2t011846002.1
OG0004019	pdam_00015305-RA	NV2t012098001.1, NV2t012098003.1, NV2t012098004.1, NV2t012098005.1, NV2t012098002.1
OG0004032	pdam_00021369-RA, pdam_00019376-RA, pdam_00023917-RA, pdam_00009016-RA	NV2t007004001.1
OG0004033	pdam_00010976-RA	NV2t001155001.1, NV2t014494001.1
OG0004034	pdam_00007250-RA	NV2t024993001.1
OG0004034	pdam_00013390-RA, pdam_00007257-RA	NV2t021362001.1
OG0004036	pdam_00007678-RA, pdam_00024270-RA	NV2t024636001.1
OG0004037	pdam_00008383-RA, pdam_00008384-RA	NV2t015900001.1
OG0004040	pdam_00010539-RA, pdam_00010538-RA, pdam_00010537-RA	NV2t013894001.1, NV2t013894003.1
OG0004041	pdam_00021926-RA, pdam_00005851-RA	NV2t024963001.1
OG0004043	pdam_00017833-RA	NV2t020821001.1, NV2t020821002.1
OG0004044	pdam_00013051-RA, pdam_00013049-RA	NV2t020607001.1, NV2t020607002.1
OG0004045	pdam_00005379-RA, pdam_00005380-RA	NV2t016130004.1
OG0004048	pdam_00001033-RA	NV2t022773001.1, NV2t022772001.1
OG0004049	pdam_00007458-RA	NV2t010475001.1, NV2t010477001.1
OG0004050	pdam_00005508-RA	NV2t003692001.1, NV2t003691001.1
OG0004051	pdam_00004142-RA, pdam_00004143-RA	NV2t008165001.1
OG0004052	pdam_00018698-RA	NV2t003927001.1, NV2t003927002.1
OG0004053	pdam_00004029-RA, pdam_00004025-RA	NV2t009060001.1
OG0004054	pdam_00004186-RA, pdam_00004185-RA	NV2t013669001.1
OG0004055	pdam_00004757-RA	NV2t023101001.1
OG0004056	pdam_00013850-RA	NV2t008029001.1, NV2t008029002.1
OG0004057	pdam_00008182-RA, pdam_00014263-RA	NV2t005541001.1
OG0004060	pdam_00015491-RA	NV2t021778001.1, NV2t021778002.1
OG0004061	pdam_00013082-RA	NV2t003524001.1, NV2t003524002.1
OG0004062	pdam_00004080-RA	NV2t014915001.1
OG0004063	pdam_00023263-RA, pdam_00023262-RA	NV2t007147001.1
OG0004064	pdam_00001181-RA	NV2t023498001.1, NV2t023504001.1
OG0004065	pdam_00011754-RA	NV2t018282001.1, NV2t018282002.1
OG0004066	pdam_00025297-RA	NV2t008657001.1, NV2t008657002.1
OG0004067	pdam_00014621-RA	NV2t009562001.1, NV2t009562002.1
OG0004068	pdam_00007145-RA	NV2t022787001.1, NV2t022789001.1
OG0004069	pdam_00001988-RA	NV2t009785002.1, NV2t009785003.1
OG0004070	pdam_00013876-RA, pdam_00009484-RA	NV2t006452001.1
OG0004071	pdam_00025063-RA	NV2t016327001.1, NV2t016327002.1
OG0004072	pdam_00001087-RA	NV2t013792001.1, NV2t013792002.1
OG0004073	pdam_00002273-RA, pdam_00009210-RA	NV2t000411001.1
OG0004074	pdam_00017250-RA	NV2t004882001.1, NV2t004882002.1
OG0004075	pdam_00011167-RA	NV2t008816001.1, NV2t008816002.1
OG0004076	pdam_00015452-RA	NV2t020681001.1
OG0004077	pdam_00023236-RA, pdam_00012517-RA	NV2t000574002.1
OG0004078	pdam_00015021-RA	NV2t018791001.1, NV2t018791002.1
OG0004079	pdam_00007540-RA	NV2t024142001.1, NV2t024142002.1
OG0004080	pdam_00022743-RA	NV2t001869001.1, NV2t001869002.1
OG0004081	pdam_00006278-RA	NV2t017641002.1
OG0004084	pdam_00014496-RA	NV2t013892001.1, NV2t013297001.1
OG0004085	pdam_00020402-RA	NV2t021265001.1
OG0004086	pdam_00015206-RA	NV2t019345001.1, NV2t019348001.1
OG0004087	pdam_00012145-RA	NV2t002422001.1, NV2t002421001.1
OG0004088	pdam_00017335-RA	NV2t016198001.1, NV2t016198002.1
OG0004090	pdam_00010290-RA	NV2t023855001.1, NV2t023855002.1
OG0004091	pdam_00003493-RA	NV2t021664001.1
OG0004092	pdam_00017032-RA	NV2t024747003.1, NV2t010635001.1
OG0004093	pdam_00018146-RA	NV2t022112001.1, NV2t022112002.1
OG0004094	pdam_00002689-RA	NV2t006188001.1, NV2t006188002.1
OG0004095	pdam_00022133-RA	NV2t012524001.1, NV2t012524002.1
OG0004096	pdam_00001403-RA	NV2t002298001.1, NV2t002298002.1
OG0004098	pdam_00001036-RA	NV2t022770001.1, NV2t022770002.1
OG0004099	pdam_00003362-RA	NV2t013530001.1
OG0004100	pdam_00001844-RA	NV2t022014001.1, NV2t021896001.1
OG0004101	pdam_00003034-RA	NV2t007895001.1, NV2t007895002.1
OG0004103	pdam_00002969-RA	NV2t018277001.1, NV2t018277002.1
OG0004104	pdam_00017797-RA	NV2t006628001.1
OG0004105	pdam_00015679-RA	NV2t000707001.1, NV2t006047001.1
OG0004106	pdam_00007009-RA	NV2t024379001.1, NV2t024379002.1
OG0004107	pdam_00018358-RA	NV2t006486001.1, NV2t006090001.1
OG0004108	pdam_00018824-RA	NV2t003057001.1, NV2t003057002.1
OG0004109	pdam_00023242-RA	NV2t013874001.1, NV2t013874002.1
OG0004110	pdam_00015450-RA	NV2t020694001.1, NV2t020694002.1
OG0004112	pdam_00015219-RA	NV2t007250001.1, NV2t007251001.1
OG0004113	pdam_00020254-RA	NV2t014603001.1, NV2t014607001.1
OG0004114	pdam_00022873-RA	NV2t003175001.1, NV2t003175002.1
OG0004115	pdam_00006701-RA	NV2t002840001.1
OG0004116	pdam_00018049-RA	NV2t009923001.1, NV2t009923002.1
OG0004117	pdam_00000131-RA	NV2t024732001.1, NV2t024732002.1
OG0004118	pdam_00006558-RA	NV2t017275001.1, NV2t021121001.1
OG0004119	pdam_00021676-RA	NV2t010825001.1, NV2t010828001.1
OG0004120	pdam_00016582-RA	NV2t020561001.1, NV2t020561002.1
OG0004124	pdam_00014484-RA	NV2t010863001.1, NV2t010863002.1
OG0004125	pdam_00023779-RA	NV2t015958001.1, NV2t015958002.1
OG0004126	pdam_00016977-RA, pdam_00014051-RA	NV2t023999001.1
OG0004127	pdam_00018775-RA	NV2t020538001.1, NV2t020538002.1
OG0004128	pdam_00024066-RA	NV2t018844001.1
OG0004129	pdam_00010621-RA	NV2t012811001.1
OG0004130	pdam_00023717-RA	NV2t006908001.1
OG0004131	pdam_00012675-RA	NV2t010928001.1, NV2t010928003.1
OG0004132	pdam_00010163-RA	NV2t008668001.1, NV2t008668002.1
OG0004133	pdam_00002224-RA	NV2t002151002.1, NV2t002151003.1
OG0004134	pdam_00016678-RA	NV2t023914001.1, NV2t024292001.1
OG0004135	pdam_00009453-RA	NV2t006299001.1, NV2t006299002.1
OG0004136	pdam_00008933-RA	NV2t017303006.1, NV2t017303007.1
OG0004137	pdam_00000803-RA	NV2t023501001.1, NV2t023506001.1
OG0004138	pdam_00005837-RA	NV2t025586001.1, NV2t025586002.1
OG0004139	pdam_00010942-RA	NV2t002045001.1, NV2t002045002.1
OG0004140	pdam_00012542-RA, pdam_00012541-RA	NV2t003462001.1
OG0004141	pdam_00000200-RA	NV2t022893001.1, NV2t022893002.1
OG0004142	pdam_00018255-RA	NV2t007017001.1
OG0004143	pdam_00011512-RA	NV2t009780001.1, NV2t009780002.1
OG0004144	pdam_00021596-RA	NV2t017058001.1, NV2t017058002.1
OG0004145	pdam_00011392-RA	NV2t023329001.1
OG0004146	pdam_00007299-RA	NV2t008621001.1, NV2t008621002.1
OG0004147	pdam_00002494-RA	NV2t004463001.1
OG0004148	pdam_00017989-RA	NV2t001689001.1
OG0004149	pdam_00005406-RA	NV2t007414001.1
OG0004150	pdam_00002011-RA, pdam_00002013-RA	NV2t008959001.1
OG0004151	pdam_00013023-RA	NV2t021332001.1
OG0004152	pdam_00018851-RA	NV2t011626001.1, NV2t011626002.1
OG0004154	pdam_00019711-RA, pdam_00005742-RA	NV2t012574001.1
OG0004155	pdam_00016903-RA	NV2t010847001.1, NV2t010847002.1
OG0004156	pdam_00011777-RA	NV2t006288002.1, NV2t006288003.1
OG0004157	pdam_00000722-RA	NV2t024213001.1, NV2t024217001.1
OG0004158	pdam_00005886-RA	NV2t024540001.1, NV2t024540002.1
OG0004160	pdam_00015605-RA	NV2t024591001.1, NV2t024591002.1
OG0004161	pdam_00003626-RA	NV2t005352001.1
OG0004164	pdam_00011887-RA	NV2t013861001.1, NV2t013861002.1
OG0004165	pdam_00004549-RA	NV2t018566001.1, NV2t018566002.1
OG0004166	pdam_00003044-RA	NV2t007649001.1, NV2t007654001.1
OG0004167	pdam_00017461-RA	NV2t025057001.1, NV2t025057002.1
OG0004168	pdam_00015399-RA	NV2t004190001.1
OG0004169	pdam_00007807-RA, pdam_00012046-RA	NV2t020858001.1
OG0004170	pdam_00013377-RA	NV2t023459001.1
OG0004171	pdam_00015257-RA	NV2t000984001.1, NV2t000984002.1
OG0004172	pdam_00020423-RA	NV2t009695001.1, NV2t009695002.1
OG0004173	pdam_00014693-RA	NV2t017592002.1, NV2t017592001.1
OG0004174	pdam_00008948-RA	NV2t015509001.1, NV2t015509002.1
OG0004175	pdam_00012043-RA	NV2t019498001.1, NV2t019498002.1
OG0004177	pdam_00012885-RA	NV2t018116001.1, NV2t018116002.1
OG0004178	pdam_00004076-RA	NV2t014910001.1, NV2t014910002.1
OG0004179	pdam_00022691-RA	NV2t007989001.1, NV2t007990001.1
OG0004180	pdam_00005512-RA	NV2t003251001.1, NV2t003251002.1
OG0004181	pdam_00008021-RA	NV2t022513001.1
OG0004182	pdam_00005080-RA	NV2t013310001.1, NV2t013310002.1
OG0004183	pdam_00010069-RA, pdam_00023549-RA	NV2t006988001.1
OG0004184	pdam_00005108-RA	NV2t017410002.1, NV2t017410003.1
OG0004186	pdam_00016757-RA	NV2t014166001.1, NV2t014166002.1
OG0004187	pdam_00001740-RA	NV2t002373001.1, NV2t002373002.1
OG0004188	pdam_00004979-RA	NV2t017800002.1, NV2t017800003.1
OG0004190	pdam_00012251-RA	NV2t002051001.1, NV2t002052001.1
OG0004191	pdam_00019801-RA	NV2t003802001.1, NV2t003802002.1
OG0004192	pdam_00009895-RA	NV2t023275001.1
OG0004193	pdam_00020206-RA	NV2t020422001.1, NV2t020422002.1
OG0004194	pdam_00009132-RA	NV2t004808001.1, NV2t004808002.1
OG0004195	pdam_00008119-RA	NV2t016972001.1, NV2t016972002.1
OG0004196	pdam_00000735-RA	NV2t015048001.1, NV2t015058001.1
OG0004197	pdam_00013639-RA	NV2t015096001.1
OG0004198	pdam_00016380-RA	NV2t022377001.1, NV2t022377002.1
OG0004200	pdam_00019537-RA	NV2t017730001.1, NV2t017730002.1
OG0004201	pdam_00003623-RA	NV2t004873001.1, NV2t004873002.1
OG0004203	pdam_00008139-RA	NV2t016172001.1, NV2t016172002.1
OG0004204	pdam_00014929-RA	NV2t021931001.1, NV2t021931002.1
OG0004205	pdam_00005001-RA	NV2t018134001.1
OG0004206	pdam_00014790-RA	NV2t022100001.1, NV2t012884001.1
OG0004207	pdam_00018961-RA	NV2t016552002.1, NV2t016552003.1
OG0004208	pdam_00011809-RA	NV2t019084002.1
OG0004209	pdam_00010221-RA	NV2t016166001.1, NV2t016166002.1
OG0004210	pdam_00007730-RA	NV2t004714001.1, NV2t004714002.1
OG0004211	pdam_00002758-RA	NV2t010031001.1, NV2t010032001.1
OG0004213	pdam_00005739-RA	NV2t007834001.1, NV2t007834002.1
OG0004214	pdam_00000953-RA	NV2t021243001.1
OG0004215	pdam_00002485-RA	NV2t005388001.1, NV2t005389001.1
OG0004216	pdam_00000233-RA	NV2t023382001.1
OG0004217	pdam_00005660-RA	NV2t007372001.1, NV2t007372002.1
OG0004218	pdam_00007390-RA	NV2t014107001.1, NV2t014107002.1
OG0004219	pdam_00009534-RA	NV2t002956001.1, NV2t002956002.1
OG0004222	pdam_00015842-RA	NV2t025966001.1, NV2t000894001.1
OG0004223	pdam_00003066-RA	NV2t013846001.1, NV2t013846002.1
OG0004225	pdam_00006733-RA	NV2t003696001.1, NV2t003696002.1
OG0004226	pdam_00016803-RA	NV2t011226001.1, NV2t011226002.1
OG0004228	pdam_00005895-RA	NV2t024929001.1, NV2t024929002.1
OG0004229	pdam_00013250-RA	NV2t002168001.1, NV2t002165001.1
OG0004230	pdam_00001874-RA	NV2t010484001.1, NV2t010484002.1
OG0004231	pdam_00009243-RA	NV2t012048001.1, NV2t012048002.1
OG0004232	pdam_00017783-RA	NV2t006600001.1, NV2t006600002.1
OG0004233	pdam_00012214-RA	NV2t000097001.1
OG0004234	pdam_00002756-RA, pdam_00002755-RA	NV2t010306001.1
OG0004235	pdam_00016694-RA	NV2t021095001.1, NV2t021137001.1
OG0004236	pdam_00009012-RA	NV2t007239001.1, NV2t007239002.1
OG0004237	pdam_00006208-RA	NV2t000921001.1, NV2t000921002.1
OG0004238	pdam_00009046-RA	NV2t001213001.1, NV2t001213002.1
OG0004239	pdam_00021366-RA	NV2t008991001.1
OG0004241	pdam_00022831-RA	NV2t007496001.1, NV2t007496002.1
OG0004242	pdam_00002067-RA	NV2t009040001.1, NV2t009040002.1
OG0004243	pdam_00022701-RA	NV2t015370001.1, NV2t015370002.1
OG0004244	pdam_00008320-RA	NV2t023581001.1, NV2t023581002.1
OG0004245	pdam_00018552-RA	NV2t004577001.1, NV2t004577002.1
OG0004246	pdam_00004085-RA	NV2t013815001.1, NV2t013815002.1
OG0004247	pdam_00014031-RA	NV2t023325001.1, NV2t023325002.1
OG0004248	pdam_00013839-RA	NV2t007094001.1
OG0004249	pdam_00014877-RA	NV2t002979001.1, NV2t002979002.1
OG0004250	pdam_00003679-RA	NV2t017085001.1, NV2t017085002.1
OG0004251	pdam_00014802-RA	NV2t005419001.1, NV2t005419002.1
OG0004252	pdam_00016314-RA	NV2t008173001.1, NV2t008173002.1
OG0004253	pdam_00001771-RA, pdam_00001770-RA	NV2t022255001.1
OG0004254	pdam_00010105-RA	NV2t025113001.1, NV2t025114001.1
OG0004255	pdam_00014901-RA	NV2t005892001.1, NV2t005892002.1
OG0004256	pdam_00005365-RA, pdam_00005364-RA	NV2t017182002.1
OG0004257	pdam_00018160-RA	NV2t002093001.1, NV2t002093002.1
OG0004258	pdam_00008613-RA	NV2t007055001.1, NV2t007055002.1
OG0004259	pdam_00016238-RA	NV2t008880001.1, NV2t008880002.1
OG0004260	pdam_00001078-RA, pdam_00001120-RA	NV2t014781001.1
OG0004261	pdam_00009627-RA	NV2t015390001.1
OG0004262	pdam_00020205-RA	NV2t019839001.1, NV2t019839002.1
OG0004263	pdam_00002223-RA	NV2t000449001.1
OG0004264	pdam_00023806-RA	NV2t019751001.1, NV2t019751002.1
OG0004265	pdam_00000221-RA	NV2t023176001.1, NV2t023181001.1
OG0004266	pdam_00018534-RA	NV2t001073001.1, NV2t001080001.1
OG0004267	pdam_00025357-RA	NV2t012611001.1, NV2t012611002.1
OG0004268	pdam_00000613-RA	NV2t012976001.1, NV2t012986002.1
OG0004269	pdam_00016509-RA	NV2t011615001.1, NV2t011615002.1
OG0004270	pdam_00006375-RA	NV2t007312001.1, NV2t007326001.1
OG0004272	pdam_00013112-RA	NV2t020168001.1, NV2t020173001.1
OG0004273	pdam_00005453-RA, pdam_00005452-RA	NV2t017458001.1
OG0004275	pdam_00007143-RA	NV2t022793001.1, NV2t022796001.1
OG0004276	pdam_00013327-RA	NV2t008273001.1
OG0004277	pdam_00000704-RA	NV2t010811001.1, NV2t010811002.1
OG0004278	pdam_00004450-RA	NV2t011548001.1
OG0004279	pdam_00005771-RA	NV2t011611001.1, NV2t011611002.1
OG0004280	pdam_00007182-RA	NV2t025977001.1, NV2t017548001.1
OG0004282	pdam_00005151-RA	NV2t019039001.1, NV2t019039002.1
OG0004284	pdam_00013922-RA	NV2t016086001.1
OG0004285	pdam_00009703-RA, pdam_00020027-RA	NV2t021997001.1
OG0004286	pdam_00017194-RA	NV2t012119001.1, NV2t012119004.1
OG0004287	pdam_00006485-RA	NV2t019967001.1, NV2t019967002.1
OG0004289	pdam_00013924-RA	NV2t016625001.1, NV2t016625002.1
OG0004290	pdam_00010841-RA	NV2t004053001.1, NV2t018657001.1
OG0004291	pdam_00004164-RA	NV2t014307001.1, NV2t014307002.1
OG0004292	pdam_00020045-RA	NV2t004486001.1, NV2t004486002.1
OG0004293	pdam_00013845-RA	NV2t006858002.1, NV2t006858003.1
OG0004294	pdam_00018101-RA	NV2t019547001.1, NV2t019547002.1
OG0004295	pdam_00006294-RA	NV2t022219001.1, NV2t022221001.1
OG0004296	pdam_00004323-RA	NV2t003911001.1, NV2t003911002.1
OG0004297	pdam_00017281-RA	NV2t003785001.1, NV2t003785002.1
OG0004298	pdam_00022505-RA	NV2t022857001.1, NV2t022862002.1
OG0004299	pdam_00008718-RA	NV2t003283001.1, NV2t003284001.1
OG0004300	pdam_00013443-RA	NV2t019312001.1, NV2t019312003.1
OG0004301	pdam_00003208-RA	NV2t013829001.1, NV2t013829002.1
OG0004302	pdam_00002840-RA	NV2t020566001.1, NV2t020566002.1
OG0004303	pdam_00025228-RA	NV2t011880001.1, NV2t023450001.1
OG0004304	pdam_00010528-RA	NV2t014589001.1, NV2t014589002.1
OG0004305	pdam_00023197-RA	NV2t007466001.1
OG0004306	pdam_00013407-RA	NV2t004869001.1, NV2t004869002.1
OG0004307	pdam_00015917-RA	NV2t013974001.1, NV2t013979001.1
OG0004308	pdam_00018809-RA	NV2t005176001.1, NV2t005176002.1
OG0004309	pdam_00006179-RA	NV2t001995001.1, NV2t001995002.1
OG0004310	pdam_00005764-RA	NV2t010876001.1
OG0004311	pdam_00009449-RA	NV2t006558001.1, NV2t006556001.1
OG0004312	pdam_00007502-RA	NV2t002759001.1, NV2t002759002.1
OG0004313	pdam_00011865-RA, pdam_00011866-RA	NV2t004035001.1
OG0004315	pdam_00014529-RA	NV2t022317001.1, NV2t022317002.1
OG0004318	pdam_00018312-RA	NV2t005617001.1
OG0004319	pdam_00009292-RA	NV2t000913001.1, NV2t000913002.1
OG0004320	pdam_00004605-RA	NV2t008648001.1, NV2t008648002.1
OG0004321	pdam_00001356-RA	NV2t021269001.1, NV2t021269002.1
OG0004322	pdam_00001550-RA	NV2t009127001.1, NV2t009127002.1
OG0004323	pdam_00009094-RA	NV2t018334001.1, NV2t018334002.1
OG0004324	pdam_00005348-RA	NV2t002260001.1, NV2t002260002.1
OG0004326	pdam_00018559-RA	NV2t005343001.1, NV2t005343002.1
OG0004327	pdam_00025922-RA, pdam_00024071-RA	NV2t005231001.1
OG0004329	pdam_00010060-RA, pdam_00022333-RA	NV2t007245001.1
OG0004330	pdam_00025830-RA	NV2t000441001.1, NV2t000447001.1
OG0004332	pdam_00017311-RA	NV2t023617001.1, NV2t023617002.1
OG0004333	pdam_00010436-RA	NV2t013563001.1, NV2t013563002.1
OG0004335	pdam_00015256-RA	NV2t000985001.1, NV2t000985002.1
OG0004336	pdam_00015228-RA	NV2t017846001.1, NV2t017846002.1
OG0004337	pdam_00002599-RA	NV2t006526001.1, NV2t006526002.1
OG0004338	pdam_00025748-RA, pdam_00026052-RA	NV2t000823001.1
OG0004339	pdam_00009125-RA	NV2t004724001.1, NV2t004724002.1
OG0004340	pdam_00010061-RA, pdam_00010064-RA	NV2t008089001.1
OG0004342	pdam_00012735-RA	NV2t015486001.1, NV2t015486002.1
OG0004343	pdam_00004676-RA	NV2t004507001.1, NV2t004507002.1
OG0004344	pdam_00001909-RA	NV2t010081001.1, NV2t010081002.1
OG0004345	pdam_00006958-RA	NV2t016240001.1, NV2t016240002.1
OG0004346	pdam_00008780-RA	NV2t007253001.1, NV2t007253002.1
OG0004347	pdam_00001992-RA	NV2t008372001.1
OG0004348	pdam_00024626-RA, pdam_00024627-RA	NV2t006460001.1
OG0004349	pdam_00010928-RA	NV2t007995001.1, NV2t007995002.1
OG0004350	pdam_00018632-RA	NV2t011118001.1, NV2t012684001.1
OG0004351	pdam_00003222-RA	NV2t010326001.1
OG0004352	pdam_00016681-RA	NV2t020916001.1, NV2t020916002.1
OG0004353	pdam_00014654-RA	NV2t012274001.1, NV2t012274002.1
OG0004354	pdam_00012779-RA	NV2t025647001.1, NV2t025647002.1
OG0004355	pdam_00000509-RA, pdam_00016568-RA	NV2t007395001.1
OG0004357	pdam_00009251-RA	NV2t011575001.1, NV2t011575002.1
OG0004358	pdam_00021785-RA, pdam_00021784-RA	NV2t015144001.1
OG0004359	pdam_00002810-RA	NV2t020983001.1, NV2t020999001.1
OG0004360	pdam_00005065-RA	NV2t003401001.1, NV2t003401002.1
OG0004361	pdam_00002310-RA	NV2t000032001.1, NV2t000032002.1
OG0004362	pdam_00003042-RA	NV2t007651001.1, NV2t007656001.1
OG0004363	pdam_00022050-RA	NV2t002746001.1, NV2t002746002.1
OG0004364	pdam_00001459-RA	NV2t000257001.1, NV2t000257002.1
OG0004365	pdam_00015751-RA	NV2t018453001.1, NV2t018453002.1
OG0004366	pdam_00009561-RA	NV2t002589001.1
OG0004367	pdam_00010306-RA	NV2t004755002.1, NV2t004755003.1
OG0004368	pdam_00021437-RA	NV2t022020001.1, NV2t022020002.1
OG0004369	pdam_00013384-RA	NV2t023111001.1, NV2t023114001.1
OG0004371	pdam_00024800-RA, pdam_00024799-RA	NV2t000959001.1
OG0004372	pdam_00002811-RA	NV2t020846001.1, NV2t020846002.1
OG0004373	pdam_00004462-RA	NV2t012947001.1, NV2t012947002.1
OG0004374	pdam_00011383-RA	NV2t005404001.1, NV2t005404002.1
OG0004375	pdam_00018608-RA, pdam_00000522-RA	NV2t007790001.1
OG0004376	pdam_00013242-RA, pdam_00013030-RA	NV2t022703001.1
OG0004377	pdam_00002065-RA	NV2t009047001.1, NV2t009047002.1
OG0004378	pdam_00012738-RA	NV2t017264001.1, NV2t017264002.1
OG0004379	pdam_00004253-RA	NV2t007533001.1, NV2t008006001.1
OG0004380	pdam_00011375-RA	NV2t004758001.1
OG0004381	pdam_00020409-RA	NV2t000572001.1, NV2t000572002.1
OG0004382	pdam_00020092-RA	NV2t001471001.1, NV2t001470001.1
OG0004384	pdam_00011184-RA	NV2t018848001.1
OG0004385	pdam_00010404-RA	NV2t023335001.1
OG0004386	pdam_00005067-RA	NV2t002747001.1, NV2t002747002.1
OG0004387	pdam_00002681-RA	NV2t006637001.1
OG0004388	pdam_00005975-RA, pdam_00005974-RA	NV2t014255001.1
OG0004389	pdam_00013041-RA	NV2t022001001.1
OG0004390	pdam_00005036-RA	NV2t003387001.1, NV2t003387002.1
OG0004391	pdam_00001272-RA	NV2t022482001.1, NV2t022482002.1
OG0004392	pdam_00005447-RA	NV2t007715001.1, NV2t007715002.1
OG0004393	pdam_00017793-RA	NV2t006621001.1, NV2t006621002.1
