Orthogroup	Pdam	Hsap
OG0006733	pdam_00017800-RA	KDM1B_HUMAN
OG0006734	pdam_00017995-RA	KDM7A_HUMAN
OG0006735	pdam_00019077-RA	KDM8_HUMAN
OG0006736	pdam_00001169-RA	KFA_HUMAN
OG0006737	pdam_00009053-RA	KGD4_HUMAN
OG0006738	pdam_00021088-RA	KI13A_HUMAN
OG0006739	pdam_00005144-RA	KI18A_HUMAN
OG0006740	pdam_00019565-RA	KI67_HUMAN
OG0006741	pdam_00012372-RA	KIF11_HUMAN
OG0006742	pdam_00008126-RA	KIF12_HUMAN
OG0006743	pdam_00019081-RA	KIF14_HUMAN
OG0006744	pdam_00002552-RA	KIF15_HUMAN
OG0006745	pdam_00012704-RA	KIF19_HUMAN
OG0006746	pdam_00014198-RA	KIF22_HUMAN
OG0006747	pdam_00001163-RA	KIF23_HUMAN
OG0006748	pdam_00001517-RA	KIF25_HUMAN
OG0006749	pdam_00015908-RA	KIF27_HUMAN
OG0006750	pdam_00007019-RA	KIFA3_HUMAN
OG0006751	pdam_00011752-RA	KIFC1_HUMAN
OG0006752	pdam_00006963-RA	KIME_HUMAN
OG0006753	pdam_00006592-RA	KISHA_HUMAN
OG0006754	pdam_00016300-RA	KLDC9_HUMAN
OG0006755	pdam_00004769-RA	KLF13_HUMAN
OG0006756	pdam_00008696-RA	KLF5_HUMAN
OG0006757	pdam_00023128-RA	KLH12_HUMAN
OG0006759	pdam_00009654-RA	KLH18_HUMAN
OG0006760	pdam_00002935-RA	KLH28_HUMAN
OG0006762	pdam_00008254-RA	KLHL8_HUMAN
OG0006764	pdam_00016927-RA	KMT5A_HUMAN
OG0006765	pdam_00003529-RA	KNDC1_HUMAN
OG0006766	pdam_00016563-RA	KNTC1_HUMAN
OG0006772	pdam_00010856-RA	KRR1_HUMAN
OG0006773	pdam_00000799-RA	KTAP2_HUMAN
OG0006774	pdam_00001348-RA	KTHY_HUMAN
OG0006775	pdam_00017930-RA	KTI12_HUMAN
OG0006776	pdam_00018555-RA	KTNB1_HUMAN
OG0006778	pdam_00000873-RA	KXDL1_HUMAN
OG0006779	pdam_00013355-RA	KYNU_HUMAN
OG0006780	pdam_00017122-RA	LACB2_HUMAN
OG0006781	pdam_00010222-RA	LACTB_HUMAN
OG0006782	pdam_00004031-RA	LANC3_HUMAN
OG0006783	pdam_00018853-RA	LARP7_HUMAN
OG0006784	pdam_00022039-RA	LAS1L_HUMAN
OG0006785	pdam_00004360-RA, pdam_00004359-RA	LECT2_HUMAN
OG0006786	pdam_00002279-RA	LEG1H_HUMAN
OG0006788	pdam_00010973-RA, pdam_00013666-RA	LEKR1_HUMAN
OG0006789	pdam_00024167-RA	LENG8_HUMAN
OG0006790	pdam_00003017-RA	LENG9_HUMAN
OG0006791	pdam_00009858-RA	LEO1_HUMAN
OG0006793	pdam_00016688-RA	LGMN_HUMAN
OG0006794	pdam_00002859-RA	LGUL_HUMAN
OG0006795	pdam_00014503-RA	LHPL2_HUMAN
OG0006796	pdam_00016911-RA	LHPL7_HUMAN
OG0006797	pdam_00008253-RA	LIAS_HUMAN
OG0006798	pdam_00018622-RA	LIN52_HUMAN
OG0006799	pdam_00002721-RA	LIN54_HUMAN
OG0006800	pdam_00004520-RA	LIN9_HUMAN
OG0006801	pdam_00001853-RA	LIPS_HUMAN
OG0006802	pdam_00006292-RA	LIPT2_HUMAN
OG0006803	pdam_00005142-RA	LIPT_HUMAN
OG0006804	pdam_00008124-RA	LIS1_HUMAN
OG0006805	pdam_00004116-RA	LIX1L_HUMAN
OG0006806	pdam_00009438-RA	LKAM1_HUMAN
OG0006807	pdam_00019849-RA	LKHA4_HUMAN
OG0006808	pdam_00003703-RA	LLPH_HUMAN
OG0006809	pdam_00015827-RA	LLR1_HUMAN
OG0006810	pdam_00010792-RA	LMBD2_HUMAN
OG0006811	pdam_00004246-RA	LMF1_HUMAN
OG0006812	pdam_00004543-RA	LMF2_HUMAN
OG0006813	pdam_00002292-RA	LMLN_HUMAN
OG0006814	pdam_00009862-RA	LNP_HUMAN
OG0006815	pdam_00004319-RA	LONF3_HUMAN
OG0006816	pdam_00020252-RA	LOXH1_HUMAN
OG0006818	pdam_00017068-RA	LPPRC_HUMAN
OG0006819	pdam_00013504-RA	LRC23_HUMAN
OG0006820	pdam_00025978-RA, pdam_00015685-RA	LRC39_HUMAN
OG0006821	pdam_00010818-RA	LRC42_HUMAN
OG0006822	pdam_00003697-RA	LRC43_HUMAN
OG0006823	pdam_00001503-RA	LRC45_HUMAN
OG0006824	pdam_00005765-RA	LRC46_HUMAN
OG0006825	pdam_00000604-RA	LRC47_HUMAN
OG0006826	pdam_00015927-RA	LRC51_HUMAN
OG0006827	pdam_00008581-RA	LRC56_HUMAN
OG0006828	pdam_00014272-RA	LRC58_HUMAN
OG0006829	pdam_00004278-RA	LRC59_HUMAN
OG0006830	pdam_00007536-RA	LRC61_HUMAN
OG0006831	pdam_00003414-RA	LRC63_HUMAN
OG0006832	pdam_00021850-RA	LRC72_HUMAN
OG0006833	pdam_00016038-RA, pdam_00020762-RA	LRC73_HUMAN
OG0006834	pdam_00013592-RA	LRRC9_HUMAN
OG0006835	pdam_00014990-RA	LRRK1_HUMAN
OG0006836	pdam_00012423-RA	LRRK2_HUMAN
OG0006837	pdam_00000455-RA	LSG1_HUMAN
OG0006838	pdam_00020889-RA	LSM10_HUMAN
OG0006839	pdam_00023858-RA	LSM11_HUMAN
OG0006840	pdam_00010643-RA	LSM12_HUMAN
OG0006841	pdam_00001322-RA	LSM1_HUMAN
OG0006842	pdam_00012774-RA	LSM2_HUMAN
OG0006843	pdam_00011026-RA	LSM3_HUMAN
OG0006844	pdam_00017220-RA	LSM4_HUMAN
OG0006845	pdam_00005997-RA	LSM5_HUMAN
OG0006846	pdam_00010525-RA	LSM7_HUMAN
OG0006847	pdam_00004963-RA	LSM8_HUMAN
OG0006848	pdam_00012713-RA	LST8_HUMAN
OG0006849	pdam_00000842-RA	LTAP1_HUMAN
OG0006850	pdam_00016434-RA	LTMD1_HUMAN
OG0006851	pdam_00001559-RA	LTN1_HUMAN
OG0006852	pdam_00009745-RA	LTOR1_HUMAN
OG0006853	pdam_00000506-RA	LTOR2_HUMAN
OG0006854	pdam_00011675-RA	LTOR3_HUMAN
OG0006855	pdam_00001776-RA	LTOR4_HUMAN
OG0006856	pdam_00001390-RA	LTOR5_HUMAN
OG0006857	pdam_00011183-RA	LYAR_HUMAN
OG0006858	pdam_00023169-RA	LYRM2_HUMAN
OG0006859	pdam_00002413-RA	LYRM4_HUMAN
OG0006860	pdam_00015073-RA	LYST_HUMAN
OG0006861	pdam_00012661-RA	LZTL1_HUMAN
OG0006862	pdam_00021696-RA	LZTR1_HUMAN
OG0006863	pdam_00015427-RA	M18BP_HUMAN
OG0006864	pdam_00006390-RA	M2OM_HUMAN
OG0006866	pdam_00017438-RA	M3K1_HUMAN
OG0006867	pdam_00024288-RA	MA1B1_HUMAN
OG0006868	pdam_00016808-RA	MA2B1_HUMAN
OG0006869	pdam_00006792-RA	MA2C1_HUMAN
OG0006870	pdam_00006535-RA	MAAI_HUMAN
OG0006871	pdam_00019447-RA	MAEA_HUMAN
OG0006872	pdam_00022663-RA	MAF1_HUMAN
OG0006873	pdam_00023719-RA	MAIP1_HUMAN
OG0006874	pdam_00002846-RA	MAJIN_HUMAN
OG0006875	pdam_00016052-RA	MAK16_HUMAN
OG0006876	pdam_00010292-RA	MALT1_HUMAN
OG0006877	pdam_00011074-RA	MANBA_HUMAN
OG0006878	pdam_00024125-RA	MAP10_HUMAN
OG0006879	pdam_00009599-RA	MAPK5_HUMAN
OG0006880	pdam_00023683-RA	MARF1_HUMAN
OG0006881	pdam_00008533-RA	MARH5_HUMAN
OG0006882	pdam_00004709-RA	MARH6_HUMAN
OG0006883	pdam_00000697-RA	MASU1_HUMAN
OG0006884	pdam_00013094-RA	MAT2B_HUMAN
OG0006885	pdam_00004868-RA	MBD6_HUMAN
OG0006886	pdam_00006496-RA	MBIP1_HUMAN
OG0006887	pdam_00014887-RA	MBLC2_HUMAN
OG0006888	pdam_00023175-RA	MBTP2_HUMAN
OG0006889	pdam_00011766-RA	MCE1_HUMAN
OG0006890	pdam_00002410-RA	MCES_HUMAN
OG0006892	pdam_00012208-RA	MCM10_HUMAN
OG0006893	pdam_00013734-RA	MCM2_HUMAN
OG0006894	pdam_00018322-RA	MCM3_HUMAN
OG0006895	pdam_00004672-RA	MCM4_HUMAN
OG0006896	pdam_00020612-RA	MCM6_HUMAN
OG0006897	pdam_00021143-RA	MCM8_HUMAN
OG0006898	pdam_00014485-RA	MCM9_HUMAN
OG0006899	pdam_00005830-RA	MCMBP_HUMAN
OG0006900	pdam_00002031-RA	MCMD2_HUMAN
OG0006901	pdam_00018230-RA	MCPH1_HUMAN
OG0006902	pdam_00011619-RA	MCRS1_HUMAN
OG0006903	pdam_00019816-RA	MD1L1_HUMAN
OG0006904	pdam_00002850-RA	MD2BP_HUMAN
OG0006905	pdam_00005272-RA	MD2L1_HUMAN
OG0006906	pdam_00005754-RA	MDH1B_HUMAN
OG0006907	pdam_00012092-RA	MDHM_HUMAN
OG0006908	pdam_00000336-RA	MECR_HUMAN
OG0006909	pdam_00002532-RA	MED10_HUMAN
OG0006910	pdam_00003024-RA	MED11_HUMAN
OG0006911	pdam_00014235-RA	MED17_HUMAN
OG0006912	pdam_00005242-RA	MED18_HUMAN
OG0006913	pdam_00018426-RA	MED19_HUMAN
OG0006914	pdam_00016914-RA	MED21_HUMAN
OG0006915	pdam_00007821-RA	MED22_HUMAN
OG0006916	pdam_00006865-RA	MED23_HUMAN
OG0006917	pdam_00015224-RA	MED24_HUMAN
OG0006918	pdam_00008601-RA	MED25_HUMAN
OG0006919	pdam_00022429-RA	MED26_HUMAN
OG0006920	pdam_00021084-RA	MED30_HUMAN
OG0006921	pdam_00012920-RA	MED31_HUMAN
OG0006922	pdam_00001337-RA	MED4_HUMAN
OG0006923	pdam_00021024-RA	MED6_HUMAN
OG0006924	pdam_00001009-RA	MEGF8_HUMAN
OG0006925	pdam_00021605-RA	MEI4_HUMAN
OG0006926	pdam_00010924-RA	MEIG1_HUMAN
OG0006927	pdam_00004203-RA	MEIOB_HUMAN
OG0006928	pdam_00016979-RA	MEMO1_HUMAN
OG0006929	pdam_00006489-RA	MEN1_HUMAN
OG0006930	pdam_00001125-RA	MESD_HUMAN
OG0006931	pdam_00018159-RA	MEST_HUMAN
OG0006932	pdam_00007955-RA	MET14_HUMAN
OG0006933	pdam_00014187-RA	MET16_HUMAN
OG0006934	pdam_00009349-RA	MET18_HUMAN
OG0006935	pdam_00005429-RA	MET23_HUMAN
OG0006936	pdam_00021505-RA	MET24_HUMAN
OG0006937	pdam_00001947-RA	MET25_HUMAN
OG0006938	pdam_00005344-RA	METL4_HUMAN
OG0006939	pdam_00020666-RA	METL5_HUMAN
OG0006940	pdam_00002547-RA	METL9_HUMAN
OG0006941	pdam_00014032-RA	MEX3B_HUMAN
OG0006942	pdam_00011569-RA	MFHA1_HUMAN
OG0006943	pdam_00008776-RA	MFS11_HUMAN
OG0006944	pdam_00006775-RA	MGAT2_HUMAN
OG0006945	pdam_00021753-RA	MGDP1_HUMAN
OG0006946	pdam_00019890-RA	MGMT_HUMAN
OG0006947	pdam_00017730-RA	MIA40_HUMAN
OG0006948	pdam_00008393-RA	MIB1_HUMAN
OG0006949	pdam_00024708-RA	MIC10_HUMAN
OG0006950	pdam_00010533-RA	MIC13_HUMAN
OG0006951	pdam_00012412-RA	MIC60_HUMAN
OG0006952	pdam_00004042-RA	MICU1_HUMAN
OG0006953	pdam_00014195-RA	MIF_HUMAN
OG0006954	pdam_00016097-RA	MIIP_HUMAN
OG0006955	pdam_00009475-RA	MINY4_HUMAN
OG0006956	pdam_00011659-RA	MIOS_HUMAN
OG0006957	pdam_00021588-RA	MIOX_HUMAN
OG0006958	pdam_00014262-RA	MIPEP_HUMAN
OG0006959	pdam_00018626-RA	MIPO1_HUMAN
OG0006960	pdam_00022147-RA	MIS12_HUMAN
OG0006961	pdam_00018485-RA	MITD1_HUMAN
OG0006962	pdam_00016433-RA	MITOK_HUMAN
OG0006963	pdam_00008078-RA	MIX23_HUMAN
OG0006964	pdam_00005753-RA	MK67I_HUMAN
OG0006965	pdam_00015607-RA	MKKS_HUMAN
OG0006966	pdam_00006185-RA	MKLN1_HUMAN
OG0006968	pdam_00017786-RA	MKS3_HUMAN
OG0006969	pdam_00020453-RA	MLH1_HUMAN
OG0006970	pdam_00011928-RA	MMAA_HUMAN
OG0006971	pdam_00016916-RA	MMAB_HUMAN
OG0006972	pdam_00017445-RA	MMAC_HUMAN
OG0006974	pdam_00012603-RA	MMTA2_HUMAN
OG0006975	pdam_00003705-RA	MND1_HUMAN
OG0006976	pdam_00008103-RA	MNT_HUMAN
OG0006977	pdam_00001711-RA	MO4L1_HUMAN
OG0006978	pdam_00020385-RA	MOB2_HUMAN
OG0006979	pdam_00018299-RA	MOD5_HUMAN
OG0006981	pdam_00009092-RA	MOGS_HUMAN
OG0006982	pdam_00018633-RA	MON1A_HUMAN
OG0006983	pdam_00014010-RA	MON2_HUMAN
OG0006984	pdam_00008973-RA	MORC3_HUMAN
OG0006985	pdam_00009395-RA	MORN3_HUMAN
OG0006986	pdam_00010955-RA	MOV10_HUMAN
OG0006987	pdam_00010930-RA	MP2K4_HUMAN
OG0006988	pdam_00003241-RA	MP2K5_HUMAN
OG0006989	pdam_00002285-RA	MPDZ_HUMAN
OG0006990	pdam_00002545-RA	MPH6_HUMAN
OG0006991	pdam_00001316-RA	MPI_HUMAN
OG0006992	pdam_00000172-RA	MPP10_HUMAN
OG0006993	pdam_00014204-RA	MPP9_HUMAN
OG0006994	pdam_00021293-RA	MPPA_HUMAN
OG0006995	pdam_00017021-RA	MPPE1_HUMAN
OG0006996	pdam_00001595-RA	MPRI_HUMAN
OG0006997	pdam_00000282-RA	MRGBP_HUMAN
OG0006998	pdam_00006959-RA	MRM3_HUMAN
OG0006999	pdam_00007320-RA	MRNIP_HUMAN
OG0007000	pdam_00018768-RA	MRP7_HUMAN
OG0007001	pdam_00014133-RA	MRT4_HUMAN
OG0007002	pdam_00001568-RA	MSH2_HUMAN
OG0007003	pdam_00000757-RA	MSH3_HUMAN
OG0007004	pdam_00014951-RA	MSH4_HUMAN
OG0007005	pdam_00012502-RA	MSH5_HUMAN
OG0007006	pdam_00013626-RA	MSH6_HUMAN
OG0007007	pdam_00020621-RA	MSL2_HUMAN
OG0007008	pdam_00012937-RA	MSPD1_HUMAN
OG0007009	pdam_00014792-RA	MSRA_HUMAN
OG0007010	pdam_00006265-RA	MSRB1_HUMAN
OG0007011	pdam_00015798-RA	MSS4_HUMAN
OG0007012	pdam_00002282-RA	MT21D_HUMAN
OG0007013	pdam_00009392-RA	MTFP1_HUMAN
OG0007014	pdam_00020723-RA	MTG1_HUMAN
OG0007015	pdam_00004453-RA	MTHFS_HUMAN
OG0007016	pdam_00019681-RA	MTMR9_HUMAN
OG0007017	pdam_00004060-RA	MTNA_HUMAN
OG0007018	pdam_00021257-RA	MTNB_HUMAN
OG0007019	pdam_00009963-RA	MTOR_HUMAN
OG0007020	pdam_00010822-RA	MTREX_HUMAN
OG0007021	pdam_00020531-RA	MTRFR_HUMAN
OG0007022	pdam_00010649-RA	MTX2_HUMAN
OG0007024	pdam_00010241-RA	MUL1_HUMAN
OG0007025	pdam_00015202-RA	MUS81_HUMAN
OG0007026	pdam_00005807-RA	MUTA_HUMAN
OG0007027	pdam_00011201-RA	MUTYH_HUMAN
OG0007028	pdam_00006589-RA	MYG1_HUMAN
OG0007029	pdam_00005813-RA	MYO10_HUMAN
OG0007030	pdam_00009594-RA	MYO19_HUMAN
OG0007031	pdam_00008514-RA	MYSM1_HUMAN
OG0007032	pdam_00009208-RA	NAA20_HUMAN
OG0007033	pdam_00018104-RA	NAA30_HUMAN
OG0007034	pdam_00020297-RA	NAA35_HUMAN
OG0007035	pdam_00004180-RA	NAA38_HUMAN
OG0007036	pdam_00013106-RA	NAA40_HUMAN
OG0007037	pdam_00014848-RA	NAA50_HUMAN
OG0007038	pdam_00005712-RA	NAA60_HUMAN
OG0007039	pdam_00012392-RA	NAAA_HUMAN
OG0007040	pdam_00013469-RA	NADAP_HUMAN
OG0007041	pdam_00012581-RA	NADC_HUMAN
OG0007042	pdam_00009478-RA	NADE_HUMAN
OG0007043	pdam_00009457-RA	NAF1_HUMAN
OG0007044	pdam_00008861-RA	NAGK_HUMAN
OG0007045	pdam_00005278-RA	NAGS_HUMAN
OG0007046	pdam_00010790-RA	NALCN_HUMAN
OG0007047	pdam_00022827-RA	NANP_HUMAN
OG0007048	pdam_00004498-RA	NAT10_HUMAN
OG0007049	pdam_00003943-RA	NATD1_HUMAN
OG0007050	pdam_00013138-RA	NB5R5_HUMAN
OG0007051	pdam_00002877-RA	NC2A_HUMAN
OG0007052	pdam_00007286-RA	NC2B_HUMAN
OG0007053	pdam_00014025-RA	NCBP1_HUMAN
OG0007054	pdam_00001828-RA	NCBP2_HUMAN
OG0007055	pdam_00000302-RA	NCBP3_HUMAN
OG0007056	pdam_00015700-RA	NCDN_HUMAN
OG0007058	pdam_00010284-RA	NCLN_HUMAN
OG0007059	pdam_00001714-RA	NCLX_HUMAN
OG0007060	pdam_00007166-RA	NCOA4_HUMAN
OG0007061	pdam_00016919-RA	NCPR_HUMAN
OG0007062	pdam_00004005-RA	NDC80_HUMAN
OG0007063	pdam_00002726-RA	NDK5_HUMAN
OG0007064	pdam_00007997-RA	NDK7_HUMAN
OG0007065	pdam_00016904-RA	NDK8_HUMAN
OG0007066	pdam_00001035-RA	NDUA1_HUMAN
OG0007067	pdam_00019087-RA	NDUA2_HUMAN
OG0007068	pdam_00006043-RA	NDUA5_HUMAN
OG0007069	pdam_00008417-RA	NDUA8_HUMAN
OG0007070	pdam_00014986-RA	NDUA9_HUMAN
OG0007071	pdam_00007055-RA	NDUAA_HUMAN
OG0007072	pdam_00001376-RA	NDUAC_HUMAN
OG0007073	pdam_00020749-RA	NDUAD_HUMAN
OG0007074	pdam_00006471-RA	NDUB2_HUMAN
OG0007075	pdam_00007457-RA	NDUB8_HUMAN
OG0007076	pdam_00011822-RA	NDUBA_HUMAN
OG0007077	pdam_00019141-RA	NDUF2_HUMAN
OG0007078	pdam_00019342-RA	NDUF3_HUMAN
OG0007079	pdam_00001543-RA	NDUF4_HUMAN
OG0007080	pdam_00003664-RA	NDUF6_HUMAN
OG0007081	pdam_00013808-RA	NDUF7_HUMAN
OG0007082	pdam_00005805-RA	NDUS1_HUMAN
OG0007083	pdam_00013950-RA	NDUS4_HUMAN
OG0007084	pdam_00000262-RA	NDUS5_HUMAN
OG0007085	pdam_00014565-RA	NDUS6_HUMAN
OG0007086	pdam_00000288-RA	NDUS8_HUMAN
OG0007087	pdam_00016408-RA	NDUV1_HUMAN
OG0007088	pdam_00009246-RA	NEIL1_HUMAN
OG0007089	pdam_00007276-RA	NEK2_HUMAN
OG0007090	pdam_00003839-RA	NEK9_HUMAN
OG0007091	pdam_00005896-RA	NELFB_HUMAN
OG0007092	pdam_00002534-RA	NELFD_HUMAN
OG0007093	pdam_00014253-RA	NEMF_HUMAN
OG0007094	pdam_00022293-RA	NENF_HUMAN
OG0007095	pdam_00010686-RA	NEP1_HUMAN
OG0007096	pdam_00017655-RA	NEPR1_HUMAN
OG0007097	pdam_00013264-RA	NEUFC_HUMAN
OG0007098	pdam_00014583-RA	NEUL4_HUMAN
OG0007099	pdam_00006732-RA	NEUR1_HUMAN
OG0007100	pdam_00008370-RA	NF1_HUMAN
OG0007101	pdam_00020650-RA	NFU1_HUMAN
OG0007102	pdam_00014655-RA	NFX1_HUMAN
OG0007103	pdam_00023654-RA	NGDN_HUMAN
OG0007104	pdam_00005285-RA	NGLY1_HUMAN
OG0007105	pdam_00005730-RA	NH2L1_HUMAN
OG0007106	pdam_00015706-RA	NHEJ1_HUMAN
OG0007107	pdam_00006780-RA	NHLC2_HUMAN
OG0007109	pdam_00017591-RA	NHP2_HUMAN
OG0007110	pdam_00003426-RA	NICA_HUMAN
OG0007111	pdam_00005371-RA	NIF3L_HUMAN
OG0007112	pdam_00013237-RA	NIM1_HUMAN
OG0007113	pdam_00020555-RA	NIP7_HUMAN
OG0007114	pdam_00010054-RA	NJMU_HUMAN
OG0007115	pdam_00005332-RA	NKAP1_HUMAN
OG0007116	pdam_00007210-RA	NKX12_HUMAN
OG0007117	pdam_00008569-RA	NKX32_HUMAN
OG0007118	pdam_00020812-RA	NLE1_HUMAN
OG0007119	pdam_00015668-RA	NMD3_HUMAN
OG0007120	pdam_00003540-RA	NOA1_HUMAN
OG0007121	pdam_00017251-RA	NOB1_HUMAN
OG0007122	pdam_00003098-RA	NOC2L_HUMAN
OG0007123	pdam_00006131-RA	NOC4L_HUMAN
OG0007124	pdam_00012123-RA	NOCT_HUMAN
OG0007126	pdam_00000332-RA	NOL10_HUMAN
OG0007127	pdam_00024146-RA	NOL6_HUMAN
OG0007128	pdam_00021094-RA	NOL8_HUMAN
OG0007129	pdam_00013422-RA	NOP10_HUMAN
OG0007130	pdam_00003532-RA	NOP14_HUMAN
OG0007131	pdam_00000457-RA	NOP2_HUMAN
OG0007132	pdam_00003508-RA	NOP53_HUMAN
OG0007133	pdam_00003520-RA	NOP56_HUMAN
OG0007134	pdam_00020369-RA	NOP58_HUMAN
OG0007135	pdam_00007714-RA	NOP9_HUMAN
OG0007136	pdam_00018510-RA	NOSIP_HUMAN
OG0007137	pdam_00011661-RA	NOSTN_HUMAN
OG0007139	pdam_00004606-RA	NPA1P_HUMAN
OG0007140	pdam_00021485-RA	NPAL2_HUMAN
OG0007141	pdam_00014997-RA	NPHP1_HUMAN
OG0007142	pdam_00013688-RA	NPHP3_HUMAN
OG0007143	pdam_00011882-RA	NPHP4_HUMAN
OG0007144	pdam_00009529-RA	NPRL2_HUMAN
OG0007146	pdam_00021853-RA	NR2CA_HUMAN
OG0007147	pdam_00002064-RA	NR2E1_HUMAN
OG0007148	pdam_00012258-RA	NRDC_HUMAN
OG0007149	pdam_00012009-RA	NRDE2_HUMAN
OG0007150	pdam_00023138-RA	NRF1_HUMAN
OG0007151	pdam_00013961-RA	NSA2_HUMAN
OG0007153	pdam_00009515-RA	NSF_HUMAN
OG0007154	pdam_00006598-RA	NSMA3_HUMAN
OG0007155	pdam_00021554-RA	NSMF_HUMAN
OG0007156	pdam_00021808-RA	NSRP1_HUMAN
OG0007157	pdam_00016715-RA	NSUN2_HUMAN
OG0007158	pdam_00010156-RA	NSUN4_HUMAN
OG0007159	pdam_00005192-RA	NSUN6_HUMAN
OG0007160	pdam_00018822-RA	NSUN7_HUMAN
OG0007161	pdam_00003562-RA	NT5D1_HUMAN
OG0007162	pdam_00022123-RA	NTF2_HUMAN
OG0007163	pdam_00008550-RA	NU107_HUMAN
OG0007164	pdam_00002883-RA	NU133_HUMAN
OG0007165	pdam_00012916-RA	NU153_HUMAN
OG0007166	pdam_00005357-RA	NU155_HUMAN
OG0007167	pdam_00016421-RA	NU160_HUMAN
OG0007168	pdam_00011565-RA	NUB1_HUMAN
OG0007169	pdam_00010911-RA	NUBP2_HUMAN
OG0007170	pdam_00007832-RA	NUBPL_HUMAN
OG0007171	pdam_00016378-RA	NUCG_HUMAN
OG0007172	pdam_00000463-RA	NUCL_HUMAN
OG0007173	pdam_00024144-RA	NUD19_HUMAN
OG0007174	pdam_00013801-RA	NUD22_HUMAN
OG0007175	pdam_00011857-RA	NUDC1_HUMAN
OG0007176	pdam_00001656-RA	NUDC2_HUMAN
OG0007177	pdam_00011139-RA	NUDC_HUMAN
OG0007178	pdam_00005977-RA	NUDT8_HUMAN
OG0007179	pdam_00008363-RA	NUDT9_HUMAN
OG0007180	pdam_00004735-RA	NUF2_HUMAN
OG0007181	pdam_00001827-RA	NUFP1_HUMAN
OG0007182	pdam_00009746-RA	NUMA1_HUMAN
OG0007183	pdam_00007403-RA	NUP35_HUMAN
OG0007184	pdam_00001540-RA	NUP43_HUMAN
OG0007185	pdam_00012064-RA	NUP50_HUMAN
OG0007186	pdam_00006031-RA	NUP54_HUMAN
OG0007187	pdam_00008691-RA	NUP58_HUMAN
OG0007188	pdam_00019050-RA	NUP85_HUMAN
OG0007189	pdam_00022070-RA	NUP88_HUMAN
OG0007190	pdam_00011867-RA	NUP93_HUMAN
OG0007192	pdam_00022330-RA	NUSAP_HUMAN
OG0007193	pdam_00012519-RA	NXNL2_HUMAN
OG0007194	pdam_00001896-RA	OARD1_HUMAN
OG0007195	pdam_00012365-RA	OAT_HUMAN
OG0007196	pdam_00002043-RA	OCRL_HUMAN
OG0007197	pdam_00021211-RA	OCTC_HUMAN
OG0007198	pdam_00005271-RA	ODAD2_HUMAN
OG0007199	pdam_00010723-RA	ODAD3_HUMAN
OG0007200	pdam_00020365-RA	ODAD4_HUMAN
OG0007201	pdam_00022816-RA	ODFP2_HUMAN
OG0007202	pdam_00016008-RA	ODO2_HUMAN
OG0007203	pdam_00019496-RA	ODPX_HUMAN
OG0007204	pdam_00006048-RA	OFD1_HUMAN
OG0007205	pdam_00009834-RA	OFUT2_HUMAN
OG0007206	pdam_00001710-RA	OFUT3_HUMAN
OG0007207	pdam_00017221-RA	OGFD1_HUMAN
OG0007208	pdam_00025356-RA	OGFD2_HUMAN
OG0007209	pdam_00016906-RA	OGG1_HUMAN
OG0007210	pdam_00009230-RA	OLA1_HUMAN
OG0007211	pdam_00016175-RA	OPA3_HUMAN
OG0007213	pdam_00002268-RA	ORC1_HUMAN
OG0007214	pdam_00007090-RA	ORC2_HUMAN
OG0007215	pdam_00004440-RA	ORC4_HUMAN
OG0007216	pdam_00014269-RA	ORN_HUMAN
OG0007217	pdam_00012582-RA	OS9_HUMAN
OG0007218	pdam_00022396-RA	OSBL9_HUMAN
OG0007219	pdam_00014733-RA	OSER1_HUMAN
OG0007220	pdam_00011888-RA	OST48_HUMAN
OG0007222	pdam_00001989-RA	OSTC_HUMAN
OG0007223	pdam_00002072-RA	OSTM1_HUMAN
OG0007224	pdam_00018733-RA	OTC_HUMAN
OG0007225	pdam_00005469-RA	OTU1_HUMAN
OG0007226	pdam_00011896-RA	OTUD3_HUMAN
OG0007227	pdam_00007528-RA	OTUD4_HUMAN
OG0007228	pdam_00005182-RA	OVCA2_HUMAN
OG0007229	pdam_00015809-RA	OXA1L_HUMAN
OG0007230	pdam_00004859-RA	OXSM_HUMAN
OG0007231	pdam_00011813-RA	P2R3C_HUMAN
OG0007232	pdam_00000709-RA	PA2G4_HUMAN
OG0007233	pdam_00008046-RA	PAAF1_HUMAN
OG0007234	pdam_00011378-RA	PABP2_HUMAN
OG0007235	pdam_00020965-RA	PACE1_HUMAN
OG0007236	pdam_00011705-RA	PACRL_HUMAN
OG0007237	pdam_00008562-RA	PADC1_HUMAN
OG0007238	pdam_00023517-RA	PAF15_HUMAN
OG0007239	pdam_00012023-RA	PAF1_HUMAN
OG0007240	pdam_00009940-RA	PAHX_HUMAN
OG0007241	pdam_00002748-RA	PALD_HUMAN
OG0007242	pdam_00008561-RA	PAN2_HUMAN
OG0007243	pdam_00001682-RA	PAN3_HUMAN
OG0007244	pdam_00018789-RA	PANK4_HUMAN
OG0007245	pdam_00009653-RA	PAPD1_HUMAN
OG0007246	pdam_00018611-RA	PAPP1_HUMAN
OG0007247	pdam_00020294-RA	PAQR3_HUMAN
OG0007248	pdam_00011296-RA	PAQR4_HUMAN
OG0007249	pdam_00020081-RA	PAR16_HUMAN
OG0007250	pdam_00003478-RA	PARL_HUMAN
OG0007251	pdam_00011591-RA	PARN_HUMAN
OG0007252	pdam_00020442-RA	PARP1_HUMAN
