Orthogroup	Gfas	Hsap
OG0008069	gfas1.m1.19341.m1	TMF1_HUMAN
OG0008070	gfas1.m1.15660.m1	LIN9_HUMAN
OG0008071	gfas1.m1.2306.m1	IF6_HUMAN
OG0008072	gfas1.m1.9941.m1	ACMSD_HUMAN
OG0008073	gfas1.m1.14237.m1	MBTP2_HUMAN
OG0008074	gfas1.m1.17808.m1	ERMP1_HUMAN
OG0008075	gfas1.m1.18225.m1	GLOD5_HUMAN
OG0008077	gfas1.m1.7097.m1	TIM10_HUMAN
OG0008078	gfas1.m1.18548.m1	SRP68_HUMAN
OG0008079	gfas1.m1.652.m1	TIM29_HUMAN
OG0008080	gfas1.m1.18120.m1	NDUV2_HUMAN
OG0008081	gfas1.m1.1914.m1	DCC1_HUMAN
OG0008082	gfas1.m1.14300.m1	PTAR1_HUMAN
OG0008083	gfas1.m1.8548.m1	UBP34_HUMAN
OG0008084	gfas1.m1.13760.m1	DHDDS_HUMAN
OG0008085	gfas1.m1.19129.m1	GCP2_HUMAN
OG0008086	gfas1.m1.17531.m1	MTNB_HUMAN
OG0008087	gfas1.m1.14223.m1	NDUF4_HUMAN
OG0008088	gfas1.m1.10471.m1	RS5_HUMAN
OG0008089	gfas1.m1.16718.m1	MED29_HUMAN
OG0008090	gfas1.m1.10265.m1	PCID2_HUMAN
OG0008091	gfas1.m1.947.m1	ZC3HF_HUMAN
OG0008092	gfas1.m1.6388.m1	PPAC_HUMAN
OG0008093	gfas1.m1.19866.m1	PLCH2_HUMAN
OG0008094	gfas1.m1.14934.m1	SEH1_HUMAN
OG0008095	gfas1.m1.1938.m1	MESD_HUMAN
OG0008096	gfas1.m1.7460.m1	RCC1L_HUMAN
OG0008097	gfas1.m1.13982.m1	PHB1_HUMAN
OG0008098	gfas1.m1.19344.m1	UBE2W_HUMAN
OG0008099	gfas1.m1.17990.m1	TEX9_HUMAN
OG0008100	gfas1.m1.11378.m1	PLPL9_HUMAN
OG0008102	gfas1.m1.16838.m1	CCD15_HUMAN
OG0008103	gfas1.m1.19687.m1	LGMN_HUMAN
OG0008104	gfas1.m1.4194.m1	LKHA4_HUMAN
OG0008105	gfas1.m1.20465.m1	EDF1_HUMAN
OG0008106	gfas1.m1.20551.m1	TTLL1_HUMAN
OG0008107	gfas1.m1.1185.m1	SMIM8_HUMAN
OG0008108	gfas1.m1.13063.m1	TCF19_HUMAN
OG0008109	gfas1.m1.14624.m1	T229B_HUMAN
OG0008110	gfas1.m1.5461.m1	PFD3_HUMAN
OG0008111	gfas1.m1.3665.m1	NEP1_HUMAN
OG0008112	gfas1.m1.20334.m1	CHM2B_HUMAN
OG0008113	gfas1.m1.16311.m1	MTX2_HUMAN
OG0008114	gfas1.m1.19553.m1	APTX_HUMAN
OG0008115	gfas1.m1.20595.m1	RUXF_HUMAN
OG0008116	gfas1.m1.18696.m1	INT11_HUMAN
OG0008117	gfas1.m1.5026.m1	VPS45_HUMAN
OG0008118	gfas1.m1.21917.m1	EFTS_HUMAN
OG0008119	gfas1.m1.20086.m1	FEN1_HUMAN
OG0008121	gfas1.m1.7333.m1	STIL_HUMAN
OG0008122	gfas1.m1.6094.m1	HCD2_HUMAN
OG0008123	gfas1.m1.8243.m1	FKTN_HUMAN
OG0008124	gfas1.m1.13629.m1	SYDC_HUMAN
OG0008125	gfas1.m1.13432.m1	CK098_HUMAN
OG0008126	gfas1.m1.13511.m1	RERE_HUMAN
OG0008127	gfas1.m1.18062.m1	TMCO1_HUMAN
OG0008128	gfas1.m1.9746.m1	LRC43_HUMAN
OG0008129	gfas1.m1.7674.m1	I5P1_HUMAN
OG0008130	gfas1.m1.8255.m1	ETFA_HUMAN
OG0008131	gfas1.m1.10983.m1	SYIC_HUMAN
OG0008132	gfas1.m1.2940.m1	EFGM_HUMAN
OG0008133	gfas1.m1.1536.m1	SMG7_HUMAN
OG0008134	gfas1.m1.2480.m1	ZRAN1_HUMAN
OG0008135	gfas1.m1.18136.m1	RAD1_HUMAN
OG0008136	gfas1.m1.8567.m1	YTDC2_HUMAN
OG0008137	gfas1.m1.6355.m1, gfas1.m1.12741.m1	NFXL1_HUMAN
OG0008138	gfas1.m1.16015.m1	FLOT2_HUMAN
OG0008140	gfas1.m1.7529.m1	STX5_HUMAN
OG0008141	gfas1.m1.14765.m1	BRAP_HUMAN
OG0008142	gfas1.m1.5539.m1	TEX2_HUMAN
OG0008143	gfas1.m1.5686.m1	KI13A_HUMAN
OG0008144	gfas1.m1.4862.m1	DDX4_HUMAN
OG0008145	gfas1.m1.4485.m1	THYN1_HUMAN
OG0008146	gfas1.m1.4633.m1	CCSAP_HUMAN
OG0008148	gfas1.m1.19865.m1	CDC37_HUMAN
OG0008149	gfas1.m1.18516.m1	PARN_HUMAN
OG0008150	gfas1.m1.16849.m1	PEX12_HUMAN
OG0008151	gfas1.m1.16791.m1	VWA3A_HUMAN
OG0008152	gfas1.m1.20570.m1	GALK1_HUMAN
OG0008153	gfas1.m1.2175.m1	MEMO1_HUMAN
OG0008154	gfas1.m1.433.m1	CNPD1_HUMAN
OG0008155	gfas1.m1.14513.m1	CTSR2_HUMAN
OG0008156	gfas1.m1.6559.m1	LYPL1_HUMAN
OG0008157	gfas1.m1.9923.m1	CLHC1_HUMAN
OG0008158	gfas1.m1.13901.m1	PQBP1_HUMAN
OG0008159	gfas1.m1.17409.m1	EXOS6_HUMAN
OG0008160	gfas1.m1.4637.m1	CEBPZ_HUMAN
OG0008161	gfas1.m1.22372.m1	NPRL2_HUMAN
OG0008163	gfas1.m1.18336.m1	EXOS5_HUMAN
OG0008165	gfas1.m1.19025.m1	PEN2_HUMAN
OG0008167	gfas1.m1.16675.m1	LDAH_HUMAN
OG0008168	gfas1.m1.6902.m1	PTCD3_HUMAN
OG0008169	gfas1.m1.17815.m1	GGNB2_HUMAN
OG0008170	gfas1.m1.13591.m1	UBXN8_HUMAN
OG0008171	gfas1.m1.15338.m1	RM16_HUMAN
OG0008172	gfas1.m1.6808.m1	NAAA_HUMAN
OG0008173	gfas1.m1.13900.m1	SPF45_HUMAN
OG0008174	gfas1.m1.17005.m1	AXDN1_HUMAN
OG0008175	gfas1.m1.18265.m1	SNF8_HUMAN
OG0008176	gfas1.m1.981.m1	DNJC9_HUMAN
OG0008177	gfas1.m1.17405.m1	GSH1_HUMAN
OG0008178	gfas1.m1.17637.m1	IDE_HUMAN
OG0008179	gfas1.m1.16521.m1	IFT80_HUMAN
OG0008180	gfas1.m1.1886.m1	PTGR3_HUMAN
OG0008181	gfas1.m1.21620.m1	NCLN_HUMAN
OG0008182	gfas1.m1.90.m1	ZCH24_HUMAN
OG0008183	gfas1.m1.601.m1	SNF5_HUMAN
OG0008184	gfas1.m1.14688.m1	IPMK_HUMAN
OG0008186	gfas1.m1.5927.m1	AP5B1_HUMAN
OG0008187	gfas1.m1.3343.m1	CENPL_HUMAN
OG0008188	gfas1.m1.5376.m1	WDR83_HUMAN
OG0008189	gfas1.m1.5459.m1	TPC10_HUMAN
OG0008190	gfas1.m1.19939.m1	ERH_HUMAN
OG0008192	gfas1.m1.15864.m1	TPGS1_HUMAN
OG0008193	gfas1.m1.14820.m1	S35D4_HUMAN
OG0008194	gfas1.m1.14353.m1	PI4KB_HUMAN
OG0008195	gfas1.m1.13294.m1	RM41_HUMAN
OG0008196	gfas1.m1.14510.m1	HNRPK_HUMAN
OG0008197	gfas1.m1.10419.m1	AKA10_HUMAN
OG0008198	gfas1.m1.13675.m1	THOC3_HUMAN
OG0008199	gfas1.m1.8130.m1	FBX42_HUMAN
OG0008200	gfas1.m1.4891.m1	SNCAP_HUMAN
OG0008201	gfas1.m1.2157.m1	HYLS1_HUMAN
OG0008202	gfas1.m1.13412.m1	CCNF_HUMAN
OG0008203	gfas1.m1.3359.m1	SAMTR_HUMAN
OG0008204	gfas1.m1.18014.m1	UFSP1_HUMAN
OG0008205	gfas1.m1.2072.m1	UFSP2_HUMAN
OG0008206	gfas1.m1.6170.m1	DDB1_HUMAN
OG0008207	gfas1.m1.19254.m1	STAR7_HUMAN
OG0008208	gfas1.m1.15337.m1	PFD5_HUMAN
OG0008209	gfas1.m1.20174.m1	WRIP1_HUMAN
OG0008210	gfas1.m1.4673.m1	SWI5_HUMAN
OG0008211	gfas1.m1.494.m1	CNRP1_HUMAN
OG0008212	gfas1.m1.19647.m1	VWA8_HUMAN
OG0008213	gfas1.m1.2393.m1	NDUS6_HUMAN
OG0008214	gfas1.m1.5395.m1	PCDP1_HUMAN
OG0008215	gfas1.m1.20491.m1	DIK2A_HUMAN
OG0008216	gfas1.m1.14874.m1	PNDC1_HUMAN
OG0008217	gfas1.m1.21389.m1	UBP1_HUMAN
OG0008219	gfas1.m1.14762.m1	NLE1_HUMAN
OG0008220	gfas1.m1.15336.m1	RFT1_HUMAN
OG0008221	gfas1.m1.17664.m1	S2546_HUMAN
OG0008222	gfas1.m1.395.m1	TMM69_HUMAN
OG0008223	gfas1.m1.6721.m1	GTPB6_HUMAN
OG0008224	gfas1.m1.18489.m1	TATD1_HUMAN
OG0008225	gfas1.m1.5711.m1	DEAF1_HUMAN
OG0008226	gfas1.m1.5857.m1	NF1_HUMAN
OG0008227	gfas1.m1.541.m1	ARL16_HUMAN
OG0008228	gfas1.m1.5445.m1	AASS_HUMAN
OG0008229	gfas1.m1.20547.m1	COAC_HUMAN
OG0008230	gfas1.m1.14504.m1	CDK7_HUMAN
OG0008231	gfas1.m1.7370.m1	NEIL1_HUMAN
OG0008232	gfas1.m1.270.m1	MTRFR_HUMAN
OG0008233	gfas1.m1.10247.m1	BAP1_HUMAN
OG0008234	gfas1.m1.619.m1	RA51D_HUMAN
OG0008235	gfas1.m1.18935.m1	SPART_HUMAN
OG0008236	gfas1.m1.567.m1	DC2I2_HUMAN
OG0008237	gfas1.m1.16041.m1	UB2G2_HUMAN
OG0008238	gfas1.m1.11305.m1	GALM_HUMAN
OG0008239	gfas1.m1.3902.m1	ABCB9_HUMAN
OG0008240	gfas1.m1.205.m1	ACO13_HUMAN
OG0008241	gfas1.m1.17185.m1	FANCJ_HUMAN
OG0008242	gfas1.m1.20847.m1	MSS4_HUMAN
OG0008243	gfas1.m1.14626.m1	THADA_HUMAN
OG0008244	gfas1.m1.240.m1	OXDD_HUMAN
OG0008245	gfas1.m1.8589.m1	INT9_HUMAN
OG0008246	gfas1.m1.4692.m1	DHB4_HUMAN
OG0008247	gfas1.m1.13240.m1	GAR1_HUMAN
OG0008248	gfas1.m1.19385.m1	RT22_HUMAN
OG0008249	gfas1.m1.5847.m1	PSME4_HUMAN
OG0008250	gfas1.m1.7616.m1	RL27A_HUMAN
OG0008251	gfas1.m1.4231.m1	CEP19_HUMAN
OG0008252	gfas1.m1.3023.m1	BOREA_HUMAN
OG0008254	gfas1.m1.2785.m1	AGM1_HUMAN
OG0008255	gfas1.m1.11974.m1	OXLD1_HUMAN
OG0008256	gfas1.m1.7843.m1	EDAR_HUMAN
OG0008257	gfas1.m1.13748.m1	BPL1_HUMAN
OG0008258	gfas1.m1.14844.m1	COIL_HUMAN
OG0008259	gfas1.m1.977.m1	HOP2_HUMAN
OG0008260	gfas1.m1.7022.m1	PEX13_HUMAN
OG0008261	gfas1.m1.17177.m1	SCPDL_HUMAN
OG0008262	gfas1.m1.21640.m1	TMEDA_HUMAN
OG0008263	gfas1.m1.23573.m1	HSF2B_HUMAN
OG0008264	gfas1.m1.4594.m1	RTCB_HUMAN
OG0008265	gfas1.m1.9629.m1	OCRL_HUMAN
OG0008266	gfas1.m1.18587.m1	ZNT9_HUMAN
OG0008267	gfas1.m1.7274.m1	SFR1_HUMAN
OG0008268	gfas1.m1.2675.m1	RELCH_HUMAN
OG0008269	gfas1.m1.2714.m1	IF2B_HUMAN
OG0008270	gfas1.m1.18796.m1	RRFM_HUMAN
OG0008271	gfas1.m1.4612.m1	TBCEL_HUMAN
OG0008272	gfas1.m1.16699.m1	ANM3_HUMAN
OG0008273	gfas1.m1.3757.m1	NUDC_HUMAN
OG0008274	gfas1.m1.18988.m1	CF276_HUMAN
OG0008275	gfas1.m1.7246.m1	TIPRL_HUMAN
OG0008276	gfas1.m1.1926.m1	T2EA_HUMAN
OG0008277	gfas1.m1.16439.m1	BAF_HUMAN
OG0008278	gfas1.m1.8897.m1	SPDYA_HUMAN
OG0008279	gfas1.m1.898.m1	TLCD5_HUMAN
OG0008280	gfas1.m1.1352.m1	ST65G_HUMAN
OG0008281	gfas1.m1.6361.m1	RBM42_HUMAN
OG0008282	gfas1.m1.23187.m1	REN3A_HUMAN, REN3B_HUMAN
OG0008283	gfas1.m1.13458.m1	WDR20_HUMAN
OG0008284	gfas1.m1.19633.m1	SIR3_HUMAN
OG0008285	gfas1.m1.6405.m1	TAF2_HUMAN
OG0008286	gfas1.m1.16528.m1	CX058_HUMAN
OG0008287	gfas1.m1.4338.m1	DCTN3_HUMAN
OG0008288	gfas1.m1.2300.m1	DNJA2_HUMAN
OG0008289	gfas1.m1.9748.m1	COQ5_HUMAN
OG0008290	gfas1.m1.10723.m1	PMVK_HUMAN
OG0008291	gfas1.m1.8206.m1	GBF1_HUMAN
OG0008292	gfas1.m1.20421.m1	ZNHI1_HUMAN
OG0008293	gfas1.m1.15826.m1	SH319_HUMAN
OG0008294	gfas1.m1.6999.m1	TRABD_HUMAN
OG0008295	gfas1.m1.16946.m1	DYHC1_HUMAN
OG0008296	gfas1.m1.14139.m1	GRRE1_HUMAN
OG0008297	gfas1.m1.16914.m1	DPCD_HUMAN
OG0008298	gfas1.m1.15794.m1	RSAD2_HUMAN
OG0008299	gfas1.m1.4702.m1	IFT20_HUMAN
OG0008300	gfas1.m1.7015.m1	ATG7_HUMAN
OG0008301	gfas1.m1.14095.m1	SFXN5_HUMAN
OG0008302	gfas1.m1.20464.m1	IKBL1_HUMAN
OG0008303	gfas1.m1.13170.m1	GALK2_HUMAN
OG0008304	gfas1.m1.1208.m1	ASCC2_HUMAN
OG0008305	gfas1.m1.9587.m1	CNOT2_HUMAN
OG0008306	gfas1.m1.3100.m1	RBM18_HUMAN
OG0008307	gfas1.m1.8885.m1	NDUS8_HUMAN
OG0008308	gfas1.m1.1845.m1	APC7_HUMAN
OG0008309	gfas1.m1.17099.m1	PRSR1_HUMAN
OG0008310	gfas1.m1.13660.m1	RABE1_HUMAN
OG0008311	gfas1.m1.3432.m1	GID8_HUMAN
OG0008312	gfas1.m1.6667.m1	RPA43_HUMAN
OG0008313	gfas1.m1.976.m1	SMUG1_HUMAN
OG0008314	gfas1.m1.10202.m1	ZFR2_HUMAN
OG0008315	gfas1.m1.9919.m1	DJC12_HUMAN
OG0008316	gfas1.m1.5936.m1	AT5F1_HUMAN
OG0008317	gfas1.m1.20143.m1	EMC8_HUMAN
OG0008318	gfas1.m1.10606.m1	FBXW5_HUMAN
OG0008319	gfas1.m1.22221.m1	ARP8_HUMAN
OG0008320	gfas1.m1.16839.m1	TCP4_HUMAN
OG0008321	gfas1.m1.17913.m1	RT33_HUMAN
OG0008322	gfas1.m1.2302.m1	CF418_HUMAN
OG0008323	gfas1.m1.14784.m1	NPHP1_HUMAN
OG0008324	gfas1.m1.10272.m1	RIMC1_HUMAN
OG0008325	gfas1.m1.16527.m1	NUCG_HUMAN
OG0008326	gfas1.m1.17279.m1	APT_HUMAN
OG0008327	gfas1.m1.8682.m1	TSR2_HUMAN
OG0008328	gfas1.m1.5451.m1	DALD3_HUMAN
OG0008329	gfas1.m1.13433.m1	VP13B_HUMAN
OG0008330	gfas1.m1.17873.m1	ATP23_HUMAN
OG0008331	gfas1.m1.15351.m1	DPOLQ_HUMAN
OG0008332	gfas1.m1.18593.m1	TM10A_HUMAN
OG0008333	gfas1.m1.13357.m1	MNT_HUMAN
OG0008334	gfas1.m1.2874.m1	RM28_HUMAN
OG0008335	gfas1.m1.16626.m1	NEPR1_HUMAN
OG0008336	gfas1.m1.19491.m1	5NTD_HUMAN
OG0008337	gfas1.m1.14447.m1	CENPK_HUMAN
OG0008338	gfas1.m1.18798.m1	RPGR_HUMAN
OG0008339	gfas1.m1.3068.m1	DPOLB_HUMAN
OG0008340	gfas1.m1.15611.m1	FCF1_HUMAN
OG0008341	gfas1.m1.17225.m1	MEX3B_HUMAN
OG0008342	gfas1.m1.8998.m1	CISD3_HUMAN
OG0008343	gfas1.m1.15499.m1	KTNB1_HUMAN
OG0008344	gfas1.m1.2324.m1	TM164_HUMAN
OG0008345	gfas1.m1.2861.m1	ZNRF3_HUMAN
OG0008346	gfas1.m1.6079.m1	SAMC_HUMAN
OG0008347	gfas1.m1.19784.m1	TM2D2_HUMAN
OG0008348	gfas1.m1.23222.m1	SPDLY_HUMAN
OG0008349	gfas1.m1.3095.m1	PDRG1_HUMAN
OG0008350	gfas1.m1.13657.m1	IN80B_HUMAN
OG0008351	gfas1.m1.15586.m1	SHLD2_HUMAN
OG0008352	gfas1.m1.7469.m1	TM256_HUMAN
OG0008353	gfas1.m1.20214.m1	DHDH_HUMAN
OG0008354	gfas1.m1.18901.m1	TNAP3_HUMAN
OG0008355	gfas1.m1.20819.m1	LZTL1_HUMAN
OG0008356	gfas1.m1.15268.m1	FEM1B_HUMAN
OG0008357	gfas1.m1.6353.m1	TCAB1_HUMAN
OG0008358	gfas1.m1.14534.m1	RFX4_HUMAN
OG0008359	gfas1.m1.15357.m1	SYWM_HUMAN
OG0008360	gfas1.m1.13956.m1	EF1B_HUMAN
OG0008361	gfas1.m1.13957.m1	TEX10_HUMAN
OG0008363	gfas1.m1.16044.m1	CZIB_HUMAN
OG0008364	gfas1.m1.23658.m1	RL10A_HUMAN
OG0008365	gfas1.m1.127.m1	SAC31_HUMAN
OG0008366	gfas1.m1.1448.m1	HDHD3_HUMAN
OG0008368	gfas1.m1.10026.m1	KDSR_HUMAN
OG0008369	gfas1.m1.2060.m1	ABITM_HUMAN
OG0008370	gfas1.m1.1162.m1	BRX1_HUMAN
OG0008371	gfas1.m1.1375.m1	ALKMO_HUMAN
OG0008372	gfas1.m1.16627.m1	TONSL_HUMAN
OG0008373	gfas1.m1.524.m1	OGFD1_HUMAN
OG0008374	gfas1.m1.14175.m1	NKRF_HUMAN
OG0008375	gfas1.m1.15505.m1	CH082_HUMAN
OG0008376	gfas1.m1.8449.m1	NOB1_HUMAN
OG0008377	gfas1.m1.16854.m1	GCKR_HUMAN
OG0008378	gfas1.m1.6289.m1	CCD12_HUMAN
OG0008379	gfas1.m1.9510.m1	VPS72_HUMAN
OG0008380	gfas1.m1.21221.m1	TASP1_HUMAN
OG0008381	gfas1.m1.13655.m1	DPOD4_HUMAN
OG0008382	gfas1.m1.1980.m1	GTR12_HUMAN
OG0008383	gfas1.m1.13530.m1	AIFM3_HUMAN
OG0008384	gfas1.m1.2390.m1	VAC14_HUMAN
OG0008385	gfas1.m1.805.m1	RL34_HUMAN
OG0008386	gfas1.m1.6335.m1	KAD6_HUMAN
OG0008387	gfas1.m1.164.m1	DNLI3_HUMAN
OG0008388	gfas1.m1.17410.m1	LACB2_HUMAN
OG0008389	gfas1.m1.16323.m1	RL6_HUMAN
OG0008390	gfas1.m1.18049.m1	ZMAT5_HUMAN
OG0008391	gfas1.m1.6397.m1	IF4B_HUMAN
OG0008392	gfas1.m1.2365.m1	COX6C_HUMAN
OG0008393	gfas1.m1.15471.m1	INT14_HUMAN
OG0008394	gfas1.m1.22554.m1	NOP58_HUMAN
OG0008395	gfas1.m1.12301.m1	COFA1_HUMAN
OG0008396	gfas1.m1.3299.m1	TTC16_HUMAN
OG0008397	gfas1.m1.4331.m1	FOLC_HUMAN
OG0008398	gfas1.m1.4034.m1	TECT2_HUMAN
OG0008399	gfas1.m1.199.m1	PDE6D_HUMAN
OG0008400	gfas1.m1.1117.m1	PPIE_HUMAN
OG0008401	gfas1.m1.16771.m1	GRWD1_HUMAN
OG0008402	gfas1.m1.2004.m1	UBE4A_HUMAN
OG0008403	gfas1.m1.19736.m1	ATM_HUMAN
OG0008404	gfas1.m1.6248.m1	NH2L1_HUMAN
OG0008405	gfas1.m1.2112.m1	PR38B_HUMAN
OG0008406	gfas1.m1.16201.m1	HCFC2_HUMAN
OG0008407	gfas1.m1.9909.m1	ALLC_HUMAN
OG0008409	gfas1.m1.3691.m1	QCR7_HUMAN
OG0008410	gfas1.m1.8030.m1	HPDL_HUMAN
OG0008411	gfas1.m1.2185.m1	CLPT1_HUMAN
OG0008412	gfas1.m1.14480.m1	CC125_HUMAN
OG0008413	gfas1.m1.18359.m1	DDX56_HUMAN
OG0008414	gfas1.m1.1543.m1	ARP5_HUMAN
OG0008415	gfas1.m1.2633.m1	CFA58_HUMAN
OG0008417	gfas1.m1.10256.m1	RPC7L_HUMAN
OG0008418	gfas1.m1.10709.m1	CMAP2_HUMAN
OG0008419	gfas1.m1.5475.m1	NOP14_HUMAN
OG0008420	gfas1.m1.2500.m1	MLH1_HUMAN
OG0008421	gfas1.m1.23325.m1	RNH2B_HUMAN
OG0008422	gfas1.m1.1134.m1	CAF1A_HUMAN
OG0008423	gfas1.m1.14431.m1	ANAG_HUMAN
OG0008424	gfas1.m1.917.m1	RPAB5_HUMAN
OG0008425	gfas1.m1.3141.m1	YJU2B_HUMAN
OG0008426	gfas1.m1.18880.m1	AGK_HUMAN
OG0008427	gfas1.m1.6400.m1	LMBD1_HUMAN
OG0008428	gfas1.m1.8080.m1	MED6_HUMAN
OG0008429	gfas1.m1.14707.m1	CDC5L_HUMAN
OG0008430	gfas1.m1.1264.m1	FRG1_HUMAN
OG0008431	gfas1.m1.17305.m1	MCM8_HUMAN
OG0008432	gfas1.m1.553.m1	PIF1_HUMAN
OG0008433	gfas1.m1.3875.m1	IYD1_HUMAN
OG0008434	gfas1.m1.14083.m1	TAF5L_HUMAN
OG0008435	gfas1.m1.3390.m1	NAGK_HUMAN
OG0008436	gfas1.m1.6592.m1	RFC1_HUMAN
OG0008437	gfas1.m1.14141.m1	PALD_HUMAN
OG0008438	gfas1.m1.18910.m1	UBE2C_HUMAN
OG0008440	gfas1.m1.18517.m1	PRI1_HUMAN
OG0008441	gfas1.m1.17085.m1	NTH_HUMAN
OG0008442	gfas1.m1.9962.m1	K1328_HUMAN
OG0008443	gfas1.m1.13215.m1	S68A1_HUMAN
OG0008444	gfas1.m1.17866.m1	U3IP2_HUMAN
OG0008445	gfas1.m1.10776.m1	HAP40_HUMAN
OG0008446	gfas1.m1.18805.m1	EFC10_HUMAN
OG0008447	gfas1.m1.8748.m1	AMPL_HUMAN
OG0008448	gfas1.m1.8666.m1	S33A2_HUMAN
OG0008449	gfas1.m1.5913.m1	3BP2_HUMAN
OG0008450	gfas1.m1.1088.m1	RBM22_HUMAN
OG0008451	gfas1.m1.5276.m1	TRM7_HUMAN
OG0008452	gfas1.m1.6346.m1	SR140_HUMAN
OG0008453	gfas1.m1.856.m1	SNPC1_HUMAN
OG0008454	gfas1.m1.7791.m1	ACK1_HUMAN
OG0008455	gfas1.m1.9256.m1	RL32_HUMAN
OG0008456	gfas1.m1.16397.m1	CDIN1_HUMAN
OG0008457	gfas1.m1.20955.m1	COX10_HUMAN
OG0008458	gfas1.m1.2048.m1	NPAL2_HUMAN
OG0008459	gfas1.m1.466.m1	NADAP_HUMAN
OG0008460	gfas1.m1.14932.m1	TPC2L_HUMAN
OG0008461	gfas1.m1.16253.m1	FP100_HUMAN
OG0008462	gfas1.m1.15519.m1	RFA3_HUMAN
OG0008463	gfas1.m1.12875.m1	CIP1_HUMAN
OG0008464	gfas1.m1.6903.m1	MOGS_HUMAN
OG0008465	gfas1.m1.17603.m1	SSUH2_HUMAN
OG0008782	gfas1.m1.21705.m1	MSD7_HUMAN
OG0008783	gfas1.m1.4168.m1	DYH7_HUMAN
OG0008785	gfas1.m1.9536.m1	TBA4A_HUMAN
OG0008786	gfas1.m1.16124.m1	WNT4_HUMAN
OG0008787	gfas1.m1.14999.m1, gfas1.m1.20029.m1	C4BPB_HUMAN
OG0008789	gfas1.m1.5661.m1	PAR11_HUMAN
OG0008791	gfas1.m1.1142.m1	LRP5L_HUMAN, LRAD2_HUMAN
OG0008795	gfas1.m1.23498.m1	GBG11_HUMAN
OG0008796	gfas1.m1.15156.m1	LIN7A_HUMAN
OG0008800	gfas1.m1.448.m1	GSC_HUMAN
OG0008802	gfas1.m1.17506.m1	KGP2_HUMAN
OG0008803	gfas1.m1.19119.m1	GTSF1_HUMAN
OG0008804	gfas1.m1.14173.m1	SEPT2_HUMAN
OG0008805	gfas1.m1.17967.m1	DHX16_HUMAN
OG0008806	gfas1.m1.20607.m1	SORL_HUMAN
OG0008811	gfas1.m1.19369.m1	PLPL4_HUMAN
OG0008812	gfas1.m1.1663.m1	ASML_HUMAN
OG0008816	gfas1.m1.8843.m1	APLD1_HUMAN
OG0008818	gfas1.m1.2900.m1	WDR88_HUMAN
OG0008819	gfas1.m1.15549.m1	PKHL1_HUMAN
OG0008821	gfas1.m1.2494.m1	IDH3B_HUMAN
OG0008822	gfas1.m1.1219.m1	SYN3_HUMAN
OG0008826	gfas1.m1.4415.m1	WDR97_HUMAN
OG0008830	gfas1.m1.14546.m1	NEUL_HUMAN
OG0008833	gfas1.m1.10956.m1	DPOLL_HUMAN
OG0008834	gfas1.m1.17344.m1	HSDL1_HUMAN
OG0008835	gfas1.m1.16925.m1	FAAH2_HUMAN
OG0008837	gfas1.m1.1566.m1	MTG2_HUMAN
OG0008838	gfas1.m1.14576.m1	ACAD9_HUMAN
OG0008839	gfas1.m1.14880.m1	XNDC1_HUMAN
OG0008841	gfas1.m1.14632.m1	CPSM_HUMAN
OG0008842	gfas1.m1.13625.m1	PHS2_HUMAN
OG0008845	gfas1.m1.19213.m1	PHTF2_HUMAN
OG0008846	gfas1.m1.2710.m1	T161A_HUMAN
OG0008854	gfas1.m1.4764.m1	SMKR1_HUMAN
OG0008855	gfas1.m1.13746.m1	TAF13_HUMAN
OG0008856	gfas1.m1.3017.m1	SUPT3_HUMAN
OG0008857	gfas1.m1.2346.m1	RGSL_HUMAN
OG0008859	gfas1.m1.7271.m1	BRD10_HUMAN
OG0008864	gfas1.m1.7158.m1	LTO1_HUMAN
OG0008872	gfas1.m1.20703.m1	CBR4_HUMAN
OG0008874	gfas1.m1.1287.m1	TOPZ1_HUMAN
OG0008875	gfas1.m1.13860.m1	MZT1_HUMAN
OG0008877	gfas1.m1.9329.m1	RT23_HUMAN
OG0008879	gfas1.m1.6873.m1	RRS1_HUMAN
OG0008881	gfas1.m1.4989.m1	YC006_HUMAN
OG0008882	gfas1.m1.16619.m1	RB_HUMAN
OG0008883	gfas1.m1.9529.m1	AVL9_HUMAN
OG0008884	gfas1.m1.8668.m1	TATD2_HUMAN
OG0008886	gfas1.m1.9129.m1	PRP6_HUMAN
OG0008892	gfas1.m1.3300.m1	PTPS_HUMAN
OG0008893	gfas1.m1.3697.m1	TIM50_HUMAN
OG0008899	gfas1.m1.19159.m1	NTCP7_HUMAN
OG0008904	gfas1.m1.18319.m1	STYL1_HUMAN
OG0008905	gfas1.m1.5060.m1	KRI1_HUMAN
OG0008906	gfas1.m1.5743.m1	GET1_HUMAN
OG0008909	gfas1.m1.21151.m1	CC149_HUMAN
OG0008918	gfas1.m1.98.m1	G6PT1_HUMAN
OG0008919	gfas1.m1.10156.m1	TM243_HUMAN
OG0008924	gfas1.m1.17623.m1	YETS4_HUMAN
OG0008927	gfas1.m1.18697.m1	CPTP_HUMAN
OG0008933	gfas1.m1.14567.m1	ADPRM_HUMAN
OG0008935	gfas1.m1.4325.m1	GEMI4_HUMAN
OG0008936	gfas1.m1.16780.m1	RPIA_HUMAN
OG0008942	gfas1.m1.3745.m1	RT18C_HUMAN
OG0008943	gfas1.m1.16525.m1	SELT_HUMAN
OG0008947	gfas1.m1.14783.m1	S35A4_HUMAN
