Orthogroup	Nvec	Pdam
OG0004373	NV2t012947001.1, NV2t012947002.1	pdam_00004462-RA
OG0004374	NV2t005404001.1, NV2t005404002.1	pdam_00011383-RA
OG0004375	NV2t007790001.1	pdam_00018608-RA, pdam_00000522-RA
OG0004376	NV2t022703001.1	pdam_00013242-RA, pdam_00013030-RA
OG0004377	NV2t009047001.1, NV2t009047002.1	pdam_00002065-RA
OG0004378	NV2t017264001.1, NV2t017264002.1	pdam_00012738-RA
OG0004379	NV2t007533001.1, NV2t008006001.1	pdam_00004253-RA
OG0004380	NV2t004758001.1	pdam_00011375-RA
OG0004381	NV2t000572001.1, NV2t000572002.1	pdam_00020409-RA
OG0004382	NV2t001471001.1, NV2t001470001.1	pdam_00020092-RA
OG0004384	NV2t018848001.1	pdam_00011184-RA
OG0004385	NV2t023335001.1	pdam_00010404-RA
OG0004386	NV2t002747001.1, NV2t002747002.1	pdam_00005067-RA
OG0004387	NV2t006637001.1	pdam_00002681-RA
OG0004388	NV2t014255001.1	pdam_00005975-RA, pdam_00005974-RA
OG0004389	NV2t022001001.1	pdam_00013041-RA
OG0004390	NV2t003387001.1, NV2t003387002.1	pdam_00005036-RA
OG0004391	NV2t022482001.1, NV2t022482002.1	pdam_00001272-RA
OG0004392	NV2t007715001.1, NV2t007715002.1	pdam_00005447-RA
OG0004393	NV2t006621001.1, NV2t006621002.1	pdam_00017793-RA
OG0004394	NV2t018787001.1, NV2t018787002.1	pdam_00012474-RA
OG0004395	NV2t001169001.1, NV2t001169003.1	pdam_00012456-RA
OG0004396	NV2t007538001.1, NV2t007544001.1	pdam_00009008-RA
OG0004397	NV2t022412001.1	pdam_00015514-RA, pdam_00018446-RA
OG0004398	NV2t018590001.1, NV2t018590002.1	pdam_00005617-RA
OG0004400	NV2t021715001.1, NV2t021715002.1	pdam_00006312-RA
OG0004401	NV2t000683001.1, NV2t000683002.1	pdam_00011019-RA
OG0004402	NV2t016791001.1, NV2t016791002.1	pdam_00018871-RA
OG0004403	NV2t002658001.1, NV2t002658002.1	pdam_00009552-RA
OG0004404	NV2t013260001.1, NV2t013260002.1	pdam_00003117-RA
OG0004405	NV2t009697001.1, NV2t009697004.1	pdam_00015440-RA
OG0004407	NV2t020523001.1	pdam_00023870-RA
OG0004408	NV2t019106001.1	pdam_00014448-RA
OG0004409	NV2t016426001.1	pdam_00008922-RA
OG0004410	NV2t019714002.1, NV2t019714003.1	pdam_00020989-RA
OG0004411	NV2t021946001.1	pdam_00008030-RA, pdam_00008029-RA
OG0004412	NV2t018348001.1	pdam_00003521-RA
OG0004413	NV2t002601001.1	pdam_00009569-RA, pdam_00009570-RA
OG0004414	NV2t004503001.1, NV2t004503002.1	pdam_00004680-RA
OG0004415	NV2t008093002.1, NV2t008093003.1	pdam_00018249-RA
OG0004416	NV2t005037001.1	pdam_00004815-RA, pdam_00003669-RA
OG0004417	NV2t021892001.1, NV2t021892002.1	pdam_00001230-RA
OG0004418	NV2t017650001.1, NV2t017650002.1	pdam_00019871-RA
OG0004419	NV2t002090001.1, NV2t002090002.1	pdam_00022509-RA
OG0004420	NV2t002913001.1, NV2t002913002.1	pdam_00012555-RA
OG0004421	NV2t002266001.1, NV2t002266002.1	pdam_00019651-RA
OG0004423	NV2t010116001.1, NV2t010116002.1	pdam_00018646-RA
OG0004425	NV2t007835003.1, NV2t007835004.1	pdam_00010908-RA
OG0004427	NV2t023976001.1, NV2t023976002.1	pdam_00010390-RA
OG0004428	NV2t007956001.1, NV2t007956002.1	pdam_00000591-RA
OG0004429	NV2t004570001.1	pdam_00004667-RA, pdam_00004668-RA
OG0004430	NV2t003885001.1	pdam_00014414-RA
OG0004431	NV2t011318001.1, NV2t011318002.1	pdam_00005587-RA
OG0004432	NV2t020982001.1, NV2t021000001.1	pdam_00002809-RA
OG0004433	NV2t003800001.1	pdam_00019759-RA
OG0004434	NV2t008042001.1, NV2t007842001.1	pdam_00010083-RA
OG0004435	NV2t011328001.1, NV2t011328002.1	pdam_00018834-RA
OG0004436	NV2t014500001.1	pdam_00011668-RA, pdam_00003200-RA
OG0004438	NV2t011301001.1, NV2t011301002.1	pdam_00008406-RA
OG0004439	NV2t023864001.1	pdam_00024511-RA, pdam_00013971-RA
OG0004440	NV2t005031001.1, NV2t005033001.1	pdam_00016751-RA
OG0004442	NV2t015816001.1, NV2t015815001.1	pdam_00022068-RA
OG0004443	NV2t002048001.1, NV2t002048002.1	pdam_00001460-RA
OG0004444	NV2t002908001.1, NV2t002910001.1	pdam_00012559-RA
OG0004445	NV2t016746001.1	pdam_00016416-RA, pdam_00016417-RA
OG0004446	NV2t015719001.1, NV2t015726001.1	pdam_00006559-RA
OG0004447	NV2t011629001.1, NV2t011629002.1	pdam_00018841-RA
OG0004448	NV2t002425001.1, NV2t002425002.1	pdam_00004282-RA
OG0004449	NV2t019591001.1	pdam_00002924-RA, pdam_00016252-RA
OG0004450	NV2t016755001.1	pdam_00021832-RA, pdam_00021831-RA
OG0004452	NV2t014427001.1, NV2t014427002.1	pdam_00004153-RA
OG0004453	NV2t002003001.1	pdam_00018019-RA, pdam_00013261-RA
OG0004454	NV2t003386001.1	pdam_00012436-RA, pdam_00005035-RA
OG0004455	NV2t022325001.1, NV2t022325002.1	pdam_00021841-RA
OG0004457	NV2t004042001.1, NV2t004042002.1	pdam_00004669-RA
OG0004458	NV2t021023001.1, NV2t021023002.1	pdam_00013827-RA
OG0004459	NV2t012740001.1, NV2t012738001.1	pdam_00005574-RA
OG0004460	NV2t024570001.1, NV2t024570002.1	pdam_00005906-RA
OG0004461	NV2t016682001.1, NV2t016682002.1	pdam_00009595-RA
OG0004462	NV2t023725001.1	pdam_00000205-RA
OG0004463	NV2t017796001.1	pdam_00019148-RA
OG0004464	NV2t021032003.1, NV2t021032004.1	pdam_00013465-RA
OG0004465	NV2t016875001.1, NV2t016875002.1	pdam_00009394-RA
OG0004466	NV2t011111001.1, NV2t011111002.1	pdam_00002216-RA
OG0004467	NV2t001785001.1, NV2t001785002.1	pdam_00004958-RA
OG0004468	NV2t018604001.1, NV2t007525001.1	pdam_00010914-RA
OG0004469	NV2t013880001.1, NV2t014361001.1	pdam_00007961-RA
OG0004473	NV2t004911001.1	pdam_00003595-RA
OG0004474	NV2t001158001.1, NV2t001158002.1	pdam_00017990-RA
OG0004476	NV2t013813001.1, NV2t013813002.1	pdam_00017975-RA
OG0004478	NV2t008032002.1, NV2t008032003.1	pdam_00012697-RA
OG0004479	NV2t000934001.1, NV2t000934002.1	pdam_00017229-RA
OG0004480	NV2t004039001.1, NV2t004039002.1	pdam_00024922-RA
OG0004481	NV2t001916001.1, NV2t001916002.1	pdam_00017215-RA
OG0004482	NV2t006457001.1	pdam_00010338-RA
OG0004483	NV2t025121001.1, NV2t025123001.1	pdam_00009425-RA
OG0004484	NV2t018416001.1	pdam_00008317-RA, pdam_00007217-RA
OG0004485	NV2t011690002.1, NV2t011690003.1	pdam_00015712-RA
OG0004486	NV2t021194001.1, NV2t021195001.1	pdam_00020164-RA
OG0004488	NV2t016135001.1	pdam_00008091-RA, pdam_00004632-RA
OG0004489	NV2t024038001.1, NV2t024038002.1	pdam_00000889-RA
OG0004490	NV2t005217001.1, NV2t005219001.1	pdam_00015807-RA
OG0004491	NV2t006324001.1, NV2t006324002.1	pdam_00018359-RA
OG0004492	NV2t003494001.1, NV2t003494002.1	pdam_00001743-RA
OG0004493	NV2t000632001.1, NV2t000632002.1	pdam_00010803-RA
OG0004496	NV2t009330001.1, NV2t009330002.1	pdam_00001524-RA
OG0004498	NV2t002585001.1	pdam_00009581-RA, pdam_00009580-RA
OG0004499	NV2t021930001.1, NV2t021930002.1	pdam_00014928-RA
OG0004500	NV2t017809001.1, NV2t017809002.1	pdam_00012050-RA
OG0004501	NV2t001659001.1, NV2t001659002.1	pdam_00020570-RA
OG0004502	NV2t007311001.1, NV2t007311002.1	pdam_00018504-RA
OG0004503	NV2t009331001.1, NV2t009331002.1	pdam_00007297-RA
OG0004507	NV2t013945001.1, NV2t013945002.1	pdam_00003337-RA
OG0004508	NV2t017091001.1, NV2t017091002.1	pdam_00008396-RA
OG0004509	NV2t012259001.1, NV2t011187001.1	pdam_00021497-RA
OG0004510	NV2t012502001.1	pdam_00005267-RA
OG0004511	NV2t002049001.1, NV2t002049002.1	pdam_00001461-RA
OG0004512	NV2t007680001.1, NV2t007680002.1	pdam_00009329-RA
OG0004513	NV2t002987003.1, NV2t002987001.1, NV2t002987002.1	pdam_00013060-RA
OG0004514	NV2t020147002.1, NV2t020147003.1	pdam_00013472-RA
OG0004515	NV2t001232001.1, NV2t001232002.1	pdam_00001377-RA
OG0004517	NV2t008293001.1	pdam_00011147-RA, pdam_00011148-RA
OG0004518	NV2t003767001.1, NV2t003767002.1	pdam_00020188-RA
OG0004519	NV2t007872001.1, NV2t007872002.1	pdam_00012702-RA
OG0004520	NV2t025031001.1, NV2t025031002.1	pdam_00019196-RA
OG0004522	NV2t006247002.1, NV2t006247003.1	pdam_00020909-RA
OG0004523	NV2t018399001.1, NV2t018399002.1	pdam_00008563-RA
OG0004526	NV2t001818001.1, NV2t001818002.1	pdam_00012254-RA
OG0004529	NV2t005820001.1, NV2t005820002.1	pdam_00002627-RA
OG0004530	NV2t015239001.1, NV2t015239002.1	pdam_00023243-RA
OG0004531	NV2t003784001.1, NV2t003784002.1	pdam_00017282-RA
OG0004532	NV2t025263001.1, NV2t025263002.1	pdam_00016734-RA
OG0004533	NV2t017974001.1, NV2t017974002.1	pdam_00012371-RA
OG0004534	NV2t010977001.1, NV2t010977002.1	pdam_00022847-RA
OG0004536	NV2t017677001.1, NV2t017677002.1	pdam_00002971-RA
OG0004538	NV2t006393001.1, NV2t006393002.1	pdam_00016701-RA
OG0004540	NV2t019881001.1, NV2t019881002.1	pdam_00022271-RA
OG0004543	NV2t001590001.1	pdam_00004853-RA, pdam_00007800-RA
OG0004545	NV2t017033001.1, NV2t017033002.1	pdam_00008938-RA
OG0004546	NV2t011282001.1, NV2t011282002.1	pdam_00008634-RA
OG0004548	NV2t004142001.1, NV2t004142002.1	pdam_00021764-RA
OG0004551	NV2t003646001.1	pdam_00001667-RA
OG0004552	NV2t003350001.1, NV2t003350002.1	pdam_00022347-RA
OG0004553	NV2t023932001.1, NV2t023934001.1	pdam_00000860-RA
OG0004555	NV2t017657001.1	pdam_00007206-RA, pdam_00007208-RA
OG0004557	NV2t013252001.1, NV2t013252002.1	pdam_00003096-RA
OG0004558	NV2t000890001.1, NV2t000890002.1	pdam_00005341-RA
OG0004559	NV2t011108001.1, NV2t011108002.1	pdam_00018950-RA
OG0004560	NV2t004826001.1, NV2t004826002.1	pdam_00002397-RA
OG0004561	NV2t000112001.1, NV2t000112002.1	pdam_00006206-RA
OG0004562	NV2t013913001.1	pdam_00024774-RA, pdam_00012306-RA
OG0004565	NV2t025332002.1, NV2t025332003.1	pdam_00010713-RA
OG0004566	NV2t024248001.1	pdam_00009303-RA, pdam_00001115-RA
OG0004567	NV2t015340001.1, NV2t015340002.1	pdam_00000279-RA
OG0004568	NV2t007021001.1, NV2t007021002.1	pdam_00006223-RA
OG0004569	NV2t023392001.1, NV2t023394001.1	pdam_00000235-RA
OG0004570	NV2t010210001.1, NV2t010210002.1	pdam_00002711-RA
OG0004571	NV2t024195001.1	pdam_00015006-RA, pdam_00000138-RA
OG0004572	NV2t009369001.1, NV2t009369002.1	pdam_00004012-RA
OG0004573	NV2t008509001.1, NV2t008509002.1	pdam_00013325-RA
OG0004574	NV2t008301001.1, NV2t008301002.1	pdam_00010744-RA
OG0004575	NV2t017947001.1, NV2t017947002.1	pdam_00012070-RA
OG0004577	NV2t014401001.1, NV2t014400001.1	pdam_00005078-RA
OG0004578	NV2t001276001.1, NV2t001276007.1	pdam_00025526-RA
OG0004579	NV2t014251001.1	pdam_00006911-RA, pdam_00000447-RA
OG0004580	NV2t019424001.1, NV2t019424002.1	pdam_00003759-RA
OG0004581	NV2t012090001.1, NV2t012090002.1	pdam_00018880-RA
OG0004582	NV2t017688001.1	pdam_00012389-RA, pdam_00012388-RA
OG0004583	NV2t007442001.1, NV2t007442002.1	pdam_00009307-RA
OG0004585	NV2t016034001.1, NV2t016034002.1	pdam_00000360-RA
OG0004586	NV2t003086001.1	pdam_00002713-RA, pdam_00005061-RA
OG0004587	NV2t005841001.1, NV2t005841002.1	pdam_00007153-RA
OG0004588	NV2t019878001.1	pdam_00007762-RA, pdam_00007757-RA
OG0004589	NV2t013731001.1, NV2t013731002.1	pdam_00004041-RA
OG0004590	NV2t020215001.1, NV2t020215002.1	pdam_00002817-RA
OG0004591	NV2t004213001.1, NV2t004213002.1	pdam_00023655-RA
OG0004592	NV2t021239001.1, NV2t021239003.1	pdam_00000935-RA
OG0004593	NV2t016170001.1, NV2t016170002.1	pdam_00006867-RA
OG0004595	NV2t011416001.1, NV2t011416002.1	pdam_00014666-RA
OG0004596	NV2t007254001.1, NV2t007254002.1	pdam_00019361-RA
OG0004598	NV2t019971001.1, NV2t019971002.1	pdam_00016244-RA
OG0004599	NV2t013515001.1	pdam_00007932-RA
OG0004600	NV2t021266001.1, NV2t021266002.1	pdam_00001008-RA
OG0004601	NV2t014352001.1, NV2t014352002.1	pdam_00020151-RA
OG0004602	NV2t012058001.1	pdam_00008918-RA, pdam_00020366-RA
OG0004603	NV2t001840001.1	pdam_00020407-RA, pdam_00001418-RA
OG0004604	NV2t008653001.1, NV2t008653002.1	pdam_00010137-RA
OG0004605	NV2t003385001.1, NV2t003385002.1	pdam_00005034-RA
OG0004606	NV2t012569001.1, NV2t012569002.1	pdam_00008414-RA
OG0004607	NV2t013972001.1, NV2t013977001.1	pdam_00004115-RA
OG0004608	NV2t016598001.1, NV2t016598002.1	pdam_00013913-RA
OG0004610	NV2t010681001.1, NV2t010681002.1	pdam_00008450-RA
OG0004611	NV2t009134001.1	pdam_00018922-RA, pdam_00018924-RA
OG0004612	NV2t012297001.1, NV2t012297002.1	pdam_00018620-RA
OG0004613	NV2t014861001.1, NV2t014861002.1	pdam_00014491-RA
OG0004614	NV2t016106001.1	pdam_00008102-RA
OG0004615	NV2t001465001.1	pdam_00019477-RA, pdam_00006214-RA
OG0004617	NV2t025334001.1, NV2t025334002.1	pdam_00010698-RA
OG0004618	NV2t008778001.1, NV2t008778002.1	pdam_00018730-RA
OG0004619	NV2t022441001.1, NV2t022441002.1	pdam_00014292-RA
OG0004620	NV2t021614001.1, NV2t021614002.1	pdam_00001354-RA
OG0004621	NV2t004887001.1, NV2t004887002.1	pdam_00014787-RA
OG0004623	NV2t011340001.1, NV2t011342001.1	pdam_00009870-RA
OG0004624	NV2t004550001.1, NV2t004550002.1	pdam_00015271-RA
OG0004625	NV2t000254004.1, NV2t000254005.1	pdam_00013244-RA
OG0004626	NV2t004527001.1, NV2t004527002.1	pdam_00002431-RA
OG0004627	NV2t002092001.1	pdam_00018161-RA, pdam_00008672-RA
OG0004628	NV2t024264001.1, NV2t024264002.1	pdam_00000787-RA
OG0004629	NV2t004226001.1, NV2t004226002.1	pdam_00009108-RA
OG0004631	NV2t004329001.1, NV2t004329003.1	pdam_00002515-RA
OG0004633	NV2t006028001.1, NV2t006028002.1	pdam_00014154-RA
OG0004634	NV2t016114001.1	pdam_00000314-RA
OG0004636	NV2t019309001.1, NV2t019309002.1	pdam_00013445-RA
OG0004637	NV2t004033001.1, NV2t004034001.1	pdam_00011864-RA
OG0004638	NV2t011475001.1, NV2t011475002.1	pdam_00008648-RA
OG0004639	NV2t024782001.1	pdam_00007846-RA, pdam_00007849-RA
OG0004640	NV2t024238001.1, NV2t024238002.1	pdam_00000042-RA
OG0004641	NV2t005306001.1, NV2t005306002.1	pdam_00011365-RA
OG0004642	NV2t022280001.1, NV2t022280002.1	pdam_00001854-RA
OG0004643	NV2t003995001.1, NV2t003995002.1	pdam_00020929-RA
OG0004644	NV2t008303001.1, NV2t023794001.1	pdam_00000149-RA
OG0004645	NV2t012559001.1	pdam_00013699-RA
OG0004647	NV2t014571001.1	pdam_00017615-RA, pdam_00001122-RA
OG0004648	NV2t024806001.1, NV2t024806002.1	pdam_00019197-RA
OG0004649	NV2t011802001.1, NV2t011802003.1	pdam_00008427-RA
OG0004650	NV2t021206001.1, NV2t021206002.1	pdam_00017894-RA
OG0004651	NV2t000937001.1, NV2t000937002.1	pdam_00022955-RA
OG0004653	NV2t022794001.1, NV2t022798001.1	pdam_00007142-RA
OG0004654	NV2t016761001.1, NV2t016761003.1	pdam_00012090-RA
OG0004655	NV2t010569001.1, NV2t010569002.1	pdam_00006680-RA
OG0004656	NV2t014666001.1, NV2t014666002.1	pdam_00019696-RA
OG0004657	NV2t002412001.1, NV2t002412002.1	pdam_00019861-RA
OG0004658	NV2t016907001.1, NV2t016907002.1	pdam_00023599-RA
OG0004659	NV2t002199001.1, NV2t002199002.1	pdam_00009520-RA
OG0004660	NV2t018522001.1, NV2t018524001.1	pdam_00008551-RA
OG0004661	NV2t000664001.1, NV2t000664002.1	pdam_00024668-RA
OG0004662	NV2t008355001.1, NV2t008355002.1	pdam_00003999-RA
OG0004663	NV2t008441001.1, NV2t008441002.1	pdam_00008051-RA
OG0004664	NV2t019607001.1, NV2t019607002.1	pdam_00003767-RA
OG0004665	NV2t022400001.1, NV2t022400002.1	pdam_00021430-RA
OG0004666	NV2t010356001.1	pdam_00006622-RA
OG0004667	NV2t021034001.1, NV2t021034002.1	pdam_00013468-RA
OG0004668	NV2t023865001.1	pdam_00013963-RA
OG0004669	NV2t013809001.1, NV2t013809002.1	pdam_00021666-RA
OG0004670	NV2t008043001.1, NV2t008043002.1	pdam_00010084-RA
OG0004671	NV2t019761001.1, NV2t019761002.1	pdam_00022551-RA
OG0004672	NV2t021456001.1, NV2t021456002.1	pdam_00003429-RA
OG0004675	NV2t022102001.1, NV2t022102002.1	pdam_00007133-RA
OG0004677	NV2t002974001.1, NV2t002974002.1	pdam_00006696-RA
OG0004679	NV2t002261001.1, NV2t002261002.1	pdam_00005349-RA
OG0004680	NV2t020857001.1, NV2t020857002.1	pdam_00007806-RA
OG0004681	NV2t006093001.1	pdam_00014890-RA
OG0004682	NV2t006304001.1, NV2t006304002.1	pdam_00011782-RA
OG0004683	NV2t001997001.1, NV2t001997002.1	pdam_00008854-RA
OG0004684	NV2t001807001.1, NV2t001807002.1	pdam_00012255-RA
OG0004686	NV2t021656001.1, NV2t021656002.1	pdam_00022146-RA
OG0004687	NV2t006054001.1, NV2t006054002.1	pdam_00017120-RA
OG0004688	NV2t002872001.1	pdam_00006708-RA
OG0004691	NV2t008463001.1, NV2t008463002.1	pdam_00010175-RA
OG0004692	NV2t004337001.1	pdam_00004831-RA
OG0004693	NV2t023931001.1, NV2t023933001.1	pdam_00000858-RA
OG0004694	NV2t019407001.1, NV2t019407002.1	pdam_00016167-RA
OG0004695	NV2t016217001.1, NV2t017019001.1	pdam_00023798-RA
OG0004696	NV2t011933001.1, NV2t011933002.1	pdam_00010623-RA
OG0004697	NV2t000011001.1, NV2t000011002.1	pdam_00010946-RA
OG0004699	NV2t017691001.1	pdam_00012390-RA
OG0004700	NV2t008531001.1, NV2t008532001.1	pdam_00011169-RA
OG0004701	NV2t015386001.1, NV2t015386002.1	pdam_00009617-RA
OG0004702	NV2t013367001.1, NV2t013367002.1	pdam_00011130-RA
OG0004703	NV2t018901001.1, NV2t018901002.1	pdam_00012493-RA
OG0004704	NV2t004319001.1	pdam_00004833-RA
OG0004705	NV2t021450001.1, NV2t021450002.1	pdam_00014296-RA
OG0004706	NV2t003740001.1, NV2t003740002.1	pdam_00021102-RA
OG0004707	NV2t020817001.1, NV2t020817002.1	pdam_00023871-RA
OG0004708	NV2t004993001.1, NV2t004993002.1	pdam_00003654-RA
OG0004709	NV2t023738001.1, NV2t023738002.1	pdam_00023961-RA
OG0004710	NV2t003637001.1, NV2t003637002.1	pdam_00020796-RA
OG0004711	NV2t013485001.1	pdam_00006300-RA, pdam_00021044-RA
OG0004713	NV2t013014001.1, NV2t013014002.1	pdam_00004871-RA
OG0004714	NV2t017083001.1, NV2t017083002.1	pdam_00019503-RA
OG0004715	NV2t006947001.1	pdam_00003014-RA
OG0004716	NV2t017245001.1, NV2t017245002.1	pdam_00020804-RA
OG0004717	NV2t004097001.1, NV2t005056001.1	pdam_00002560-RA
OG0004718	NV2t009177001.1, NV2t009177002.1	pdam_00010738-RA
OG0004719	NV2t019017001.1, NV2t019017002.1	pdam_00019539-RA
OG0004720	NV2t014318001.1, NV2t014318002.1	pdam_00011895-RA
OG0004722	NV2t000245001.1, NV2t000245002.1	pdam_00012223-RA
OG0004723	NV2t012792001.1, NV2t012792002.1	pdam_00000646-RA
OG0004724	NV2t012521001.1, NV2t012521002.1	pdam_00024760-RA
OG0004725	NV2t010944001.1, NV2t010947001.1	pdam_00015714-RA
OG0004726	NV2t013938001.1, NV2t013938002.1	pdam_00005226-RA
OG0004728	NV2t011746001.1, NV2t011746002.1	pdam_00005994-RA
OG0004729	NV2t024073001.1, NV2t024073002.1	pdam_00020078-RA
OG0004730	NV2t025230001.1, NV2t025230002.1	pdam_00015619-RA
OG0004731	NV2t016317001.1, NV2t016317002.1	pdam_00003702-RA
OG0004732	NV2t018297001.1, NV2t018297003.1	pdam_00004711-RA
OG0004733	NV2t004322001.1, NV2t004322002.1	pdam_00002385-RA
OG0004735	NV2t011385001.1, NV2t011385002.1	pdam_00019017-RA
OG0004736	NV2t019029001.1, NV2t019029002.1	pdam_00005179-RA
OG0004738	NV2t024752001.1	pdam_00012771-RA
OG0004739	NV2t019423001.1, NV2t019423002.1	pdam_00012004-RA
OG0004740	NV2t005307001.1, NV2t005307002.1	pdam_00011362-RA
OG0004741	NV2t023388001.1, NV2t023388002.1	pdam_00000159-RA
OG0004742	NV2t010754001.1	pdam_00009171-RA
OG0004743	NV2t019766001.1, NV2t019766002.1	pdam_00017583-RA
OG0004744	NV2t017151001.1	pdam_00019258-RA, pdam_00019260-RA
OG0004745	NV2t004382001.1, NV2t004382002.1	pdam_00015403-RA
OG0004746	NV2t000826001.1, NV2t000826002.1	pdam_00006156-RA
OG0004749	NV2t006875001.1, NV2t006875002.1	pdam_00005430-RA
OG0004750	NV2t011661001.1, NV2t015803001.1	pdam_00022331-RA
OG0004751	NV2t018586001.1	pdam_00003876-RA, pdam_00002106-RA
OG0004752	NV2t006675001.1	pdam_00025183-RA, pdam_00024175-RA
OG0004753	NV2t023669001.1, NV2t023670001.1	pdam_00014047-RA
OG0004754	NV2t024592001.1, NV2t024592002.1	pdam_00015606-RA
OG0004756	NV2t008311003.1, NV2t008311004.1	pdam_00020883-RA
OG0004757	NV2t012091001.1, NV2t012091002.1	pdam_00018881-RA
OG0004758	NV2t017228001.1, NV2t017228002.1	pdam_00023403-RA
OG0004759	NV2t018941001.1, NV2t018941002.1	pdam_00003530-RA
OG0004760	NV2t012590001.1, NV2t012590002.1	pdam_00020644-RA
OG0004761	NV2t025109001.1	pdam_00009060-RA, pdam_00009062-RA
OG0004762	NV2t004333001.1, NV2t004334001.1	pdam_00002518-RA
OG0004763	NV2t009532001.1, NV2t009532002.1	pdam_00001940-RA
OG0004764	NV2t016620002.1, NV2t016620004.1	pdam_00000324-RA
OG0004765	NV2t005270001.1, NV2t005270002.1	pdam_00003600-RA
OG0004766	NV2t024945002.1, NV2t024945003.1	pdam_00005880-RA
OG0004767	NV2t022940001.1, NV2t022940002.1	pdam_00004390-RA
OG0004768	NV2t012219001.1, NV2t012219002.1	pdam_00015526-RA
OG0004769	NV2t025711001.1	pdam_00005027-RA, pdam_00020962-RA
OG0004770	NV2t015891001.1	pdam_00019257-RA
OG0004771	NV2t023739001.1, NV2t023739002.1	pdam_00024132-RA, pdam_00023960-RA
OG0004772	NV2t007159001.1, NV2t007163001.1	pdam_00008748-RA
OG0004773	NV2t016891001.1, NV2t016891002.1	pdam_00018868-RA
OG0004774	NV2t012731001.1, NV2t012731002.1	pdam_00008661-RA
OG0004775	NV2t010186001.1, NV2t010186002.1	pdam_00001877-RA
OG0004777	NV2t024775001.1, NV2t024775003.1	pdam_00019455-RA
OG0004779	NV2t015870001.1	pdam_00008400-RA
OG0004780	NV2t014232001.1, NV2t014232002.1	pdam_00014598-RA
OG0004781	NV2t022512002.1	pdam_00001293-RA
OG0004782	NV2t025416001.1, NV2t025416002.1	pdam_00020123-RA
OG0004783	NV2t004509001.1	pdam_00013434-RA
OG0004784	NV2t009087001.1	pdam_00008961-RA
OG0004785	NV2t020869001.1	pdam_00023919-RA
OG0004786	NV2t013224001.1, NV2t013224002.1	pdam_00024852-RA
OG0004787	NV2t018419001.1, NV2t018419002.1	pdam_00019520-RA
OG0004788	NV2t016127001.1, NV2t016127003.1	pdam_00005385-RA
OG0004789	NV2t001014001.1, NV2t001017001.1	pdam_00023827-RA
OG0004790	NV2t025012001.1, NV2t025012002.1	pdam_00013761-RA
OG0004791	NV2t006656001.1, NV2t006656002.1	pdam_00017150-RA
OG0004792	NV2t001092001.1, NV2t001092002.1	pdam_00007876-RA
OG0004793	NV2t006819001.1, NV2t006819002.1	pdam_00003031-RA
OG0004794	NV2t014132001.1	pdam_00017912-RA
OG0004795	NV2t001881001.1, NV2t001881002.1	pdam_00005323-RA
OG0004797	NV2t015962001.1	pdam_00006618-RA
OG0004798	NV2t023156003.1, NV2t023156001.1, NV2t023156002.1	pdam_00013957-RA
OG0004799	NV2t012224001.1, NV2t012224002.1	pdam_00020354-RA
OG0004800	NV2t012049001.1, NV2t012050001.1	pdam_00018839-RA
OG0004801	NV2t009868001.1	pdam_00009942-RA
OG0004802	NV2t012489003.1, NV2t012489004.1	pdam_00018596-RA
OG0004803	NV2t024263001.1, NV2t024263002.1	pdam_00020315-RA
OG0004804	NV2t020042001.1, NV2t020042002.1	pdam_00003834-RA
OG0004805	NV2t002126001.1, NV2t002126002.1	pdam_00018164-RA
OG0004806	NV2t005976001.1, NV2t005976002.1	pdam_00018682-RA
OG0004807	NV2t002430001.1, NV2t002430002.1	pdam_00004330-RA
OG0004808	NV2t023583001.1, NV2t023583002.1	pdam_00004771-RA
OG0004809	NV2t000537001.1, NV2t000542001.1	pdam_00015639-RA
OG0004810	NV2t002596001.1, NV2t002596002.1	pdam_00009564-RA
OG0004811	NV2t022652001.1, NV2t022655001.1	pdam_00000958-RA
OG0004812	NV2t011999001.1	pdam_00018182-RA
OG0004813	NV2t001817001.1, NV2t001817002.1	pdam_00012253-RA
OG0004814	NV2t014447001.1, NV2t014447002.1	pdam_00001088-RA
OG0004815	NV2t006647001.1, NV2t006647002.1	pdam_00014170-RA
