Orthogroup	Hsap	Nvec
OG0002899	ACY2_HUMAN, ACY3_HUMAN	NV2t001740001.1
OG0002900	ADA17_HUMAN	NV2t006771002.1, NV2t006771001.1, NV2t006771003.1
OG0002901	ADCK5_HUMAN	NV2t005175001.1, NV2t005175002.1
OG0002902	ADCY6_HUMAN, ADCY5_HUMAN	NV2t011250001.1
OG0002903	ADGB_HUMAN	NV2t008806003.1, NV2t008806001.1, NV2t008806002.1
OG0002904	ADPGK_HUMAN	NV2t006970001.1, NV2t021454001.1
OG0002905	ADRM1_HUMAN	NV2t005740002.1, NV2t005740004.1, NV2t005740008.1
OG0002906	AGGF1_HUMAN	NV2t023313002.1, NV2t023313001.1, NV2t023313003.1
OG0002909	AHI1_HUMAN	NV2t016923003.1, NV2t016923001.1, NV2t016923002.1
OG0002910	AHSA2_HUMAN, AHSA1_HUMAN	NV2t019736001.1
OG0002911	AIDA_HUMAN	NV2t020395001.1, NV2t020395002.1
OG0002912	AIG1_HUMAN	NV2t006257001.1, NV2t006257002.1, NV2t006257003.1
OG0002913	SYYC_HUMAN, AIMP1_HUMAN	NV2t008607001.1
OG0002914	AIPL1_HUMAN, AIP_HUMAN	NV2t016908002.1
OG0002915	AL1L1_HUMAN, AL1L2_HUMAN	NV2t002306001.1
OG0002916	AL7A1_HUMAN	NV2t024295001.1, NV2t024295002.1, NV2t024295003.1
OG0002917	ALR_HUMAN	NV2t007452001.1, NV2t007452002.1
OG0002918	AMFR_HUMAN	NV2t005085001.1, NV2t005085002.1, NV2t005085003.1
OG0002919	AMN1_HUMAN	NV2t009901003.1, NV2t009901001.1, NV2t009901002.1
OG0002920	AMPO_HUMAN	NV2t003112003.1, NV2t003112001.1, NV2t003112002.1
OG0002921	AMRA1_HUMAN	NV2t018705001.1, NV2t018705002.1, NV2t018705003.1
OG0002922	AN13B_HUMAN, AN13D_HUMAN	NV2t015664001.1
OG0002923	ANGE1_HUMAN, ANGE2_HUMAN	NV2t019545001.1
OG0002924	ANKF1_HUMAN	NV2t007812001.1, NV2t007812002.1, NV2t007812003.1
OG0002925	ANKS6_HUMAN	NV2t004278001.1, NV2t004278002.1, NV2t004278003.1
OG0002926	ANM8_HUMAN, ANM1_HUMAN	NV2t018507001.1
OG0002927	ANO8_HUMAN	NV2t022943003.1, NV2t022943001.1, NV2t022943002.1
OG0002928	ANR39_HUMAN, ANR31_HUMAN	NV2t016995001.1
OG0002929	ANR46_HUMAN	NV2t002758002.1, NV2t002758001.1, NV2t002758003.1, NV2t002758004.1
OG0002930	ANR60_HUMAN	NV2t024948001.1, NV2t004828001.1, NV2t004828002.1
OG0002931	ANR66_HUMAN	NV2t021568001.1, NV2t016111001.1, NV2t016111002.1
OG0002932	ANS1B_HUMAN, ANS1A_HUMAN	NV2t018194001.1
OG0002933	USH1G_HUMAN, ANS4B_HUMAN	NV2t006856001.1
OG0002934	AP1G2_HUMAN, AP1G1_HUMAN	NV2t004966001.1
OG0002935	AP1M2_HUMAN, AP1M1_HUMAN	NV2t000408001.1
OG0002936	AP3B2_HUMAN, AP3B1_HUMAN	NV2t022855001.1
OG0002937	AP3D1_HUMAN	NV2t000195001.1, NV2t000195002.1, NV2t000195003.1
OG0002938	AP3S1_HUMAN, AP3S2_HUMAN	NV2t014979001.1
OG0002939	AP4AT_HUMAN	NV2t007787003.1, NV2t007787001.1, NV2t007787002.1
OG0002940	AP5B1_HUMAN	NV2t017849001.1
OG0002941	AP5M1_HUMAN	NV2t019532002.1, NV2t019532001.1, NV2t019532003.1
OG0002942	APBA2_HUMAN, APBA1_HUMAN	NV2t024021001.1
OG0002943	APOB_HUMAN	NV2t000914001.1, NV2t000914002.1
OG0002944	AQR_HUMAN	NV2t001588003.1, NV2t001588001.1, NV2t001588002.1
OG0002945	ARBK1_HUMAN, ARBK2_HUMAN	NV2t016155001.1
OG0002946	ARCH_HUMAN	NV2t006256001.1, NV2t006256003.1, NV2t006256004.1
OG0002947	ARFG1_HUMAN	NV2t015510001.1, NV2t015510002.1, NV2t015510003.1
OG0002948	ARGI2_HUMAN, ARGI1_HUMAN	NV2t020855001.1
OG0002949	ARL15_HUMAN	NV2t023624001.1, NV2t023624002.1
OG0002950	ARL8B_HUMAN, ARL8A_HUMAN	NV2t001216001.1
OG0002951	ARPC5_HUMAN, ARP5L_HUMAN	NV2t025446001.1
OG0002952	ARP6_HUMAN	NV2t010393002.1, NV2t010393001.1, NV2t010393003.1
OG0002953	ASAP1_HUMAN, ASAP2_HUMAN	NV2t006429001.1
OG0002954	ASB7_HUMAN	NV2t005139003.1, NV2t005139002.1, NV2t005139001.1
OG0002955	ASF1A_HUMAN, ASF1B_HUMAN	NV2t001029001.1
OG0002956	ASND1_HUMAN	NV2t002245001.1, NV2t002248001.1, NV2t002248002.1
OG0002957	ASPH1_HUMAN, ASPH2_HUMAN	NV2t015697001.1
OG0002958	ASXL2_HUMAN, ASXL1_HUMAN	NV2t016005001.1
OG0002959	ATD2B_HUMAN, ATAD2_HUMAN	NV2t015980001.1, NV2t015980002.1
OG0002960	ATE1_HUMAN	NV2t008674001.1, NV2t008674002.1, NV2t008674003.1
OG0002961	ATF7_HUMAN, ATF2_HUMAN	NV2t011500001.1
OG0002962	ATF5_HUMAN, ATF4_HUMAN	NV2t007614001.1
OG0002963	ATF6B_HUMAN, ATF6A_HUMAN	NV2t024395001.1
OG0002964	THSD4_HUMAN, ATL4_HUMAN	NV2t022999001.1
OG0002965	ATP7B_HUMAN, ATP7A_HUMAN	NV2t002902001.1
OG0002966	ATP9A_HUMAN, ATP9B_HUMAN	NV2t004431001.1
OG0002967	ATRAP_HUMAN	NV2t014456003.1, NV2t014456002.1, NV2t014456001.1
OG0002968	ATX2L_HUMAN, ATX2_HUMAN	NV2t015822001.1
OG0002969	ECHD2_HUMAN, AUHM_HUMAN	NV2t001747001.1
OG0002970	VILI_HUMAN, AVIL_HUMAN	NV2t003597001.1
OG0002971	AXIN2_HUMAN, AXIN1_HUMAN	NV2t007991001.1
OG0002972	BACE2_HUMAN, BACE1_HUMAN	NV2t022331001.1
OG0002973	BAHC1_HUMAN, TNC18_HUMAN	NV2t006978001.1
OG0002974	BAP29_HUMAN, BAP31_HUMAN	NV2t000468001.1
OG0002975	BAT1_HUMAN	NV2t004268001.1, NV2t004274001.1
OG0002976	BCKD_HUMAN	NV2t016697002.1, NV2t016697001.1, NV2t016697003.1
OG0002977	BECN1_HUMAN, BECN2_HUMAN	NV2t011451001.1
OG0002978	BICD1_HUMAN, BICD2_HUMAN	NV2t001217001.1
OG0002979	BIG2_HUMAN, BIG1_HUMAN	NV2t016249001.1, NV2t016254001.1
OG0002980	BMAL1_HUMAN, BMAL2_HUMAN	NV2t018659001.1
OG0002981	BNI3L_HUMAN, BNIP3_HUMAN	NV2t017498001.1
OG0002982	BOK_HUMAN	NV2t025218001.1, NV2t024727001.1
OG0002983	BORC8_HUMAN	NV2t023545001.1, NV2t023545002.1, NV2t023545003.1
OG0002984	BRD7_HUMAN	NV2t004686001.1, NV2t004686002.1, NV2t004686003.1
OG0002985	BTG1_HUMAN, BTG2_HUMAN	NV2t003190001.1
OG0002986	C102B_HUMAN, C102A_HUMAN	NV2t004363001.1, NV2t004363002.1
OG0002987	C10_HUMAN	NV2t024394002.1, NV2t024394001.1, NV2t024394003.1
OG0002988	C1TM_HUMAN, C1TC_HUMAN	NV2t012086001.1
OG0002989	C2AIL_HUMAN, NKRF_HUMAN	NV2t015947001.1
OG0002991	C2D1B_HUMAN, C2D1A_HUMAN	NV2t016969001.1
OG0002992	C56D1_HUMAN, C56D2_HUMAN	NV2t001275001.1
OG0002993	CB39L_HUMAN, CAB39_HUMAN	NV2t021676001.1
OG0002994	CABL2_HUMAN, CABL1_HUMAN	NV2t015985001.1
OG0002995	CACP_HUMAN	NV2t025508001.1, NV2t025508002.1, NV2t025508003.1
OG0002996	CAF1B_HUMAN	NV2t008877001.1, NV2t008877002.1, NV2t008877003.1
OG0002997	CALR_HUMAN	NV2t000954003.1, NV2t000954001.1, NV2t000954002.1
OG0002998	RCN1_HUMAN, CALU_HUMAN	NV2t018635001.1
OG0002999	CALX_HUMAN, CLGN_HUMAN	NV2t003419001.1
OG0003000	CAN9_HUMAN	NV2t019504004.1, NV2t019504001.1, NV2t019504002.1
OG0003001	CAP1_HUMAN, CAP2_HUMAN	NV2t006248002.1
OG0003002	CASP7_HUMAN, CASP3_HUMAN	NV2t013850001.1
OG0003003	CUX1_HUMAN, CASP_HUMAN	NV2t017292001.1
OG0003004	CATZ_HUMAN	NV2t018367001.1, NV2t018369001.1
OG0003005	CAYP2_HUMAN	NV2t009916001.1, NV2t009916002.1, NV2t009916003.1
OG0003006	CAZA2_HUMAN, CAZA1_HUMAN	NV2t001929001.1
OG0003007	CB069_HUMAN	NV2t010618003.1, NV2t010618002.1, NV2t010618001.1
OG0003008	CBP_HUMAN, EP300_HUMAN	NV2t002637001.1
OG0003009	CBR3_HUMAN, CBR1_HUMAN	NV2t012256001.1
OG0003010	CC154_HUMAN	NV2t007090001.1, NV2t007090002.1, NV2t007090003.1
OG0003011	CC157_HUMAN	NV2t017284001.1, NV2t017284002.1, NV2t017284003.1
OG0003012	CC175_HUMAN	NV2t019752001.1, NV2t019752002.1, NV2t019752003.1
OG0003013	CCD81_HUMAN	NV2t009090003.1, NV2t009090004.1, NV2t009090001.1, NV2t009090002.1
OG0003014	CCD92_HUMAN	NV2t015695001.1, NV2t015695002.1, NV2t015695003.1
OG0003015	CCHCR_HUMAN	NV2t016679002.1, NV2t016679001.1, NV2t016675001.1
OG0003016	CCNI2_HUMAN, CCNI_HUMAN	NV2t003243001.1, NV2t003242001.1
OG0003017	CCNJ_HUMAN, CCNJL_HUMAN	NV2t018059001.1
OG0003018	CCNL1_HUMAN, CCNL2_HUMAN	NV2t014304001.1
OG0003019	CCNT2_HUMAN, CCNT1_HUMAN	NV2t010969001.1
OG0003020	CD2AP_HUMAN, SH3K1_HUMAN	NV2t008878001.1
OG0003021	CD5R1_HUMAN, CD5R2_HUMAN	NV2t012132001.1
OG0003022	SRTD2_HUMAN, CDCA4_HUMAN	NV2t019576001.1
OG0003023	CDK14_HUMAN, CDK15_HUMAN	NV2t012570001.1
OG0003024	CDK6_HUMAN, CDK4_HUMAN	NV2t012663001.1
OG0003025	CDR2_HUMAN, CDR2L_HUMAN	NV2t007226001.1
OG0003026	CE034_HUMAN	NV2t021819001.1, NV2t021790001.1, NV2t021818001.1
OG0003027	CE104_HUMAN	NV2t013371001.1, NV2t013371002.1, NV2t013371003.1
OG0003028	CE128_HUMAN	NV2t010987001.1, NV2t010988001.1, NV2t010988002.1
OG0003029	CENPA_HUMAN	NV2t024660001.1, NV2t024660002.1, NV2t024660003.1
OG0003030	CEPT1_HUMAN, CHPT1_HUMAN	NV2t017783001.1
OG0003031	CERT_HUMAN	NV2t022870001.1, NV2t022870005.1, NV2t022870003.1
OG0003032	CF263_HUMAN	NV2t005042002.1, NV2t005042001.1, NV2t005042004.1
OG0003033	CFA96_HUMAN	NV2t006292001.1, NV2t006292002.1, NV2t006292003.1
OG0003034	CFA99_HUMAN, HASP_HUMAN	NV2t017640001.1, NV2t017640002.1
OG0003035	CG057_HUMAN	NV2t011562001.1, NV2t011561001.1, NV2t011561002.1
OG0003036	CGAT1_HUMAN, CGAT2_HUMAN	NV2t012239001.1
OG0003037	CHIC2_HUMAN, CHIC1_HUMAN	NV2t002404001.1
OG0003038	CHIO_HUMAN, CHIN_HUMAN	NV2t011983001.1
OG0003039	CHM4P_HUMAN, CHM4B_HUMAN	NV2t005203001.1
OG0003040	CHP2_HUMAN, CHP1_HUMAN	NV2t021132001.1
OG0003041	CSDC2_HUMAN, CHSP1_HUMAN	NV2t007611001.1
OG0003042	CHSS1_HUMAN, CHSS3_HUMAN	NV2t023576001.1
OG0003043	CI072_HUMAN	NV2t001091001.1, NV2t001091002.1
OG0003045	CIC_HUMAN	NV2t021477003.1, NV2t021477001.1, NV2t021477002.1
OG0003046	CILK1_HUMAN, MAK_HUMAN	NV2t016834001.1
OG0003047	CISD3_HUMAN	NV2t025437001.1, NV2t011734001.1
OG0003048	CLAP2_HUMAN, CLAP1_HUMAN	NV2t011578001.1
OG0003049	CLCB_HUMAN, CLCA_HUMAN	NV2t024726001.1
OG0003050	CLCN1_HUMAN, CLCN2_HUMAN	NV2t014148003.1
OG0003051	CMTA2_HUMAN, CMTA1_HUMAN	NV2t015142001.1
OG0003052	CN093_HUMAN	NV2t005680001.1, NV2t005557001.1, NV2t007576001.1
OG0003053	CNDP1_HUMAN, CNDP2_HUMAN	NV2t019036001.1
OG0003054	CNNM2_HUMAN, CNNM4_HUMAN	NV2t018841001.1
OG0003055	COG4_HUMAN	NV2t004860003.1, NV2t004860001.1, NV2t004860002.1
OG0003056	COPA_HUMAN	NV2t010085001.1, NV2t010085003.1, NV2t010085002.1
OG0003057	COPT1_HUMAN	NV2t025062001.1
OG0003058	COQ3_HUMAN	NV2t009259002.1, NV2t009259001.1, NV2t009259003.1
OG0003059	COQ8B_HUMAN, COQ8A_HUMAN	NV2t019321002.1
OG0003060	CP20A_HUMAN	NV2t011436001.1, NV2t011436002.1, NV2t011438001.1
OG0003062	CPEB3_HUMAN, CPEB2_HUMAN	NV2t018856001.1
OG0003063	CPLN2_HUMAN	NV2t005337001.1, NV2t005337002.1, NV2t005338001.1
OG0003064	CPLX2_HUMAN, CPLX1_HUMAN	NV2t018754001.1
OG0003065	CPSF1_HUMAN	NV2t005063001.1, NV2t005063002.1
OG0003066	CR063_HUMAN	NV2t004476001.1, NV2t004476003.1, NV2t004476004.1, NV2t004476002.1
OG0003067	CR3L4_HUMAN, CR3L3_HUMAN	NV2t023891001.1
OG0003068	CRDL1_HUMAN, CRDL2_HUMAN	NV2t022735001.1
OG0003069	CREL1_HUMAN, CREL2_HUMAN	NV2t001170001.1
OG0003071	CRKL_HUMAN, CRK_HUMAN	NV2t013426001.1
OG0003073	CSN7A_HUMAN, CSN7B_HUMAN	NV2t013408001.1
OG0003075	CTAG2_HUMAN, CTG1B_HUMAN, LAGE3_HUMAN	NV2t000871001.1
OG0003076	CTBL1_HUMAN	NV2t004502002.1, NV2t004502004.1, NV2t004502003.1
OG0003077	CTDSL_HUMAN, CTDS1_HUMAN	NV2t012215001.1
OG0003078	MI4GD_HUMAN, CTIF_HUMAN	NV2t014217001.1
OG0003079	PLAK_HUMAN, CTNB1_HUMAN	NV2t012803001.1
OG0003080	CTNL1_HUMAN	NV2t011079003.1, NV2t011079001.1, NV2t011079002.1
OG0003081	CUED1_HUMAN	NV2t016961001.1, NV2t016961002.1, NV2t016961003.1
OG0003082	CUL4B_HUMAN, CUL4A_HUMAN	NV2t022168001.1
OG0003083	CX6A1_HUMAN, CX6A2_HUMAN	NV2t016444001.1
OG0003085	CXXC1_HUMAN	NV2t002196002.1, NV2t002196001.1, NV2t002196003.1
OG0003086	CY561_HUMAN	NV2t010823001.1
OG0003087	CYFP2_HUMAN, CYFP1_HUMAN	NV2t003107001.1
OG0003088	GRASP_HUMAN, CYTIP_HUMAN	NV2t012046001.1
OG0003089	DDX11_HUMAN, D11L8_HUMAN, DDX12_HUMAN	NV2t003075001.1
OG0003090	DAAM1_HUMAN, DAAM2_HUMAN	NV2t020653001.1
OG0003091	DACH2_HUMAN, DACH1_HUMAN	NV2t003931001.1
OG0003093	DBND2_HUMAN, DTBP1_HUMAN	NV2t004152001.1
OG0003094	DC11L_HUMAN, DRC11_HUMAN	NV2t001188001.1
OG0003095	DC1I1_HUMAN, DC1I2_HUMAN	NV2t011651001.1
OG0003096	DC1L2_HUMAN, DC1L1_HUMAN	NV2t004552001.1
OG0003097	DC2L1_HUMAN	NV2t000725001.1, NV2t000729001.1
OG0003098	DCAF6_HUMAN	NV2t009424001.1, NV2t009424002.1, NV2t009424003.1
OG0003100	DCNL1_HUMAN, DCNL2_HUMAN	NV2t022048001.1
OG0003101	DCST1_HUMAN, DCST2_HUMAN	NV2t019569001.1
OG0003102	S23IP_HUMAN, DDHD2_HUMAN	NV2t018393001.1
OG0003103	DDI2_HUMAN, DDI1_HUMAN	NV2t013506001.1
OG0003104	DDX18_HUMAN	NV2t009124001.1, NV2t009124002.1
OG0003105	DDX20_HUMAN	NV2t002310001.1, NV2t002310003.1, NV2t002310002.1
OG0003106	DDX50_HUMAN, DDX21_HUMAN	NV2t006414001.1
OG0003107	DDX31_HUMAN	NV2t002088001.1, NV2t002088003.1, NV2t002088002.1
OG0003108	DDX49_HUMAN	NV2t020863001.1
OG0003109	DE10B_HUMAN, DEN10_HUMAN	NV2t017415001.1, NV2t017427001.1
OG0003111	DEN1B_HUMAN, DEN1A_HUMAN	NV2t024680001.1
OG0003112	DEN5A_HUMAN, DEN5B_HUMAN	NV2t009547001.1
OG0003113	DEP1B_HUMAN, DEP1A_HUMAN	NV2t002055001.1
OG0003114	DEPD4_HUMAN, DEPD7_HUMAN	NV2t009845001.1, NV2t009845002.1
OG0003115	DERL3_HUMAN, DERL2_HUMAN	NV2t016519001.1
OG0003116	DGKD_HUMAN, DGKH_HUMAN	NV2t021570001.1
OG0003117	DHB14_HUMAN	NV2t015225001.1, NV2t015225005.1, NV2t013133001.1
OG0003118	DHRS4_HUMAN, DR4L1_HUMAN, DR4L2_HUMAN	NV2t005445001.1
OG0003119	DHX15_HUMAN	NV2t018666001.1, NV2t018666002.1, NV2t018666003.1
OG0003120	PHF3_HUMAN, DIDO1_HUMAN	NV2t006643001.1, NV2t006643002.1
OG0003121	DKC1_HUMAN	NV2t022474001.1, NV2t022474003.1, NV2t022474002.1
OG0003122	DLGP5_HUMAN	NV2t017090002.1, NV2t017090001.1, NV2t017090003.1
OG0003123	DMXL2_HUMAN, DMXL1_HUMAN	NV2t023241001.1
OG0003124	DNJB1_HUMAN, DNJB4_HUMAN	NV2t008390001.1
OG0003125	DOPP1_HUMAN	NV2t025440001.1, NV2t025439001.1, NV2t025439002.1
OG0003126	DPP8_HUMAN, DPP9_HUMAN	NV2t014623001.1
OG0003129	DSCAM_HUMAN, DSCL1_HUMAN	NV2t022749001.1
OG0003130	DTD1_HUMAN	NV2t011602001.1, NV2t011602002.1, NV2t011602003.1
OG0003131	DUS3L_HUMAN	NV2t011924003.1, NV2t011924002.1, NV2t011924001.1, NV2t011924004.1
OG0003132	DXO_HUMAN	NV2t007919001.1, NV2t007918001.1, NV2t007920001.1
OG0003133	DYH11_HUMAN, DYH9_HUMAN, DYH17_HUMAN	NV2t007016001.1
OG0003134	E2F3_HUMAN, E2F2_HUMAN	NV2t006345001.1
OG0003135	SRCAP_HUMAN, EP400_HUMAN, E400N_HUMAN	NV2t015776001.1
OG0003136	EAF2_HUMAN, EAF1_HUMAN	NV2t010933001.1, NV2t010933002.1
OG0003138	EEIG2_HUMAN, EEIG1_HUMAN	NV2t025227001.1
OG0003139	EFHD2_HUMAN, EFHD1_HUMAN	NV2t013257001.1
OG0003140	EI2BE_HUMAN	NV2t010276001.1, NV2t010276003.1, NV2t010276002.1
OG0003141	EIF1B_HUMAN, EIF1_HUMAN	NV2t010746001.1
OG0003142	EKI1_HUMAN, EKI2_HUMAN	NV2t017743001.1
OG0003143	ENOX1_HUMAN, ENOX2_HUMAN	NV2t022688001.1
OG0003144	ENTP4_HUMAN, ENTP7_HUMAN	NV2t018496001.1
OG0003145	ENTP6_HUMAN, ENTP5_HUMAN	NV2t012125001.1
OG0003146	ENTR1_HUMAN	NV2t004745002.1, NV2t004745001.1, NV2t004745003.1
OG0003147	EP15R_HUMAN	NV2t001613002.1, NV2t001613001.1, NV2t001613003.1
OG0003148	EPG5_HUMAN	NV2t015302004.1, NV2t015302001.1, NV2t015302002.1
OG0003149	EPOP_HUMAN, SKDA1_HUMAN	NV2t011712001.1
OG0003150	ERAL1_HUMAN	NV2t007474002.1, NV2t007474001.1, NV2t007482001.1
OG0003151	ERF3A_HUMAN, ERF3B_HUMAN	NV2t006934001.1
OG0003153	FLI1_HUMAN, ERG_HUMAN	NV2t022508001.1
OG0003154	ERLN2_HUMAN, ERLN1_HUMAN	NV2t010587001.1
OG0003155	ERN2_HUMAN, ERN1_HUMAN	NV2t007935001.1
OG0003156	ESRP1_HUMAN, ESRP2_HUMAN	NV2t005210001.1
OG0003157	ESS2_HUMAN	NV2t016258001.1, NV2t016259001.1, NV2t016259002.1
OG0003158	ETHE1_HUMAN	NV2t008162001.1, NV2t013312001.1, NV2t013312002.1
OG0003159	EVI5L_HUMAN, EVI5_HUMAN	NV2t025636001.1, NV2t025636002.1
OG0003160	PEPL_HUMAN, EVPLL_HUMAN, EVPL_HUMAN	NV2t017260001.1
OG0003161	EXO1_HUMAN	NV2t019684001.1, NV2t019684002.1, NV2t019684003.1
OG0003162	EXOS2_HUMAN	NV2t025745002.1, NV2t025745003.1, NV2t025745004.1
OG0003163	EXTL1_HUMAN, EXT1_HUMAN	NV2t006531001.1
OG0003164	F10A1_HUMAN, ST134_HUMAN, F10A5_HUMAN	NV2t003332001.1
OG0003165	NXP20_HUMAN, F1142_HUMAN	NV2t003231001.1
OG0003166	F135B_HUMAN, F135A_HUMAN	NV2t016587001.1
OG0003167	F162A_HUMAN, F162B_HUMAN	NV2t008931001.1
OG0003168	F16P2_HUMAN, F16P1_HUMAN	NV2t007276001.1
OG0003169	F181A_HUMAN, F181B_HUMAN	NV2t002597001.1
OG0003170	F204A_HUMAN	NV2t019164001.1, NV2t019164002.1, NV2t019164003.1
OG0003171	F221A_HUMAN	NV2t010836002.1, NV2t010836003.1, NV2t010836001.1
OG0003172	F228A_HUMAN, F228B_HUMAN	NV2t008887001.1
OG0003173	FA76A_HUMAN, FA76B_HUMAN	NV2t008397001.1
OG0003174	FA98B_HUMAN, FA98A_HUMAN	NV2t019670001.1
OG0003175	FANK1_HUMAN	NV2t014678001.1, NV2t018043001.1
OG0003176	FBLL1_HUMAN, FBRL_HUMAN	NV2t022514001.1
OG0003177	FBW1B_HUMAN, FBW1A_HUMAN	NV2t018902001.1
OG0003178	FBX11_HUMAN	NV2t012641003.1, NV2t012641001.1, NV2t012641002.1
OG0003179	FBX22_HUMAN	NV2t018553001.1, NV2t015802001.1
OG0003180	FBX40_HUMAN, FBX30_HUMAN	NV2t013926001.1
OG0003181	FBX5_HUMAN, FBX43_HUMAN	NV2t006703001.1
OG0003182	FBX4_HUMAN	NV2t000197002.1, NV2t000197004.1, NV2t000197005.1
OG0003183	FBXL6_HUMAN	NV2t025108001.1, NV2t025108002.1
OG0003184	FCSD1_HUMAN, FCSD2_HUMAN	NV2t002841001.1
OG0003185	FCSK_HUMAN	NV2t009698001.1, NV2t009698002.1, NV2t009698003.1
OG0003186	FDXA1_HUMAN	NV2t002529001.1, NV2t002529002.1
OG0003187	FERM1_HUMAN, FERM2_HUMAN	NV2t020960001.1
OG0003188	FEZ1_HUMAN, FEZ2_HUMAN	NV2t019666001.1
OG0003189	FEZF2_HUMAN, FEZF1_HUMAN	NV2t001757001.1
OG0003190	FHAD1_HUMAN	NV2t013456001.1, NV2t013456002.1
OG0003191	FHI1B_HUMAN, FHI1A_HUMAN	NV2t002721001.1
OG0003192	FIS1_HUMAN	NV2t021341001.1, NV2t021341002.1, NV2t021341003.1
OG0003193	FLOWR_HUMAN	NV2t024826001.1, NV2t024826002.1, NV2t024826003.1
OG0003195	FMN1_HUMAN, FMN2_HUMAN	NV2t011238001.1
OG0003196	FN3K_HUMAN, KT3K_HUMAN	NV2t016921001.1
OG0003197	FOXK2_HUMAN, FOXK1_HUMAN	NV2t007400001.1, NV2t007400002.1
OG0003198	FOXL2_HUMAN	NV2t014459001.1, NV2t014459003.1, NV2t014459002.1
OG0003199	FR8P1_HUMAN, FRMD8_HUMAN	NV2t021052001.1, NV2t021052002.1
OG0003200	FREM3_HUMAN, FREM2_HUMAN	NV2t003879001.1
OG0003201	FSCN1_HUMAN, FSCN2_HUMAN	NV2t008037001.1
OG0003202	FSTL3_HUMAN, FST_HUMAN	NV2t023832001.1
OG0003203	FUND2_HUMAN, FUND1_HUMAN	NV2t022723001.1
OG0003204	FUT8_HUMAN	NV2t010848001.1, NV2t010848002.1, NV2t010848003.1
OG0003205	G3BP1_HUMAN, G3BP2_HUMAN	NV2t003368001.1
OG0003206	G3P_HUMAN, G3PT_HUMAN	NV2t013531001.1
OG0003208	GANC_HUMAN, GANAB_HUMAN	NV2t020375001.1
OG0003209	GATA3_HUMAN, GATA2_HUMAN	NV2t003475001.1
OG0003210	GBA1_HUMAN	NV2t022939002.1, NV2t022939003.1
OG0003212	GBRAP_HUMAN, GBRL1_HUMAN	NV2t013455001.1
OG0003213	GBX2_HUMAN, GBX1_HUMAN	NV2t011380001.1
OG0003214	GCM2_HUMAN, GCM1_HUMAN	NV2t005907001.1
OG0003215	GCP3_HUMAN	NV2t021842001.1, NV2t021842002.1, NV2t021842003.1
OG0003216	GDE1_HUMAN	NV2t006969001.1
OG0003217	GDIR2_HUMAN, GDIR1_HUMAN	NV2t007717001.1
OG0003218	MCIN_HUMAN, GEMI_HUMAN	NV2t017187001.1
OG0003219	GET4_HUMAN	NV2t007110003.1, NV2t007110001.1, NV2t007110002.1
OG0003220	GGH_HUMAN	NV2t007976001.1
OG0003221	GIT1_HUMAN, GIT2_HUMAN	NV2t015592001.1
OG0003222	GL1D1_HUMAN	NV2t015832003.1, NV2t015832001.1, NV2t015832002.1
OG0003223	GLGB_HUMAN	NV2t015010001.1, NV2t015010002.1, NV2t015010003.1
OG0003224	GLIS1_HUMAN, GLIS3_HUMAN	NV2t000469001.1
OG0003225	GLMN_HUMAN	NV2t025250004.1, NV2t025250001.1, NV2t025250005.1
OG0003226	GLO2_HUMAN, HAGHL_HUMAN	NV2t007034001.1
OG0003227	GLP3L_HUMAN, GOLP3_HUMAN	NV2t023375001.1
OG0003228	GLTL6_HUMAN, GLT10_HUMAN	NV2t010730001.1, NV2t010730002.1
OG0003229	GLU2B_HUMAN	NV2t001108001.1, NV2t001108002.1, NV2t001108003.1
OG0003230	GMFB_HUMAN, GMFG_HUMAN	NV2t020157001.1
OG0003231	GMPR1_HUMAN, GMPR2_HUMAN	NV2t004756001.1
OG0003232	GNA12_HUMAN, GNA13_HUMAN	NV2t007033001.1
OG0003233	GNPTG_HUMAN	NV2t007539001.1, NV2t007543001.1, NV2t007543002.1
OG0003234	GNTK_HUMAN	NV2t023709001.1, NV2t023709002.1, NV2t023709003.1
OG0003235	GOGA3_HUMAN	NV2t017081001.1, NV2t017081002.1, NV2t017081003.1
OG0003236	GOLI_HUMAN, RN150_HUMAN	NV2t003170001.1
OG0003237	GOLM2_HUMAN, GOLM1_HUMAN	NV2t023348001.1
OG0003238	GOPC_HUMAN	NV2t008343004.1, NV2t008343006.1, NV2t008343005.1
OG0003239	GORS2_HUMAN	NV2t012203002.1, NV2t012203001.1, NV2t012203003.1
OG0003240	GOT1A_HUMAN, GOT1B_HUMAN	NV2t018704001.1
OG0003241	GP108_HUMAN, GP107_HUMAN	NV2t025166001.1
OG0003242	GPAT4_HUMAN, GPAT3_HUMAN	NV2t018409001.1
OG0003243	GPCP1_HUMAN	NV2t024664002.1, NV2t024664004.1, NV2t024664001.1, NV2t024664003.1
OG0003244	GPN3_HUMAN	NV2t017077003.1, NV2t017077004.1, NV2t017077005.1
OG0003245	GPR19_HUMAN	NV2t025164001.1
OG0003246	GPR45_HUMAN, GPR63_HUMAN	NV2t009240001.1, NV2t009240002.1
OG0003247	GPT2L_HUMAN, GPTC2_HUMAN	NV2t011875001.1
OG0003248	GPX7_HUMAN, GPX8_HUMAN	NV2t002138001.1
OG0003249	GRD2I_HUMAN	NV2t007066001.1, NV2t007068001.1
OG0003250	GREM2_HUMAN, GREM1_HUMAN	NV2t012016001.1
