Orthogroup	Acer	Mmus
OG0003960	KAK2574543.1	DYL1_MOUSE, DYL2_MOUSE
OG0004088	KAK2562326.1	FRK_MOUSE
OG0004105	KAK2567938.1	E41LA_MOUSE
OG0004122	KAK2565975.1, KAK2573774.1	GCC2_MOUSE
OG0004139	KAK2548444.1	STT3A_MOUSE
OG0004173	KAK2546678.1, KAK2568049.1	MAT2B_MOUSE
OG0003558	KAK2565902.1	NIT1_MOUSE
OG0003576	KAK2566201.1	PAPS1_MOUSE, PAPS2_MOUSE
OG0003593	KAK2566632.1	PKNX1_MOUSE, PKNX2_MOUSE
OG0003609	KAK2567029.1	PRR3_MOUSE, PP1RA_MOUSE
OG0003624	KAK2567340.1	DAAM1_MOUSE, DAAM2_MOUSE
OG0003640	KAK2567775.1, KAK2567778.1	WIF1_MOUSE
OG0003657	KAK2568349.1	NUP62_MOUSE
OG0003673	KAK2568849.1	PPR37_MOUSE
OG0003699	KAK2569633.1	PIGW_MOUSE
OG0003713	KAK2569962.1	FBX4_MOUSE
OG0003729	KAK2570290.1	LRRF2_MOUSE, LRRF1_MOUSE
OG0003748	KAK2570738.1	RB39B_MOUSE, RB39A_MOUSE
OG0003765	KAK2571132.1	DDX20_MOUSE
OG0003798	KAK2571776.1	NTAN1_MOUSE
OG0003815	KAK2572009.1	PIGY_MOUSE
OG0003834	KAK2572522.1	LBX2_MOUSE, LBX1_MOUSE
OG0003853	KAK2572969.1	AS3MT_MOUSE
OG0003870	KAK2573176.1	PR40B_MOUSE, PR40A_MOUSE
OG0003888	KAK2573436.1	DCNL1_MOUSE, DCNL2_MOUSE
OG0003906	KAK2573811.1	DSCL1_MOUSE, DSCAM_MOUSE
OG0003922	KAK2573947.1	KSR2_MOUSE, KSR1_MOUSE
OG0003938	KAK2574210.1	RFA2_MOUSE
OG0003954	KAK2574429.1	TXD17_MOUSE
OG0004077	KAK2547789.1	CDK7_MOUSE
OG0004093	KAK2561456.1, KAK2566651.1	S22AF_MOUSE
OG0004111	KAK2555405.1	NED4L_MOUSE, NEDD4_MOUSE
OG0004128	KAK2567987.1	RIT1_MOUSE, RIT2_MOUSE
OG0004146	KAK2548948.1	ELOV5_MOUSE
OG0004180	KAK2546858.1	GGPPS_MOUSE
OG0004198	KAK2547461.1	MBRL_MOUSE
OG0004215	KAK2548147.1	UBP10_MOUSE
OG0003601	KAK2566780.1	NKAP_MOUSE, NKAPL_MOUSE
OG0003618	KAK2567193.1	VAMP8_MOUSE, VAMP4_MOUSE
OG0003635	KAK2567617.1	INSM2_MOUSE, INSM1_MOUSE
OG0003651	KAK2568198.1	KIF3C_MOUSE, KIF3B_MOUSE
OG0003668	KAK2568718.1	FERM2_MOUSE, FERM1_MOUSE
OG0003686	KAK2569196.1	NPAS2_MOUSE, CLOCK_MOUSE
OG0003703	KAK2569785.1	TUT4_MOUSE, TUT7_MOUSE
OG0003717	KAK2569996.1	TECRL_MOUSE, TECR_MOUSE
OG0003733	KAK2570453.1	CCNT2_MOUSE, CCNT1_MOUSE
OG0003752	KAK2570790.1	PAXB1_MOUSE
OG0003771	KAK2571215.1, KAK2571223.1	LRGUK_MOUSE
OG0003788	KAK2571625.1	ERN2_MOUSE, ERN1_MOUSE
OG0003820	KAK2572142.1	FBW1B_MOUSE, FBW1A_MOUSE
OG0003824	KAK2572197.1	S23IP_MOUSE, DDHD2_MOUSE
OG0003841	KAK2572617.1	PRR5L_MOUSE, PRR5_MOUSE
OG0003860	KAK2573043.1	RAB3I_MOUSE, R3GEF_MOUSE
OG0003893	KAK2573481.1	ERIP6_MOUSE
OG0003912	KAK2573881.1	PTPM1_MOUSE
OG0003928	KAK2574011.1	PISD_MOUSE
OG0003945	KAK2574307.1	GL1D1_MOUSE
OG0003963	KAK2574577.1	RNF34_MOUSE, RFFL_MOUSE
OG0004081	KAK2572010.1	DRGX_MOUSE
OG0004098	KAK2564246.1, KAK2564137.1, KAK2565480.1	TIGD4_MOUSE
OG0004115	KAK2573011.1	TDRKH_MOUSE
OG0004132	KAK2566429.1	TSN33_MOUSE
OG0004166	KAK2550053.1	TX1B3_MOUSE
OG0004199	KAK2547496.1	DCR1C_MOUSE
OG0004204	KAK2547817.1	HMDH_MOUSE
OG0004221	KAK2548305.1, KAK2551010.1	MPH6_MOUSE
OG0003564	KAK2565982.1	S27A1_MOUSE, S27A4_MOUSE
OG0003580	KAK2566312.1	ZCHC7_MOUSE
OG0003597	KAK2566690.1	TUTLA_MOUSE, TUTLB_MOUSE
OG0003613	KAK2567173.1	MIGA2_MOUSE, MIGA1_MOUSE
OG0003630	KAK2567432.1	S5A2_MOUSE, S5A1_MOUSE
OG0003645	KAK2567958.1	PARVA_MOUSE, PARVB_MOUSE
OG0003663	KAK2568602.1	PURA1_MOUSE, PURA2_MOUSE
OG0003680	KAK2569057.1	CSDC2_MOUSE, CHSP1_MOUSE
OG0003697	KAK2569577.1	PPWD1_MOUSE
OG0003712	KAK2569953.1	THIO_MOUSE, TXND2_MOUSE
OG0003726	KAK2570178.1	PTG3L_MOUSE, TEBP_MOUSE
OG0003744	KAK2570661.1	AKIR1_MOUSE, AKIR2_MOUSE
OG0003761	KAK2571033.1	DC11L_MOUSE, DRC11_MOUSE
OG0003779	KAK2571429.1	NOXA1_MOUSE, NCF2_MOUSE
OG0003795	KAK2571753.1	SMG1_MOUSE
OG0003812	KAK2571973.1	GDIR2_MOUSE, GDIR1_MOUSE
OG0003829	KAK2572352.1	KANL3_MOUSE
OG0003846	KAK2572705.1	HS12A_MOUSE, HS12B_MOUSE
OG0003852	KAK2572864.1	VATB2_MOUSE, VATB1_MOUSE
OG0003869	KAK2573175.1	DEN5A_MOUSE, DEN5B_MOUSE
OG0003886	KAK2573403.1	SERP1_MOUSE, SERP2_MOUSE
OG0003905	KAK2573758.1	ACSL3_MOUSE, ACSL4_MOUSE
OG0003921	KAK2573946.1	RAB34_MOUSE, RAB36_MOUSE
OG0003937	KAK2574141.1	BCKD_MOUSE
OG0003953	KAK2574394.1	RNFT2_MOUSE, RNFT1_MOUSE
OG0004102	KAK2573110.1	PRRT1_MOUSE
OG0004120	KAK2558019.1	NOX4_MOUSE
OG0004136	KAK2568054.1	PPN_MOUSE
OG0004153	KAK2567242.1	WDR38_MOUSE
OG0004170	KAK2569159.1	EBP_MOUSE
OG0004203	KAK2547788.1, KAK2570185.1, KAK2573250.1	NUD15_MOUSE
OG0004239	KAK2549165.1	OMA1_MOUSE
OG0003741	KAK2570559.1	DCAF6_MOUSE
OG0003758	KAK2570940.1	ODPA_MOUSE, ODPAT_MOUSE
OG0003775	KAK2571322.1, KAK2571324.1	EXD2_MOUSE
OG0003791	KAK2571725.1	TV23B_MOUSE
OG0003807	KAK2571838.1	NDEL1_MOUSE, NDE1_MOUSE
OG0003823	KAK2572184.1	SAC2_MOUSE
OG0003840	KAK2572611.1	RCCD1_MOUSE
OG0003859	KAK2573034.1	SBP2L_MOUSE, SEBP2_MOUSE
OG0003876	KAK2573294.1	DKC1_MOUSE
OG0003894	KAK2573483.1	PCY1B_MOUSE, PCY1A_MOUSE
OG0003899	KAK2573636.1	SIDT2_MOUSE, SIDT1_MOUSE
OG0003914	KAK2573886.1	DYR1A_MOUSE
OG0003946	KAK2574316.1	FN3K_MOUSE, KT3K_MOUSE
OG0003964	KAK2574607.1	SYC2L_MOUSE, SYCP2_MOUSE
OG0004082	KAK2570219.1, KAK2570217.1	HXC5_MOUSE
OG0004097	KAK2561592.1	PRDM9_MOUSE
OG0004130	KAK2558408.1	HIG2A_MOUSE
OG0004148	KAK2554344.1, KAK2554435.1	MACD2_MOUSE
OG0004165	KAK2568003.1	GLRX2_MOUSE
OG0004216	KAK2548150.1	AFG31_MOUSE, AFG32_MOUSE
OG0004235	KAK2548854.1, KAK2553969.1	DDX24_MOUSE
OG0004252	KAK2557168.1, KAK2549749.1	SMYD4_MOUSE
OG0004270	KAK2550230.1, KAK2558124.1	PRKN_MOUSE
OG0004288	KAK2550624.1	HUWE1_MOUSE
OG0004306	KAK2551184.1	SPF27_MOUSE
OG0004322	KAK2551503.1, KAK2551505.1	WDFY3_MOUSE
OG0003724	KAK2570134.1	STRAB_MOUSE, STRAA_MOUSE
OG0003742	KAK2570573.1	SFT2B_MOUSE, SFT2A_MOUSE
OG0003759	KAK2570965.1	IF1AX_MOUSE, IF1A_MOUSE
OG0003776	KAK2571352.1	NAPEP_MOUSE
OG0003792	KAK2571728.1	RAB37_MOUSE, RAB26_MOUSE
OG0003808	KAK2571852.1	KAP1_MOUSE, KAP0_MOUSE
OG0003825	KAK2572203.1	ABCD2_MOUSE, ABCD1_MOUSE
OG0003842	KAK2572619.1	UBTD1_MOUSE, UBTD2_MOUSE
OG0003861	KAK2573054.1	ZMIZ2_MOUSE, ZMIZ1_MOUSE
OG0003877	KAK2573302.1	S19A2_MOUSE, S19A3_MOUSE
OG0003896	KAK2573568.1	IP6K1_MOUSE
OG0003913	KAK2573884.1	FBLL1_MOUSE, FBRL_MOUSE
OG0003948	KAK2574349.1	PPM1F_MOUSE, PPM1E_MOUSE
OG0003966	KAK2574663.1	TRM2A_MOUSE
OG0004075	KAK2556820.1	DYH5_MOUSE
OG0004091	KAK2570644.1	CTL1_MOUSE, CTL3_MOUSE
OG0004109	KAK2563183.1, KAK2564533.1	RHX13_MOUSE
OG0004126	KAK2564921.1	NFRKB_MOUSE
OG0004143	KAK2547491.1	ARI2_MOUSE
OG0004159	KAK2566736.1	CDN1B_MOUSE
OG0004191	KAK2547204.1, KAK2560385.1	MGAT1_MOUSE
OG0004249	KAK2549709.1	SYLC_MOUSE
OG0004267	KAK2550138.1, KAK2551649.1	FBXL8_MOUSE
OG0004285	KAK2550509.1	CY24A_MOUSE
OG0004304	KAK2551104.1, KAK2551099.1	BLTP1_MOUSE
OG0004320	KAK2551497.1	SF01_MOUSE
OG0004337	KAK2551830.1	RPC4_MOUSE
OG0003698	KAK2569623.1	SUOX_MOUSE
OG0003714	KAK2569967.1	TM38A_MOUSE, TM38B_MOUSE
OG0003731	KAK2570315.1	CD5R1_MOUSE, CD5R2_MOUSE
OG0003736	KAK2570511.1	LATS1_MOUSE, LATS2_MOUSE
OG0003755	KAK2570837.1	RIPP2_MOUSE, RIPP1_MOUSE
OG0003770	KAK2571188.1	CREL1_MOUSE, CREL2_MOUSE
OG0003786	KAK2571576.1	SNX14_MOUSE
OG0003803	KAK2571802.1	CDR2L_MOUSE, CDR2_MOUSE
OG0003818	KAK2572084.1	TMM94_MOUSE
OG0003836	KAK2572557.1	F204A_MOUSE
OG0003851	KAK2572843.1	UCP2_MOUSE, UCP3_MOUSE
OG0003868	KAK2573161.1	SIL1_MOUSE
OG0003885	KAK2573401.1	ENOX1_MOUSE, ENOX2_MOUSE
OG0003903	KAK2573741.1	RN167_MOUSE, RNF13_MOUSE
OG0003918	KAK2573930.1	EI2BA_MOUSE
OG0003932	KAK2574055.1	ARBK1_MOUSE, ARBK2_MOUSE
OG0003949	KAK2574354.1	SDHL_MOUSE, SDSL_MOUSE
OG0004084	KAK2559260.1, KAK2559263.1	TSN3_MOUSE
OG0004117	KAK2561479.1, KAK2571756.1	SOCS3_MOUSE
OG0004133	KAK2568687.1	2A5G_MOUSE
OG0004150	KAK2556488.1	CD11B_MOUSE
OG0004167	KAK2554466.1	PTN2_MOUSE, PTN1_MOUSE
OG0004196	KAK2547373.1, KAK2571042.1	RM46_MOUSE
OG0004212	KAK2548054.1, KAK2548053.1	SPIDR_MOUSE
OG0004229	KAK2548599.1	LRC57_MOUSE
OG0004264	KAK2550021.1	NDUB9_MOUSE
OG0004282	KAK2550486.1	SPG7_MOUSE
OG0004298	KAK2550975.1	RSPRY_MOUSE
OG0004314	KAK2551403.1	MED14_MOUSE
OG0004347	KAK2552159.1	RS23_MOUSE
OG0003653	KAK2568262.1	PRS6A_MOUSE
OG0003670	KAK2568813.1	GMFB_MOUSE, GMFG_MOUSE
OG0003688	KAK2569204.1	EKI1_MOUSE, EKI2_MOUSE
OG0003704	KAK2569811.1	DNAI4_MOUSE
OG0003720	KAK2570023.1	CX4L2_MOUSE, CXFA4_MOUSE
OG0003738	KAK2570542.1, KAK2570538.1	ATM_MOUSE
OG0003756	KAK2570843.1, KAK2570844.1	HNRPQ_MOUSE
OG0003773	KAK2571274.1	PHOS_MOUSE, PHLP_MOUSE
OG0003805	KAK2571820.1	CSN1_MOUSE
OG0003821	KAK2572159.1	LHPP_MOUSE
OG0003838	KAK2572592.1	SMC3_MOUSE
OG0003856	KAK2573009.1	DPP8_MOUSE, DPP9_MOUSE
OG0003872	KAK2573243.1, KAK2573431.1	TPP2_MOUSE
OG0003890	KAK2573448.1	CUL4B_MOUSE, CUL4A_MOUSE
OG0003908	KAK2573821.1	CF97D_MOUSE, C97D2_MOUSE
OG0003924	KAK2573968.1	HIP1R_MOUSE, HIP1_MOUSE
OG0003942	KAK2574241.1	ZDHC5_MOUSE, ZDHC8_MOUSE
OG0003959	KAK2574530.1	F135B_MOUSE, F135A_MOUSE
OG0004076	KAK2566518.1	DYH8_MOUSE
OG0004108	KAK2560103.1	SPMA2_MOUSE
OG0004142	KAK2572698.1	ANXA7_MOUSE
OG0004208	KAK2547952.1	SCO1_MOUSE
OG0004225	KAK2548462.1	ELOA1_MOUSE
OG0004260	KAK2549981.1	ECI2_MOUSE, ECI3_MOUSE
OG0004296	KAK2550943.1	P20D1_MOUSE
OG0004301	KAK2551002.1	ANR11_MOUSE
OG0004317	KAK2551449.1	DCTN4_MOUSE
OG0004351	KAK2552317.1	PRDX5_MOUSE
OG0003730	KAK2570295.1	PHOP1_MOUSE, PHOP2_MOUSE
OG0003749	KAK2570758.1	UBP16_MOUSE, UBP45_MOUSE
OG0003754	KAK2570836.1	KBRS2_MOUSE, KBRS1_MOUSE
OG0003772	KAK2571254.1	CXXC1_MOUSE
OG0003787	KAK2571598.1	ERF3A_MOUSE, ERF3B_MOUSE
OG0003801	KAK2571797.1	HAPR1_MOUSE, HAPR2_MOUSE
OG0003816	KAK2572046.1	MYO15_MOUSE
OG0003832	KAK2572426.1	MMS19_MOUSE
OG0003847	KAK2572709.1	TBC14_MOUSE, TBC12_MOUSE
OG0003866	KAK2573152.1	TMM19_MOUSE
OG0003882	KAK2573341.1	ACAD9_MOUSE, ACADV_MOUSE
OG0003887	KAK2573419.1	RRAGA_MOUSE, RRAGB_MOUSE
OG0003904	KAK2573751.1	TAF9_MOUSE, TAF9B_MOUSE
OG0003920	KAK2573932.1	GUCD1_MOUSE
OG0003935	KAK2574101.1	DERL3_MOUSE, DERL2_MOUSE
OG0003951	KAK2574384.1	GOGA3_MOUSE
OG0004083	KAK2561613.1	TBB2A_MOUSE, TBB2B_MOUSE
OG0004099	KAK2560163.1	MUSK_MOUSE
OG0004103	KAK2560595.1	RHGBA_MOUSE
OG0004119	KAK2561358.1	PRS8_MOUSE
OG0004135	KAK2553866.1	POLK_MOUSE
OG0004152	KAK2567063.1	FAAH1_MOUSE
OG0004168	KAK2574362.1	LR74B_MOUSE
OG0004201	KAK2547677.1	TAZ_MOUSE
OG0004234	KAK2548781.1	RBM45_MOUSE
OG0004250	KAK2549735.1	TYW1_MOUSE
OG0004266	KAK2550061.1	LRC40_MOUSE
OG0004269	KAK2550161.1	CA087_MOUSE
OG0004286	KAK2550553.1	CC28B_MOUSE
OG0004319	KAK2551474.1	KICS2_MOUSE
OG0004336	KAK2551825.1	S30BP_MOUSE
OG0004369	KAK2552891.1	SERF1_MOUSE, SERF2_MOUSE
OG0003900	KAK2573687.1	TREX2_MOUSE, TREX1_MOUSE
OG0003916	KAK2573909.1	HNF1A_MOUSE, HNF1B_MOUSE
OG0003931	KAK2574054.1	INP5K_MOUSE, PI5PA_MOUSE
OG0003936	KAK2574132.1	BCR_MOUSE, ABR_MOUSE
OG0003952	KAK2574385.1	ATX2L_MOUSE, ATX2_MOUSE
OG0003957	KAK2574508.1	STX7_MOUSE, STX12_MOUSE
OG0003962	KAK2574565.1	PITM1_MOUSE, PITM2_MOUSE
OG0004078	KAK2560281.1, KAK2563126.1	CR1L_MOUSE
OG0004095	KAK2574005.1	PP4C_MOUSE
OG0004113	KAK2572926.1	ASCL5_MOUSE
OG0004131	KAK2565281.1	PI51C_MOUSE, PI51B_MOUSE
OG0004137	KAK2568906.1	RBM34_MOUSE
OG0004154	KAK2558152.1	CH1B2_MOUSE, CH1B1_MOUSE
OG0004205	KAK2547825.1, KAK2547824.1	BABA1_MOUSE
OG0004223	KAK2548416.1, KAK2548421.1	E2AK4_MOUSE
OG0004228	KAK2548551.1, KAK2553449.1	FEM1B_MOUSE
OG0004262	KAK2550007.1	PIGU_MOUSE
OG0004278	KAK2550460.1, KAK2562341.1	ATTY_MOUSE
OG0004312	KAK2551310.1	GEMI5_MOUSE
OG0004328	KAK2551670.1	CAN15_MOUSE
OG0004333	KAK2551763.1, KAK2551758.1	NAA20_MOUSE
OG0004350	KAK2552307.1, KAK2552304.1	CWC22_MOUSE
OG0004368	KAK2552885.1	ARB2A_MOUSE
OG0004386	KAK2553298.1, KAK2573417.1	IWS1_MOUSE
OG0004403	KAK2553746.1	LTV1_MOUSE
OG0003721	KAK2570024.1	5MP2_MOUSE, 5MP1_MOUSE
OG0003737	KAK2570522.1	ATE1_MOUSE
OG0003753	KAK2570817.1	SNX3_MOUSE, SNX12_MOUSE
OG0003768	KAK2571177.1	KIN17_MOUSE
OG0003799	KAK2571793.1	CC154_MOUSE
OG0003814	KAK2571991.1	RRN3_MOUSE
OG0003830	KAK2572370.1	MPIP2_MOUSE, MPIP1_MOUSE
OG0003845	KAK2572670.1	TMEM9_MOUSE, TMM9B_MOUSE
OG0003863	KAK2573093.1	TNKS2_MOUSE, TNKS1_MOUSE
OG0003879	KAK2573333.1	CE034_MOUSE
OG0003884	KAK2573377.1	USP9X_MOUSE, USP9Y_MOUSE
OG0003901	KAK2573728.1	AGFG2_MOUSE, AGFG1_MOUSE
OG0003917	KAK2573912.1	DLGP5_MOUSE
OG0003933	KAK2574065.1	THTR_MOUSE, THTM_MOUSE
OG0003950	KAK2574370.1	MOONR_MOUSE
OG0004101	KAK2562136.1	TNF13_MOUSE, TN13B_MOUSE
OG0004118	KAK2553704.1	VISL1_MOUSE, HPCL4_MOUSE
OG0004151	KAK2564831.1	ZCPW2_MOUSE
OG0004169	KAK2561250.1	DBIL5_MOUSE, ACBP_MOUSE
OG0004202	KAK2547729.1	S35D3_MOUSE
OG0004219	KAK2548286.1, KAK2548307.1	VPS16_MOUSE
OG0004272	KAK2550278.1	MPC2_MOUSE
OG0004290	KAK2550774.1	GNPTA_MOUSE
OG0004324	KAK2551564.1	ACYP1_MOUSE, ACYP2_MOUSE
OG0004379	KAK2553107.1	PEPD_MOUSE
OG0004394	KAK2553490.1	SEN2_MOUSE
OG0004412	KAK2568065.1, KAK2553915.1	HOT_MOUSE
OG0004428	KAK2554384.1, KAK2554387.1	EXOC2_MOUSE
OG0004090	KAK2558259.1	RAB10_MOUSE
OG0004106	KAK2566508.1	IKBA_MOUSE
OG0004123	KAK2571189.1	ENPL_MOUSE
OG0004140	KAK2565321.1	TS101_MOUSE
OG0004145	KAK2547950.1	TEX55_MOUSE
OG0004161	KAK2565645.1	SFR19_MOUSE
OG0004210	KAK2547994.1	PGLT1_MOUSE
OG0004227	KAK2548548.1	RFXK_MOUSE, ANRA2_MOUSE
OG0004232	KAK2548664.1	NOL9_MOUSE
OG0004258	KAK2549964.1, KAK2549965.1	RBM28_MOUSE
OG0004275	KAK2550400.1	COMD4_MOUSE
OG0004292	KAK2550834.1	VAMP7_MOUSE
OG0004297	KAK2550951.1, KAK2550952.1	MOV10_MOUSE
OG0004313	KAK2551324.1	FRPD4_MOUSE
OG0004329	KAK2551720.1	TR112_MOUSE
OG0004345	KAK2552101.1	NNRE_MOUSE
OG0004362	KAK2552699.1	EXOSX_MOUSE
OG0004378	KAK2553096.1	SAE2_MOUSE
OG0004395	KAK2553492.1	SMO_MOUSE
OG0004413	KAK2553924.1	RT25_MOUSE
OG0004429	KAK2554385.1	SERHL_MOUSE
OG0004446	KAK2555030.1	IFT25_MOUSE
OG0004463	KAK2555621.1, KAK2555666.1	M10L1_MOUSE
OG0004481	KAK2556139.1, KAK2556138.1	DPH1_MOUSE
OG0004499	KAK2556611.1, KAK2556616.1	SPEF2_MOUSE
OG0004516	KAK2557064.1	CB081_MOUSE
OG0004531	KAK2557356.1	S35E2_MOUSE
OG0004547	KAK2558048.1	OSCP1_MOUSE
OG0004138	KAK2573794.1	PRKX_MOUSE
OG0004155	KAK2560136.1	ODP2_MOUSE
OG0004188	KAK2547037.1, KAK2550318.1	ATPA_MOUSE
OG0004206	KAK2547830.1	SREK1_MOUSE
OG0004222	KAK2548364.1, KAK2550347.1	FKBP8_MOUSE
OG0004241	KAK2549379.1, KAK2549377.1	MRM3_MOUSE
OG0004257	KAK2549946.1, KAK2549949.1	CDD_MOUSE
OG0004263	KAK2550010.1	SAMH1_MOUSE
OG0004281	KAK2550483.1	CE022_MOUSE
OG0004299	KAK2550988.1	TDR12_MOUSE
OG0004315	KAK2551435.1, KAK2551434.1	LRRC9_MOUSE
OG0004332	KAK2551750.1	CHM2A_MOUSE
OG0004349	KAK2552165.1	FRY_MOUSE
OG0004367	KAK2574173.1, KAK2552861.1	SCRB2_MOUSE
OG0004383	KAK2553211.1	ADAL_MOUSE
OG0004399	KAK2553673.1	ABHD6_MOUSE
OG0004404	KAK2553750.1	PARI_MOUSE
OG0004419	KAK2554205.1	CFA65_MOUSE
OG0004436	KAK2554705.1	GMDS_MOUSE
OG0004441	KAK2554776.1	CHM4B_MOUSE
OG0004458	KAK2555479.1	FBXW7_MOUSE
OG0004476	KAK2556102.1	MIEAP_MOUSE
OG0004510	KAK2556889.1	SF3B3_MOUSE
OG0004527	KAK2557260.1	APC10_MOUSE
OG0004543	KAK2557933.1	WDR35_MOUSE
OG0004559	KAK2558363.1	ECHA_MOUSE
OG0003926	KAK2573979.1	CUED1_MOUSE
OG0003941	KAK2574239.1	YDJC_MOUSE
OG0004074	KAK2551690.1	DYH12_MOUSE
OG0004089	KAK2563289.1	PK1IP_MOUSE
OG0004107	KAK2569299.1	ETV6_MOUSE
OG0004141	KAK2571448.1	RAB7L_MOUSE
OG0004157	KAK2561443.1, KAK2561444.1	CDC6_MOUSE
OG0004211	KAK2548003.1	CHSS2_MOUSE
OG0004230	KAK2548608.1	FBLN1_MOUSE
OG0004265	KAK2550039.1	HYI_MOUSE
OG0004284	KAK2550504.1	CCDB1_MOUSE
OG0004302	KAK2551038.1	GSHB_MOUSE
OG0004318	KAK2551456.1	PDCL3_MOUSE
OG0004335	KAK2551809.1	MFSD5_MOUSE
OG0004358	KAK2552511.1	RS26_MOUSE
OG0004391	KAK2553433.1	RLA0_MOUSE
OG0004409	KAK2553857.1	SAV1_MOUSE
OG0004425	KAK2554332.1	GSC2_MOUSE, GSC_MOUSE
OG0004442	KAK2554792.1	TMM42_MOUSE
OG0004459	KAK2555480.1	SR5A3_MOUSE
OG0004478	KAK2556109.1, KAK2565839.1	PRSR1_MOUSE
OG0004496	KAK2556554.1	YETS4_MOUSE
OG0004529	KAK2557338.1, KAK2572098.1	ZRAN1_MOUSE
OG0004545	KAK2558018.1	RWDD1_MOUSE
OG0004630	KAK2560556.1	RT14_MOUSE
OG0004647	KAK2560961.1	DJC24_MOUSE
OG0004664	KAK2561130.1, KAK2561134.1	RNZ1_MOUSE
OG0004164	KAK2573445.1	SIK3_MOUSE
OG0004179	KAK2554977.1, KAK2546833.1	FAF1_MOUSE
OG0004195	KAK2547343.1	STPG4_MOUSE
OG0004213	KAK2548114.1	MED10_MOUSE
OG0004218	KAK2548284.1	TTC38_MOUSE
OG0004236	KAK2548916.1	SORT_MOUSE
OG0004271	KAK2550236.1	RSH3A_MOUSE, RSH3B_MOUSE
OG0004289	KAK2550680.1	WAPL_MOUSE
OG0004323	KAK2551504.1	RNLS_MOUSE
OG0004340	KAK2551868.1	NDUA6_MOUSE
OG0004389	KAK2553393.1	TMM33_MOUSE
OG0004407	KAK2553834.1	ODBA_MOUSE
OG0004424	KAK2554326.1	ZN106_MOUSE
OG0004430	KAK2554416.1, KAK2554458.1	CIA2B_MOUSE
OG0004464	KAK2555622.1, KAK2555668.1	NPRL2_MOUSE
OG0004480	KAK2556128.1	SPT4B_MOUSE, SPT4A_MOUSE
OG0004498	KAK2556609.1	GGYF1_MOUSE, GGYF2_MOUSE
OG0004515	KAK2557061.1	ATOH8_MOUSE
OG0004532	KAK2557371.1	CND1_MOUSE
OG0004548	KAK2558056.1	MACOI_MOUSE
OG0004564	KAK2558395.1	WDR1_MOUSE
OG0004580	KAK2559283.1	DCP2_MOUSE
OG0004598	KAK2559939.1, KAK2559997.1	COXM1_MOUSE
OG0004635	KAK2560651.1	NDUF6_MOUSE
OG0004652	KAK2560996.1	CTSR1_MOUSE
OG0004671	KAK2561647.1, KAK2561483.1	NGLY1_MOUSE
OG0004192	KAK2547239.1	FBXL5_MOUSE
OG0004226	KAK2560402.1, KAK2548469.1	RL11_MOUSE
OG0004245	KAK2549635.1	LIN37_MOUSE
OG0004261	KAK2549998.1	PIP30_MOUSE
OG0004310	KAK2551249.1	RM47_MOUSE
OG0004325	KAK2551567.1	WDHD1_MOUSE
OG0004360	KAK2552576.1	DCNL5_MOUSE
OG0004377	KAK2553094.1	CPSF2_MOUSE
OG0004393	KAK2553468.1	HYEP_MOUSE
OG0004411	KAK2553904.1	MAP2_MOUSE
OG0004427	KAK2554377.1, KAK2559565.1	DNPEP_MOUSE
OG0004445	KAK2554950.1	HECD3_MOUSE
OG0004462	KAK2555557.1	SRXN1_MOUSE
OG0004467	KAK2555988.1	DLDH_MOUSE
OG0004520	KAK2557123.1	DMC1_MOUSE
OG0004537	KAK2557697.1	LRC34_MOUSE
OG0004569	KAK2558868.1, KAK2558870.1	XRRA1_MOUSE
OG0004586	KAK2559683.1, KAK2559684.1	S35H1_MOUSE
OG0004603	KAK2560057.1	AMNLS_MOUSE
OG0004619	KAK2560391.1, KAK2560395.1	SNUT1_MOUSE
OG0004625	KAK2560494.1	FYV1_MOUSE
OG0004643	KAK2560887.1	VPS54_MOUSE
OG0004676	KAK2561627.1, KAK2567685.1	DDX49_MOUSE
OG0004240	KAK2549254.1	ODB2_MOUSE
OG0004256	KAK2549915.1	NUP54_MOUSE
OG0004274	KAK2550288.1	ISCU_MOUSE
OG0004279	KAK2550462.1	MROH1_MOUSE
OG0004300	KAK2550998.1, KAK2550997.1	GILT_MOUSE
OG0004316	KAK2551447.1	TAF1A_MOUSE
OG0004331	KAK2551742.1	FBX11_MOUSE
OG0004348	KAK2552164.1	OBI1_MOUSE
OG0004366	KAK2552849.1, KAK2552850.1	TICRR_MOUSE
OG0004384	KAK2553270.1	TPC_MOUSE
OG0004402	KAK2553733.1	TSAP1_MOUSE
OG0004418	KAK2554140.1	DCAF5_MOUSE
OG0004435	KAK2554697.1	PIGT_MOUSE
OG0004452	KAK2555299.1	PRRC1_MOUSE
OG0004457	KAK2555448.1	UHMK1_MOUSE
OG0004475	KAK2556090.1, KAK2563123.1	INT9_MOUSE
OG0004494	KAK2556457.1	S2534_MOUSE, S2535_MOUSE
OG0004511	KAK2556895.1	RSMN_MOUSE, RSMB_MOUSE
OG0004528	KAK2557287.1	CF298_MOUSE
OG0004544	KAK2557964.1	MYCBP_MOUSE
OG0004560	KAK2558372.1	NOP16_MOUSE
OG0004578	KAK2559123.1, KAK2559124.1	QOR_MOUSE
OG0004595	KAK2559902.1	CTIP_MOUSE
OG0004611	KAK2560212.1	CCS_MOUSE
OG0004629	KAK2560544.1	ABCG3_MOUSE, ABCG2_MOUSE
OG0004646	KAK2560934.1	NUD14_MOUSE
