Orthogroup	Acer	Hsap
OG0007273	KAK2564700.1	UBE2Z_HUMAN
OG0007278	KAK2564747.1	MCM6_HUMAN
OG0007295	KAK2564829.1	TMM98_HUMAN
OG0007312	KAK2564937.1	S40A1_HUMAN
OG0007329	KAK2565048.1	ALKB1_HUMAN
OG0007346	KAK2565179.1	KTI12_HUMAN
OG0007362	KAK2565398.1	KI18A_HUMAN
OG0007379	KAK2565523.1	GCKR_HUMAN
OG0007394	KAK2565734.1	TMF1_HUMAN
OG0007411	KAK2565815.1	PLCA_HUMAN
OG0007429	KAK2565923.1	ARP5_HUMAN
OG0007434	KAK2565932.1	SEP15_HUMAN
OG0007450	KAK2566039.1	HDDC2_HUMAN
OG0007467	KAK2566216.1	THIM_HUMAN
OG0007484	KAK2566447.1	NOB1_HUMAN
OG0007500	KAK2566563.1	LIPS_HUMAN
OG0007518	KAK2566704.1	EIF3F_HUMAN
OG0007534	KAK2566850.1	B3GT6_HUMAN
OG0007551	KAK2566994.1	UBR4_HUMAN
OG0007567	KAK2567083.1	AJM1_HUMAN
OG0007624	KAK2567444.1	CIA30_HUMAN
OG0007642	KAK2567503.1	STIP1_HUMAN
OG0007658	KAK2567652.1	IF2M_HUMAN
OG0007674	KAK2567797.1	CC171_HUMAN
OG0007690	KAK2567983.1	IDH3A_HUMAN
OG0007706	KAK2568143.1	PAXI1_HUMAN
OG0007724	KAK2568265.1	INT12_HUMAN
OG0007741	KAK2568408.1	LIX1L_HUMAN
OG0007747	KAK2568453.1	DAAF1_HUMAN
OG0007751	KAK2568491.1	XRP2_HUMAN
OG0007769	KAK2568721.1	NU133_HUMAN
OG0007785	KAK2568815.1	THUM3_HUMAN
OG0007800	KAK2568986.1	DAA11_HUMAN
OG0007209	KAK2563760.1	PIHD2_HUMAN
OG0007224	KAK2563878.1	STRAP_HUMAN
OG0007240	KAK2564002.1	AIMP2_HUMAN
OG0007256	KAK2564340.1	CRLF3_HUMAN
OG0007274	KAK2564703.1	ASNS_HUMAN
OG0007290	KAK2564797.1	MK67I_HUMAN
OG0007307	KAK2564894.1	DCTN2_HUMAN
OG0007325	KAK2565018.1	DDX23_HUMAN
OG0007342	KAK2565161.1	BAP18_HUMAN
OG0007358	KAK2565348.1	RL10A_HUMAN
OG0007376	KAK2565519.1	KRR1_HUMAN
OG0007409	KAK2565805.1	MKKS_HUMAN
OG0007465	KAK2566194.1	FEN1_HUMAN
OG0007481	KAK2566414.1	RL12_HUMAN
OG0007497	KAK2566545.1	EFHC2_HUMAN
OG0007515	KAK2566673.1	PANK4_HUMAN
OG0007533	KAK2566849.1	NCBP2_HUMAN
OG0007550	KAK2566987.1	DNMT1_HUMAN
OG0007555	KAK2567014.1	TTC16_HUMAN
OG0007571	KAK2567094.1	U1SBP_HUMAN
OG0007588	KAK2567204.1	CYC_HUMAN
OG0007605	KAK2567302.1	MED6_HUMAN
OG0007638	KAK2567485.1	SRF_HUMAN
OG0007644	KAK2567524.1	LYST_HUMAN
OG0007678	KAK2567829.1	S35D4_HUMAN
OG0007696	KAK2568075.1	PAF15_HUMAN
OG0007750	KAK2568481.1	HIKES_HUMAN
OG0007768	KAK2568704.1	NAA40_HUMAN
OG0007786	KAK2568816.1	APC1_HUMAN
OG0007804	KAK2569004.1	COMD9_HUMAN
OG0007820	KAK2569102.1	NUP50_HUMAN
OG0007351	KAK2565240.1	MIC13_HUMAN
OG0007367	KAK2565436.1	CSTP1_HUMAN
OG0007383	KAK2565556.1	SL9C1_HUMAN
OG0007399	KAK2565781.1	STX6_HUMAN
OG0007416	KAK2565854.1	CIP1_HUMAN
OG0007436	KAK2565947.1	CDK9_HUMAN
OG0007452	KAK2566049.1	ANR45_HUMAN
OG0007469	KAK2566273.1	UBP39_HUMAN
OG0007485	KAK2566448.1	RPP29_HUMAN
OG0007501	KAK2566569.1	TM9S2_HUMAN
OG0007517	KAK2566694.1	RBM11_HUMAN
OG0007531	KAK2566847.1	MAEL_HUMAN
OG0007548	KAK2566960.1	WDR31_HUMAN
OG0007565	KAK2567069.1	SAPC2_HUMAN
OG0007583	KAK2567159.1	ZMY19_HUMAN
OG0007600	KAK2567273.1	SPAG8_HUMAN
OG0007616	KAK2567383.1	FOXG1_HUMAN
OG0007634	KAK2567477.1	LGMN_HUMAN
OG0007653	KAK2567595.1	TMM62_HUMAN
OG0007669	KAK2567692.1	ERH_HUMAN
OG0007686	KAK2567885.1	KGD4_HUMAN
OG0007704	KAK2568132.1	TRMB_HUMAN
OG0007721	KAK2568256.1	GWL_HUMAN
OG0007738	KAK2568347.1	KBL_HUMAN
OG0007755	KAK2568562.1	UTP25_HUMAN
OG0007773	KAK2568738.1	MIPEP_HUMAN
OG0007789	KAK2568856.1	MAP10_HUMAN
OG0007805	KAK2569012.1	OTU1_HUMAN
OG0007821	KAK2569124.1	CANT1_HUMAN
OG0007851	KAK2569367.1	IFT27_HUMAN
OG0007868	KAK2569486.1	EPN2_HUMAN
OG0007884	KAK2569636.1	FZR1_HUMAN
OG0007899	KAK2569766.1	HSDL2_HUMAN
OG0007341	KAK2565159.1	THIOM_HUMAN
OG0007357	KAK2565338.1	MET25_HUMAN
OG0007375	KAK2565516.1	ARG39_HUMAN
OG0007391	KAK2565642.1	PTGR3_HUMAN
OG0007407	KAK2565803.1	ECHD1_HUMAN
OG0007425	KAK2565900.1	TOP3B_HUMAN
OG0007443	KAK2565998.1	RPOM_HUMAN
OG0007459	KAK2566094.1	STPG3_HUMAN
OG0007476	KAK2566313.1	PHAX_HUMAN
OG0007491	KAK2566497.1	COG3_HUMAN
OG0007506	KAK2566583.1	UBAC2_HUMAN
OG0007523	KAK2566776.1	DDX51_HUMAN
OG0007538	KAK2566897.1	PTH_HUMAN
OG0007554	KAK2567006.1	ACADM_HUMAN
OG0007585	KAK2567167.1	TLS1_HUMAN
OG0007602	KAK2567280.1	DPOE3_HUMAN
OG0007617	KAK2567398.1	RLGPB_HUMAN
OG0007633	KAK2567473.1	BAKOR_HUMAN
OG0007649	KAK2567567.1	HACD3_HUMAN
OG0007664	KAK2567680.1	GCH1_HUMAN
OG0007679	KAK2567844.1	RIAD1_HUMAN
OG0007697	KAK2568101.1	LRC61_HUMAN
OG0007714	KAK2568206.1	VCIP1_HUMAN
OG0007746	KAK2568450.1	PAQR3_HUMAN
OG0007765	KAK2568689.1	DAA10_HUMAN
OG0007784	KAK2568808.1	BROX_HUMAN
OG0007819	KAK2569098.1	TEX52_HUMAN
OG0007834	KAK2569216.1	TTC5_HUMAN
OG0007850	KAK2569364.1	DNAI2_HUMAN
OG0007867	KAK2569467.1	EMC6_HUMAN
OG0007883	KAK2569634.1	EIF2D_HUMAN
OG0007901	KAK2569769.1	EBP2_HUMAN
OG0007921	KAK2569985.1	DNAI3_HUMAN
OG0007421	KAK2565887.1	CCD18_HUMAN
OG0007426	KAK2565912.1	FXRD1_HUMAN
OG0007444	KAK2566001.1	ASSY_HUMAN
OG0007461	KAK2566169.1	FICD_HUMAN
OG0007478	KAK2566350.1	ZCH24_HUMAN
OG0007494	KAK2566536.1	C560_HUMAN
OG0007510	KAK2566627.1	RN168_HUMAN
OG0007526	KAK2566800.1	CFA45_HUMAN
OG0007543	KAK2566926.1	TBC13_HUMAN
OG0007561	KAK2567054.1	NEP1_HUMAN
OG0007577	KAK2567138.1	PSB1_HUMAN
OG0007582	KAK2567158.1	RT18B_HUMAN
OG0007598	KAK2567261.1	ODFP2_HUMAN
OG0007613	KAK2567360.1	SDCG8_HUMAN
OG0007630	KAK2567464.1	PARP1_HUMAN
OG0007636	KAK2567483.1	SPDYA_HUMAN
OG0007652	KAK2567588.1	CDAN1_HUMAN
OG0007668	KAK2567689.1	MBIP1_HUMAN
OG0007684	KAK2567881.1	RL9_HUMAN
OG0007688	KAK2567890.1	PYM1_HUMAN
OG0007705	KAK2568134.1	GEN_HUMAN
OG0007722	KAK2568260.1	SHOC2_HUMAN
OG0007727	KAK2568273.1	DIAC_HUMAN
OG0007744	KAK2568443.1	GID8_HUMAN
OG0007763	KAK2568680.1	RSPH9_HUMAN
OG0007783	KAK2568788.1	ZFYV1_HUMAN
OG0007801	KAK2568987.1	TOM20_HUMAN
OG0007823	KAK2569128.1	MED25_HUMAN
OG0007838	KAK2569244.1	RM28_HUMAN
OG0007856	KAK2569402.1	ACSS3_HUMAN
OG0007874	KAK2569570.1	RXLT1_HUMAN
OG0007891	KAK2569699.1	NB5R5_HUMAN
OG0007908	KAK2569836.1	EFCB7_HUMAN
OG0007926	KAK2570016.1	SNPC1_HUMAN
OG0007374	KAK2565511.1	SIR7_HUMAN
OG0007390	KAK2565641.1	K0930_HUMAN
OG0007406	KAK2565801.1	TM115_HUMAN
OG0007424	KAK2565898.1	URM1_HUMAN
OG0007460	KAK2566152.1	RFX6_HUMAN
OG0007477	KAK2566322.1	BET1L_HUMAN
OG0007493	KAK2566509.1	RM17_HUMAN
OG0007509	KAK2566626.1	PCCB_HUMAN
OG0007525	KAK2566785.1	COPD_HUMAN
OG0007542	KAK2566914.1	PLAP_HUMAN
OG0007559	KAK2567034.1	DAAF5_HUMAN
OG0007593	KAK2567234.1	CDC73_HUMAN
OG0007599	KAK2567270.1	MPP10_HUMAN
OG0007614	KAK2567361.1	EXOG_HUMAN
OG0007631	KAK2567465.1	BUB1_HUMAN
OG0007648	KAK2567554.1	FIBP_HUMAN
OG0007665	KAK2567684.1	MEN1_HUMAN
OG0007682	KAK2567868.1	VMA21_HUMAN
OG0007700	KAK2568119.1	GLCTK_HUMAN
OG0007716	KAK2568223.1	TRDMT_HUMAN
OG0007733	KAK2568311.1	UBE2T_HUMAN
OG0007752	KAK2568509.1	TAF8_HUMAN
OG0007770	KAK2568722.1	ZNRD2_HUMAN
OG0007788	KAK2568822.1	PALS1_HUMAN
OG0007806	KAK2569024.1	FNBP4_HUMAN
OG0007822	KAK2569127.1	FUZZY_HUMAN
OG0007839	KAK2569255.1	ELMD3_HUMAN
OG0007875	KAK2569575.1	RMI2_HUMAN
OG0007890	KAK2569689.1	ATG10_HUMAN
OG0007907	KAK2569789.1	PR38A_HUMAN
OG0007925	KAK2570014.1	IN80C_HUMAN
OG0007942	KAK2570158.1	SNX4_HUMAN
OG0007958	KAK2570216.1	RBM33_HUMAN
OG0007420	KAK2565886.1	PACE1_HUMAN
OG0007439	KAK2565968.1	RPP30_HUMAN
OG0007457	KAK2566086.1	CC180_HUMAN
OG0007475	KAK2566309.1	TM101_HUMAN
OG0007492	KAK2566503.1	PSMD1_HUMAN
OG0007508	KAK2566622.1	MSL2_HUMAN
OG0007512	KAK2566631.1	PHLD_HUMAN
OG0007528	KAK2566826.1	GPT_HUMAN
OG0007546	KAK2566951.1	RS5_HUMAN
OG0007564	KAK2567065.1	PR38B_HUMAN
OG0007580	KAK2567156.1	IKBL1_HUMAN
OG0007597	KAK2567259.1	SSF1_HUMAN
OG0007612	KAK2567358.1	ATG2B_HUMAN
OG0007615	KAK2567377.1	PNO1_HUMAN
OG0007632	KAK2567466.1	TRM5_HUMAN
OG0007666	KAK2567687.1	VSX2_HUMAN
OG0007709	KAK2568164.1	RS11_HUMAN
OG0007726	KAK2568272.1	PINX1_HUMAN
OG0007743	KAK2568442.1	RM13_HUMAN
OG0007759	KAK2568638.1	EF1G_HUMAN
OG0007764	KAK2568682.1	S2529_HUMAN
OG0007782	KAK2568774.1	FRG1_HUMAN
OG0007799	KAK2568958.1	EAPP_HUMAN
OG0007815	KAK2569085.1	WIPI3_HUMAN
OG0007849	KAK2569361.1	PGPS1_HUMAN
OG0007866	KAK2569466.1	CECR2_HUMAN
OG0007882	KAK2569628.1	SMC2_HUMAN
OG0007898	KAK2569763.1	SARAF_HUMAN
OG0007915	KAK2569910.1	NIM1_HUMAN
OG0007932	KAK2570060.1	OS9_HUMAN
OG0007949	KAK2570182.1	HAP40_HUMAN
OG0007965	KAK2570304.1	CDV3_HUMAN
OG0007981	KAK2570431.1	DHB8_HUMAN
OG0007428	KAK2565918.1	SMG7_HUMAN
OG0007445	KAK2566005.1	TSC1_HUMAN
OG0007462	KAK2566170.1	MITD1_HUMAN
OG0007479	KAK2566386.1	SGPL1_HUMAN
OG0007495	KAK2566537.1	DHSD_HUMAN
OG0007511	KAK2566628.1	PELP1_HUMAN
OG0007527	KAK2566812.1	BIVM_HUMAN
OG0007545	KAK2566943.1	WDR48_HUMAN
OG0007562	KAK2567055.1	ATG5_HUMAN
OG0007578	KAK2567139.1	LSM2_HUMAN
OG0007595	KAK2567251.1	NELFB_HUMAN
OG0007611	KAK2567349.1	MRP7_HUMAN
OG0007629	KAK2567457.1	SNW1_HUMAN
OG0007647	KAK2567553.1	TAF6L_HUMAN
OG0007663	KAK2567676.1	PAF1_HUMAN
OG0007681	KAK2567861.1	NSUN7_HUMAN
OG0007701	KAK2568122.1	PPCE_HUMAN
OG0007718	KAK2568225.1	KIF27_HUMAN
OG0007735	KAK2568333.1	GTPB6_HUMAN
OG0007740	KAK2568399.1	RBM22_HUMAN
OG0007758	KAK2568632.1	CCNK_HUMAN
OG0007778	KAK2568760.1	RM30_HUMAN
OG0007794	KAK2568901.1	SYMPK_HUMAN
OG0007830	KAK2569185.1	CHDH_HUMAN
OG0007847	KAK2569340.1	ETFR1_HUMAN
OG0007864	KAK2569456.1	RL18_HUMAN
OG0007885	KAK2569641.1	GET3_HUMAN
OG0007903	KAK2569774.1	CS044_HUMAN
OG0007922	KAK2569986.1	DPP2_HUMAN
OG0007939	KAK2570129.1	CC148_HUMAN
OG0007955	KAK2570202.1	RM16_HUMAN
OG0007971	KAK2570367.1	SNF8_HUMAN
OG0007987	KAK2570493.1	RHEB_HUMAN
OG0007437	KAK2565948.1	TYW3_HUMAN
OG0007454	KAK2566051.1	XPP3_HUMAN
OG0007471	KAK2566281.1	DJC25_HUMAN
OG0007487	KAK2566457.1	MET14_HUMAN
OG0007503	KAK2566573.1	TEN1L_HUMAN
OG0007520	KAK2566735.1	PFD2_HUMAN
OG0007536	KAK2566856.1	CENPW_HUMAN
OG0007539	KAK2566898.1	DAF_HUMAN
OG0007556	KAK2567019.1	TGT_HUMAN
OG0007572	KAK2567097.1	SYCE2_HUMAN
OG0007589	KAK2567212.1	ABL1_HUMAN
OG0007606	KAK2567319.1	MEMO1_HUMAN
OG0007623	KAK2567439.1	MCFD2_HUMAN
OG0007640	KAK2567493.1	BAZ1A_HUMAN
OG0007656	KAK2567624.1	TBCB_HUMAN
OG0007689	KAK2567951.1	ACER2_HUMAN
OG0007693	KAK2568050.1	GUF1_HUMAN
OG0007710	KAK2568165.1	C19L1_HUMAN
OG0007728	KAK2568276.1	VINC_HUMAN
OG0007767	KAK2568694.1	MED17_HUMAN
OG0007792	KAK2568896.1	HDHD3_HUMAN
OG0007797	KAK2568944.1	TATD3_HUMAN
OG0007814	KAK2569083.1	EIF3D_HUMAN
OG0007844	KAK2569334.1	KIFC1_HUMAN
OG0007862	KAK2569449.1	EF2K_HUMAN
OG0007878	KAK2569701.1, KAK2569591.1	CCD24_HUMAN
OG0007894	KAK2569717.1	MTAP_HUMAN
OG0007912	KAK2569876.1	TF3C3_HUMAN
OG0007930	KAK2570040.1	IF4B_HUMAN
OG0007946	KAK2570172.1	TTC19_HUMAN
OG0007962	KAK2570286.1	RIF1_HUMAN
OG0007978	KAK2570414.1	SPMA1_HUMAN
OG0007994	KAK2570530.1	PPIL4_HUMAN
OG0007435	KAK2565933.1	ZER1_HUMAN
OG0007451	KAK2566047.1	RS18_HUMAN
OG0007455	KAK2566067.1	DUS12_HUMAN
OG0007472	KAK2566289.1	ZTRF1_HUMAN
OG0007488	KAK2566458.1	BORA_HUMAN
OG0007521	KAK2566758.1	PARL_HUMAN
OG0007540	KAK2566899.1	SSRB_HUMAN
OG0007557	KAK2567028.1	NDUF3_HUMAN
OG0007573	KAK2567100.1	SPCS2_HUMAN
OG0007590	KAK2567216.1	ZDH24_HUMAN
OG0007607	KAK2567323.1	KAD7_HUMAN
OG0007625	KAK2567446.1	RIOX1_HUMAN
OG0007643	KAK2567511.1	TKFC_HUMAN
OG0007660	KAK2567669.1	PSMD8_HUMAN
OG0007677	KAK2567814.1	COPE_HUMAN
OG0007695	KAK2568068.1	HCD2_HUMAN
OG0007712	KAK2568191.1	VMA12_HUMAN
OG0007729	KAK2568278.1	SPT5H_HUMAN
OG0007745	KAK2568444.1	RL15_HUMAN
OG0007762	KAK2568677.1	NUD22_HUMAN
OG0007798	KAK2568946.1	NC2A_HUMAN
OG0007816	KAK2569086.1	COX19_HUMAN
OG0007835	KAK2569217.1	ARL1_HUMAN
OG0007852	KAK2569369.1	CCNF_HUMAN
OG0007870	KAK2569532.1	RTCA_HUMAN
OG0007904	KAK2569775.1	GCSP_HUMAN
OG0007923	KAK2570004.1	DIM1_HUMAN
OG0007940	KAK2570135.1	TRM61_HUMAN
OG0007957	KAK2570213.1	NDUA8_HUMAN
OG0007973	KAK2570380.1	GGACT_HUMAN
OG0007989	KAK2570503.1	UTP11_HUMAN
OG0008006	KAK2570609.1	GDAP2_HUMAN
OG0008023	KAK2570716.1	BUD13_HUMAN
OG0007626	KAK2567451.1	GCP60_HUMAN
OG0007641	KAK2567498.1	DNAL1_HUMAN
OG0007657	KAK2567644.1	GALM_HUMAN
OG0007673	KAK2567777.1	TEKL1_HUMAN
OG0007687	KAK2567887.1	DI3L1_HUMAN
OG0007691	KAK2568033.1	C2D2A_HUMAN
OG0007707	KAK2568145.1	BAZ1B_HUMAN
OG0007723	KAK2568261.1	F199X_HUMAN
OG0007739	KAK2568398.1	MICU1_HUMAN
OG0007756	KAK2568579.1	FCF1_HUMAN
OG0007775	KAK2568743.1	ODO2_HUMAN
OG0007790	KAK2568857.1	UNC79_HUMAN
OG0007807	KAK2569029.1	MTNB_HUMAN
OG0007841	KAK2569265.1	PM34_HUMAN
OG0007855	KAK2569398.1	DPOD1_HUMAN
OG0007873	KAK2569565.1	M3K1_HUMAN
OG0007889	KAK2569684.1	IMP3_HUMAN
OG0007906	KAK2569780.1	SOSSC_HUMAN
OG0007910	KAK2569851.1	DPYD_HUMAN
OG0007928	KAK2570028.1	RFT1_HUMAN
OG0007945	KAK2570167.1	DPS1_HUMAN
OG0007976	KAK2570390.1	3BP5L_HUMAN
OG0007992	KAK2570513.1	ZUP1_HUMAN
OG0007997	KAK2570536.1	SON_HUMAN
OG0008014	KAK2570669.1	RT4I1_HUMAN
OG0008031	KAK2570763.1	C8AP2_HUMAN
OG0008047	KAK2570850.1	BIG3_HUMAN
OG0008058	KAK2570943.1	ARL6_HUMAN
OG0008072	KAK2571010.1	DUS4L_HUMAN
OG0008085	KAK2571167.1	NRDC_HUMAN
OG0008102	KAK2571396.1	TMCO6_HUMAN
OG0008119	KAK2571530.1	CENPL_HUMAN
OG0008135	KAK2571637.1	NAA60_HUMAN
OG0007627	KAK2567452.1	TREA_HUMAN
OG0007646	KAK2567540.1	RA51B_HUMAN
OG0007662	KAK2567675.1	STN1_HUMAN
OG0007680	KAK2567845.1	NCLN_HUMAN
OG0007698	KAK2568109.1	TM10A_HUMAN
OG0007703	KAK2568129.1	YIPF3_HUMAN
OG0007720	KAK2568245.1	SMBP2_HUMAN
OG0007737	KAK2568335.1	WDR76_HUMAN
OG0007777	KAK2568751.1	CSN3_HUMAN
OG0007793	KAK2568900.1	ARL2_HUMAN
OG0007810	KAK2569040.1	LRC56_HUMAN
OG0007828	KAK2569148.1	TM41B_HUMAN
OG0007845	KAK2569336.1	A14EL_HUMAN
OG0007863	KAK2569450.1	ALPK1_HUMAN
OG0007880	KAK2569594.1	EXOS3_HUMAN
OG0007896	KAK2569745.1	UBE3C_HUMAN
OG0007913	KAK2569896.1	NOC4L_HUMAN
OG0007918	KAK2569968.1	NPAL2_HUMAN
OG0007935	KAK2570096.1	DNHD1_HUMAN
OG0007950	KAK2570184.1	PAPD1_HUMAN
OG0007967	KAK2570336.1	SYDC_HUMAN
OG0007985	KAK2570482.1	RM32_HUMAN
OG0008003	KAK2570581.1	IYD1_HUMAN
OG0008020	KAK2570701.1	TRIA1_HUMAN
OG0008037	KAK2570785.1	KAD9_HUMAN
OG0008052	KAK2570897.1	ATPO_HUMAN
OG0008069	KAK2570999.1	TTLL2_HUMAN
OG0008086	KAK2571169.1	ZN363_HUMAN
OG0008103	KAK2571402.1	ARIP4_HUMAN
OG0008120	KAK2571531.1	SEC13_HUMAN
OG0008136	KAK2571649.1	PMM2_HUMAN
OG0008154	KAK2571769.1	CF184_HUMAN
OG0008171	KAK2571855.1	ADPRH_HUMAN
OG0008187	KAK2571949.1	DRC3_HUMAN
OG0007659	KAK2567668.1	DJC17_HUMAN
OG0007675	KAK2567798.1	NDUAD_HUMAN
OG0007692	KAK2568047.1	SPDLY_HUMAN
OG0007725	KAK2568271.1	RU1C_HUMAN
OG0007742	KAK2568426.1	JMJD6_HUMAN
OG0007761	KAK2568664.1	ZCHC8_HUMAN
OG0007780	KAK2568764.1	DPOA2_HUMAN
OG0007796	KAK2568916.1	DESI2_HUMAN
OG0007813	KAK2569070.1	IFTAP_HUMAN
OG0007831	KAK2569199.1	PR15A_HUMAN
OG0007846	KAK2569339.1	TYSY_HUMAN
OG0007860	KAK2569436.1	ADPGK_HUMAN
OG0007877	KAK2569587.1	STIL_HUMAN
OG0007893	KAK2569705.1	YJU2B_HUMAN
OG0007911	KAK2569869.1	RICTR_HUMAN
OG0007933	KAK2570061.1	NADC_HUMAN
OG0007948	KAK2570175.1	DLEC1_HUMAN
OG0007964	KAK2570299.1	TCPE_HUMAN
OG0007980	KAK2570429.1	RPA2_HUMAN
OG0007996	KAK2570535.1	JAGN1_HUMAN
OG0008012	KAK2570655.1	FACE1_HUMAN
OG0008015	KAK2570670.1	ZMY11_HUMAN
OG0008030	KAK2570762.1	SMCR8_HUMAN
OG0008046	KAK2570848.1	ERCC8_HUMAN
OG0008062	KAK2570955.1	AGT1_HUMAN
OG0008079	KAK2571084.1	HEMK1_HUMAN
OG0008097	KAK2571371.1	S33A2_HUMAN
OG0008114	KAK2571491.1	LTOR5_HUMAN
OG0008130	KAK2571614.1	NOSIP_HUMAN
OG0008146	KAK2571704.1	DRC10_HUMAN
OG0008161	KAK2571798.1	TMLH_HUMAN
OG0008178	KAK2571886.1	COQ7_HUMAN
OG0008194	KAK2571985.1	BIRC5_HUMAN
OG0007711	KAK2568174.1	CTSR4_HUMAN
OG0007717	KAK2568224.1	DSRAD_HUMAN
OG0007734	KAK2568318.1	G6PE_HUMAN
OG0007753	KAK2568530.1, KAK2572939.1	ASM3B_HUMAN
OG0007772	KAK2568737.1	GLE1_HUMAN
OG0007776	KAK2568747.1	PA24A_HUMAN
OG0007791	KAK2568859.1	ITPK1_HUMAN
OG0007809	KAK2569038.1	EMRE_HUMAN
OG0007826	KAK2569140.1	GALD1_HUMAN
OG0007842	KAK2569281.1	LIN9_HUMAN
OG0007892	KAK2569702.1	CARM1_HUMAN
OG0007909	KAK2569842.1	FKTN_HUMAN
OG0007927	KAK2570025.1	PFD5_HUMAN
OG0007944	KAK2570166.1	GTPB4_HUMAN
OG0007961	KAK2570266.1	DNM3A_HUMAN
OG0007977	KAK2570401.1	ACMSD_HUMAN
OG0007993	KAK2570529.1	NDC80_HUMAN
OG0008009	KAK2570634.1	DLP1_HUMAN
OG0008026	KAK2570748.1	DCMC_HUMAN
OG0008043	KAK2570815.1	ZGLP1_HUMAN
OG0008060	KAK2570949.1	DNJC8_HUMAN
OG0008075	KAK2571056.1	S35A2_HUMAN
OG0008093	KAK2571277.1	PRP18_HUMAN
OG0008109	KAK2571475.1	RUXF_HUMAN
OG0008126	KAK2571566.1	STX8_HUMAN
OG0008142	KAK2571684.1	DCNL3_HUMAN
OG0008147	KAK2571707.1	LMF1_HUMAN
OG0008163	KAK2571803.1	CLCN7_HUMAN
OG0008168	KAK2571841.1	LCMT1_HUMAN
OG0008184	KAK2571931.1	TSC2_HUMAN
OG0008201	KAK2572049.1	TMC6_HUMAN
OG0008217	KAK2572122.1	MGAT2_HUMAN
OG0008233	KAK2572226.1	CACL1_HUMAN
OG0007719	KAK2568233.1	FAF2_HUMAN
OG0007736	KAK2568334.1	K2013_HUMAN
OG0007760	KAK2568659.1	ATRIP_HUMAN
OG0007779	KAK2568763.1	C1D_HUMAN
OG0007795	KAK2568915.1	CCD97_HUMAN
OG0007812	KAK2569064.1	HPBP1_HUMAN
OG0007827	KAK2569147.1	ACPM_HUMAN
OG0007843	KAK2569295.1	FGOP2_HUMAN
OG0007861	KAK2569440.1	RL27A_HUMAN
OG0007879	KAK2569593.1	TEAN2_HUMAN
OG0007914	KAK2569909.1	DC2L1_HUMAN
OG0007931	KAK2570049.1	QTMAN_HUMAN
OG0007947	KAK2570173.1	BARD1_HUMAN
OG0007963	KAK2570297.1	SPART_HUMAN
OG0007979	KAK2570425.1	FBXL4_HUMAN
OG0007995	KAK2570531.1	RPF2_HUMAN
OG0008011	KAK2570648.1	PFD3_HUMAN
OG0008028	KAK2570754.1	RM19_HUMAN
OG0008032	KAK2570765.1	HGD_HUMAN
OG0008049	KAK2570875.1	KIF25_HUMAN
OG0008067	KAK2570969.1	TPC10_HUMAN
OG0008100	KAK2571389.1	MIA40_HUMAN
OG0008117	KAK2571525.1	TM168_HUMAN
OG0008133	KAK2571626.1	TEX2_HUMAN
OG0008151	KAK2571737.1	PITC1_HUMAN
OG0008167	KAK2571824.1	DNLI1_HUMAN
OG0008183	KAK2571915.1	UTP6_HUMAN
OG0008200	KAK2572029.1	NH2L1_HUMAN
OG0008204	KAK2572080.1	HID1_HUMAN
OG0008219	KAK2572134.1	NOA1_HUMAN
OG0008235	KAK2572232.1	SFXN5_HUMAN
OG0008251	KAK2572323.1	CFA99_HUMAN
OG0008270	KAK2572429.1	SMYD5_HUMAN
OG0007749	KAK2568479.1	MTNA_HUMAN
OG0007766	KAK2568691.1	SEN34_HUMAN
OG0007771	KAK2568727.1	RPB9_HUMAN
OG0007787	KAK2568817.1	DPOE2_HUMAN
OG0007803	KAK2569000.1	MSH4_HUMAN
OG0007808	KAK2569032.1	TTC17_HUMAN
OG0007825	KAK2569137.1	CF20D_HUMAN
OG0007840	KAK2569256.1	IDUA_HUMAN
OG0007871	KAK2569534.1	CMKMT_HUMAN
OG0007886	KAK2569646.1	ATPF1_HUMAN
OG0007902	KAK2569773.1	MMAC_HUMAN
OG0007919	KAK2569979.1	ABITM_HUMAN
OG0007936	KAK2570103.1	ANKAR_HUMAN
OG0007952	KAK2570192.1	MET24_HUMAN
OG0007968	KAK2570341.1	PSA2_HUMAN
OG0007983	KAK2570480.1	ABRAL_HUMAN
OG0007999	KAK2570560.1	APC4_HUMAN
OG0008016	KAK2570672.1	CC174_HUMAN
OG0008034	KAK2570768.1	LTN1_HUMAN
OG0008051	KAK2570890.1	CCD91_HUMAN
OG0008068	KAK2570973.1	THIL_HUMAN
OG0008084	KAK2571144.1	TIDC1_HUMAN
OG0008101	KAK2571390.1	GPKOW_HUMAN
OG0008118	KAK2571526.1	SAMTR_HUMAN
OG0008134	KAK2571629.1	RNPS1_HUMAN
OG0008152	KAK2571755.1	ADAS_HUMAN
OG0008169	KAK2571842.1	RL1D1_HUMAN
OG0008185	KAK2571943.1	CRYM_HUMAN
OG0008202	KAK2572061.1	INT15_HUMAN
OG0008218	KAK2572131.1	SHOT1_HUMAN
OG0008234	KAK2572229.1	BCCIP_HUMAN
OG0008271	KAK2572443.1	MED24_HUMAN
OG0008287	KAK2572545.1	HUTH_HUMAN
OG0008304	KAK2572668.1	RAB21_HUMAN
OG0007837	KAK2569236.1	USH1C_HUMAN
OG0007853	KAK2569370.1	CMIP6_HUMAN
OG0007872	KAK2569535.1	AN13C_HUMAN
OG0007888	KAK2569657.1	S35D1_HUMAN
